r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
1.60033801e+00,1.35033801e+00,3.03696847e-04,1.28711778e-06,0.00000000e+00,0.00000000e+00,3.60433161e-05,1.19155018e-06,6.94760817e-03,2.19592482e-05,4.42156984e-01,1.61482869e-03,4.67161972e+03,1.36170226e+01,1.62546105e-04,1.90518357e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,3.08702499e-04,1.29468270e-06,0.00000000e+00,0.00000000e+00,3.67174460e-05,1.16020126e-06,6.85119442e-03,1.89048528e-05,4.57469265e-01,1.61279646e-03,4.70573365e+03,1.30408064e+01,1.70152458e-04,1.84913195e-06,0.00000000e+00,0.00000000e+00,1.63699000e+00,3.13096264e-03
1.80038808e+00,1.55038808e+00,3.13021609e-04,1.27465552e-06,0.00000000e+00,0.00000000e+00,3.96167831e-05,1.40800241e-06,6.77532952e-03,2.26542149e-05,4.71723805e-01,1.64518988e-03,4.73377516e+03,1.38548202e+01,1.78833993e-04,2.10608541e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,3.17784045e-04,1.41570013e-06,0.00000000e+00,0.00000000e+00,4.02463464e-05,1.25418169e-06,6.66558154e-03,2.18734331e-05,4.87736473e-01,1.83254112e-03,4.75539677e+03,1.37532503e+01,1.86809685e-04,1.98844733e-06,0.00000000e+00,0.00000000e+00,1.69164000e+00,3.17418611e-03
2.00043816e+00,1.75043816e+00,3.24021033e-04,1.51893838e-06,0.00000000e+00,0.00000000e+00,4.13534466e-05,1.11735432e-06,6.59777073e-03,2.39408142e-05,5.04672415e-01,1.90878138e-03,4.80126507e+03,1.54073536e+01,1.95398697e-04,1.91309010e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.28664212e-04,1.43135491e-06,0.00000000e+00,0.00000000e+00,4.36620544e-05,1.14583251e-06,6.50098668e-03,2.44121324e-05,5.21898557e-01,1.95938801e-03,4.83354009e+03,1.50673971e+01,2.04429419e-04,1.92391820e-06,0.00000000e+00,0.00000000e+00,1.74341000e+00,3.41115488e-03
2.20048823e+00,1.95048823e+00,3.35393669e-04,1.59392711e-06,0.00000000e+00,0.00000000e+00,4.60198538e-05,1.10056636e-06,6.41925463e-03,2.27417846e-05,5.39973203e-01,2.01403695e-03,4.87621573e+03,1.52810049e+01,2.14724494e-04,1.94994166e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.41005099e-04,1.76097997e-06,0.00000000e+00,0.00000000e+00,4.77295208e-05,1.14624007e-06,6.35864100e-03,2.54144106e-05,5.55904030e-01,2.10374669e-03,4.91378799e+03,1.70530100e+01,2.23358414e-04,2.12363083e-06,0.00000000e+00,0.00000000e+00,1.79668000e+00,3.65490883e-03
2.40053831e+00,2.15053831e+00,3.46109580e-04,1.81499072e-06,0.00000000e+00,0.00000000e+00,5.24352924e-05,3.68037792e-06,6.26521059e-03,2.39108689e-05,5.73771807e-01,2.19257330e-03,4.95036494e+03,1.70497852e+01,2.35421623e-04,4.01129203e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.50834703e-04,1.81789536e-06,0.00000000e+00,0.00000000e+00,5.29093665e-05,1.88155908e-06,6.18365955e-03,2.46903967e-05,5.88591870e-01,2.25647258e-03,4.97454537e+03,1.67073372e+01,2.42670531e-04,2.66957150e-06,0.00000000e+00,0.00000000e+00,1.84969000e+00,3.84769881e-03
2.60058838e+00,2.35058838e+00,3.56114735e-04,1.88552410e-06,0.00000000e+00,0.00000000e+00,5.25122074e-05,1.05320006e-06,6.13793579e-03,2.65241527e-05,6.02353019e-01,2.32678226e-03,5.01152718e+03,1.70654420e+01,2.48497134e-04,2.33096723e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.61279967e-04,1.90113745e-06,0.00000000e+00,0.00000000e+00,6.31859474e-05,7.42543696e-06,6.04627063e-03,2.24188325e-05,6.19522307e-01,2.28565700e-03,5.03691912e+03,1.63944934e+01,2.66254444e-04,7.38190577e-06,0.00000000e+00,0.00000000e+00,1.90166000e+00,4.04532941e-03
2.80063846e+00,2.55063846e+00,3.66126887e-04,1.82602879e-06,0.00000000e+00,0.00000000e+00,6.28979012e-05,4.13907250e-06,5.97529246e-03,2.31507817e-05,6.31795606e-01,2.23428853e-03,5.06016490e+03,1.63010736e+01,2.72577859e-04,4.42195795e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.72750328e-04,1.98103757e-06,0.00000000e+00,0.00000000e+00,6.24130801e-05,2.99862281e-06,5.92848731e-03,2.33069274e-05,6.48430376e-01,2.43993779e-03,5.10677894e+03,1.59401996e+01,2.79835723e-04,3.62953831e-06,0.00000000e+00,0.00000000e+00,1.95190000e+00,4.09743687e-03
3.00068853e+00,2.75068853e+00,3.78475597e-04,2.11688438e-06,0.00000000e+00,0.00000000e+00,6.22626716e-05,2.61752605e-06,5.88449648e-03,2.53051658e-05,6.62556396e-01,2.44115302e-03,5.15190798e+03,1.74014524e+01,2.86036755e-04,3.40714124e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.82324371e-04,1.96780717e-06,0.00000000e+00,0.00000000e+00,6.23548297e-05,2.41724333e-06,5.79921361e-03,2.22699355e-05,6.76593456e-01,2.41281969e-03,5.17328703e+03,1.52411233e+01,2.91995519e-04,3.32343622e-06,0.00000000e+00,0.00000000e+00,2.00007000e+00,4.18859081e-03
3.20073861e+00,2.95073861e+00,3.87643898e-04,2.04578395e-06,0.00000000e+00,0.00000000e+00,6.53224431e-05,2.37171973e-06,5.72679662e-03,2.14070666e-05,6.90602438e-01,2.34121284e-03,5.19975956e+03,1.55925423e+01,3.01831991e-04,3.31554720e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.92242371e-04,2.20165088e-06,0.00000000e+00,0.00000000e+00,6.66458547e-05,1.99297563e-06,5.66712615e-03,2.22889263e-05,7.05644261e-01,2.57938288e-03,5.22511403e+03,1.62748684e+01,3.09046488e-04,3.06889116e-06,0.00000000e+00,0.00000000e+00,2.04713000e+00,4.35863594e-03
3.40078868e+00,3.15078868e+00,3.96914087e-04,2.29864952e-06,0.00000000e+00,0.00000000e+00,6.63989081e-05,1.33169721e-06,5.59610420e-03,1.97328116e-05,7.19773687e-01,2.86589393e-03,5.24525917e+03,1.68389724e+01,3.15148550e-04,2.82627524e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.04376396e-04,2.35119309e-06,0.00000000e+00,0.00000000e+00,6.80996587e-05,1.33320988e-06,5.55626951e-03,2.23758922e-05,7.34992973e-01,2.81235633e-03,5.29698809e+03,1.77210232e+01,3.25270298e-04,2.92410631e-06,0.00000000e+00,0.00000000e+00,2.09527000e+00,4.43183734e-03
3.60083876e+00,3.35083876e+00,4.09604529e-04,2.55983655e-06,0.00000000e+00,0.00000000e+00,7.04673534e-05,1.53403621e-06,5.48632931e-03,1.96291410e-05,7.50907560e-01,2.85854978e-03,5.32615558e+03,1.79536278e+01,3.34294622e-04,3.14916927e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.15197513e-04,2.49404496e-06,0.00000000e+00,0.00000000e+00,7.43118395e-05,2.06592471e-06,5.42411134e-03,1.93465862e-05,7.63444720e-01,2.81811585e-03,5.35710346e+03,1.81754711e+01,3.44710528e-04,3.52249222e-06,0.00000000e+00,0.00000000e+00,2.14234000e+00,4.50241723e-03
3.80088883e+00,3.55088883e+00,4.23121072e-04,2.49487573e-06,0.00000000e+00,0.00000000e+00,7.52513115e-05,1.88010969e-06,5.38757681e-03,1.96273676e-05,7.80129412e-01,2.81826535e-03,5.41914395e+03,1.89198962e+01,3.54460756e-04,3.09759397e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.29794668e-04,2.46066048e-06,0.00000000e+00,0.00000000e+00,7.72282555e-05,1.89766771e-06,5.34156318e-03,2.26984085e-05,7.95458031e-01,2.86574843e-03,5.45944148e+03,1.86178499e+01,3.64158198e-04,3.32441550e-06,0.00000000e+00,0.00000000e+00,2.19078000e+00,4.74519592e-03
4.00093891e+00,3.75093891e+00,4.34119280e-04,2.58830069e-06,0.00000000e+00,0.00000000e+00,8.18504033e-05,2.79951988e-06,5.28042501e-03,1.99808285e-05,8.08262641e-01,2.86923176e-03,5.48337853e+03,1.79843097e+01,3.74244931e-04,4.11905126e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.38729702e-04,2.67692044e-06,0.00000000e+00,0.00000000e+00,7.98071172e-05,1.87012222e-06,5.19523006e-03,1.80767266e-05,8.21330064e-01,2.89863008e-03,5.50397984e+03,1.84053192e+01,3.78734105e-04,3.54233907e-06,0.00000000e+00,0.00000000e+00,2.23717000e+00,4.90324678e-03
4.20098898e+00,3.95098898e+00,4.43989442e-04,2.65053887e-06,0.00000000e+00,0.00000000e+00,8.27969680e-05,2.56966437e-06,5.13314682e-03,1.86716979e-05,8.37153883e-01,2.90225377e-03,5.53586615e+03,1.78935188e+01,3.88571165e-04,4.23315587e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.48649957e-04,2.55293313e-06,0.00000000e+00,0.00000000e+00,8.67074410e-05,3.55870114e-06,5.08094596e-03,1.93940423e-05,8.52064935e-01,3.09263072e-03,5.55625179e+03,1.84173531e+01,3.98466554e-04,4.89367842e-06,0.00000000e+00,0.00000000e+00,2.28248000e+00,4.92065281e-03
4.40103906e+00,4.15103906e+00,4.55710224e-04,2.76065809e-06,0.00000000e+00,0.00000000e+00,8.64118920e-05,1.95180727e-06,5.04299592e-03,2.05783348e-05,8.69841947e-01,3.06481559e-03,5.60709701e+03,1.98387051e+01,4.06040654e-04,3.54613415e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.61495617e-04,2.78828790e-06,0.00000000e+00,0.00000000e+00,8.76572600e-05,2.47505905e-06,4.98752963e-03,2.02755042e-05,8.84369536e-01,3.01629121e-03,5.64176963e+03,1.97811166e+01,4.14059146e-04,3.89919723e-06,0.00000000e+00,0.00000000e+00,2.32898000e+00,5.04935198e-03
4.60108913e+00,4.35108913e+00,4.66534711e-04,3.05952541e-06,0.00000000e+00,0.00000000e+00,8.98080404e-05,1.88959631e-06,4.97052097e-03,3.37213930e-05,8.97894554e-01,3.16893024e-03,5.68211575e+03,2.32953877e+01,4.21860867e-04,3.84758665e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.68921509e-04,2.80183129e-06,0.00000000e+00,0.00000000e+00,9.00096979e-05,1.80675020e-06,4.90290236e-03,1.91698457e-05,9.08726976e-01,3.20768764e-03,5.69190581e+03,1.89291397e+01,4.25969588e-04,3.65842561e-06,0.00000000e+00,0.00000000e+00,2.37548000e+00,5.14923704e-03
4.80113921e+00,4.55113921e+00,4.73447766e-04,2.97042082e-06,0.00000000e+00,0.00000000e+00,9.18711945e-05,1.84131543e-06,4.85711814e-03,1.97202948e-05,9.21160371e-01,3.30807036e-03,5.71616170e+03,2.05235911e+01,4.33369489e-04,3.73734451e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.80525291e-04,3.03268295e-06,0.00000000e+00,0.00000000e+00,9.52838028e-05,2.72606081e-06,4.79891155e-03,1.80452118e-05,9.39185118e-01,3.52718624e-03,5.76052834e+03,2.14242703e+01,4.45323852e-04,4.18761629e-06,0.00000000e+00,0.00000000e+00,2.42059000e+00,5.31819998e-03
5.00118928e+00,4.75118928e+00,4.87388765e-04,2.98819675e-06,0.00000000e+00,0.00000000e+00,9.62197656e-05,2.12159693e-06,4.75116679e-03,1.91581234e-05,9.52133614e-01,3.63401662e-03,5.79366659e+03,2.09532943e+01,4.54020967e-04,3.93921016e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.93750561e-04,3.27488889e-06,0.00000000e+00,0.00000000e+00,1.03562924e-04,5.22213705e-06,4.71055507e-03,1.87833101e-05,9.65477572e-01,3.76753732e-03,5.82649141e+03,2.08347003e+01,4.68823564e-04,6.05804952e-06,0.00000000e+00,0.00000000e+00,2.46514000e+00,5.50458060e-03
5.20123936e+00,4.95123936e+00,4.96665307e-04,3.18349781e-06,0.00000000e+00,0.00000000e+00,1.05106991e-04,3.75337675e-06,4.65943949e-03,1.92898121e-05,9.75284822e-01,3.66586537e-03,5.83602753e+03,2.08988799e+01,4.74647305e-04,4.65533630e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,5.03758256e-04,3.46754323e-06,0.00000000e+00,0.00000000e+00,1.03523190e-04,2.50373171e-06,4.61727347e-03,1.95908285e-05,9.89462795e-01,3.90195269e-03,5.87162445e+03,2.15602745e+01,4.80976983e-04,4.22382166e-06,0.00000000e+00,0.00000000e+00,2.50812000e+00,5.59538554e-03
5.40128943e+00,5.15128943e+00,5.06875152e-04,3.31212059e-06,0.00000000e+00,0.00000000e+00,1.04447294e-04,2.41068013e-06,4.56689888e-03,1.97637571e-05,1.00164245e+00,3.90912056e-03,5.88807948e+03,2.15540011e+01,4.86327056e-04,4.13238341e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.11248898e-04,3.37461605e-06,0.00000000e+00,0.00000000e+00,1.03538084e-04,2.16021433e-06,4.51302989e-03,1.88505210e-05,1.01305755e+00,3.86964068e-03,5.90553330e+03,2.22920428e+01,4.91159814e-04,4.08653651e-06,0.00000000e+00,0.00000000e+00,2.55144000e+00,5.80437519e-03
5.60133951e+00,5.35133951e+00,5.18262996e-04,3.38371041e-06,0.00000000e+00,0.00000000e+00,1.01471765e-04,1.82449583e-06,4.45778327e-03,1.76729056e-05,1.02601933e+00,3.97108697e-03,5.94343597e+03,2.26361420e+01,4.97216639e-04,4.04414569e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.24280907e-04,3.37242533e-06,0.00000000e+00,0.00000000e+00,1.05740523e-04,2.44934640e-06,4.41965550e-03,1.60058993e-05,1.03918424e+00,3.79991891e-03,5.97610029e+03,2.15815422e+01,5.08619439e-04,4.41945758e-06,0.00000000e+00,0.00000000e+00,2.59446000e+00,5.88568578e-03
5.80138958e+00,5.55138958e+00,5.29099134e-04,3.24264252e-06,0.00000000e+00,0.00000000e+00,1.09356066e-04,2.17636542e-06,4.39519497e-03,1.79100988e-05,1.05282781e+00,3.65509807e-03,6.00761792e+03,2.06049491e+01,5.17361916e-04,4.41967308e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.34118457e-04,3.06889809e-06,0.00000000e+00,0.00000000e+00,1.08487467e-04,2.24590573e-06,4.35303686e-03,1.88672642e-05,1.06480786e+00,3.53967331e-03,6.02891317e+03,2.01490339e+01,5.22870183e-04,3.98932571e-06,0.00000000e+00,0.00000000e+00,2.63603000e+00,5.80792660e-03
6.00143966e+00,5.75143966e+00,5.41253061e-04,3.29731632e-06,0.00000000e+00,0.00000000e+00,1.11351256e-04,2.33614207e-06,4.30731570e-03,1.73407548e-05,1.07615414e+00,3.71582972e-03,6.06202608e+03,2.08720275e+01,5.33928784e-04,4.38101278e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.44342339e-04,3.35673424e-06,0.00000000e+00,0.00000000e+00,1.10983145e-04,2.29576649e-06,4.26034078e-03,1.75007881e-05,1.08989355e+00,4.05295885e-03,6.09112180e+03,2.36748156e+01,5.37778729e-04,4.46053096e-06,0.00000000e+00,0.00000000e+00,2.67907000e+00,5.92882458e-03
6.20148973e+00,5.95148973e+00,5.48478484e-04,3.27518088e-06,0.00000000e+00,0.00000000e+00,1.10552816e-04,2.15600414e-06,4.21727546e-03,1.79315486e-05,1.10172439e+00,3.88877225e-03,6.10177741e+03,2.18808908e+01,5.42859329e-04,4.19683214e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.54242215e-04,3.32093400e-06,0.00000000e+00,0.00000000e+00,1.14079975e-04,2.69471558e-06,4.16814645e-03,1.71268860e-05,1.11407688e+00,4.03289269e-03,6.12786852e+03,2.18664517e+01,5.53391168e-04,4.52887001e-06,0.00000000e+00,0.00000000e+00,2.72032000e+00,5.97399892e-03
6.40153981e+00,6.15153981e+00,5.59958260e-04,3.37651962e-06,0.00000000e+00,0.00000000e+00,1.15658884e-04,2.43227476e-06,4.12705550e-03,1.70520428e-05,1.12594633e+00,4.00091695e-03,6.15678781e+03,2.18002853e+01,5.61974770e-04,4.57167929e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.65022940e-04,3.28967773e-06,0.00000000e+00,0.00000000e+00,1.17778767e-04,2.41980423e-06,4.10116642e-03,1.82520551e-05,1.13472275e+00,4.01939309e-03,6.18439992e+03,2.15550237e+01,5.69446520e-04,4.56228117e-06,0.00000000e+00,0.00000000e+00,2.76080000e+00,6.23765046e-03
6.60158988e+00,6.35158988e+00,5.69810257e-04,3.45439280e-06,0.00000000e+00,0.00000000e+00,1.20087796e-04,2.56385793e-06,4.04883092e-03,1.77696068e-05,1.14586374e+00,4.14135383e-03,6.20724713e+03,2.23040487e+01,5.77706208e-04,4.76798356e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.74462505e-04,3.61735512e-06,0.00000000e+00,0.00000000e+00,1.24795705e-04,3.50145466e-06,4.02331858e-03,1.85563134e-05,1.15920938e+00,4.12367489e-03,6.23882639e+03,2.33998368e+01,5.87772017e-04,5.62861883e-06,0.00000000e+00,0.00000000e+00,2.80343000e+00,6.53857641e-03
6.80163996e+00,6.55163996e+00,5.82862843e-04,3.86027243e-06,0.00000000e+00,0.00000000e+00,1.26423754e-04,2.90533680e-06,4.00539147e-03,2.10494796e-05,1.17158609e+00,3.98374770e-03,6.29044600e+03,2.44202956e+01,5.97869798e-04,5.25259701e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.85050896e-04,3.82153528e-06,0.00000000e+00,0.00000000e+00,1.25626897e-04,2.82625745e-06,3.94602542e-03,2.00818678e-05,1.17892234e+00,4.22491285e-03,6.28278193e+03,2.53553986e+01,6.01085586e-04,5.30651586e-06,0.00000000e+00,0.00000000e+00,2.84432000e+00,6.62485196e-03
7.00169004e+00,6.75169004e+00,5.90313765e-04,4.01748579e-06,0.00000000e+00,0.00000000e+00,1.23230107e-04,2.26498118e-06,3.89713585e-03,1.76132527e-05,1.18992355e+00,4.18683460e-03,6.30226732e+03,2.54166861e+01,6.05052460e-04,5.10989315e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.96316870e-04,3.83366069e-06,0.00000000e+00,0.00000000e+00,1.26251656e-04,2.73673321e-06,3.86798955e-03,1.89310740e-05,1.20194757e+00,4.25206736e-03,6.33843726e+03,2.54371062e+01,6.14861100e-04,5.07901618e-06,0.00000000e+00,0.00000000e+00,2.88507000e+00,6.68831727e-03
7.20174011e+00,6.95174011e+00,6.00254276e-04,3.81904445e-06,0.00000000e+00,0.00000000e+00,1.27888748e-04,2.54324380e-06,3.81845163e-03,1.85820400e-05,1.21150379e+00,3.97427854e-03,6.35289911e+03,2.43006318e+01,6.21395170e-04,4.89754045e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30176515e+00,7.05176515e+00,6.07242566e-04,3.96198340e-06,0.00000000e+00,0.00000000e+00,1.30471047e-04,2.77246271e-06,3.79208654e-03,1.83084727e-05,1.22372996e+00,4.43224828e-03,6.39503455e+03,2.53618924e+01,6.31563988e-04,5.26004619e-06,0.00000000e+00,0.00000000e+00,2.92636000e+00,6.75211192e-03
7.40179019e+00,7.15179019e+00,6.11709750e-04,3.93062646e-06,0.00000000e+00,0.00000000e+00,1.30958095e-04,2.64766107e-06,3.74536217e-03,1.83619200e-05,1.23408708e+00,4.46930231e-03,6.41065661e+03,2.49263937e+01,6.37658356e-04,4.98307008e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50181522e+00,7.25181522e+00,6.15591956e-04,3.93552894e-06,0.00000000e+00,0.00000000e+00,1.34202679e-04,2.64736969e-06,3.69865839e-03,1.68695530e-05,1.24705723e+00,4.57694615e-03,6.43154213e+03,2.55056394e+01,6.45906323e-04,4.82784686e-06,0.00000000e+00,0.00000000e+00,2.96825000e+00,6.81055897e-03
7.60184026e+00,7.35184026e+00,6.19731175e-04,3.97214356e-06,0.00000000e+00,0.00000000e+00,1.33074526e-04,2.34812543e-06,3.65960503e-03,1.76537468e-05,1.25822438e+00,4.62827535e-03,6.44510021e+03,2.47625083e+01,6.50157465e-04,4.82009947e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70186530e+00,7.45186530e+00,6.24337063e-04,3.82557220e-06,0.00000000e+00,0.00000000e+00,1.35586061e-04,3.37028477e-06,3.62787959e-03,1.95411735e-05,1.26622953e+00,4.61621496e-03,6.45874620e+03,2.45902380e+01,6.57974099e-04,5.41823474e-06,0.00000000e+00,0.00000000e+00,3.00838000e+00,6.84575803e-03
7.80189034e+00,7.55189034e+00,6.29746885e-04,4.07442066e-06,0.00000000e+00,0.00000000e+00,1.37772041e-04,2.87143464e-06,3.59818817e-03,1.77465278e-05,1.27737676e+00,4.89295006e-03,6.48833756e+03,2.68340245e+01,6.65958895e-04,5.41497615e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
