z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.58578934e-03,5.36225509e-05,0.00000000e+00,0.00000000e+00,5.06169887e-04,3.08105525e-05,6.43674138e-03,7.26182959e-05,4.05447285e+00,4.88166145e-02,1.87889285e+04,2.65669561e+02,2.92208969e-03,5.95414601e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.59385840e-03,4.85979792e-05,0.00000000e+00,0.00000000e+00,4.72402331e-04,2.55907786e-05,6.40836074e-03,6.85054841e-05,4.05113505e+00,4.59613846e-02,1.88104405e+04,2.36548276e+02,2.89696229e-03,5.62552554e-05,0.00000000e+00,0.00000000e+00,9.82140000e+00,1.22890032e-01
2.50000000e-01,2.59188412e-03,5.10651605e-05,0.00000000e+00,0.00000000e+00,4.95045938e-04,3.00686841e-05,6.37112714e-03,6.36967602e-05,4.06610808e+00,4.84574752e-02,1.88647418e+04,2.46037502e+02,2.91591400e-03,6.43100074e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.61401777e-03,5.29079353e-05,0.00000000e+00,0.00000000e+00,5.16495261e-04,4.56759589e-05,6.34276456e-03,7.79376414e-05,4.07536819e+00,4.90800028e-02,1.89734750e+04,2.49775245e+02,2.95820489e-03,7.82988522e-05,0.00000000e+00,0.00000000e+00,9.81500000e+00,1.21988039e-01
4.50000000e-01,2.58689011e-03,5.26676879e-05,0.00000000e+00,0.00000000e+00,5.25618252e-04,3.04866768e-05,6.25348423e-03,3.53361515e-05,4.06302127e+00,5.04881349e-02,1.88433496e+04,2.65471061e+02,2.94300546e-03,6.74333303e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.59263510e-03,5.30402407e-05,0.00000000e+00,0.00000000e+00,5.31745925e-04,3.18423998e-05,6.22325312e-03,3.66542251e-05,4.05623710e+00,4.72224733e-02,1.88171809e+04,2.67486691e+02,2.95591348e-03,6.62111009e-05,0.00000000e+00,0.00000000e+00,9.81960000e+00,1.23575627e-01
6.50000000e-01,2.57056168e-03,5.27824387e-05,0.00000000e+00,0.00000000e+00,5.42526680e-04,3.31985201e-05,6.19894947e-03,3.78068508e-05,4.06226268e+00,5.03798676e-02,1.87004684e+04,2.81363386e+02,2.94601824e-03,6.81462291e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.58429840e-03,5.12102756e-05,0.00000000e+00,0.00000000e+00,5.25009521e-04,2.97519734e-05,6.17220805e-03,3.84247875e-05,4.06833102e+00,4.88991406e-02,1.87653395e+04,2.70141934e+02,2.94255438e-03,6.53656879e-05,0.00000000e+00,0.00000000e+00,9.81920000e+00,1.24117403e-01
8.50000000e-01,2.58546925e-03,5.13746755e-05,0.00000000e+00,0.00000000e+00,5.61174617e-04,4.84744855e-05,6.13553862e-03,3.84980583e-05,4.06594823e+00,4.93068006e-02,1.87850396e+04,2.63010018e+02,2.98035116e-03,7.54239169e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.57894234e-03,5.39007450e-05,0.00000000e+00,0.00000000e+00,5.29481842e-04,3.22538985e-05,6.10350211e-03,4.02166097e-05,4.06880712e+00,4.99507053e-02,1.87827101e+04,2.80530288e+02,2.94233668e-03,6.69990993e-05,0.00000000e+00,0.00000000e+00,9.81520000e+00,1.21315322e-01
1.05000000e+00,2.57845292e-03,5.41232825e-05,0.00000000e+00,0.00000000e+00,5.42113095e-04,3.61379645e-05,6.06724607e-03,3.95787559e-05,4.05684866e+00,5.07791099e-02,1.87496214e+04,2.84703023e+02,2.95507320e-03,6.99375931e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.60002853e-03,5.47149441e-05,0.00000000e+00,0.00000000e+00,5.23887501e-04,3.08252995e-05,6.03256827e-03,3.99879353e-05,4.08013410e+00,5.16386358e-02,1.88542888e+04,2.82128018e+02,2.96084333e-03,6.44908583e-05,0.00000000e+00,0.00000000e+00,9.82460000e+00,1.20930815e-01
1.25000000e+00,2.58760003e-03,5.15200876e-05,0.00000000e+00,0.00000000e+00,4.92158275e-04,2.30332326e-05,6.00735105e-03,4.10203921e-05,4.06612546e+00,5.15880055e-02,1.87848543e+04,2.74275632e+02,2.91783221e-03,6.10608333e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.56180994e-03,4.94889566e-05,0.00000000e+00,0.00000000e+00,4.97811815e-04,2.36625394e-05,5.97092067e-03,4.21252550e-05,4.05338380e+00,4.92872642e-02,1.86266996e+04,2.61739126e+02,2.89866485e-03,6.03061233e-05,0.00000000e+00,0.00000000e+00,9.82180000e+00,1.21345750e-01
1.45000000e+00,2.57882205e-03,5.39548694e-05,0.00000000e+00,0.00000000e+00,5.24166474e-04,2.74517691e-05,5.95937099e-03,4.45904487e-05,4.05169482e+00,5.09012541e-02,1.86826805e+04,2.85690609e+02,2.94209378e-03,6.70826430e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.59278449e-03,5.23098886e-05,0.00000000e+00,0.00000000e+00,5.23074712e-04,2.84913832e-05,5.94404918e-03,5.20441804e-05,4.06160845e+00,5.07452507e-02,1.87494548e+04,2.85601849e+02,2.95477785e-03,6.59578851e-05,0.00000000e+00,0.00000000e+00,9.81800000e+00,1.20105736e-01
1.65000000e+00,2.61300802e-03,4.96590664e-05,0.00000000e+00,0.00000000e+00,5.09140924e-04,2.42755488e-05,5.94723728e-03,6.76923680e-05,4.07877797e+00,4.96505580e-02,1.88479987e+04,2.66942603e+02,2.95959907e-03,6.03017150e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
