nuclide,atoms_initial,atoms_final,delta_atoms
Ir172,0.0,0.0,0.0
Ir172_m1,0.0,0.0,0.0
Ir173,0.0,0.0,0.0
Ir173_m1,0.0,0.0,0.0
Ir174,0.0,0.0,0.0
Ir174_m1,0.0,0.0,0.0
Ir175,0.0,0.0,0.0
Ir176,0.0,0.0,0.0
Ir177,0.0,0.0,0.0
Ir178,0.0,0.0,0.0
Ir179,0.0,0.0,0.0
Ir180,0.0,0.0,0.0
Ir181,0.0,0.0,0.0
Ir182,0.0,0.0,0.0
Ir183,0.0,0.0,0.0
Ir184,0.0,0.0,0.0
Ir185,0.0,0.0,0.0
Ir186,0.0,0.0,0.0
Ir186_m1,0.0,0.0,0.0
Ir187,0.0,0.0,0.0
Ir187_m1,0.0,0.0,0.0
Ir188,0.0,0.0,0.0
Ir188_m1,0.0,0.0,0.0
Ir189,0.0,0.0,0.0
Ir189_m1,0.0,0.0,0.0
Ir189_m2,0.0,0.0,0.0
Ir190,0.0,0.0,0.0
Ir190_m1,0.0,0.0,0.0
Ir190_m2,0.0,0.0,0.0
Ir191,0.0,0.0,0.0
Ir191_m1,0.0,0.0,0.0
Ir191_m2,0.0,0.0,0.0
Ir192,0.0,0.0,0.0
Ir192_m1,0.0,0.0,0.0
Ir192_m2,0.0,0.0,0.0
Ir193,0.0,0.0,0.0
Ir193_m1,0.0,0.0,0.0
Ir194,0.0,0.0,0.0
Ir194_m1,0.0,0.0,0.0
Ir194_m2,0.0,0.0,0.0
Ir195,0.0,0.0,0.0
Ir195_m1,0.0,0.0,0.0
Ir196,0.0,0.0,0.0
Ir196_m1,0.0,0.0,0.0
Ir197,0.0,0.0,0.0
Ir197_m1,0.0,0.0,0.0
Ir198,0.0,0.0,0.0
Ir199,0.0,0.0,0.0
K32,0.0,0.0,0.0
K33,0.0,0.0,0.0
K34,0.0,0.0,0.0
K35,0.0,0.0,0.0
K36,0.0,0.0,0.0
K37,0.0,0.0,0.0
K38,0.0,0.0,0.0
K38_m1,0.0,0.0,0.0
K39,0.0,0.0,0.0
K40,0.0,0.0,0.0
K41,0.0,0.0,0.0
K42,0.0,0.0,0.0
K43,0.0,0.0,0.0
K44,0.0,0.0,0.0
K45,0.0,0.0,0.0
K46,0.0,0.0,0.0
K47,0.0,0.0,0.0
K48,0.0,0.0,0.0
K49,0.0,0.0,0.0
K50,0.0,0.0,0.0
K51,0.0,0.0,0.0
K52,0.0,0.0,0.0
K53,0.0,0.0,0.0
K54,0.0,0.0,0.0
K55,0.0,0.0,0.0
Kr100,0.0,0.0,0.0
Kr69,0.0,0.0,0.0
Kr70,0.0,0.0,0.0
Kr71,0.0,0.0,0.0
Kr72,0.0,0.0,0.0
Kr73,0.0,0.0,0.0
Kr74,0.0,0.0,0.0
Kr75,0.0,0.0,0.0
Kr76,0.0,0.0,0.0
Kr77,0.0,0.0,0.0
Kr78,0.0,0.0,0.0
Kr79,0.0,0.0,0.0
Kr79_m1,0.0,0.0,0.0
Kr80,1.239471e+16,1.2394709999999992e+16,-8.0
Kr81,0.0,0.0,0.0
Kr81_m1,0.0,0.0,0.0
Kr82,3.0174739999999996e+19,3.0174740000000033e+19,36864.0
Kr83,8.991012e+20,8.991012e+20,0.0
Kr83_m1,0.0,0.0,0.0
Kr84,2.9455359999999995e+21,2.945535999999999e+21,-524288.0
Kr85,0.0,0.0,0.0
Kr85_m1,0.0,0.0,0.0
Kr86,4.3495289999999993e+21,4.3495290000000004e+21,1048576.0
Kr87,0.0,0.0,0.0
Kr88,0.0,0.0,0.0
Kr89,0.0,0.0,0.0
Kr90,0.0,0.0,0.0
Kr91,0.0,0.0,0.0
Kr92,0.0,0.0,0.0
Kr93,0.0,0.0,0.0
Kr94,0.0,0.0,0.0
Kr95,0.0,0.0,0.0
Kr96,0.0,0.0,0.0
Kr97,0.0,0.0,0.0
Kr98,0.0,0.0,0.0
Kr99,0.0,0.0,0.0
La117,0.0,0.0,0.0
La117_m1,0.0,0.0,0.0
La118,0.0,0.0,0.0
La119,0.0,0.0,0.0
La120,0.0,0.0,0.0
La121,0.0,0.0,0.0
La122,0.0,0.0,0.0
La123,0.0,0.0,0.0
La124,0.0,0.0,0.0
La124_m1,0.0,0.0,0.0
La125,0.0,0.0,0.0
La125_m1,0.0,0.0,0.0
La126,0.0,0.0,0.0
La126_m1,0.0,0.0,0.0
La127,0.0,0.0,0.0
La127_m1,0.0,0.0,0.0
La128,0.0,0.0,0.0
La128_m1,0.0,0.0,0.0
La129,0.0,0.0,0.0
La129_m1,0.0,0.0,0.0
La130,0.0,0.0,0.0
La131,0.0,0.0,0.0
La132,0.0,0.0,0.0
La132_m1,0.0,0.0,0.0
La133,0.0,0.0,0.0
La134,0.0,0.0,0.0
La135,0.0,0.0,0.0
La136,0.0,0.0,0.0
La136_m1,0.0,0.0,0.0
La137,0.0,0.0,0.0
La138,0.0,0.0,0.0
La139,2.008816e+22,2.008816e+22,0.0
La140,0.0,0.0,0.0
La141,0.0,0.0,0.0
La142,0.0,0.0,0.0
La143,0.0,0.0,0.0
La144,0.0,0.0,0.0
La145,0.0,0.0,0.0
La146,0.0,0.0,0.0
La146_m1,0.0,0.0,0.0
La147,0.0,0.0,0.0
La148,0.0,0.0,0.0
La149,0.0,0.0,0.0
La150,0.0,0.0,0.0
La151,0.0,0.0,0.0
La152,0.0,0.0,0.0
La153,0.0,0.0,0.0
La154,0.0,0.0,0.0
La155,0.0,0.0,0.0
Li10,0.0,0.0,0.0
Li11,0.0,0.0,0.0
Li12,0.0,0.0,0.0
Li4,0.0,0.0,0.0
Li5,0.0,0.0,0.0
Li6,0.0,0.0,0.0
Li7,0.0,0.0,0.0
Li8,0.0,0.0,0.0
Li9,0.0,0.0,0.0
Lr251,0.0,0.0,0.0
Lr252,0.0,0.0,0.0
Lr253,0.0,-2.4391937779197715e-05,-2.4391937779197715e-05
Lr253_m1,0.0,0.0,0.0
Lr254,0.0,0.0,0.0
Lr255,0.0,0.0,0.0
Lr255_m1,0.0,0.0,0.0
Lr256,0.0,0.0,0.0
Lr257,0.0,0.0,0.0
Lr258,0.0,0.0,0.0
Lr259,0.0,0.0,0.0
Lr260,0.0,0.0,0.0
Lr261,0.0,0.0,0.0
Lr262,0.0,0.0,0.0
Lr263,0.0,0.0,0.0
Lu150,0.0,0.0,0.0
Lu151,0.0,0.0,0.0
Lu152,0.0,0.0,0.0
Lu153,0.0,0.0,0.0
Lu153_m1,0.0,0.0,0.0
Lu154,0.0,0.0,0.0
Lu154_m1,0.0,0.0,0.0
Lu155,0.0,0.0,0.0
Lu155_m1,0.0,0.0,0.0
Lu155_m2,0.0,0.0,0.0
Lu156,0.0,0.0,0.0
Lu156_m1,0.0,0.0,0.0
Lu157,0.0,0.0,0.0
Lu157_m1,0.0,0.0,0.0
Lu158,0.0,0.0,0.0
Lu159,0.0,0.0,0.0
Lu160,0.0,0.0,0.0
Lu160_m1,0.0,0.0,0.0
Lu161,0.0,0.0,0.0
Lu161_m1,0.0,0.0,0.0
Lu162,0.0,0.0,0.0
Lu162_m1,0.0,0.0,0.0
Lu162_m2,0.0,0.0,0.0
Lu163,0.0,0.0,0.0
Lu164,0.0,0.0,0.0
Lu165,0.0,0.0,0.0
Lu166,0.0,0.0,0.0
Lu166_m1,0.0,0.0,0.0
Lu166_m2,0.0,0.0,0.0
Lu167,0.0,0.0,0.0
Lu167_m1,0.0,0.0,0.0
Lu168,0.0,0.0,0.0
Lu168_m1,0.0,0.0,0.0
Lu169,0.0,0.0,0.0
Lu169_m1,0.0,0.0,0.0
Lu170,0.0,0.0,0.0
Lu170_m1,0.0,0.0,0.0
Lu171,0.0,0.0,0.0
Lu171_m1,0.0,0.0,0.0
Lu172,0.0,0.0,0.0
Lu172_m1,0.0,0.0,0.0
Lu173,0.0,0.0,0.0
Lu174,0.0,0.0,0.0
Lu174_m1,0.0,0.0,0.0
Lu175,0.0,0.0,0.0
Lu176,0.0,0.0,0.0
Lu176_m1,0.0,0.0,0.0
Lu177,0.0,0.0,0.0
Lu177_m1,0.0,0.0,0.0
Lu177_m2,0.0,0.0,0.0
Lu178,0.0,0.0,0.0
Lu178_m1,0.0,0.0,0.0
Lu179,0.0,0.0,0.0
Lu179_m1,0.0,0.0,0.0
Lu180,0.0,0.0,0.0
Lu180_m1,0.0,0.0,0.0
Lu181,0.0,0.0,0.0
Lu182,0.0,0.0,0.0
Lu183,0.0,0.0,0.0
Lu184,0.0,0.0,0.0
Md245,0.0,0.0,0.0
Md245_m1,0.0,0.0,0.0
Md246,0.0,0.0,0.0
Md247,0.0,0.0,0.0
Md247_m1,0.0,0.0,0.0
Md248,0.0,0.0,0.0
Md249,0.0,-0.0006205704319921684,-0.0006205704319921684
Md249_m1,0.0,0.0,0.0
Md250,0.0,0.0,0.0
Md251,0.0,0.0,0.0
Md252,0.0,0.0,0.0
Md253,0.0,0.0,0.0
Md254,0.0,0.0,0.0
Md254_m1,0.0,0.0,0.0
Md255,0.0,0.0,0.0
Md256,0.0,0.0,0.0
Md257,0.0,0.0,0.0
Md258,0.0,0.0,0.0
Md258_m1,0.0,0.0,0.0
Md259,0.0,0.0,0.0
Md260,0.0,0.0,0.0
Md261,0.0,0.0,0.0
Mg19,0.0,0.0,0.0
Mg20,0.0,0.0,0.0
Mg21,0.0,0.0,0.0
Mg22,0.0,0.0,0.0
Mg23,0.0,0.0,0.0
Mg24,0.0,0.0,0.0
Mg25,0.0,0.0,0.0
Mg26,0.0,0.0,0.0
Mg27,0.0,0.0,0.0
Mg28,0.0,0.0,0.0
Mg29,0.0,0.0,0.0
Mg30,0.0,0.0,0.0
Mg31,0.0,0.0,0.0
Mg32,0.0,0.0,0.0
Mg33,0.0,0.0,0.0
Mg34,0.0,0.0,0.0
Mg35,0.0,0.0,0.0
Mg36,0.0,0.0,0.0
Mg37,0.0,0.0,0.0
Mg38,0.0,0.0,0.0
Mg39,0.0,0.0,0.0
Mg40,0.0,0.0,0.0
Mn44,0.0,0.0,0.0
Mn45,0.0,0.0,0.0
Mn46,0.0,0.0,0.0
Mn47,0.0,0.0,0.0
Mn48,0.0,0.0,0.0
Mn49,0.0,0.0,0.0
Mn50,0.0,0.0,0.0
Mn50_m1,0.0,0.0,0.0
Mn51,0.0,0.0,0.0
Mn52,0.0,0.0,0.0
Mn52_m1,0.0,0.0,0.0
Mn53,0.0,0.0,0.0
Mn54,0.0,0.0,0.0
Mn55,0.0,0.0,0.0
Mn56,0.0,0.0,0.0
Mn57,0.0,0.0,0.0
Mn58,0.0,0.0,0.0
Mn58_m1,0.0,0.0,0.0
Mn59,0.0,0.0,0.0
Mn60,0.0,0.0,0.0
Mn60_m1,0.0,0.0,0.0
Mn61,0.0,0.0,0.0
Mn62,0.0,0.0,0.0
Mn62_m1,0.0,0.0,0.0
Mn63,0.0,0.0,0.0
Mn64,0.0,0.0,0.0
Mn65,0.0,0.0,0.0
Mn66,0.0,0.0,0.0
Mn67,0.0,0.0,0.0
Mn68,0.0,0.0,0.0
Mn69,0.0,0.0,0.0
Mo100,2.1990869999999997e+22,2.199086999999998e+22,-16777216.0
Mo101,0.0,0.0,0.0
Mo102,0.0,0.0,0.0
Mo103,0.0,0.0,0.0
Mo104,0.0,0.0,0.0
Mo105,0.0,0.0,0.0
Mo106,0.0,0.0,0.0
Mo107,0.0,0.0,0.0
Mo108,0.0,0.0,0.0
Mo109,0.0,0.0,0.0
Mo110,0.0,0.0,0.0
Mo111,0.0,0.0,0.0
Mo112,0.0,0.0,0.0
Mo113,0.0,0.0,0.0
Mo114,0.0,0.0,0.0
Mo115,0.0,0.0,0.0
Mo83,0.0,0.0,0.0
Mo84,0.0,0.0,0.0
Mo85,0.0,0.0,0.0
Mo86,0.0,0.0,0.0
Mo87,0.0,0.0,0.0
Mo88,0.0,0.0,0.0
Mo89,0.0,0.0,0.0
Mo89_m1,0.0,0.0,0.0
Mo90,0.0,0.0,0.0
Mo91,0.0,0.0,0.0
Mo91_m1,0.0,0.0,0.0
Mo92,0.0,0.0,0.0
Mo93,0.0,0.0,0.0
Mo93_m1,0.0,0.0,0.0
Mo94,0.0,0.0,0.0
Mo95,1.5501749999999998e+22,1.5501749999999992e+22,-6291456.0
Mo96,0.0,0.0,0.0
Mo97,1.8971449999999996e+22,1.897145e+22,4194304.0
Mo98,1.962708e+22,1.962707999999998e+22,-16777216.0
Mo99,0.0,0.0,0.0
Mt265,0.0,0.0,0.0
Mt266,0.0,0.0,0.0
Mt266_m1,0.0,0.0,0.0
Mt267,0.0,0.0,0.0
Mt268,0.0,0.0,0.0
Mt269,0.0,0.0,0.0
Mt270,0.0,0.0,0.0
Mt271,0.0,0.0,0.0
Mt273,0.0,0.0,0.0
N10,0.0,0.0,0.0
N11,0.0,0.0,0.0
N12,0.0,0.0,0.0
N13,0.0,0.0,0.0
N14,0.0,0.0,0.0
N15,0.0,0.0,0.0
N16,0.0,0.0,0.0
N17,0.0,0.0,0.0
N18,0.0,0.0,0.0
N19,0.0,0.0,0.0
N20,0.0,0.0,0.0
N21,0.0,0.0,0.0
N22,0.0,0.0,0.0
N23,0.0,0.0,0.0
N24,0.0,0.0,0.0
N25,0.0,0.0,0.0
Na18,0.0,0.0,0.0
Na19,0.0,0.0,0.0
Na20,0.0,0.0,0.0
Na21,0.0,0.0,0.0
Na22,0.0,0.0,0.0
Na23,0.0,0.0,0.0
Na24,0.0,0.0,0.0
Na24_m1,0.0,0.0,0.0
Na25,0.0,0.0,0.0
Na26,0.0,0.0,0.0
Na27,0.0,0.0,0.0
Na28,0.0,0.0,0.0
Na29,0.0,0.0,0.0
Na30,0.0,0.0,0.0
Na31,0.0,0.0,0.0
Na32,0.0,0.0,0.0
Na33,0.0,0.0,0.0
Na34,0.0,0.0,0.0
Na35,0.0,0.0,0.0
Na36,0.0,0.0,0.0
Na37,0.0,0.0,0.0
Nb100,0.0,0.0,0.0
Nb100_m1,0.0,0.0,0.0
Nb101,0.0,0.0,0.0
Nb102,0.0,0.0,0.0
Nb102_m1,0.0,0.0,0.0
Nb103,0.0,0.0,0.0
Nb104,0.0,0.0,0.0
Nb104_m1,0.0,0.0,0.0
Nb105,0.0,0.0,0.0
Nb106,0.0,0.0,0.0
Nb107,0.0,0.0,0.0
Nb108,0.0,0.0,0.0
Nb109,0.0,0.0,0.0
Nb110,0.0,0.0,0.0
Nb111,0.0,0.0,0.0
Nb112,0.0,0.0,0.0
Nb113,0.0,0.0,0.0
Nb81,0.0,0.0,0.0
Nb82,0.0,0.0,0.0
Nb83,0.0,0.0,0.0
Nb84,0.0,0.0,0.0
Nb85,0.0,0.0,0.0
Nb85_m1,0.0,0.0,0.0
Nb86,0.0,0.0,0.0
Nb87,0.0,0.0,0.0
Nb87_m1,0.0,0.0,0.0
Nb88,0.0,0.0,0.0
Nb88_m1,0.0,0.0,0.0
Nb89,0.0,0.0,0.0
Nb89_m1,0.0,0.0,0.0
Nb90,0.0,0.0,0.0
Nb90_m1,0.0,0.0,0.0
Nb90_m2,0.0,0.0,0.0
Nb91,0.0,0.0,0.0
Nb91_m1,0.0,0.0,0.0
Nb92,0.0,0.0,0.0
Nb92_m1,0.0,0.0,0.0
Nb93,0.0,0.0,0.0
Nb93_m1,0.0,0.0,0.0
Nb94,0.0,0.0,0.0
Nb94_m1,0.0,0.0,0.0
Nb95,0.0,0.0,0.0
Nb95_m1,0.0,0.0,0.0
Nb96,0.0,0.0,0.0
Nb97,0.0,0.0,0.0
Nb97_m1,0.0,0.0,0.0
Nb98,0.0,0.0,0.0
Nb98_m1,0.0,0.0,0.0
Nb99,0.0,0.0,0.0
Nb99_m1,0.0,0.0,0.0
Nd124,0.0,0.0,0.0
Nd125,0.0,0.0,0.0
Nd126,0.0,0.0,0.0
Nd127,0.0,0.0,0.0
Nd128,0.0,0.0,0.0
Nd129,0.0,0.0,0.0
Nd130,0.0,0.0,0.0
Nd131,0.0,0.0,0.0
Nd132,0.0,0.0,0.0
Nd133,0.0,0.0,0.0
Nd133_m1,0.0,0.0,0.0
Nd134,0.0,0.0,0.0
Nd135,0.0,0.0,0.0
Nd135_m1,0.0,0.0,0.0
Nd136,0.0,0.0,0.0
Nd137,0.0,0.0,0.0
Nd137_m1,0.0,0.0,0.0
Nd138,0.0,0.0,0.0
Nd139,0.0,0.0,0.0
Nd139_m1,0.0,0.0,0.0
Nd140,0.0,0.0,0.0
Nd141,0.0,0.0,0.0
Nd141_m1,0.0,0.0,0.0
Nd142,0.0,0.0,0.0
Nd143,1.031192e+22,1.0311920000000007e+22,6291456.0
Nd144,1.8685749999999998e+22,1.868575e+22,2097152.0
Nd145,9.617359999999997e+21,9.61735999999999e+21,-8388608.0
Nd146,1.1949029999999998e+22,1.194902999999998e+22,-18874368.0
Nd147,0.0,0.0,0.0
Nd148,0.0,0.0,0.0
Nd149,0.0,0.0,0.0
Nd150,0.0,0.0,0.0
Nd151,0.0,0.0,0.0
Nd152,0.0,0.0,0.0
Nd153,0.0,0.0,0.0
Nd154,0.0,0.0,0.0
Nd155,0.0,0.0,0.0
Nd156,0.0,0.0,0.0
Nd157,0.0,0.0,0.0
Nd158,0.0,0.0,0.0
Nd159,0.0,0.0,0.0
Nd160,0.0,0.0,0.0
Nd161,0.0,0.0,0.0
Ne16,0.0,0.0,0.0
Ne17,0.0,0.0,0.0
Ne18,0.0,0.0,0.0
Ne19,0.0,0.0,0.0
Ne20,0.0,0.0,0.0
Ne21,0.0,0.0,0.0
Ne22,0.0,0.0,0.0
Ne23,0.0,0.0,0.0
Ne24,0.0,0.0,0.0
Ne25,0.0,0.0,0.0
Ne26,0.0,0.0,0.0
Ne27,0.0,0.0,0.0
Ne28,0.0,0.0,0.0
Ne29,0.0,0.0,0.0
Ne30,0.0,0.0,0.0
Ne31,0.0,0.0,0.0
Ne32,0.0,0.0,0.0
Ne33,0.0,0.0,0.0
Ne34,0.0,0.0,0.0
Ni48,0.0,0.0,0.0
Ni49,0.0,0.0,0.0
Ni50,0.0,0.0,0.0
Ni51,0.0,0.0,0.0
Ni52,0.0,0.0,0.0
Ni53,0.0,0.0,0.0
Ni54,0.0,0.0,0.0
Ni55,0.0,0.0,0.0
Ni56,0.0,0.0,0.0
Ni57,0.0,0.0,0.0
Ni58,0.0,0.0,0.0
Ni59,0.0,0.0,0.0
Ni60,0.0,0.0,0.0
Ni61,0.0,0.0,0.0
Ni62,0.0,0.0,0.0
Ni63,0.0,0.0,0.0
Ni64,0.0,0.0,0.0
Ni65,0.0,0.0,0.0
Ni66,0.0,0.0,0.0
Ni67,0.0,0.0,0.0
Ni68,0.0,0.0,0.0
Ni69,0.0,0.0,0.0
Ni69_m1,0.0,0.0,0.0
Ni70,0.0,0.0,0.0
Ni71,0.0,0.0,0.0
Ni72,0.0,0.0,0.0
Ni73,0.0,0.0,0.0
Ni74,0.0,0.0,0.0
Ni75,0.0,0.0,0.0
Ni76,0.0,0.0,0.0
Ni77,0.0,0.0,0.0
Ni78,0.0,0.0,0.0
No250,0.0,0.0,0.0
No251,0.0,0.0,0.0
No251_m1,0.0,0.0,0.0
No252,0.0,0.0,0.0
No253,0.0,0.0,0.0
No254,0.0,0.0,0.0
No254_m1,0.0,0.0,0.0
No255,0.0,0.0,0.0
No256,0.0,0.0,0.0
No257,0.0,0.0,0.0
No258,0.0,9901396.894703573,9901396.894703573
No259,0.0,0.0,0.0
No260,0.0,0.0,0.0
No261,0.0,0.0,0.0
No262,0.0,0.0,0.0
Np225,0.0,0.0,0.0
Np226,0.0,0.0,0.0
Np227,0.0,0.0,0.0
Np228,0.0,25.07090922085854,25.07090922085854
Np229,0.0,0.0,0.0
Np230,0.0,0.0,0.0
Np231,0.0,0.0,0.0
Np232,0.0,0.0,0.0
Np233,0.0,-1.3267455036156942e-06,-1.3267455036156942e-06
Np234,0.0,94.55794519478441,94.55794519478441
Np235,0.0,0.0,0.0
Np236,0.0,0.0,0.0
Np236_m1,0.0,0.0,0.0
Np237,4.6606399999999995e+21,5.645369436337209e+21,9.847294363372099e+20
Np238,0.0,642938240699.573,642938240699.573
Np239,0.0,1672513516335350.8,1672513516335350.8
Np240,0.0,0.0,0.0
Np240_m1,0.0,0.0,0.0
Np241,0.0,0.0,0.0
Np242,0.0,0.0,0.0
Np242_m1,0.0,0.0,0.0
Np243,0.0,0.0,0.0
Np244,0.0,0.0,0.0
O12,0.0,0.0,0.0
O13,0.0,0.0,0.0
O14,0.0,0.0,0.0
O15,0.0,0.0,0.0
O16,0.0,0.0,0.0
O17,0.0,0.0,0.0
O18,0.0,0.0,0.0
O19,0.0,0.0,0.0
O20,0.0,0.0,0.0
O21,0.0,0.0,0.0
O22,0.0,0.0,0.0
O23,0.0,0.0,0.0
O24,0.0,0.0,0.0
O25,0.0,0.0,0.0
O26,0.0,0.0,0.0
O27,0.0,0.0,0.0
O28,0.0,0.0,0.0
Os162,0.0,0.0,0.0
Os163,0.0,0.0,0.0
Os164,0.0,0.0,0.0
Os165,0.0,0.0,0.0
Os166,0.0,0.0,0.0
Os167,0.0,0.0,0.0
Os168,0.0,0.0,0.0
Os169,0.0,0.0,0.0
Os170,0.0,0.0,0.0
Os171,0.0,0.0,0.0
Os172,0.0,0.0,0.0
Os173,0.0,0.0,0.0
Os174,0.0,0.0,0.0
Os175,0.0,0.0,0.0
Os176,0.0,0.0,0.0
Os177,0.0,0.0,0.0
Os178,0.0,0.0,0.0
Os179,0.0,0.0,0.0
Os180,0.0,0.0,0.0
Os181,0.0,0.0,0.0
Os181_m1,0.0,0.0,0.0
Os182,0.0,0.0,0.0
Os183,0.0,0.0,0.0
Os183_m1,0.0,0.0,0.0
Os184,0.0,0.0,0.0
Os185,0.0,0.0,0.0
Os186,0.0,0.0,0.0
Os187,0.0,0.0,0.0
Os188,0.0,0.0,0.0
Os189,0.0,0.0,0.0
Os189_m1,0.0,0.0,0.0
Os190,0.0,0.0,0.0
Os190_m1,0.0,0.0,0.0
Os191,0.0,0.0,0.0
Os191_m1,0.0,0.0,0.0
Os192,0.0,0.0,0.0
Os192_m1,0.0,0.0,0.0
Os193,0.0,0.0,0.0
Os194,0.0,0.0,0.0
Os195,0.0,0.0,0.0
Os196,0.0,0.0,0.0
P24,0.0,0.0,0.0
P25,0.0,0.0,0.0
P26,0.0,0.0,0.0
P27,0.0,0.0,0.0
P28,0.0,0.0,0.0
P29,0.0,0.0,0.0
P30,0.0,0.0,0.0
P31,0.0,0.0,0.0
P32,0.0,0.0,0.0
P33,0.0,0.0,0.0
P34,0.0,0.0,0.0
P35,0.0,0.0,0.0
P36,0.0,0.0,0.0
P37,0.0,0.0,0.0
P38,0.0,0.0,0.0
P39,0.0,0.0,0.0
P40,0.0,0.0,0.0
P41,0.0,0.0,0.0
P42,0.0,0.0,0.0
P43,0.0,0.0,0.0
P44,0.0,0.0,0.0
P45,0.0,0.0,0.0
P46,0.0,0.0,0.0
Pa212,0.0,0.0,0.0
Pa213,0.0,0.0,0.0
Pa214,0.0,0.0,0.0
Pa215,0.0,0.0,0.0
Pa216,0.0,0.0,0.0
Pa217,0.0,0.0,0.0
Pa217_m1,0.0,0.0,0.0
Pa218,0.0,0.0,0.0
Pa219,0.0,0.0,0.0
Pa220,0.0,0.0,0.0
Pa221,0.0,0.0,0.0
Pa222,0.0,0.0,0.0
Pa223,0.0,0.0,0.0
Pa224,0.0,0.12902927512049508,0.12902927512049508
Pa225,0.0,-0.13844276349625198,-0.13844276349625198
Pa226,0.0,0.0,0.0
Pa227,0.0,0.0,0.0
Pa228,0.0,1242.579928239687,1242.579928239687
Pa229,0.0,0.0,0.0
Pa230,0.0,0.0,0.0
Pa231,0.0,1576014789961657.0,1576014789961657.0
Pa232,0.0,0.0,0.0
Pa233,0.0,194400809343917.12,194400809343917.12
Pa234,0.0,1300939329.4369195,1300939329.4369195
Pa234_m1,0.0,2344198821.5326443,2344198821.5326443
Pa235,0.0,0.0,0.0
Pa236,0.0,0.0,0.0
Pa237,0.0,0.0,0.0
Pa238,0.0,0.0,0.0
Pa239,0.0,0.0,0.0
Pa240,0.0,0.0,0.0
Pb178,0.0,0.0,0.0
Pb179,0.0,0.0,0.0
Pb180,0.0,0.0,0.0
Pb181,0.0,0.0,0.0
Pb181_m1,0.0,0.0,0.0
Pb182,0.0,0.0,0.0
Pb183,0.0,0.0,0.0
Pb183_m1,0.0,0.0,0.0
Pb184,0.0,0.0,0.0
Pb185,0.0,0.0,0.0
Pb185_m1,0.0,0.0,0.0
Pb186,0.0,0.0,0.0
Pb187,0.0,0.0,0.0
Pb187_m1,0.0,0.0,0.0
Pb188,0.0,0.0,0.0
Pb189,0.0,0.0,0.0
Pb189_m1,0.0,0.0,0.0
Pb190,0.0,0.0,0.0
Pb191,0.0,0.0,0.0
Pb191_m1,0.0,0.0,0.0
Pb192,0.0,0.0,0.0
Pb193,0.0,0.0,0.0
Pb193_m1,0.0,0.0,0.0
Pb194,0.0,0.0,0.0
Pb195,0.0,0.0,0.0
Pb195_m1,0.0,0.0,0.0
Pb196,0.0,0.0,0.0
Pb197,0.0,0.0,0.0
Pb197_m1,0.0,0.0,0.0
Pb198,0.0,0.0,0.0
Pb199,0.0,0.0,0.0
Pb199_m1,0.0,0.0,0.0
Pb200,0.0,0.0,0.0
Pb201,0.0,0.0,0.0
Pb201_m1,0.0,0.0,0.0
Pb202,0.0,0.0,0.0
Pb202_m1,0.0,0.0,0.0
Pb203,0.0,0.0,0.0
Pb203_m1,0.0,0.0,0.0
Pb203_m2,0.0,0.0,0.0
Pb204,0.0,0.0,0.0
Pb204_m1,0.0,0.0,0.0
Pb205,0.0,0.0,0.0
Pb205_m1,0.0,0.0,0.0
Pb206,0.0,109285643865.11972,109285643865.11972
Pb207,0.0,573579696955.8865,573579696955.8865
Pb207_m1,0.0,0.0,0.0
Pb208,0.0,57062383.89710846,57062383.89710846
Pb209,0.0,920782.6472386726,920782.6472386726
Pb210,0.0,224604413582.49255,224604413582.49255
Pb211,0.0,2014931.4997302655,2014931.4997302655
Pb212,0.0,4604.460221778943,4604.460221778943
Pb213,0.0,0.0,0.0
Pb214,0.0,1300161.79933523,1300161.79933523
Pb215,0.0,0.0,0.0
Pd100,0.0,0.0,0.0
Pd101,0.0,0.0,0.0
Pd102,0.0,0.0,0.0
Pd103,0.0,0.0,0.0
Pd104,0.0,0.0,0.0
Pd105,0.0,0.0,0.0
Pd106,0.0,0.0,0.0
Pd107,0.0,0.0,0.0
Pd107_m1,0.0,0.0,0.0
Pd108,0.0,0.0,0.0
Pd109,0.0,0.0,0.0
Pd109_m1,0.0,0.0,0.0
Pd110,0.0,0.0,0.0
Pd111,0.0,0.0,0.0
Pd111_m1,0.0,0.0,0.0
Pd112,0.0,0.0,0.0
Pd113,0.0,0.0,0.0
Pd113_m1,0.0,0.0,0.0
Pd114,0.0,0.0,0.0
Pd115,0.0,0.0,0.0
Pd115_m1,0.0,0.0,0.0
Pd116,0.0,0.0,0.0
Pd117,0.0,0.0,0.0
Pd117_m1,0.0,0.0,0.0
Pd118,0.0,0.0,0.0
Pd119,0.0,0.0,0.0
Pd120,0.0,0.0,0.0
Pd121,0.0,0.0,0.0
Pd122,0.0,0.0,0.0
Pd123,0.0,0.0,0.0
Pd124,0.0,0.0,0.0
Pd125,0.0,0.0,0.0
Pd126,0.0,0.0,0.0
Pd91,0.0,0.0,0.0
Pd92,0.0,0.0,0.0
Pd93,0.0,0.0,0.0
Pd94,0.0,0.0,0.0
Pd95,0.0,0.0,0.0
Pd95_m1,0.0,0.0,0.0
Pd96,0.0,0.0,0.0
Pd97,0.0,0.0,0.0
Pd98,0.0,0.0,0.0
Pd99,0.0,0.0,0.0
Pm126,0.0,0.0,0.0
Pm127,0.0,0.0,0.0
Pm128,0.0,0.0,0.0
Pm129,0.0,0.0,0.0
