z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,3.27639062e-03,7.54450376e-05,0.00000000e+00,0.00000000e+00,5.97400449e-04,3.48639128e-05,6.51657647e-03,8.94135439e-05,5.10429608e+00,8.25538130e-02,2.29454765e+04,4.05512717e+02,3.69257150e-03,8.98281237e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,3.26761057e-03,7.66595039e-05,0.00000000e+00,0.00000000e+00,6.41180534e-04,4.27923778e-05,6.38556262e-03,5.21929813e-05,5.11457019e+00,8.39750492e-02,2.30015131e+04,4.63956760e+02,3.73415399e-03,9.17103870e-05,0.00000000e+00,0.00000000e+00,1.24374000e+01,1.95189869e-01
2.50000000e-01,3.24339660e-03,7.74509889e-05,0.00000000e+00,0.00000000e+00,6.26707322e-04,3.97784117e-05,6.37649738e-03,5.81256268e-05,5.09466945e+00,8.21170397e-02,2.26960395e+04,3.95310214e+02,3.69769630e-03,9.16756465e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,3.23845714e-03,7.75069165e-05,0.00000000e+00,0.00000000e+00,6.00013943e-04,3.18866713e-05,6.35173327e-03,6.87451835e-05,5.08077556e+00,8.47758339e-02,2.26535128e+04,4.01947553e+02,3.66601232e-03,8.95681361e-05,0.00000000e+00,0.00000000e+00,1.24308000e+01,1.94258153e-01
4.50000000e-01,3.21053802e-03,7.80365370e-05,0.00000000e+00,0.00000000e+00,5.51341184e-04,2.26096995e-05,6.30348707e-03,6.71800327e-05,5.07004223e+00,8.71222976e-02,2.24941163e+04,4.10513006e+02,3.59167905e-03,8.48807126e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,3.21348886e-03,8.04077044e-05,0.00000000e+00,0.00000000e+00,5.60497938e-04,2.21104736e-05,6.27681105e-03,6.61618519e-05,5.09099090e+00,9.07334257e-02,2.25177951e+04,4.33927211e+02,3.60438091e-03,8.82806025e-05,0.00000000e+00,0.00000000e+00,1.24206000e+01,1.95046282e-01
6.50000000e-01,3.22692267e-03,7.65486261e-05,0.00000000e+00,0.00000000e+00,5.80246000e-04,2.42264927e-05,6.25351203e-03,6.51641626e-05,5.10840493e+00,8.73117180e-02,2.25696338e+04,4.07318721e+02,3.63797681e-03,8.59103510e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,3.23948078e-03,7.65326110e-05,0.00000000e+00,0.00000000e+00,5.82471095e-04,2.47640965e-05,6.22396147e-03,6.17723244e-05,5.10971052e+00,8.42223756e-02,2.26885787e+04,4.06685639e+02,3.65196133e-03,8.53741814e-05,0.00000000e+00,0.00000000e+00,1.24276000e+01,1.96841497e-01
8.50000000e-01,3.24003722e-03,7.64245241e-05,0.00000000e+00,0.00000000e+00,5.82889707e-04,2.85599283e-05,6.27351616e-03,9.93753986e-05,5.11610693e+00,8.21816172e-02,2.26561577e+04,4.16371186e+02,3.65172732e-03,8.87945996e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,3.23837748e-03,7.78090150e-05,0.00000000e+00,0.00000000e+00,5.77292246e-04,2.48965135e-05,6.18280921e-03,6.46684610e-05,5.09406083e+00,8.47523385e-02,2.26138810e+04,4.18313695e+02,3.64795093e-03,8.93215877e-05,0.00000000e+00,0.00000000e+00,1.24276000e+01,1.98208825e-01
1.05000000e+00,3.21224702e-03,7.59242162e-05,0.00000000e+00,0.00000000e+00,5.68902967e-04,2.33645045e-05,6.12067232e-03,5.82993930e-05,5.07453347e+00,8.33571235e-02,2.24872189e+04,4.08318987e+02,3.61547495e-03,8.51662759e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,3.22524148e-03,7.43931983e-05,0.00000000e+00,0.00000000e+00,6.20040490e-04,3.65157786e-05,6.09284950e-03,5.84706947e-05,5.10217281e+00,8.12943235e-02,2.25515205e+04,4.01703602e+02,3.68092028e-03,9.09303569e-05,0.00000000e+00,0.00000000e+00,1.24216000e+01,1.96964379e-01
1.25000000e+00,3.22235431e-03,7.32529978e-05,0.00000000e+00,0.00000000e+00,6.16948810e-04,3.20041960e-05,6.06253966e-03,5.76492046e-05,5.09455717e+00,8.09296030e-02,2.25141430e+04,3.90324272e+02,3.67623009e-03,8.68290150e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,3.24093057e-03,7.47702163e-05,0.00000000e+00,0.00000000e+00,6.25121474e-04,3.43421581e-05,6.03729326e-03,5.84822282e-05,5.11066320e+00,7.86166917e-02,2.26077209e+04,3.94658950e+02,3.70267131e-03,9.06153244e-05,0.00000000e+00,0.00000000e+00,1.24124000e+01,1.96192647e-01
1.45000000e+00,3.22116819e-03,7.29047181e-05,0.00000000e+00,0.00000000e+00,6.13454816e-04,3.34201502e-05,5.97968759e-03,5.27038654e-05,5.11276026e+00,8.04612405e-02,2.25687621e+04,3.99414536e+02,3.67240984e-03,8.77799104e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,3.21395799e-03,7.24401702e-05,0.00000000e+00,0.00000000e+00,5.87593473e-04,2.67873657e-05,5.96812544e-03,5.61213277e-05,5.07964112e+00,7.72358877e-02,2.24748652e+04,3.86813873e+02,3.64022415e-03,8.88408920e-05,0.00000000e+00,0.00000000e+00,1.24164000e+01,1.95807849e-01
1.65000000e+00,3.24188508e-03,7.32191545e-05,0.00000000e+00,0.00000000e+00,6.39893814e-04,3.92651733e-05,5.95822648e-03,5.98302524e-05,5.10902080e+00,7.91816545e-02,2.26127882e+04,3.83814582e+02,3.71997333e-03,9.64022901e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,3.24194304e-03,7.05014825e-05,0.00000000e+00,0.00000000e+00,6.77988339e-04,5.07005391e-05,5.95618935e-03,5.91978041e-05,5.09790662e+00,8.01574414e-02,2.25793681e+04,3.83687392e+02,3.75798461e-03,9.44854095e-05,0.00000000e+00,0.00000000e+00,1.23856000e+01,1.97088221e-01
1.85000000e+00,3.26567559e-03,7.58313566e-05,0.00000000e+00,0.00000000e+00,7.02984930e-04,5.50395945e-05,5.94610568e-03,5.90268789e-05,5.09609649e+00,8.07463727e-02,2.26686502e+04,4.12371642e+02,3.80716041e-03,1.04297505e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95000000e+00,3.23888338e-03,7.09529167e-05,0.00000000e+00,0.00000000e+00,6.62534900e-04,4.52184461e-05,5.91478616e-03,5.91944923e-05,5.07830951e+00,7.55093233e-02,2.25901935e+04,3.79975465e+02,3.74043803e-03,9.04787270e-05,0.00000000e+00,0.00000000e+00,1.23904000e+01,1.98551067e-01
2.05000000e+00,3.23416719e-03,7.25947779e-05,0.00000000e+00,0.00000000e+00,6.86398323e-04,4.64107885e-05,5.82379864e-03,6.61101644e-05,5.08534596e+00,7.94003543e-02,2.25020832e+04,3.84735718e+02,3.76170716e-03,9.27461651e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e+00,3.23532223e-03,7.36893412e-05,0.00000000e+00,0.00000000e+00,6.29757688e-04,3.19336147e-05,5.80526659e-03,7.87058918e-05,5.08215130e+00,8.20836993e-02,2.25202468e+04,3.87314327e+02,3.70578925e-03,9.51312265e-05,0.00000000e+00,0.00000000e+00,1.23926000e+01,1.98562137e-01
2.25000000e+00,3.22644841e-03,7.14147073e-05,0.00000000e+00,0.00000000e+00,6.05209627e-04,2.68352308e-05,5.73701226e-03,7.19666637e-05,5.06513057e+00,8.29009337e-02,2.24382341e+04,3.74597500e+02,3.67448398e-03,8.84896625e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.35000000e+00,3.24394967e-03,7.26488680e-05,0.00000000e+00,0.00000000e+00,6.07425788e-04,2.86541275e-05,5.68343044e-03,6.66784055e-05,5.08145496e+00,8.34786711e-02,2.25039529e+04,3.78091085e+02,3.69565195e-03,8.73496902e-05,0.00000000e+00,0.00000000e+00,1.23856000e+01,1.96976979e-01
2.45000000e+00,3.21800423e-03,7.02968382e-05,0.00000000e+00,0.00000000e+00,6.10121513e-04,2.84595132e-05,5.64563769e-03,6.47568080e-05,5.07107780e+00,7.87917385e-02,2.23432685e+04,3.60985395e+02,3.67459103e-03,8.63921852e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.55000000e+00,3.23252924e-03,7.27799076e-05,0.00000000e+00,0.00000000e+00,5.93303896e-04,2.70368368e-05,5.60923196e-03,6.67838271e-05,5.06639035e+00,7.79793837e-02,2.23485609e+04,3.79469755e+02,3.67364589e-03,8.55572469e-05,0.00000000e+00,0.00000000e+00,1.23920000e+01,1.96381758e-01
2.65000000e+00,3.24677223e-03,7.05575520e-05,0.00000000e+00,0.00000000e+00,5.83072675e-04,2.57359674e-05,5.55621129e-03,6.47887713e-05,5.08410235e+00,7.89418996e-02,2.24161082e+04,3.65676697e+02,3.67933671e-03,8.24727170e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.75000000e+00,3.22056566e-03,7.12880046e-05,0.00000000e+00,0.00000000e+00,6.04051726e-04,2.89172093e-05,5.48300224e-03,5.40541532e-05,5.07313549e+00,8.19413770e-02,2.22485310e+04,3.78010964e+02,3.67557145e-03,8.55070460e-05,0.00000000e+00,0.00000000e+00,1.23814000e+01,1.97195023e-01
2.85000000e+00,3.23084081e-03,7.04328751e-05,0.00000000e+00,0.00000000e+00,6.28454534e-04,3.53924392e-05,5.46263925e-03,5.04582492e-05,5.06251323e+00,7.94004315e-02,2.23534070e+04,3.62803622e+02,3.70791982e-03,8.49582953e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.95000000e+00,3.22343403e-03,7.04590521e-05,0.00000000e+00,0.00000000e+00,6.17279092e-04,3.44366538e-05,5.41454539e-03,4.99508869e-05,5.04344701e+00,8.03648796e-02,2.22507665e+04,3.62905188e+02,3.69210321e-03,8.36674483e-05,0.00000000e+00,0.00000000e+00,1.23644000e+01,1.97458991e-01
3.05000000e+00,3.23140170e-03,7.35540065e-05,0.00000000e+00,0.00000000e+00,6.59595877e-04,4.59156318e-05,5.38494520e-03,5.19343249e-05,5.06699388e+00,7.67977423e-02,2.22733397e+04,3.70561331e+02,3.74334478e-03,9.27808224e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15000000e+00,3.21160294e-03,7.23062656e-05,0.00000000e+00,0.00000000e+00,6.72674641e-04,5.07707095e-05,5.34792025e-03,5.12715365e-05,5.07846341e+00,7.91735436e-02,2.22094606e+04,3.65637646e+02,3.73763504e-03,9.11935245e-05,0.00000000e+00,0.00000000e+00,1.23508000e+01,1.97657265e-01
3.25000000e+00,3.21564084e-03,7.62724109e-05,0.00000000e+00,0.00000000e+00,6.41898145e-04,3.82595962e-05,5.33288068e-03,5.54474074e-05,5.08199563e+00,8.66307581e-02,2.22073720e+04,3.87270954e+02,3.71028145e-03,9.24375147e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.35000000e+00,3.22427325e-03,7.23652390e-05,0.00000000e+00,0.00000000e+00,6.18126074e-04,2.71432665e-05,5.32290403e-03,6.45082908e-05,5.06834380e+00,7.96212846e-02,2.22477728e+04,3.66464056e+02,3.69610141e-03,8.35878745e-05,0.00000000e+00,0.00000000e+00,1.23490000e+01,1.97946033e-01
3.45000000e+00,3.23298524e-03,7.34879901e-05,0.00000000e+00,0.00000000e+00,6.31061020e-04,2.74926035e-05,5.52091195e-03,2.09313781e-04,5.07263204e+00,7.88207063e-02,2.23405090e+04,3.78613038e+02,3.71286331e-03,7.94662020e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.55000000e+00,3.22046217e-03,7.29017443e-05,0.00000000e+00,0.00000000e+00,6.35350654e-04,2.60437591e-05,5.25074346e-03,6.42789159e-05,5.07752306e+00,7.78185177e-02,2.22237739e+04,3.71715410e+02,3.71043008e-03,8.28308256e-05,0.00000000e+00,0.00000000e+00,1.23410000e+01,1.94399178e-01
3.65000000e+00,3.23077646e-03,7.39101222e-05,0.00000000e+00,0.00000000e+00,6.53256933e-04,3.44062133e-05,5.17626784e-03,5.48385373e-05,5.08950051e+00,8.25517392e-02,2.22698263e+04,3.81673458e+02,3.73803317e-03,8.63481084e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.75000000e+00,3.22717805e-03,7.11896158e-05,0.00000000e+00,0.00000000e+00,6.40840969e-04,3.40795118e-05,5.12492383e-03,5.36980313e-05,5.10259434e+00,7.94732931e-02,2.22551819e+04,3.60229789e+02,3.72555643e-03,8.44235920e-05,0.00000000e+00,0.00000000e+00,1.23322000e+01,1.95564549e-01
3.85000000e+00,3.24145310e-03,7.17787215e-05,0.00000000e+00,0.00000000e+00,6.51901889e-04,3.33162409e-05,5.15374446e-03,6.81876592e-05,5.09203981e+00,8.27646432e-02,2.22526450e+04,3.61960026e+02,3.75121863e-03,8.39979545e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.95000000e+00,3.22013704e-03,7.28091028e-05,0.00000000e+00,0.00000000e+00,6.41453816e-04,3.44801664e-05,5.08790793e-03,5.88293096e-05,5.06167869e+00,8.16447942e-02,2.21574767e+04,3.67676174e+02,3.71997127e-03,8.41524196e-05,0.00000000e+00,0.00000000e+00,1.23402000e+01,1.94795861e-01
4.05000000e+00,3.22672594e-03,7.14591684e-05,0.00000000e+00,0.00000000e+00,6.24283606e-04,2.88936614e-05,5.05329735e-03,5.92471942e-05,5.07488675e+00,8.53359897e-02,2.22180425e+04,3.75339346e+02,3.71050669e-03,8.43338818e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.15000000e+00,3.20968991e-03,7.17423999e-05,0.00000000e+00,0.00000000e+00,6.23563416e-04,3.02705602e-05,5.02610336e-03,6.17232608e-05,5.06556672e+00,8.57217403e-02,2.20487941e+04,3.67477346e+02,3.69369637e-03,9.07284316e-05,0.00000000e+00,0.00000000e+00,1.23214000e+01,1.97308420e-01
4.25000000e+00,3.24064945e-03,7.09420278e-05,0.00000000e+00,0.00000000e+00,6.14734243e-04,2.92650372e-05,5.10343899e-03,1.11894119e-04,5.08199270e+00,8.13577217e-02,2.22334704e+04,3.59747225e+02,3.71241042e-03,8.98256990e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.35000000e+00,3.21080457e-03,7.00007973e-05,0.00000000e+00,0.00000000e+00,6.45693752e-04,4.87526990e-05,5.05614576e-03,8.95671112e-05,5.04476003e+00,8.02556637e-02,2.20679713e+04,3.56817811e+02,3.71399877e-03,9.68417406e-05,0.00000000e+00,0.00000000e+00,1.23152000e+01,1.96615493e-01
4.45000000e+00,3.23036848e-03,6.99711427e-05,0.00000000e+00,0.00000000e+00,6.56876308e-04,4.63537876e-05,5.07985092e-03,8.37306962e-05,5.04414507e+00,8.12830459e-02,2.21890394e+04,3.55584617e+02,3.74137420e-03,1.01763051e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.55000000e+00,3.21635086e-03,7.19853105e-05,0.00000000e+00,0.00000000e+00,6.33449980e-04,4.13552125e-05,5.04645778e-03,1.00688540e-04,5.03409382e+00,7.97049849e-02,2.20390723e+04,3.66153218e+02,3.70739535e-03,1.02313767e-04,0.00000000e+00,0.00000000e+00,1.23118000e+01,1.95502218e-01
