r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_local_mean,heating_local_std,fission_q_recoverable_mean,fission_q_recoverable_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
1.30026289e+00,1.05026289e+00,2.88629569e-04,1.02182344e-06,0.00000000e+00,0.00000000e+00,3.26297801e-05,1.67976059e-06,7.24592963e-03,2.02293054e-05,3.92099319e-01,1.50638349e-03,3.67590347e+04,1.01245573e+02,0.00000000e+00,0.00000000e+00,1.37719953e-04,2.10575781e-06,0.00000000e+00,0.00000000e+00,1.52616000e+00,2.96064134e-03
1.40028793e+00,1.15028793e+00,2.93980212e-04,1.17824461e-06,0.00000000e+00,0.00000000e+00,3.47121764e-05,1.75658765e-06,7.15671773e-03,2.24956966e-05,4.09780353e-01,1.62184743e-03,3.66153038e+04,1.10071501e+02,0.00000000e+00,0.00000000e+00,1.46966587e-04,2.16227077e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50031297e+00,1.25031297e+00,2.97791319e-04,1.23848936e-06,0.00000000e+00,0.00000000e+00,3.67259217e-05,2.21044195e-06,7.05436434e-03,2.29455575e-05,4.26141222e-01,1.78279680e-03,3.63907749e+04,1.18184785e+02,0.00000000e+00,0.00000000e+00,1.55078742e-04,2.57510066e-06,0.00000000e+00,0.00000000e+00,1.58162000e+00,2.99574703e-03
1.60033801e+00,1.35033801e+00,3.02307533e-04,1.25779098e-06,0.00000000e+00,0.00000000e+00,3.64884816e-05,1.32196496e-06,6.94760817e-03,2.19592482e-05,4.41443982e-01,1.70173153e-03,3.61348727e+04,1.19037640e+02,0.00000000e+00,0.00000000e+00,1.61594352e-04,1.98353077e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,3.07063076e-04,1.34342020e-06,0.00000000e+00,0.00000000e+00,3.68087571e-05,1.25814572e-06,6.85119442e-03,1.89048528e-05,4.56157695e-01,1.75284514e-03,3.59804834e+04,9.90829668e+01,0.00000000e+00,0.00000000e+00,1.68608648e-04,2.00118740e-06,0.00000000e+00,0.00000000e+00,1.63397000e+00,3.24110126e-03
1.80038808e+00,1.55038808e+00,3.11592059e-04,1.36425079e-06,0.00000000e+00,0.00000000e+00,4.00790851e-05,1.44865841e-06,6.77532952e-03,2.26542149e-05,4.70579171e-01,1.77046507e-03,3.58661292e+04,1.15234130e+02,0.00000000e+00,0.00000000e+00,1.77850418e-04,2.14941258e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,3.16491766e-04,1.51507726e-06,0.00000000e+00,0.00000000e+00,4.05266058e-05,1.25533521e-06,6.66558154e-03,2.18734331e-05,4.86865482e-01,1.86750602e-03,3.55648892e+04,1.09575562e+02,0.00000000e+00,0.00000000e+00,1.85776191e-04,1.98262312e-06,0.00000000e+00,0.00000000e+00,1.68846000e+00,3.29711891e-03
2.00043816e+00,1.75043816e+00,3.22442457e-04,1.55201487e-06,0.00000000e+00,0.00000000e+00,4.09017961e-05,1.08488007e-06,6.59777073e-03,2.39408142e-05,5.03459825e-01,1.89200099e-03,3.55004344e+04,1.20343914e+02,0.00000000e+00,0.00000000e+00,1.93352286e-04,1.88645854e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.26724801e-04,1.41565400e-06,0.00000000e+00,0.00000000e+00,4.35490554e-05,1.14734144e-06,6.50098668e-03,2.44121324e-05,5.20256536e-01,1.96293844e-03,3.53324727e+04,1.24205898e+02,0.00000000e+00,0.00000000e+00,2.02380109e-04,1.87536043e-06,0.00000000e+00,0.00000000e+00,1.74002000e+00,3.52428733e-03
2.20048823e+00,1.95048823e+00,3.33267543e-04,1.61813751e-06,0.00000000e+00,0.00000000e+00,4.55656662e-05,1.06113136e-06,6.41925463e-03,2.27417846e-05,5.37693469e-01,1.99578448e-03,3.52502656e+04,1.27899853e+02,0.00000000e+00,0.00000000e+00,2.12163172e-04,2.03226725e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.38447891e-04,1.72761278e-06,0.00000000e+00,0.00000000e+00,4.82056036e-05,1.50434879e-06,6.35864100e-03,2.54144106e-05,5.53880611e-01,2.09745258e-03,3.51341396e+04,1.33765202e+02,0.00000000e+00,0.00000000e+00,2.21299033e-04,2.39474428e-06,0.00000000e+00,0.00000000e+00,1.79359000e+00,3.77576245e-03
2.40053831e+00,2.15053831e+00,3.43392579e-04,1.79004878e-06,0.00000000e+00,0.00000000e+00,5.24533891e-05,3.68946332e-06,6.26521059e-03,2.39108689e-05,5.71339961e-01,2.26548911e-03,3.49305611e+04,1.33706682e+02,0.00000000e+00,0.00000000e+00,2.32758286e-04,3.99364013e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.48877831e-04,1.90132223e-06,0.00000000e+00,0.00000000e+00,5.35511381e-05,1.98285202e-06,6.18365955e-03,2.46903967e-05,5.87008418e-01,2.34820621e-03,3.46993165e+04,1.35157520e+02,0.00000000e+00,0.00000000e+00,2.41367796e-04,2.80356304e-06,0.00000000e+00,0.00000000e+00,1.84639000e+00,3.97313942e-03
2.60058838e+00,2.35058838e+00,3.54123902e-04,1.96317422e-06,0.00000000e+00,0.00000000e+00,5.24554683e-05,1.11529851e-06,6.13793579e-03,2.65241527e-05,6.01327423e-01,2.49692702e-03,3.46093462e+04,1.37076294e+02,0.00000000e+00,0.00000000e+00,2.46423575e-04,2.46890166e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.58843661e-04,1.93047134e-06,0.00000000e+00,0.00000000e+00,6.32654104e-05,7.41326547e-06,6.04627063e-03,2.24188325e-05,6.18069415e-01,2.44617496e-03,3.44557312e+04,1.37463036e+02,0.00000000e+00,0.00000000e+00,2.63907303e-04,7.27423862e-06,0.00000000e+00,0.00000000e+00,1.89805000e+00,4.24200669e-03
2.80063846e+00,2.55063846e+00,3.63265651e-04,1.94042506e-06,0.00000000e+00,0.00000000e+00,6.23963980e-05,4.09493309e-06,5.97529246e-03,2.31507817e-05,6.30106223e-01,2.40586096e-03,3.42373414e+04,1.34465712e+02,0.00000000e+00,0.00000000e+00,2.69229589e-04,4.35819857e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.69070007e-04,1.96679201e-06,0.00000000e+00,0.00000000e+00,6.10055890e-05,2.86257931e-06,5.92848731e-03,2.33069274e-05,6.45303899e-01,2.32955265e-03,3.41348734e+04,1.24108535e+02,0.00000000e+00,0.00000000e+00,2.74759985e-04,3.47830130e-06,0.00000000e+00,0.00000000e+00,1.94880000e+00,4.31410648e-03
3.00068853e+00,2.75068853e+00,3.75562523e-04,2.12260323e-06,0.00000000e+00,0.00000000e+00,6.14732440e-05,2.59558659e-06,5.88449648e-03,2.53051658e-05,6.59341853e-01,2.38283015e-03,3.41556436e+04,1.28626220e+02,0.00000000e+00,0.00000000e+00,2.82345120e-04,3.47077660e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.79340498e-04,2.04161138e-06,0.00000000e+00,0.00000000e+00,6.14573536e-05,2.35745270e-06,5.79921361e-03,2.22699355e-05,6.73489892e-01,2.39748820e-03,3.39197141e+04,1.12485311e+02,0.00000000e+00,0.00000000e+00,2.88107576e-04,3.36223200e-06,0.00000000e+00,0.00000000e+00,1.99664000e+00,4.35756666e-03
3.20073861e+00,2.95073861e+00,3.84499262e-04,2.12237363e-06,0.00000000e+00,0.00000000e+00,6.43565001e-05,2.34893986e-06,5.72679662e-03,2.14070666e-05,6.87283703e-01,2.38993602e-03,3.37773911e+04,1.07233043e+02,0.00000000e+00,0.00000000e+00,2.97728912e-04,3.34534485e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.89020922e-04,2.22756460e-06,0.00000000e+00,0.00000000e+00,6.57501677e-05,1.96051613e-06,5.66712615e-03,2.22889263e-05,7.01681679e-01,2.59923391e-03,3.36470761e+04,1.11364992e+02,0.00000000e+00,0.00000000e+00,3.04959003e-04,3.10263319e-06,0.00000000e+00,0.00000000e+00,2.04341000e+00,4.55804523e-03
3.40078868e+00,3.15078868e+00,3.94153538e-04,2.29426114e-06,0.00000000e+00,0.00000000e+00,6.62295567e-05,1.30051706e-06,5.59610420e-03,1.97328116e-05,7.16362032e-01,2.76232577e-03,3.34150862e+04,1.11240420e+02,0.00000000e+00,0.00000000e+00,3.12254120e-04,2.79835804e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.01148678e-04,2.39384793e-06,0.00000000e+00,0.00000000e+00,6.65640417e-05,1.20163548e-06,5.55626951e-03,2.23758922e-05,7.30865779e-01,2.77665024e-03,3.33871660e+04,1.20818388e+02,0.00000000e+00,0.00000000e+00,3.20532011e-04,2.92616811e-06,0.00000000e+00,0.00000000e+00,2.09172000e+00,4.56725452e-03
3.60083876e+00,3.35083876e+00,4.05514823e-04,2.49771037e-06,0.00000000e+00,0.00000000e+00,6.84174814e-05,1.36935818e-06,5.48632931e-03,1.96291410e-05,7.46273767e-01,2.78659530e-03,3.32428923e+04,1.12144531e+02,0.00000000e+00,0.00000000e+00,3.28201189e-04,3.11620939e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.11095025e-04,2.42148265e-06,0.00000000e+00,0.00000000e+00,7.18047463e-05,1.81768487e-06,5.42411134e-03,1.93465862e-05,7.58108480e-01,2.77626892e-03,3.31788960e+04,1.20753881e+02,0.00000000e+00,0.00000000e+00,3.38148164e-04,3.27229921e-06,0.00000000e+00,0.00000000e+00,2.13867000e+00,4.56701068e-03
3.80088883e+00,3.55088883e+00,4.18697264e-04,2.44287143e-06,0.00000000e+00,0.00000000e+00,7.34099121e-05,1.65626922e-06,5.38757681e-03,1.96273676e-05,7.75009056e-01,2.73525915e-03,3.31755377e+04,1.20025762e+02,0.00000000e+00,0.00000000e+00,3.48227663e-04,3.04173055e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.25075219e-04,2.42796629e-06,0.00000000e+00,0.00000000e+00,7.48098863e-05,1.67761725e-06,5.34156318e-03,2.26984085e-05,7.89751032e-01,2.74416146e-03,3.31019510e+04,1.32264401e+02,0.00000000e+00,0.00000000e+00,3.57045548e-04,3.10305600e-06,0.00000000e+00,0.00000000e+00,2.18611000e+00,4.86826239e-03
4.00093891e+00,3.75093891e+00,4.29680437e-04,2.55133315e-06,0.00000000e+00,0.00000000e+00,8.04510004e-05,3.04019472e-06,5.28042501e-03,1.99808285e-05,8.02772041e-01,2.76900202e-03,3.30242630e+04,1.25757899e+02,0.00000000e+00,0.00000000e+00,3.68393122e-04,4.17795164e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.34624074e-04,2.71722483e-06,0.00000000e+00,0.00000000e+00,7.81609613e-05,1.61447747e-06,5.19523006e-03,1.80767266e-05,8.16819157e-01,2.93018695e-03,3.27922006e+04,1.19648513e+02,0.00000000e+00,0.00000000e+00,3.72966758e-04,3.40691645e-06,0.00000000e+00,0.00000000e+00,2.23153000e+00,5.03930924e-03
4.20098898e+00,3.95098898e+00,4.39887731e-04,2.71364398e-06,0.00000000e+00,0.00000000e+00,8.15375350e-05,2.35439033e-06,5.13314682e-03,1.86716979e-05,8.32192890e-01,2.88727662e-03,3.26407696e+04,1.13257661e+02,0.00000000e+00,0.00000000e+00,3.83181423e-04,4.11953397e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.45059382e-04,2.65630006e-06,0.00000000e+00,0.00000000e+00,8.53446548e-05,3.42923248e-06,5.08094596e-03,1.93940423e-05,8.48063886e-01,3.07539705e-03,3.25079033e+04,1.18979978e+02,0.00000000e+00,0.00000000e+00,3.93444350e-04,4.73808561e-06,0.00000000e+00,0.00000000e+00,2.27678000e+00,5.06741583e-03
4.40103906e+00,4.15103906e+00,4.51817589e-04,2.81595932e-06,0.00000000e+00,0.00000000e+00,8.72717470e-05,2.06684607e-06,5.04299592e-03,2.05783348e-05,8.65259043e-01,3.19537481e-03,3.24359485e+04,1.26220285e+02,0.00000000e+00,0.00000000e+00,4.02962924e-04,3.56437623e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.57382686e-04,2.91586918e-06,0.00000000e+00,0.00000000e+00,8.77171654e-05,2.58077826e-06,4.98752963e-03,2.02755042e-05,8.79179323e-01,3.20358864e-03,3.23698010e+04,1.30182732e+02,0.00000000e+00,0.00000000e+00,4.09964913e-04,3.91304787e-06,0.00000000e+00,0.00000000e+00,2.32301000e+00,5.23852274e-03
4.60108913e+00,4.35108913e+00,4.62004150e-04,3.12816955e-06,0.00000000e+00,0.00000000e+00,8.84744052e-05,1.92508411e-06,4.97052097e-03,3.37213930e-05,8.92289735e-01,3.21639775e-03,3.23383934e+04,1.67955394e+02,0.00000000e+00,0.00000000e+00,4.15967411e-04,3.85874451e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.64523297e-04,2.96775229e-06,0.00000000e+00,0.00000000e+00,8.88162295e-05,1.75938397e-06,4.90290236e-03,1.91698457e-05,9.03392014e-01,3.18282257e-03,3.21403899e+04,1.27796985e+02,0.00000000e+00,0.00000000e+00,4.20308995e-04,3.69696105e-06,0.00000000e+00,0.00000000e+00,2.36958000e+00,5.35414842e-03
4.80113921e+00,4.55113921e+00,4.69283663e-04,2.99499442e-06,0.00000000e+00,0.00000000e+00,9.14733110e-05,1.83036325e-06,4.85711814e-03,1.97202948e-05,9.15699182e-01,3.29745884e-03,3.20004547e+04,1.26194902e+02,0.00000000e+00,0.00000000e+00,4.28732403e-04,3.64523623e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.76348328e-04,3.07539693e-06,0.00000000e+00,0.00000000e+00,9.50879185e-05,2.80228484e-06,4.79891155e-03,1.80452118e-05,9.33020175e-01,3.33996904e-03,3.18858281e+04,1.21000632e+02,0.00000000e+00,0.00000000e+00,4.40906564e-04,4.08664001e-06,0.00000000e+00,0.00000000e+00,2.41507000e+00,5.64733341e-03
5.00118928e+00,4.75118928e+00,4.83475091e-04,3.07723714e-06,0.00000000e+00,0.00000000e+00,9.57339292e-05,2.20428758e-06,4.75116679e-03,1.91581234e-05,9.46942694e-01,3.61346501e-03,3.18006098e+04,1.15085776e+02,0.00000000e+00,0.00000000e+00,4.49592299e-04,3.98932382e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.89926253e-04,3.33648518e-06,0.00000000e+00,0.00000000e+00,1.02277491e-04,5.06810516e-06,4.71055507e-03,1.87833101e-05,9.61024861e-01,3.83232110e-03,3.17393591e+04,1.20378679e+02,0.00000000e+00,0.00000000e+00,4.63648804e-04,6.11452323e-06,0.00000000e+00,0.00000000e+00,2.45896000e+00,5.70625953e-03
5.20123936e+00,4.95123936e+00,4.91879297e-04,3.21633137e-06,0.00000000e+00,0.00000000e+00,1.01634984e-04,3.38722365e-06,4.65943949e-03,1.92898121e-05,9.69563124e-01,3.48142082e-03,3.15116861e+04,1.25678477e+02,0.00000000e+00,0.00000000e+00,4.66322806e-04,4.60076948e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,4.99172571e-04,3.47066030e-06,0.00000000e+00,0.00000000e+00,1.04303421e-04,3.39861729e-06,4.61727347e-03,1.95908285e-05,9.84759567e-01,3.63331827e-03,3.14854428e+04,1.24933353e+02,0.00000000e+00,0.00000000e+00,4.77096352e-04,4.90935010e-06,0.00000000e+00,0.00000000e+00,2.50119000e+00,5.78325163e-03
5.40128943e+00,5.15128943e+00,5.02681448e-04,3.35179725e-06,0.00000000e+00,0.00000000e+00,1.04020055e-04,2.48456915e-06,4.56689888e-03,1.97637571e-05,9.95626303e-01,3.61295762e-03,3.12769111e+04,1.27981382e+02,0.00000000e+00,0.00000000e+00,4.81664906e-04,4.34104597e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.07925264e-04,3.45806441e-06,0.00000000e+00,0.00000000e+00,1.01389698e-04,2.10170127e-06,4.51302989e-03,1.88505210e-05,1.00796381e+00,3.73042426e-03,3.10610880e+04,1.22090908e+02,0.00000000e+00,0.00000000e+00,4.85639795e-04,4.18423385e-06,0.00000000e+00,0.00000000e+00,2.54428000e+00,5.88967733e-03
5.60133951e+00,5.35133951e+00,5.14606648e-04,3.44398081e-06,0.00000000e+00,0.00000000e+00,1.00722048e-04,1.94932230e-06,4.45778322e-03,1.76729088e-05,1.02033811e+00,3.88397709e-03,3.09622173e+04,1.18268008e+02,0.00000000e+00,0.00000000e+00,4.92754326e-04,4.26851547e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.19177036e-04,3.35861340e-06,0.00000000e+00,0.00000000e+00,1.04227775e-04,2.40422318e-06,4.41965543e-03,1.60059032e-05,1.03313807e+00,3.74678714e-03,3.08731322e+04,1.16024557e+02,0.00000000e+00,0.00000000e+00,5.01970990e-04,4.50801538e-06,0.00000000e+00,0.00000000e+00,2.58693000e+00,5.94087462e-03
5.80138958e+00,5.55138958e+00,5.24566419e-04,3.14706642e-06,0.00000000e+00,0.00000000e+00,1.07744340e-04,2.15907652e-06,4.39519490e-03,1.79101019e-05,1.04672199e+00,3.58580293e-03,3.08775749e+04,1.16826524e+02,0.00000000e+00,0.00000000e+00,5.11208096e-04,4.26204397e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.29586679e-04,3.18423104e-06,0.00000000e+00,0.00000000e+00,1.07678178e-04,2.20134599e-06,4.35303680e-03,1.88672642e-05,1.05844012e+00,3.76844073e-03,3.06550895e+04,1.11691776e+02,0.00000000e+00,0.00000000e+00,5.17553113e-04,4.13852464e-06,0.00000000e+00,0.00000000e+00,2.62794000e+00,5.87978597e-03
6.00143966e+00,5.75143966e+00,5.34864223e-04,3.18004245e-06,0.00000000e+00,0.00000000e+00,1.09318828e-04,2.09066416e-06,4.30731563e-03,1.73407534e-05,1.06862855e+00,3.79761613e-03,3.05612227e+04,1.11035806e+02,0.00000000e+00,0.00000000e+00,5.25530885e-04,3.97101151e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.39156645e-04,3.33570727e-06,0.00000000e+00,0.00000000e+00,1.09956660e-04,2.16232092e-06,4.26034071e-03,1.75007894e-05,1.08388248e+00,4.02271047e-03,3.05015392e+04,1.31867395e+02,0.00000000e+00,0.00000000e+00,5.31415750e-04,4.21689365e-06,0.00000000e+00,0.00000000e+00,2.67028000e+00,6.03756058e-03
6.20148973e+00,5.95148973e+00,5.43646768e-04,3.47360312e-06,0.00000000e+00,0.00000000e+00,1.09277140e-04,2.03452014e-06,4.21727539e-03,1.79315498e-05,1.09515998e+00,3.93328165e-03,3.02669391e+04,1.17657810e+02,0.00000000e+00,0.00000000e+00,5.36689450e-04,4.23871717e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.49506305e-04,3.41862189e-06,0.00000000e+00,0.00000000e+00,1.11195912e-04,2.05702995e-06,4.16814638e-03,1.71268876e-05,1.10738677e+00,3.99656032e-03,3.01138282e+04,1.13615036e+02,0.00000000e+00,0.00000000e+00,5.45724417e-04,4.14096745e-06,0.00000000e+00,0.00000000e+00,2.71111000e+00,6.14027764e-03
6.40153981e+00,6.15153981e+00,5.54320465e-04,3.50538914e-06,0.00000000e+00,0.00000000e+00,1.15959071e-04,3.27073352e-06,4.12705544e-03,1.70520459e-05,1.11974430e+00,3.90291947e-03,2.99994476e+04,1.17209205e+02,0.00000000e+00,0.00000000e+00,5.56599524e-04,5.44784172e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.59712593e-04,3.43097110e-06,0.00000000e+00,0.00000000e+00,1.16718667e-04,2.50715294e-06,4.10116636e-03,1.82520488e-05,1.12948655e+00,3.81082137e-03,3.00222219e+04,1.16916287e+02,0.00000000e+00,0.00000000e+00,5.63009966e-04,4.93313616e-06,0.00000000e+00,0.00000000e+00,2.75160000e+00,6.27248281e-03
6.60158988e+00,6.35158988e+00,5.64421128e-04,3.50301564e-06,0.00000000e+00,0.00000000e+00,1.19113655e-04,2.63728498e-06,4.04883086e-03,1.77696018e-05,1.14017986e+00,4.01258419e-03,2.99170100e+04,1.25377176e+02,0.00000000e+00,0.00000000e+00,5.71261990e-04,4.88211391e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.69652825e-04,3.60358323e-06,0.00000000e+00,0.00000000e+00,1.22471380e-04,3.13097214e-06,4.02331852e-03,1.85563108e-05,1.15399179e+00,4.08201384e-03,2.98555188e+04,1.24676222e+02,0.00000000e+00,0.00000000e+00,5.80567382e-04,5.29549358e-06,0.00000000e+00,0.00000000e+00,2.79319000e+00,6.61454926e-03
6.80163996e+00,6.55163996e+00,5.77422934e-04,3.81468644e-06,0.00000000e+00,0.00000000e+00,1.24930054e-04,2.97897859e-06,4.00539141e-03,2.10494770e-05,1.16668252e+00,3.91269360e-03,2.99085430e+04,1.35544516e+02,0.00000000e+00,0.00000000e+00,5.90964211e-04,5.29095758e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.80559007e-04,3.87977314e-06,0.00000000e+00,0.00000000e+00,1.23696766e-04,2.78820003e-06,3.94602536e-03,2.00818646e-05,1.17495403e+00,4.20164407e-03,2.96512756e+04,1.37678117e+02,0.00000000e+00,0.00000000e+00,5.94629450e-04,5.44576900e-06,0.00000000e+00,0.00000000e+00,2.83351000e+00,6.60406207e-03
7.00169004e+00,6.75169004e+00,5.85243081e-04,3.85682723e-06,0.00000000e+00,0.00000000e+00,1.22312725e-04,2.30910114e-06,3.89713579e-03,1.76132500e-05,1.18559273e+00,3.98329202e-03,2.94645466e+04,1.37229587e+02,0.00000000e+00,0.00000000e+00,5.99029522e-04,4.94964244e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.90730617e-04,3.82805012e-06,0.00000000e+00,0.00000000e+00,1.26490648e-04,3.21139902e-06,3.86798949e-03,1.89310704e-05,1.19768582e+00,4.00208112e-03,2.94501511e+04,1.37095516e+02,0.00000000e+00,0.00000000e+00,6.09459375e-04,5.12586601e-06,0.00000000e+00,0.00000000e+00,2.87308000e+00,6.74972029e-03
