z_cm,pb_n2n,nXt
5.17500000e+01,7.76668103e-05,1.35089355e-03
5.18500000e+01,7.68137948e-05,1.34440984e-03
5.19500000e+01,7.33985310e-05,1.34483137e-03
5.20500000e+01,6.99910748e-05,1.33948514e-03
5.21500000e+01,6.90076325e-05,1.33754529e-03
5.22500000e+01,6.80404366e-05,1.32970671e-03
5.23500000e+01,6.80512463e-05,1.33763512e-03
5.24500000e+01,6.77402537e-05,1.33010144e-03
5.25500000e+01,6.71675241e-05,1.32224765e-03
5.26500000e+01,6.66986891e-05,1.32386669e-03
5.27500000e+01,6.61862595e-05,1.32226655e-03
5.28500000e+01,6.56976530e-05,1.32049101e-03
5.29500000e+01,6.55945264e-05,1.32337464e-03
5.30500000e+01,6.53953618e-05,1.32117218e-03
5.31500000e+01,6.51876273e-05,1.31369802e-03
5.32500000e+01,6.53799822e-05,1.31352825e-03
5.33500000e+01,6.51786140e-05,1.31093474e-03
5.34500000e+01,6.49193641e-05,1.30695546e-03
5.35500000e+01,6.46527732e-05,1.30363998e-03
5.36500000e+01,6.38858650e-05,1.30157781e-03
5.37500000e+01,6.31536071e-05,1.29825753e-03
5.38500000e+01,6.47138455e-05,1.29948666e-03
5.39500000e+01,6.31112689e-05,1.29965007e-03
5.40500000e+01,6.06396982e-05,1.29285897e-03
5.41500000e+01,5.98561480e-05,1.28942821e-03
5.42500000e+01,5.83831990e-05,1.28637974e-03
5.43500000e+01,5.78410787e-05,1.28775089e-03
5.44500000e+01,5.68633575e-05,1.28455784e-03
5.45500000e+01,5.64876087e-05,1.28462637e-03
5.46500000e+01,5.53015365e-05,1.27717251e-03
5.47500000e+01,5.44786231e-05,1.27801492e-03
5.48500000e+01,5.36136408e-05,1.27321232e-03
5.49500000e+01,5.33177704e-05,1.26851176e-03
5.50500000e+01,5.31835263e-05,1.26578723e-03
5.51500000e+01,5.41069151e-05,1.26770719e-03
5.52500000e+01,5.32005709e-05,1.27030461e-03
5.53500000e+01,5.30573531e-05,1.26433311e-03
5.54500000e+01,5.26691545e-05,1.26320735e-03
5.55500000e+01,5.24277434e-05,1.26390206e-03
5.56500000e+01,5.12406663e-05,1.26901557e-03
5.57500000e+01,5.08659007e-05,1.25905474e-03
5.58500000e+01,4.98421314e-05,1.25449126e-03
5.59500000e+01,4.97102501e-05,1.24636044e-03
5.60500000e+01,5.14277819e-05,1.24908119e-03
5.61500000e+01,5.12008209e-05,1.24815622e-03
5.62500000e+01,5.01201052e-05,1.25074975e-03
5.63500000e+01,4.94910253e-05,1.25068523e-03
5.64500000e+01,4.75958410e-05,1.24770508e-03
5.65500000e+01,4.77309410e-05,1.23997225e-03
5.66500000e+01,4.82683549e-05,1.23655817e-03
5.67500000e+01,5.23281118e-05,1.23392091e-03
5.68500000e+01,5.10860945e-05,1.23314285e-03
5.69500000e+01,4.56430715e-05,1.23432630e-03
5.70500000e+01,4.46115231e-05,1.22576027e-03
5.71500000e+01,4.43255298e-05,1.22667353e-03
5.72500000e+01,4.38543969e-05,1.21772069e-03
5.73500000e+01,4.33363037e-05,1.21462660e-03
5.74500000e+01,4.21196162e-05,1.21061911e-03
5.75500000e+01,4.23655195e-05,1.21389007e-03
5.76500000e+01,4.20223367e-05,1.21664377e-03
5.77500000e+01,4.30166904e-05,1.20571379e-03
5.78500000e+01,4.40013564e-05,1.19909350e-03
5.79500000e+01,4.19151458e-05,1.19983038e-03
5.80500000e+01,4.10579731e-05,1.19904376e-03
5.81500000e+01,4.07369801e-05,1.19988001e-03
5.82500000e+01,4.10177615e-05,1.19575718e-03
5.83500000e+01,4.03698733e-05,1.19380901e-03
5.84500000e+01,3.92453797e-05,1.19770092e-03
5.85500000e+01,3.82022934e-05,1.19072604e-03
5.86500000e+01,3.75466580e-05,1.18104701e-03
5.87500000e+01,3.72286586e-05,1.17904905e-03
5.88500000e+01,3.68263231e-05,1.17983006e-03
5.89500000e+01,3.52237658e-05,1.18002462e-03
5.90500000e+01,3.45929062e-05,1.17573655e-03
5.91500000e+01,3.39948685e-05,1.17576989e-03
5.92500000e+01,3.39050095e-05,1.17084622e-03
5.93500000e+01,3.38810114e-05,1.16932483e-03
5.94500000e+01,3.50129497e-05,1.17398860e-03
5.95500000e+01,3.52758286e-05,1.17544123e-03
5.96500000e+01,3.63694577e-05,1.17244926e-03
5.97500000e+01,3.87841831e-05,1.17173449e-03
5.98500000e+01,4.05035449e-05,1.16486058e-03
5.99500000e+01,4.23540615e-05,1.16049117e-03
6.00500000e+01,4.26780168e-05,1.16169680e-03
6.01500000e+01,3.91622762e-05,1.15448709e-03
6.02500000e+01,3.77701253e-05,1.15496669e-03
6.03500000e+01,3.23840314e-05,1.14624264e-03
6.04500000e+01,3.12940323e-05,1.14862252e-03
6.05500000e+01,3.01927219e-05,1.14460962e-03
6.06500000e+01,2.86343659e-05,1.14587956e-03
6.07500000e+01,2.81213295e-05,1.14431406e-03
6.08500000e+01,2.81234557e-05,1.14512126e-03
6.09500000e+01,2.77959741e-05,1.14239568e-03
6.10500000e+01,2.73957883e-05,1.13607345e-03
6.11500000e+01,2.72630310e-05,1.13435448e-03
6.12500000e+01,2.72066293e-05,1.13476686e-03
6.13500000e+01,2.72589295e-05,1.14003060e-03
6.14500000e+01,2.77759676e-05,1.13675695e-03
6.15500000e+01,2.76683168e-05,1.12719200e-03
6.16500000e+01,2.76594223e-05,1.12598829e-03
6.17500000e+01,2.72883139e-05,1.12474864e-03
6.18500000e+01,2.70477120e-05,1.11804475e-03
6.19500000e+01,2.60386961e-05,1.11940511e-03
6.20500000e+01,2.59906569e-05,1.11660279e-03
6.21500000e+01,2.55556279e-05,1.11974921e-03
6.22500000e+01,2.48573166e-05,1.11877077e-03
6.23500000e+01,2.47159070e-05,1.11618440e-03
6.24500000e+01,2.45036273e-05,1.11021896e-03
6.25500000e+01,2.43188674e-05,1.10728864e-03
6.26500000e+01,2.43392017e-05,1.10727133e-03
6.27500000e+01,2.41988676e-05,1.10369540e-03
6.28500000e+01,2.35898694e-05,1.10391607e-03
6.29500000e+01,2.34184094e-05,1.10228077e-03
6.30500000e+01,2.30767712e-05,1.09774031e-03
6.31500000e+01,2.24833173e-05,1.09565152e-03
6.32500000e+01,2.21508704e-05,1.08433639e-03
6.33500000e+01,2.16542531e-05,1.09285835e-03
6.34500000e+01,2.14086106e-05,1.08967954e-03
6.35500000e+01,2.14923844e-05,1.08870499e-03
6.36500000e+01,2.27154339e-05,1.08675472e-03
6.37500000e+01,2.21734308e-05,1.08346639e-03
6.38500000e+01,2.21224683e-05,1.07783182e-03
6.39500000e+01,2.16979863e-05,1.07625442e-03
6.40500000e+01,2.14435239e-05,1.07784500e-03
6.41500000e+01,2.12173352e-05,1.07667555e-03
6.42500000e+01,2.10374213e-05,1.07653332e-03
6.43500000e+01,2.06435174e-05,1.07875361e-03
6.44500000e+01,2.05750533e-05,1.06865818e-03
6.45500000e+01,2.05689101e-05,1.06377566e-03
6.46500000e+01,2.21367215e-05,1.05763572e-03
6.47500000e+01,1.80691409e-05,1.05588531e-03
6.48500000e+01,1.73093654e-05,1.04911044e-03
6.49500000e+01,1.74476713e-05,1.05039164e-03
6.50500000e+01,1.70781568e-05,1.05245034e-03
6.51500000e+01,1.68591630e-05,1.04847520e-03
6.52500000e+01,1.64872243e-05,1.05011206e-03
6.53500000e+01,1.64562184e-05,1.04812469e-03
6.54500000e+01,1.63581232e-05,1.04091489e-03
6.55500000e+01,1.61945121e-05,1.04020348e-03
6.56500000e+01,1.57959119e-05,1.03579486e-03
6.57500000e+01,1.53732149e-05,1.03079296e-03
6.58500000e+01,1.50028670e-05,1.02513554e-03
6.59500000e+01,1.47685784e-05,1.02509123e-03
6.60500000e+01,1.47135116e-05,1.01809261e-03
6.61500000e+01,1.44230906e-05,1.01831129e-03
6.62500000e+01,1.43891711e-05,1.01383209e-03
6.63500000e+01,1.41727194e-05,1.01106759e-03
6.64500000e+01,1.40061471e-05,1.01806695e-03
6.65500000e+01,1.36995676e-05,1.01518303e-03
6.66500000e+01,1.34842982e-05,1.01734993e-03
6.67500000e+01,1.34842982e-05,1.01015374e-03
6.68500000e+01,1.34940944e-05,1.00793090e-03
6.69500000e+01,1.34801383e-05,1.00877808e-03
6.70500000e+01,1.34257754e-05,1.00554070e-03
6.71500000e+01,1.32622535e-05,1.01058040e-03
6.72500000e+01,1.30863662e-05,1.00605064e-03
6.73500000e+01,1.30219821e-05,1.00328430e-03
6.74500000e+01,1.28926352e-05,9.95384822e-04
6.75500000e+01,1.28526784e-05,9.93221227e-04
6.76500000e+01,1.27545897e-05,9.96869053e-04
6.77500000e+01,1.24882921e-05,9.94824220e-04
6.78500000e+01,1.22131814e-05,9.92900366e-04
6.79500000e+01,1.20780597e-05,9.81816933e-04
6.80500000e+01,1.20691186e-05,9.78190468e-04
6.81500000e+01,1.20744029e-05,9.76807126e-04
6.82500000e+01,1.20759875e-05,9.69867318e-04
6.83500000e+01,1.20814948e-05,9.71870990e-04
6.84500000e+01,1.21063766e-05,9.68811716e-04
6.85500000e+01,1.20347775e-05,9.75506436e-04
6.86500000e+01,1.19816612e-05,9.71852003e-04
6.87500000e+01,1.19829555e-05,9.68637713e-04
6.88500000e+01,1.19660455e-05,9.68697818e-04
6.89500000e+01,1.18467556e-05,9.71386378e-04
6.90500000e+01,1.17402330e-05,9.68613244e-04
6.91500000e+01,1.17164701e-05,9.65055978e-04
6.92500000e+01,1.16880742e-05,9.64460949e-04
6.93500000e+01,1.14296146e-05,9.65359296e-04
6.94500000e+01,1.14553005e-05,9.61643807e-04
6.95500000e+01,1.15869975e-05,9.59877847e-04
6.96500000e+01,1.17809978e-05,9.52614130e-04
6.97500000e+01,1.16647537e-05,9.53664690e-04
6.98500000e+01,1.16445493e-05,9.47945073e-04
6.99500000e+01,1.10410208e-05,9.45250445e-04
7.00500000e+01,1.09410579e-05,9.47127771e-04
7.01500000e+01,1.08815224e-05,9.46632210e-04
7.02500000e+01,1.08287036e-05,9.43467174e-04
7.03500000e+01,1.11378998e-05,9.44610006e-04
7.04500000e+01,1.11289348e-05,9.40851479e-04
7.05500000e+01,1.04163070e-05,9.36241469e-04
7.06500000e+01,1.03002972e-05,9.35387990e-04
7.07500000e+01,1.03002972e-05,9.31280484e-04
7.08500000e+01,1.01704808e-05,9.29307671e-04
7.09500000e+01,1.01667970e-05,9.31032636e-04
7.10500000e+01,1.26402677e-05,9.30237780e-04
7.11500000e+01,9.91855708e-06,9.22737274e-04
7.12500000e+01,9.91855708e-06,9.21330425e-04
7.13500000e+01,9.91905275e-06,9.21783458e-04
7.14500000e+01,9.82822872e-06,9.21236015e-04
7.15500000e+01,9.72559762e-06,9.17324255e-04
7.16500000e+01,9.49249743e-06,9.15695561e-04
7.17500000e+01,9.36554749e-06,9.13404520e-04
7.18500000e+01,9.36773201e-06,9.08978084e-04
7.19500000e+01,9.33733812e-06,9.00727008e-04
7.20500000e+01,9.32951249e-06,9.01429345e-04
7.21500000e+01,9.32531135e-06,8.97519248e-04
7.22500000e+01,9.32003215e-06,8.99535359e-04
7.23500000e+01,9.32003215e-06,8.99611059e-04
7.24500000e+01,9.22922788e-06,8.92347423e-04
7.25500000e+01,9.10609381e-06,8.92467942e-04
7.26500000e+01,8.85473573e-06,8.94924767e-04
7.27500000e+01,8.77190689e-06,8.94905033e-04
7.28500000e+01,8.71352489e-06,8.92808482e-04
7.29500000e+01,8.71352489e-06,8.88554911e-04
7.30500000e+01,8.71213285e-06,8.85079853e-04
7.31500000e+01,8.71197694e-06,8.85881261e-04
7.32500000e+01,8.46190446e-06,8.87163248e-04
7.33500000e+01,8.46399169e-06,8.85168134e-04
7.34500000e+01,9.33058493e-06,8.79128869e-04
7.35500000e+01,8.96685008e-06,8.77122373e-04
7.36500000e+01,8.87759454e-06,8.76783727e-04
7.37500000e+01,8.69114118e-06,8.70134557e-04
7.38500000e+01,8.66497192e-06,8.63174494e-04
7.39500000e+01,8.63929028e-06,8.64995913e-04
7.40500000e+01,8.63929028e-06,8.70672561e-04
7.41500000e+01,8.63929028e-06,8.69016346e-04
7.42500000e+01,8.55714463e-06,8.68377784e-04
7.43500000e+01,8.52519623e-06,8.62467259e-04
7.44500000e+01,8.32247480e-06,8.65982733e-04
7.45500000e+01,8.27127494e-06,8.64977619e-04
7.46500000e+01,8.04922398e-06,8.58561234e-04
7.47500000e+01,7.75845808e-06,8.57079145e-04
7.48500000e+01,7.34693387e-06,8.55209003e-04
7.49500000e+01,6.69446375e-06,8.52125517e-04
7.50500000e+01,6.69317434e-06,8.50820370e-04
7.51500000e+01,6.58374466e-06,8.51046293e-04
7.52500000e+01,6.54881271e-06,8.49918825e-04
7.53500000e+01,6.54881271e-06,8.47707562e-04
7.54500000e+01,6.50203355e-06,8.43985923e-04
7.55500000e+01,6.41545737e-06,8.42313079e-04
7.56500000e+01,6.41624061e-06,8.41656102e-04
7.57500000e+01,6.25655096e-06,8.42972511e-04
7.58500000e+01,6.05737308e-06,8.38875215e-04
7.59500000e+01,6.00532226e-06,8.42034542e-04
7.60500000e+01,6.00723182e-06,8.42113049e-04
7.61500000e+01,6.00043182e-06,8.38412513e-04
7.62500000e+01,5.98709709e-06,8.33289421e-04
7.63500000e+01,5.69648147e-06,8.28243530e-04
7.64500000e+01,5.69301226e-06,8.25746744e-04
7.65500000e+01,5.69408155e-06,8.25264868e-04
7.66500000e+01,5.65341611e-06,8.18475120e-04
7.67500000e+01,5.52675912e-06,8.16698317e-04
7.68500000e+01,5.30031984e-06,8.22423341e-04
7.69500000e+01,5.18298229e-06,8.12323285e-04
7.70500000e+01,5.18298229e-06,8.12371662e-04
7.71500000e+01,5.18298229e-06,8.08316201e-04
7.72500000e+01,5.18298229e-06,8.04626464e-04
7.73500000e+01,5.18298229e-06,8.08988241e-04
7.74500000e+01,5.18298229e-06,8.03610715e-04
7.75500000e+01,5.18298229e-06,8.04952327e-04
7.76500000e+01,5.18293374e-06,8.07025026e-04
7.77500000e+01,5.01258065e-06,8.03927031e-04
7.78500000e+01,4.92118586e-06,7.96113258e-04
7.79500000e+01,4.95744957e-06,7.93759284e-04
7.80500000e+01,5.03379300e-06,7.97447051e-04
7.81500000e+01,5.32705361e-06,7.93552664e-04
7.82500000e+01,5.28524545e-06,7.92844819e-04
7.83500000e+01,5.28563251e-06,7.93269196e-04
7.84500000e+01,5.18328071e-06,7.90749477e-04
7.85500000e+01,4.98825441e-06,7.89959836e-04
7.86500000e+01,4.93391626e-06,7.84107266e-04
7.87500000e+01,4.85245144e-06,7.85396444e-04
7.88500000e+01,4.85245144e-06,7.83958526e-04
7.89500000e+01,4.71235232e-06,7.82204596e-04
7.90500000e+01,4.70129085e-06,7.75754603e-04
7.91500000e+01,4.63019718e-06,7.78334788e-04
7.92500000e+01,4.53457773e-06,7.70709088e-04
7.93500000e+01,4.53457773e-06,7.71062347e-04
7.94500000e+01,4.53457773e-06,7.71118484e-04
7.95500000e+01,4.55581500e-06,7.66093860e-04
7.96500000e+01,4.53870171e-06,7.64302362e-04
7.97500000e+01,4.25324802e-06,7.66706928e-04
7.98500000e+01,4.23149967e-06,7.64637465e-04
7.99500000e+01,4.23200766e-06,7.63749089e-04
8.00500000e+01,4.23267612e-06,7.65279715e-04
8.01500000e+01,4.23267612e-06,7.57635020e-04
8.02500000e+01,4.23267612e-06,7.61045949e-04
8.03500000e+01,4.20679852e-06,7.56144906e-04
8.04500000e+01,4.09044153e-06,7.52951742e-04
8.05500000e+01,4.08094987e-06,7.54180968e-04
8.06500000e+01,4.07727747e-06,7.55477471e-04
8.07500000e+01,4.07727747e-06,7.50899590e-04
8.08500000e+01,4.07540930e-06,7.49687857e-04
8.09500000e+01,4.06176815e-06,7.54224494e-04
8.10500000e+01,4.06176815e-06,7.52790058e-04
8.11500000e+01,4.06723808e-06,7.55038063e-04
8.12500000e+01,4.07063483e-06,7.52644452e-04
8.13500000e+01,4.04922569e-06,7.42493044e-04
8.14500000e+01,3.92973117e-06,7.44223504e-04
8.15500000e+01,3.92973117e-06,7.38408657e-04
8.16500000e+01,3.92180251e-06,7.40277066e-04
8.17500000e+01,3.91952454e-06,7.37403971e-04
8.18500000e+01,3.91952454e-06,7.33247619e-04
8.19500000e+01,3.75406744e-06,7.32953826e-04
8.20500000e+01,3.64703108e-06,7.33187370e-04
8.21500000e+01,3.30974110e-06,7.32181052e-04
8.22500000e+01,3.30955671e-06,7.31319427e-04
8.23500000e+01,3.30955671e-06,7.34047092e-04
8.24500000e+01,3.31066936e-06,7.29908108e-04
8.25500000e+01,3.31809224e-06,7.30609062e-04
8.26500000e+01,3.31809224e-06,7.24066495e-04
8.27500000e+01,3.31810391e-06,7.18440289e-04
8.28500000e+01,3.31812198e-06,7.11703826e-04
8.29500000e+01,3.31812198e-06,7.07345861e-04
8.30500000e+01,3.31322995e-06,7.09003503e-04
8.31500000e+01,3.18463083e-06,7.10797300e-04
8.32500000e+01,3.18463083e-06,7.06439336e-04
8.33500000e+01,3.04371727e-06,7.03544011e-04
8.34500000e+01,2.87964745e-06,7.01089621e-04
8.35500000e+01,2.64495571e-06,7.01169315e-04
8.36500000e+01,2.45607898e-06,7.00124590e-04
8.37500000e+01,2.43185792e-06,7.04386350e-04
8.38500000e+01,2.43185792e-06,7.01527037e-04
8.39500000e+01,2.43185792e-06,7.04551971e-04
8.40500000e+01,2.43185792e-06,6.99134728e-04
8.41500000e+01,2.43185792e-06,6.97727817e-04
8.42500000e+01,2.43185792e-06,6.96141000e-04
8.43500000e+01,2.43098044e-06,6.94308598e-04
8.44500000e+01,2.35064396e-06,6.93330363e-04
8.45500000e+01,2.29790697e-06,6.91400661e-04
8.46500000e+01,2.29790697e-06,6.93449247e-04
8.47500000e+01,2.16331222e-06,6.84743409e-04
8.48500000e+01,2.15080068e-06,6.81523286e-04
8.49500000e+01,2.13733955e-06,6.82021803e-04
8.50500000e+01,2.13733955e-06,6.82609266e-04
8.51500000e+01,2.13733955e-06,6.81092414e-04
8.52500000e+01,2.24213899e-06,6.80994881e-04
8.53500000e+01,2.29965919e-06,6.75716444e-04
8.54500000e+01,2.29928449e-06,6.72326846e-04
8.55500000e+01,2.21667540e-06,6.71217308e-04
8.56500000e+01,2.17341195e-06,6.71668643e-04
8.57500000e+01,2.13303472e-06,6.71697046e-04
8.58500000e+01,2.11523875e-06,6.71433036e-04
8.59500000e+01,2.11523875e-06,6.71252987e-04
8.60500000e+01,2.11448833e-06,6.69483954e-04
8.61500000e+01,1.94639578e-06,6.66559021e-04
8.62500000e+01,1.82054645e-06,6.67033325e-04
8.63500000e+01,1.82054645e-06,6.60546884e-04
8.64500000e+01,1.82054645e-06,6.56602552e-04
8.65500000e+01,1.83199595e-06,6.54636709e-04
8.66500000e+01,1.83686467e-06,6.54929005e-04
8.67500000e+01,1.83686467e-06,6.54681869e-04
8.68500000e+01,1.83686467e-06,6.59533632e-04
8.69500000e+01,1.83686467e-06,6.51758602e-04
8.70500000e+01,1.83686467e-06,6.45810533e-04
8.71500000e+01,1.83686467e-06,6.46202183e-04
8.72500000e+01,1.83686467e-06,6.47486012e-04
8.73500000e+01,1.83686467e-06,6.43454825e-04
8.74500000e+01,1.83686467e-06,6.45952285e-04
8.75500000e+01,1.83686467e-06,6.42942925e-04
8.76500000e+01,1.83686467e-06,6.41322328e-04
8.77500000e+01,1.83686467e-06,6.37048460e-04
8.78500000e+01,1.83686467e-06,6.36273479e-04
8.79500000e+01,1.83686467e-06,6.35621048e-04
8.80500000e+01,1.83686467e-06,6.37337937e-04
8.81500000e+01,1.83792618e-06,6.32970568e-04
8.82500000e+01,1.83316744e-06,6.30175853e-04
8.83500000e+01,1.83316744e-06,6.30301737e-04
8.84500000e+01,1.83316744e-06,6.30522932e-04
8.85500000e+01,1.83316744e-06,6.29424166e-04
8.86500000e+01,1.83316744e-06,6.26771989e-04
8.87500000e+01,1.83316744e-06,6.23141173e-04
8.88500000e+01,1.72958155e-06,6.22699997e-04
8.89500000e+01,1.71041702e-06,6.17753044e-04
8.90500000e+01,1.71041702e-06,6.22547835e-04
8.91500000e+01,1.71041702e-06,6.25481530e-04
8.92500000e+01,1.71041702e-06,6.15284466e-04
8.93500000e+01,1.71041702e-06,6.12723129e-04
8.94500000e+01,1.71324100e-06,6.14636222e-04
8.95500000e+01,1.58861206e-06,6.10597631e-04
8.96500000e+01,1.45240671e-06,6.09971152e-04
8.97500000e+01,1.44604588e-06,6.10528039e-04
8.98500000e+01,1.44604588e-06,6.08905639e-04
8.99500000e+01,1.44604588e-06,6.09935993e-04
9.00500000e+01,1.44604588e-06,6.10027021e-04
9.01500000e+01,1.44604588e-06,6.09970605e-04
9.02500000e+01,1.44604588e-06,6.04627906e-04
9.03500000e+01,1.44604588e-06,6.04648886e-04
9.04500000e+01,1.44604588e-06,6.03360140e-04
9.05500000e+01,1.48268052e-06,6.03375649e-04
9.06500000e+01,1.62886308e-06,6.02153727e-04
9.07500000e+01,1.58848557e-06,6.00071151e-04
9.08500000e+01,1.48885057e-06,5.94281094e-04
9.09500000e+01,1.48885057e-06,5.95741147e-04
9.10500000e+01,1.48885057e-06,5.91964825e-04
9.11500000e+01,1.42987902e-06,5.90098806e-04
9.12500000e+01,1.33425006e-06,5.90977480e-04
9.13500000e+01,1.22250019e-06,5.90591677e-04
9.14500000e+01,1.21845834e-06,5.89355975e-04
9.15500000e+01,1.22400823e-06,5.83527564e-04
9.16500000e+01,1.23439870e-06,5.87933149e-04
9.17500000e+01,1.23061497e-06,5.82765497e-04
9.18500000e+01,1.23061497e-06,5.80210406e-04
9.19500000e+01,1.23061497e-06,5.75988648e-04
9.20500000e+01,1.23061497e-06,5.74193375e-04
9.21500000e+01,1.23061497e-06,5.75335823e-04
9.22500000e+01,1.23061497e-06,5.72473162e-04
9.23500000e+01,1.23061497e-06,5.69083992e-04
9.24500000e+01,1.23061497e-06,5.73292710e-04
9.25500000e+01,1.19449698e-06,5.71273780e-04
9.26500000e+01,1.07692458e-06,5.66892296e-04
9.27500000e+01,1.07676765e-06,5.66832030e-04
9.28500000e+01,1.07504998e-06,5.64781868e-04
9.29500000e+01,1.07504998e-06,5.65011976e-04
9.30500000e+01,1.07504998e-06,5.63458985e-04
9.31500000e+01,1.07504998e-06,5.64214765e-04
9.32500000e+01,1.07669855e-06,5.57075164e-04
9.33500000e+01,1.01393791e-06,5.58200636e-04
9.34500000e+01,9.44532247e-07,5.58807670e-04
9.35500000e+01,9.44532247e-07,5.57782305e-04
9.36500000e+01,9.44532247e-07,5.56918093e-04
9.37500000e+01,1.62151273e-06,5.53413498e-04
9.38500000e+01,1.67334431e-06,5.53799970e-04
9.39500000e+01,9.28586025e-07,5.50255212e-04
9.40500000e+01,9.28586025e-07,5.49095073e-04
9.41500000e+01,9.28586025e-07,5.48869875e-04
9.42500000e+01,7.06022885e-07,5.45803990e-04
9.43500000e+01,6.14415235e-07,5.44907791e-04
9.44500000e+01,6.14415235e-07,5.46871356e-04
9.45500000e+01,6.14415235e-07,5.42272618e-04
9.46500000e+01,6.14415235e-07,5.40797150e-04
9.47500000e+01,6.14415235e-07,5.35385278e-04
9.48500000e+01,6.14415235e-07,5.34042588e-04
9.49500000e+01,6.14415235e-07,5.33769328e-04
9.50500000e+01,6.14415235e-07,5.37314016e-04
9.51500000e+01,6.14415235e-07,5.37279613e-04
9.52500000e+01,6.14415235e-07,5.38424134e-04
9.53500000e+01,6.14415235e-07,5.33908165e-04
9.54500000e+01,6.14415235e-07,5.35025780e-04
9.55500000e+01,6.14415235e-07,5.33036151e-04
9.56500000e+01,6.14415235e-07,5.30780426e-04
9.57500000e+01,6.14415235e-07,5.30739088e-04
9.58500000e+01,6.14321110e-07,5.23313465e-04
9.59500000e+01,6.03333406e-07,5.20996296e-04
9.60500000e+01,6.03333406e-07,5.18398583e-04
9.61500000e+01,6.03333406e-07,5.18850781e-04
9.62500000e+01,6.03333406e-07,5.20003288e-04
9.63500000e+01,6.03333406e-07,5.15062483e-04
9.64500000e+01,6.03333406e-07,5.17113472e-04
9.65500000e+01,6.03333406e-07,5.14359778e-04
9.66500000e+01,6.03333406e-07,5.12195384e-04
9.67500000e+01,6.03333406e-07,5.12016372e-04
9.68500000e+01,6.03333406e-07,5.09816217e-04
9.69500000e+01,6.03333406e-07,5.09896221e-04
9.70500000e+01,6.03333406e-07,5.15370744e-04
9.71500000e+01,6.03333406e-07,5.12376444e-04
9.72500000e+01,6.03333406e-07,5.13778700e-04
9.73500000e+01,6.03333406e-07,5.12734095e-04
9.74500000e+01,6.03333406e-07,5.12569679e-04
9.75500000e+01,6.03333406e-07,5.06527345e-04
9.76500000e+01,6.03333406e-07,5.05954804e-04
9.77500000e+01,6.03333406e-07,5.07165247e-04
9.78500000e+01,5.90197480e-07,5.02195360e-04
9.79500000e+01,5.15442776e-07,5.01163729e-04
9.80500000e+01,5.15442776e-07,4.98675278e-04
9.81500000e+01,5.15912665e-07,4.98556310e-04
9.82500000e+01,5.16754299e-07,4.97270353e-04
9.83500000e+01,5.16754299e-07,4.98072014e-04
9.84500000e+01,5.16754299e-07,4.98232727e-04
9.85500000e+01,5.08540400e-07,4.90810055e-04
9.86500000e+01,5.00633879e-07,4.90282325e-04
9.87500000e+01,5.00633879e-07,4.89261336e-04
9.88500000e+01,5.00633879e-07,4.87004869e-04
9.89500000e+01,5.00633879e-07,4.86513140e-04
9.90500000e+01,5.00633879e-07,4.84228594e-04
9.91500000e+01,5.00633879e-07,4.83582008e-04
9.92500000e+01,5.00633879e-07,4.80415447e-04
9.93500000e+01,5.00633879e-07,4.79002566e-04
9.94500000e+01,5.00633879e-07,4.76779244e-04
9.95500000e+01,5.00633879e-07,4.77819591e-04
9.96500000e+01,5.00633879e-07,4.77380466e-04
9.97500000e+01,5.00633879e-07,4.77280546e-04
9.98500000e+01,5.00633879e-07,4.71655955e-04
9.99500000e+01,5.00633879e-07,4.69254372e-04
1.00050000e+02,5.00633879e-07,4.68215393e-04
1.00150000e+02,5.00633879e-07,4.65498883e-04
1.00250000e+02,5.01934113e-07,4.64821482e-04
1.00350000e+02,5.04192759e-07,4.64400386e-04
1.00450000e+02,5.04192759e-07,4.63843573e-04
1.00550000e+02,5.04192759e-07,4.61057033e-04
1.00650000e+02,5.04192759e-07,4.59274528e-04
1.00750000e+02,5.04192759e-07,4.56820360e-04
1.00850000e+02,5.04192759e-07,4.57819445e-04
1.00950000e+02,5.04192759e-07,4.52357165e-04
1.01050000e+02,5.04192759e-07,4.49800715e-04
1.01150000e+02,5.04192759e-07,4.51567047e-04
1.01250000e+02,5.04192759e-07,4.52349237e-04
1.01350000e+02,5.04192759e-07,4.55441759e-04
1.01450000e+02,5.04192759e-07,4.55326405e-04
1.01550000e+02,5.04192759e-07,4.52660650e-04
1.01650000e+02,5.04192759e-07,4.51934961e-04
1.01750000e+02,5.04192759e-07,4.53098134e-04
1.01850000e+02,5.04192759e-07,4.45173179e-04
1.01950000e+02,5.04192759e-07,4.43470586e-04
1.02050000e+02,5.04192759e-07,4.45537299e-04
1.02150000e+02,5.04192759e-07,4.39274922e-04
1.02250000e+02,5.04192759e-07,4.37866005e-04
1.02350000e+02,5.04192759e-07,4.35465300e-04
1.02450000e+02,5.04192759e-07,4.35173050e-04
1.02550000e+02,5.04192759e-07,4.36603413e-04
1.02650000e+02,4.62665543e-07,4.33281952e-04
1.02750000e+02,4.09691780e-07,4.34418699e-04
1.02850000e+02,4.09691780e-07,4.33925516e-04
1.02950000e+02,4.09691780e-07,4.31869892e-04
1.03050000e+02,4.09691780e-07,4.30930369e-04
1.03150000e+02,4.09691780e-07,4.30362958e-04
1.03250000e+02,4.09691780e-07,4.30772576e-04
1.03350000e+02,4.09691780e-07,4.27746074e-04
