z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.40798959e-03,6.00698786e-05,0.00000000e+00,0.00000000e+00,4.60222973e-04,2.56832442e-05,6.43674138e-03,7.26182959e-05,3.95222099e+00,5.48097113e-02,1.78938418e+04,3.06266032e+02,2.69843602e-03,6.69748837e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.38754361e-03,5.63770030e-05,0.00000000e+00,0.00000000e+00,4.42823289e-04,2.23938146e-05,6.40836074e-03,6.85054841e-05,3.92403633e+00,5.25522941e-02,1.77734080e+04,2.83951165e+02,2.66126056e-03,6.28005798e-05,0.00000000e+00,0.00000000e+00,9.54000000e+00,1.29596233e-01
2.50000000e-01,2.38007334e-03,5.52477256e-05,0.00000000e+00,0.00000000e+00,4.65786281e-04,2.74723159e-05,6.37112714e-03,6.36967602e-05,3.92515170e+00,4.94555680e-02,1.77648623e+04,2.78104076e+02,2.67501878e-03,6.49505458e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.38864510e-03,5.40508810e-05,0.00000000e+00,0.00000000e+00,4.68438540e-04,2.42794046e-05,6.34276456e-03,7.79376414e-05,3.93746262e+00,5.03241208e-02,1.78566450e+04,2.61686753e+02,2.68493661e-03,6.31358668e-05,0.00000000e+00,0.00000000e+00,9.51280000e+00,1.26873564e-01
4.50000000e-01,2.35756752e-03,5.11399453e-05,0.00000000e+00,0.00000000e+00,4.83781875e-04,2.66743902e-05,6.25348423e-03,3.53361515e-05,3.91338272e+00,5.08840545e-02,1.76598736e+04,2.53656363e+02,2.67202951e-03,6.11685655e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.37040275e-03,5.23061491e-05,0.00000000e+00,0.00000000e+00,4.87139542e-04,3.07061820e-05,6.22325312e-03,3.66542251e-05,3.92911048e+00,4.97588650e-02,1.76951028e+04,2.61582740e+02,2.68918183e-03,6.54234865e-05,0.00000000e+00,0.00000000e+00,9.51300000e+00,1.26802192e-01
6.50000000e-01,2.38495259e-03,5.68675735e-05,0.00000000e+00,0.00000000e+00,5.14550279e-04,3.38516315e-05,6.19894947e-03,3.78068508e-05,3.93256966e+00,4.98325716e-02,1.77735189e+04,2.84013423e+02,2.73251923e-03,7.05781006e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.38343950e-03,5.15142499e-05,0.00000000e+00,0.00000000e+00,5.05795714e-04,3.15760189e-05,6.17220805e-03,3.84247875e-05,3.94045775e+00,5.13176678e-02,1.77652895e+04,2.62849789e+02,2.72250855e-03,6.32048126e-05,0.00000000e+00,0.00000000e+00,9.51380000e+00,1.26591063e-01
8.50000000e-01,2.38827004e-03,5.22004099e-05,0.00000000e+00,0.00000000e+00,5.02222045e-04,2.50191310e-05,6.13553862e-03,3.84980583e-05,3.95316190e+00,5.34662744e-02,1.78122334e+04,2.66418619e+02,2.72437569e-03,6.32111333e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.39374571e-03,5.40309413e-05,0.00000000e+00,0.00000000e+00,5.20913894e-04,3.55277437e-05,6.10350211e-03,4.02166097e-05,3.95297264e+00,5.30469628e-02,1.78494545e+04,2.83511796e+02,2.74875306e-03,7.26349257e-05,0.00000000e+00,0.00000000e+00,9.50160000e+00,1.24221777e-01
