z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.72911445e-03,2.36213019e-05,0.00000000e+00,0.00000000e+00,5.34412891e-04,1.40068222e-05,6.55598643e-03,2.29412239e-05,4.33461766e+00,2.12533810e-02,1.99960173e+04,1.27939716e+02,3.08798779e-03,2.88519302e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.72289948e-03,2.35232284e-05,0.00000000e+00,0.00000000e+00,5.21680804e-04,9.66684946e-06,6.52559048e-03,2.55970158e-05,4.32960432e+00,2.14883887e-02,1.99667938e+04,1.28730258e+02,3.06963409e-03,2.67365863e-05,0.00000000e+00,0.00000000e+00,1.05058799e+01,4.97782529e-02
2.50000000e-01,2.71254455e-03,2.22324715e-05,0.00000000e+00,0.00000000e+00,5.25995113e-04,1.05675368e-05,6.52207083e-03,3.88458496e-05,4.32851065e+00,2.17882835e-02,1.99070535e+04,1.17998135e+02,3.06353555e-03,2.70731515e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.70681878e-03,2.15526924e-05,0.00000000e+00,0.00000000e+00,5.24476917e-04,1.03876457e-05,6.45666563e-03,2.90457258e-05,4.31900280e+00,2.18981222e-02,1.98637579e+04,1.15223695e+02,3.05825489e-03,2.73263654e-05,0.00000000e+00,0.00000000e+00,1.04961799e+01,4.96141379e-02
4.50000000e-01,2.71364339e-03,2.17125147e-05,0.00000000e+00,0.00000000e+00,5.24013802e-04,9.66628757e-06,6.37850053e-03,2.42600470e-05,4.32117793e+00,2.19496444e-02,1.98624261e+04,1.16629120e+02,3.06636288e-03,2.66892882e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.71747406e-03,2.23228471e-05,0.00000000e+00,0.00000000e+00,5.22506559e-04,1.09444390e-05,6.35799948e-03,2.61679799e-05,4.32520407e+00,2.28706996e-02,1.98801351e+04,1.19924495e+02,3.06870999e-03,2.90239155e-05,0.00000000e+00,0.00000000e+00,1.04865199e+01,5.04224669e-02
6.50000000e-01,2.70854141e-03,2.12509677e-05,0.00000000e+00,0.00000000e+00,5.21890830e-04,1.04042477e-05,6.33175318e-03,2.75585523e-05,4.31660016e+00,2.24391435e-02,1.98373904e+04,1.18434870e+02,3.05922109e-03,2.65100813e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.70382998e-03,2.11742884e-05,0.00000000e+00,0.00000000e+00,5.31684459e-04,1.31329907e-05,6.28971620e-03,2.64604607e-05,4.31436849e+00,2.19170174e-02,1.98126439e+04,1.16391943e+02,3.06526130e-03,2.86189727e-05,0.00000000e+00,0.00000000e+00,1.04782799e+01,5.02438760e-02
8.50000000e-01,2.70696065e-03,2.22099511e-05,0.00000000e+00,0.00000000e+00,5.25448808e-04,1.15678746e-05,6.29522417e-03,3.65872054e-05,4.31888107e+00,2.17651931e-02,1.98214758e+04,1.17739097e+02,3.06158315e-03,2.76239848e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.70084312e-03,2.11830940e-05,0.00000000e+00,0.00000000e+00,5.30504834e-04,1.10345983e-05,6.21272467e-03,2.40662360e-05,4.30842542e+00,2.05126959e-02,1.97429924e+04,1.10262268e+02,3.06336533e-03,2.67723217e-05,0.00000000e+00,0.00000000e+00,1.04680399e+01,5.00403639e-02
1.05000000e+00,2.70674223e-03,2.17013001e-05,0.00000000e+00,0.00000000e+00,5.36045547e-04,1.08509064e-05,6.18269070e-03,2.96825842e-05,4.31652816e+00,2.07561272e-02,1.97625589e+04,1.17377244e+02,3.07567879e-03,2.72675874e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.71209335e-03,2.15326493e-05,0.00000000e+00,0.00000000e+00,5.46300328e-04,1.18013923e-05,6.13808812e-03,2.12931317e-05,4.31885837e+00,1.95983572e-02,1.97673076e+04,1.13126123e+02,3.09226839e-03,2.71751951e-05,0.00000000e+00,0.00000000e+00,1.04603399e+01,5.02003679e-02
1.25000000e+00,2.71035703e-03,2.10649615e-05,0.00000000e+00,0.00000000e+00,5.36489249e-04,1.11218751e-05,6.09537378e-03,2.36116550e-05,4.31486003e+00,1.98721164e-02,1.97191160e+04,1.09927020e+02,3.08303066e-03,2.56892305e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.69835788e-03,2.10641847e-05,0.00000000e+00,0.00000000e+00,5.39237976e-04,1.30288094e-05,6.06082433e-03,2.39781732e-05,4.31169565e+00,2.07430410e-02,1.96587796e+04,1.11899570e+02,3.07428573e-03,2.82378761e-05,0.00000000e+00,0.00000000e+00,1.04560799e+01,4.96805591e-02
1.45000000e+00,2.69543607e-03,2.11649864e-05,0.00000000e+00,0.00000000e+00,5.49610975e-04,1.45877323e-05,6.02437893e-03,2.26901854e-05,4.31273094e+00,2.06935008e-02,1.96323184e+04,1.12485782e+02,3.08284720e-03,2.82763193e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.69683139e-03,2.11904063e-05,0.00000000e+00,0.00000000e+00,5.57794638e-04,1.44818768e-05,5.97062246e-03,2.05442086e-05,4.30749094e+00,2.00840330e-02,1.96234164e+04,1.13488751e+02,3.09349502e-03,2.85989430e-05,0.00000000e+00,0.00000000e+00,1.04473999e+01,4.91610819e-02
1.65000000e+00,2.70032625e-03,2.09933605e-05,0.00000000e+00,0.00000000e+00,5.60747070e-04,1.40969041e-05,5.92519995e-03,2.21066896e-05,4.31022491e+00,1.89761038e-02,1.96317841e+04,1.10760842e+02,3.10072357e-03,2.93619765e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,2.69273330e-03,2.07795625e-05,0.00000000e+00,0.00000000e+00,5.58912513e-04,1.38603247e-05,5.89426328e-03,2.36823770e-05,4.30170511e+00,1.88660646e-02,1.95662288e+04,1.09117623e+02,3.09233218e-03,2.70717551e-05,0.00000000e+00,0.00000000e+00,1.04386999e+01,4.87755367e-02
1.85000000e+00,2.69638959e-03,2.13246993e-05,0.00000000e+00,0.00000000e+00,5.57294804e-04,1.24175505e-05,5.88412649e-03,2.97611317e-05,4.30310588e+00,1.95235940e-02,1.96112663e+04,1.14805220e+02,3.09336902e-03,2.78040486e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95000000e+00,2.69302386e-03,2.24360783e-05,0.00000000e+00,0.00000000e+00,5.39711437e-04,1.20864856e-05,5.83640189e-03,2.04970120e-05,4.30062860e+00,2.03178745e-02,1.95707857e+04,1.18654418e+02,3.07440138e-03,2.79612076e-05,0.00000000e+00,0.00000000e+00,1.04337999e+01,4.82774351e-02
2.05000000e+00,2.69108690e-03,2.24007625e-05,0.00000000e+00,0.00000000e+00,5.34988657e-04,1.08958737e-05,5.78346347e-03,2.22463643e-05,4.29577001e+00,2.04446668e-02,1.95355235e+04,1.19043374e+02,3.06909055e-03,2.53871444e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e+00,2.69806888e-03,2.17879721e-05,0.00000000e+00,0.00000000e+00,5.36767443e-04,1.08871490e-05,5.74573474e-03,2.52842097e-05,4.29455976e+00,1.97977337e-02,1.95477711e+04,1.13193696e+02,3.07861087e-03,2.46257208e-05,0.00000000e+00,0.00000000e+00,1.04232799e+01,4.79069737e-02
2.25000000e+00,2.68821695e-03,1.98861118e-05,0.00000000e+00,0.00000000e+00,5.40199506e-04,1.11976432e-05,5.68531746e-03,2.18351042e-05,4.28668125e+00,1.88962952e-02,1.94776975e+04,9.86837444e+01,3.07335037e-03,2.34763449e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.35000000e+00,2.68850224e-03,1.92086767e-05,0.00000000e+00,0.00000000e+00,5.31947630e-04,1.02056748e-05,5.64733621e-03,2.33782026e-05,4.29121273e+00,1.88060942e-02,1.94518272e+04,9.75383404e+01,3.06647170e-03,2.42003575e-05,0.00000000e+00,0.00000000e+00,1.04155999e+01,4.77181411e-02
2.45000000e+00,2.69112771e-03,1.99053299e-05,0.00000000e+00,0.00000000e+00,5.28124541e-04,9.64956875e-06,5.61637467e-03,2.48760147e-05,4.28690049e+00,1.92559439e-02,1.94376563e+04,1.02952265e+02,3.06631322e-03,2.48619638e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.55000000e+00,2.68243582e-03,2.00765566e-05,0.00000000e+00,0.00000000e+00,5.29230851e-04,1.11533390e-05,5.56622845e-03,2.34489073e-05,4.27220704e+00,2.03370132e-02,1.93789547e+04,1.06869487e+02,3.05984511e-03,2.58983168e-05,0.00000000e+00,0.00000000e+00,1.04069999e+01,4.80457073e-02
