z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.55282425e-03,5.42712183e-05,0.00000000e+00,0.00000000e+00,5.28470207e-04,3.63031658e-05,6.43674138e-03,7.26182959e-05,4.02425021e+00,5.13349888e-02,1.86068355e+04,2.69329794e+02,2.91145349e-03,6.98829989e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.55316399e-03,5.17168853e-05,0.00000000e+00,0.00000000e+00,5.07509505e-04,3.50968920e-05,6.40836074e-03,6.85054841e-05,4.02200148e+00,4.95338546e-02,1.85980978e+04,2.52801590e+02,2.89140368e-03,7.12827564e-05,0.00000000e+00,0.00000000e+00,9.73240000e+00,1.25961951e-01
2.50000000e-01,2.54666543e-03,5.19911388e-05,0.00000000e+00,0.00000000e+00,5.09494845e-04,3.32677796e-05,6.37112714e-03,6.36967602e-05,4.03114461e+00,5.25210627e-02,1.86225570e+04,2.51412541e+02,2.88517332e-03,7.35466269e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.57172117e-03,5.09859256e-05,0.00000000e+00,0.00000000e+00,5.31216752e-04,4.79139718e-05,6.34276456e-03,7.79376414e-05,4.04388617e+00,5.11915507e-02,1.87518817e+04,2.33712789e+02,2.93065638e-03,8.31440104e-05,0.00000000e+00,0.00000000e+00,9.72520000e+00,1.25834760e-01
4.50000000e-01,2.55123291e-03,4.82023971e-05,0.00000000e+00,0.00000000e+00,5.29415029e-04,3.23381508e-05,6.25348423e-03,3.53361515e-05,4.03093497e+00,5.07680537e-02,1.86465964e+04,2.35430902e+02,2.91117793e-03,6.84102695e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.55068745e-03,4.98062396e-05,0.00000000e+00,0.00000000e+00,5.27720949e-04,3.30508754e-05,6.22325312e-03,3.66542251e-05,4.02270903e+00,4.93057493e-02,1.85880941e+04,2.49585803e+02,2.90997314e-03,6.82586928e-05,0.00000000e+00,0.00000000e+00,9.72560000e+00,1.28053292e-01
6.50000000e-01,2.52696768e-03,4.85601975e-05,0.00000000e+00,0.00000000e+00,5.35262244e-04,3.40847360e-05,6.19894947e-03,3.78068508e-05,4.01849619e+00,5.04664465e-02,1.84620391e+04,2.53448100e+02,2.89518935e-03,6.82447825e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.54635595e-03,4.81227880e-05,0.00000000e+00,0.00000000e+00,5.25728926e-04,3.15657009e-05,6.17220805e-03,3.84247875e-05,4.03281200e+00,5.08199287e-02,1.85671902e+04,2.49522922e+02,2.90536214e-03,6.72467146e-05,0.00000000e+00,0.00000000e+00,9.72860000e+00,1.27160195e-01
8.50000000e-01,2.54598807e-03,4.88412688e-05,0.00000000e+00,0.00000000e+00,5.62125010e-04,4.88620393e-05,6.13553862e-03,3.84980583e-05,4.02646996e+00,5.14964526e-02,1.85714164e+04,2.46121416e+02,2.94185647e-03,7.65696041e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.54348548e-03,5.08309584e-05,0.00000000e+00,0.00000000e+00,5.34847542e-04,3.48816850e-05,6.10350211e-03,4.02166097e-05,4.02525720e+00,5.21158311e-02,1.85804279e+04,2.61466221e+02,2.91227781e-03,6.91501702e-05,0.00000000e+00,0.00000000e+00,9.72300000e+00,1.24150090e-01
1.05000000e+00,2.53642396e-03,5.01026823e-05,0.00000000e+00,0.00000000e+00,5.59393167e-04,3.86929411e-05,6.06724607e-03,3.95787559e-05,4.02146379e+00,5.11183140e-02,1.85293253e+04,2.66820930e+02,2.93035680e-03,7.25861767e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.54971943e-03,5.36333978e-05,0.00000000e+00,0.00000000e+00,5.31342046e-04,3.37319296e-05,6.03256827e-03,3.99879353e-05,4.03600486e+00,5.38306273e-02,1.85932106e+04,2.78563397e+02,2.91802203e-03,6.66618448e-05,0.00000000e+00,0.00000000e+00,9.72680000e+00,1.24664592e-01
1.25000000e+00,2.53670675e-03,5.03058204e-05,0.00000000e+00,0.00000000e+00,4.97862736e-04,2.81031580e-05,6.00735105e-03,4.10203921e-05,4.02102819e+00,5.19159354e-02,1.85233526e+04,2.69268037e+02,2.87267559e-03,6.28561865e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.52098229e-03,4.79711063e-05,0.00000000e+00,0.00000000e+00,4.95505439e-04,2.71810225e-05,5.97092067e-03,4.21252550e-05,4.01513556e+00,4.88281471e-02,1.84233506e+04,2.54472343e+02,2.85556145e-03,5.86853918e-05,0.00000000e+00,0.00000000e+00,9.72660000e+00,1.24817454e-01
1.45000000e+00,2.53719470e-03,5.16925818e-05,0.00000000e+00,0.00000000e+00,5.20251414e-04,2.69758852e-05,5.95937099e-03,4.45904487e-05,4.01610317e+00,5.05637723e-02,1.84659182e+04,2.72367131e+02,2.89658568e-03,6.35515345e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.55560824e-03,5.00669005e-05,0.00000000e+00,0.00000000e+00,5.19159112e-04,2.57229984e-05,5.94404918e-03,5.20441804e-05,4.03020321e+00,5.04879791e-02,1.85667114e+04,2.72697851e+02,2.91371808e-03,6.10644449e-05,0.00000000e+00,0.00000000e+00,9.72240000e+00,1.23094309e-01
1.65000000e+00,2.57548560e-03,4.96656345e-05,0.00000000e+00,0.00000000e+00,5.13103036e-04,2.66239688e-05,5.94723728e-03,6.76923680e-05,4.04372329e+00,5.10372593e-02,1.86546098e+04,2.65475664e+02,2.92606843e-03,6.13675443e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,2.56265844e-03,4.78979274e-05,0.00000000e+00,0.00000000e+00,5.03915740e-04,2.66768781e-05,5.89978723e-03,5.31106533e-05,4.02409991e+00,4.93458067e-02,1.85568483e+04,2.51934286e+02,2.90546779e-03,6.06761200e-05,0.00000000e+00,0.00000000e+00,9.73320000e+00,1.23062765e-01
