z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,3.93847706e-03,1.06557245e-04,0.00000000e+00,0.00000000e+00,9.48206299e-04,4.38738601e-05,6.44245530e-03,7.24780752e-05,7.53940505e+00,1.52713129e-01,2.78712050e+04,5.90846974e+02,4.71516895e-03,1.27781287e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,3.94170988e-03,1.10382533e-04,0.00000000e+00,0.00000000e+00,9.52879728e-04,4.11480505e-05,6.41358145e-03,6.84295126e-05,7.53174548e+00,1.53834821e-01,2.78472689e+04,6.02800080e+02,4.72371240e-03,1.29913463e-04,0.00000000e+00,0.00000000e+00,1.85566911e+01,3.84995863e-01
2.50000000e-01,3.95619975e-03,1.13067484e-04,0.00000000e+00,0.00000000e+00,9.54157471e-04,4.28905680e-05,6.37634739e-03,6.35534046e-05,7.54017491e+00,1.51960097e-01,2.79290273e+04,6.08753858e+02,4.73787853e-03,1.35151361e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,3.93203657e-03,1.09814906e-04,0.00000000e+00,0.00000000e+00,9.33877464e-04,3.72212426e-05,6.34798372e-03,7.78187046e-05,7.54357882e+00,1.52496865e-01,2.78674180e+04,6.00773407e+02,4.69229014e-03,1.33243994e-04,0.00000000e+00,0.00000000e+00,1.85506911e+01,3.84130870e-01
4.50000000e-01,3.90673324e-03,1.06204149e-04,0.00000000e+00,0.00000000e+00,9.86754941e-04,4.35380665e-05,6.25870343e-03,3.53254611e-05,7.53246797e+00,1.51565169e-01,2.77227404e+04,5.79030133e+02,4.72261900e-03,1.28968581e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,3.87972988e-03,1.05107196e-04,0.00000000e+00,0.00000000e+00,9.94854578e-04,4.47873869e-05,6.22841449e-03,3.67112119e-05,7.49829130e+00,1.53320886e-01,2.75685798e+04,5.74955510e+02,4.70474918e-03,1.25826284e-04,0.00000000e+00,0.00000000e+00,1.85280911e+01,3.85824027e-01
6.50000000e-01,3.89491608e-03,1.07886416e-04,0.00000000e+00,0.00000000e+00,9.97738579e-04,5.00688787e-05,6.20409653e-03,3.79245437e-05,7.51433865e+00,1.53370218e-01,2.76222246e+04,5.90309477e+02,4.72428220e-03,1.26893599e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,3.93950559e-03,1.20647023e-04,0.00000000e+00,0.00000000e+00,9.77992744e-04,4.90047985e-05,6.17735512e-03,3.85069389e-05,7.53370879e+00,1.54955469e-01,2.78094550e+04,6.48254290e+02,4.74946109e-03,1.44336944e-04,0.00000000e+00,0.00000000e+00,1.85214593e+01,3.82906446e-01
8.50000000e-01,3.90337622e-03,1.10986658e-04,0.00000000e+00,0.00000000e+00,9.92918030e-04,4.65654745e-05,6.14068569e-03,3.86377407e-05,7.52181191e+00,1.58776447e-01,2.76627676e+04,6.07929656e+02,4.72885449e-03,1.32895566e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,3.89713073e-03,1.09866128e-04,0.00000000e+00,0.00000000e+00,9.86037050e-04,4.28782965e-05,6.10864918e-03,4.03172148e-05,7.53091586e+00,1.57121030e-01,2.76688399e+04,6.01010410e+02,4.71590427e-03,1.31508722e-04,0.00000000e+00,0.00000000e+00,1.84998911e+01,3.82194416e-01
1.05000000e+00,3.92346069e-03,1.16069386e-04,0.00000000e+00,0.00000000e+00,9.81875606e-04,4.39240325e-05,6.07239314e-03,3.98002252e-05,7.56643130e+00,1.58932832e-01,2.78126271e+04,6.34456005e+02,4.73867104e-03,1.38243072e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,3.92270355e-03,1.17169079e-04,0.00000000e+00,0.00000000e+00,9.86639062e-04,4.32718554e-05,6.03771534e-03,4.02841871e-05,7.57730102e+00,1.63802557e-01,2.78099591e+04,6.46044213e+02,4.74515923e-03,1.39890437e-04,0.00000000e+00,0.00000000e+00,1.84942593e+01,3.83837739e-01
1.25000000e+00,3.91556060e-03,1.10111739e-04,0.00000000e+00,0.00000000e+00,9.73413756e-04,4.04629648e-05,6.01249812e-03,4.12250053e-05,7.57846125e+00,1.55340457e-01,2.77774855e+04,6.06589643e+02,4.72588613e-03,1.35513306e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,3.89720222e-03,1.05881339e-04,0.00000000e+00,0.00000000e+00,9.45375863e-04,3.85187539e-05,5.97606760e-03,4.22178167e-05,7.55943962e+00,1.55384374e-01,2.77106013e+04,5.79192862e+02,4.68027856e-03,1.30404884e-04,0.00000000e+00,0.00000000e+00,1.85230593e+01,3.84207651e-01
1.45000000e+00,3.89589613e-03,1.08034303e-04,0.00000000e+00,0.00000000e+00,1.08737060e-03,8.87561897e-05,5.96451599e-03,4.44915031e-05,7.52760235e+00,1.56100530e-01,2.76189839e+04,5.94102010e+02,4.82107639e-03,1.56641973e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,3.91106577e-03,1.07239088e-04,0.00000000e+00,0.00000000e+00,1.05023481e-03,7.14393183e-05,5.94919594e-03,5.20229380e-05,7.54616128e+00,1.56959269e-01,2.76925279e+04,5.91448279e+02,4.79891734e-03,1.48971405e-04,0.00000000e+00,0.00000000e+00,1.85214593e+01,3.85094307e-01
1.65000000e+00,3.91656484e-03,1.05822558e-04,0.00000000e+00,0.00000000e+00,9.87000799e-04,4.14553858e-05,5.95238404e-03,6.77834687e-05,7.55009052e+00,1.56695257e-01,2.77232631e+04,5.84894383e+02,4.73975887e-03,1.31243918e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,3.90912035e-03,1.09165822e-04,0.00000000e+00,0.00000000e+00,9.86452944e-04,4.51040398e-05,5.90493398e-03,5.33573885e-05,7.53307324e+00,1.54838490e-01,2.76958751e+04,6.02818630e+02,4.73322714e-03,1.38237012e-04,0.00000000e+00,0.00000000e+00,1.85252592e+01,3.84817714e-01
1.85000000e+00,3.88495424e-03,1.06263486e-04,0.00000000e+00,0.00000000e+00,9.70602328e-04,4.15561003e-05,5.85758674e-03,4.73478748e-05,7.52448762e+00,1.55361269e-01,2.76074729e+04,5.94574815e+02,4.69248634e-03,1.33893826e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95000000e+00,3.88484597e-03,1.06015766e-04,0.00000000e+00,0.00000000e+00,9.59514337e-04,3.70628146e-05,5.84187186e-03,5.00788279e-05,7.49937737e+00,1.54417409e-01,2.75291203e+04,5.90236523e+02,4.68155124e-03,1.27168773e-04,0.00000000e+00,0.00000000e+00,1.85284274e+01,3.83246477e-01
2.05000000e+00,3.91255837e-03,1.06439270e-04,0.00000000e+00,0.00000000e+00,1.01787489e-03,5.50775035e-05,5.83447157e-03,5.70480142e-05,7.53972035e+00,1.53337470e-01,2.76689092e+04,5.86630048e+02,4.76869796e-03,1.37512034e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e+00,3.89672872e-03,1.07261206e-04,0.00000000e+00,0.00000000e+00,9.80212637e-04,5.58939382e-05,5.82850304e-03,6.80493750e-05,7.55061221e+00,1.56778740e-01,2.76820870e+04,5.90865751e+02,4.71567261e-03,1.40749165e-04,0.00000000e+00,0.00000000e+00,1.85662592e+01,3.83623303e-01
2.25000000e+00,3.85785977e-03,1.06231489e-04,0.00000000e+00,0.00000000e+00,9.34767815e-04,3.83590715e-05,5.81584689e-03,8.47091721e-05,7.50532970e+00,1.59318227e-01,2.74252692e+04,5.96514725e+02,4.63369653e-03,1.35984355e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.35000000e+00,3.86106353e-03,1.07712677e-04,0.00000000e+00,0.00000000e+00,9.47028529e-04,4.24481510e-05,5.72617520e-03,6.87163851e-05,7.50446802e+00,1.59121222e-01,2.73656417e+04,5.93336918e+02,4.65204645e-03,1.38376509e-04,0.00000000e+00,0.00000000e+00,1.85456274e+01,3.84514961e-01
