z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.03044431e-03,4.24604685e-05,0.00000000e+00,0.00000000e+00,4.38393655e-04,2.70548430e-05,6.43674138e-03,7.26182959e-05,3.75412810e+00,5.44844171e-02,1.62343053e+04,2.43142304e+02,2.29852930e-03,5.02097687e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.00790166e-03,4.11885335e-05,0.00000000e+00,0.00000000e+00,4.63158103e-04,3.45112338e-05,6.40836074e-03,6.85054841e-05,3.72033505e+00,5.61807176e-02,1.60614848e+04,2.39235540e+02,2.30127754e-03,5.70901867e-05,0.00000000e+00,0.00000000e+00,9.01540000e+00,1.19771623e-01
2.50000000e-01,1.99676022e-03,3.79052411e-05,0.00000000e+00,0.00000000e+00,4.53772040e-04,2.74779295e-05,6.37112714e-03,6.36967602e-05,3.72597223e+00,5.20113432e-02,1.60356718e+04,2.22618164e+02,2.27918738e-03,5.17916099e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.00202693e-03,3.86354098e-05,0.00000000e+00,0.00000000e+00,4.58206896e-04,2.39781552e-05,6.34276456e-03,7.79376414e-05,3.72691754e+00,5.02776643e-02,1.60732250e+04,2.24277665e+02,2.28771200e-03,5.09326441e-05,0.00000000e+00,0.00000000e+00,8.99540000e+00,1.18543959e-01
4.50000000e-01,1.99688447e-03,3.62842887e-05,0.00000000e+00,0.00000000e+00,4.69936078e-04,2.39818166e-05,6.25348423e-03,3.53361515e-05,3.73658138e+00,5.05575436e-02,1.60231409e+04,2.04543468e+02,2.29715176e-03,4.93097278e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,1.98959658e-03,3.89917233e-05,0.00000000e+00,0.00000000e+00,4.94282576e-04,4.31079076e-05,6.22325312e-03,3.66542251e-05,3.72489206e+00,5.07708290e-02,1.59661378e+04,2.17253366e+02,2.31533409e-03,6.58218006e-05,0.00000000e+00,0.00000000e+00,8.99180000e+00,1.16559765e-01
6.50000000e-01,1.98802015e-03,3.64821363e-05,0.00000000e+00,0.00000000e+00,5.02736837e-04,4.24750521e-05,6.19894947e-03,3.78068508e-05,3.72118594e+00,4.76453349e-02,1.59203087e+04,2.04218171e+02,2.32367152e-03,6.24328666e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,1.99360303e-03,3.65634297e-05,0.00000000e+00,0.00000000e+00,4.62727147e-04,2.84904927e-05,6.17220805e-03,3.84247875e-05,3.73084278e+00,4.86612519e-02,1.59589832e+04,2.05997932e+02,2.28961061e-03,5.19912958e-05,0.00000000e+00,0.00000000e+00,8.98540000e+00,1.16404015e-01
8.50000000e-01,2.00221931e-03,3.72339680e-05,0.00000000e+00,0.00000000e+00,4.66672137e-04,2.69463039e-05,6.13553862e-03,3.84980583e-05,3.74346365e+00,4.98292513e-02,1.60021898e+04,2.13105560e+02,2.30278208e-03,5.05236157e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.01311466e-03,3.76097541e-05,0.00000000e+00,0.00000000e+00,4.86007654e-04,3.34879963e-05,6.10350211e-03,4.02166097e-05,3.74037263e+00,4.86449822e-02,1.60963272e+04,2.16585209e+02,2.33320200e-03,5.45625417e-05,0.00000000e+00,0.00000000e+00,8.97380000e+00,1.15249823e-01
1.05000000e+00,2.01233266e-03,3.70294197e-05,0.00000000e+00,0.00000000e+00,4.77694993e-04,3.20730436e-05,6.06724607e-03,3.95787559e-05,3.73740669e+00,4.75361214e-02,1.60661990e+04,2.07153651e+02,2.32464037e-03,5.40659428e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.02830110e-03,3.79915485e-05,0.00000000e+00,0.00000000e+00,4.80804751e-04,3.55485745e-05,6.03256827e-03,3.99879353e-05,3.74418795e+00,4.71941922e-02,1.61431962e+04,2.03522291e+02,2.34597991e-03,5.92001646e-05,0.00000000e+00,0.00000000e+00,8.97300000e+00,1.15751405e-01
1.25000000e+00,2.00976759e-03,3.51661881e-05,0.00000000e+00,0.00000000e+00,4.68796084e-04,2.92604488e-05,6.00735105e-03,4.10203921e-05,3.72320782e+00,4.61917997e-02,1.59803409e+04,1.99361113e+02,2.31669769e-03,5.48175446e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.02088348e-03,3.66617420e-05,0.00000000e+00,0.00000000e+00,5.01255518e-04,4.48744908e-05,5.97092067e-03,4.21252550e-05,3.72905146e+00,4.66738500e-02,1.60140476e+04,2.01693826e+02,2.36117270e-03,6.99045566e-05,0.00000000e+00,0.00000000e+00,8.97760000e+00,1.17455874e-01
1.45000000e+00,2.01620582e-03,3.61829605e-05,0.00000000e+00,0.00000000e+00,4.94427387e-04,3.38666434e-05,5.95937099e-03,4.45904487e-05,3.72651714e+00,4.97031381e-02,1.59856117e+04,2.04514463e+02,2.34968610e-03,5.87335101e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.01232698e-03,3.61103254e-05,0.00000000e+00,0.00000000e+00,4.98646035e-04,3.52747055e-05,5.94404918e-03,5.20441804e-05,3.72199520e+00,4.75393234e-02,1.59737734e+04,2.10372815e+02,2.34987923e-03,5.81314738e-05,0.00000000e+00,0.00000000e+00,8.98480000e+00,1.16149179e-01
1.65000000e+00,2.01432901e-03,3.65586155e-05,0.00000000e+00,0.00000000e+00,4.94633181e-04,3.07677993e-05,5.94723728e-03,6.76923680e-05,3.73058832e+00,4.67446956e-02,1.59884083e+04,2.12581596e+02,2.34662214e-03,5.26081338e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,2.00688023e-03,3.63366056e-05,0.00000000e+00,0.00000000e+00,4.76198705e-04,2.54029735e-05,5.89978723e-03,5.31106533e-05,3.71951261e+00,4.71988872e-02,1.59043828e+04,2.07790004e+02,2.32243688e-03,5.11107766e-05,0.00000000e+00,0.00000000e+00,8.99900000e+00,1.17031742e-01
1.85000000e+00,2.02224267e-03,3.85318344e-05,0.00000000e+00,0.00000000e+00,4.60524586e-04,2.37499093e-05,5.85243999e-03,4.71364419e-05,3.72767940e+00,4.74033581e-02,1.59763762e+04,2.10110266e+02,2.32164874e-03,5.11886404e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95000000e+00,2.01386816e-03,3.56462762e-05,0.00000000e+00,0.00000000e+00,4.55586149e-04,2.24722434e-05,5.83672511e-03,4.98753460e-05,3.73049008e+00,4.68127014e-02,1.59249941e+04,1.94780262e+02,2.30854213e-03,4.75255146e-05,0.00000000e+00,0.00000000e+00,9.00120000e+00,1.16665102e-01
2.05000000e+00,2.02487083e-03,3.45783270e-05,0.00000000e+00,0.00000000e+00,4.56834048e-04,2.35448994e-05,5.82932455e-03,5.69022423e-05,3.74820257e+00,4.75086398e-02,1.59817284e+04,1.90193612e+02,2.32228094e-03,4.59085711e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e+00,2.02308744e-03,3.93132670e-05,0.00000000e+00,0.00000000e+00,4.58457884e-04,2.56860392e-05,5.82384958e-03,6.81709972e-05,3.76026044e+00,4.90800708e-02,1.60058101e+04,2.22240878e+02,2.32303300e-03,4.86107773e-05,0.00000000e+00,0.00000000e+00,8.99740000e+00,1.16041446e-01
2.25000000e+00,2.00409141e-03,3.96441077e-05,0.00000000e+00,0.00000000e+00,4.50989851e-04,1.74674425e-05,5.81118806e-03,8.49215320e-05,3.73029463e+00,4.88340372e-02,1.58424794e+04,2.27583328e+02,2.29883501e-03,4.51588536e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
