z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.50267609e-03,5.36335811e-05,0.00000000e+00,0.00000000e+00,5.00865215e-04,3.15094323e-05,6.43674138e-03,7.26182959e-05,4.02257541e+00,4.82041445e-02,1.84222357e+04,2.70684244e+02,2.83381965e-03,6.26803207e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.49992603e-03,5.11377678e-05,0.00000000e+00,0.00000000e+00,4.84735092e-04,2.92350958e-05,6.40836074e-03,6.85054841e-05,4.00648695e+00,4.58374859e-02,1.83794375e+04,2.60806411e+02,2.81552559e-03,6.11236274e-05,0.00000000e+00,0.00000000e+00,9.69900000e+00,1.19963345e-01
2.50000000e-01,2.48089006e-03,4.96769660e-05,0.00000000e+00,0.00000000e+00,4.98713481e-04,3.16134256e-05,6.37112714e-03,6.36967602e-05,4.00182288e+00,4.52434495e-02,1.83280546e+04,2.51074138e+02,2.80876135e-03,6.42821746e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.51079824e-03,5.09967139e-05,0.00000000e+00,0.00000000e+00,5.08269970e-04,3.06848658e-05,6.34276456e-03,7.79376414e-05,4.02838205e+00,4.68790808e-02,1.84996416e+04,2.46802122e+02,2.84693855e-03,6.42852155e-05,0.00000000e+00,0.00000000e+00,9.68680000e+00,1.18582939e-01
4.50000000e-01,2.48795010e-03,5.07475635e-05,0.00000000e+00,0.00000000e+00,5.17886144e-04,3.10580274e-05,6.25348423e-03,3.53361515e-05,4.00323066e+00,4.80068705e-02,1.83496602e+04,2.59390343e+02,2.83653771e-03,6.63545210e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.48107178e-03,5.23133107e-05,0.00000000e+00,0.00000000e+00,5.11470217e-04,3.18478179e-05,6.22325312e-03,3.66542251e-05,3.99308562e+00,4.74080684e-02,1.82629906e+04,2.73952234e+02,2.82425519e-03,6.82573128e-05,0.00000000e+00,0.00000000e+00,9.68980000e+00,1.19551027e-01
6.50000000e-01,2.48091311e-03,5.29790153e-05,0.00000000e+00,0.00000000e+00,5.49369994e-04,3.91496501e-05,6.19894947e-03,3.78068508e-05,4.00877093e+00,4.94126612e-02,1.82539280e+04,2.78703260e+02,2.86329612e-03,7.37016450e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.50466928e-03,5.41403933e-05,0.00000000e+00,0.00000000e+00,5.37944403e-04,3.50140816e-05,6.17220805e-03,3.84247875e-05,4.02900547e+00,4.85696956e-02,1.83727271e+04,2.82045545e+02,2.87596717e-03,7.02285005e-05,0.00000000e+00,0.00000000e+00,9.68500000e+00,1.19433441e-01
8.50000000e-01,2.51158852e-03,5.35142654e-05,0.00000000e+00,0.00000000e+00,5.80414341e-04,4.99643736e-05,6.13553862e-03,3.84980583e-05,4.02755946e+00,4.62393856e-02,1.84254093e+04,2.72734389e+02,2.92584923e-03,7.33468203e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.53785456e-03,6.13751021e-05,0.00000000e+00,0.00000000e+00,5.66109267e-04,3.92678427e-05,6.10350211e-03,4.02166097e-05,4.03622141e+00,4.74964278e-02,1.85643111e+04,3.07661662e+02,2.93804896e-03,7.64113850e-05,0.00000000e+00,0.00000000e+00,9.67580000e+00,1.16340138e-01
