r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_local_mean,heating_local_std,fission_q_recoverable_mean,fission_q_recoverable_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
1.30026289e+00,1.05026289e+00,2.76606833e-04,1.21077739e-06,0.00000000e+00,0.00000000e+00,2.88459779e-05,6.75523147e-07,7.24592963e-03,2.02293054e-05,3.84784881e-01,1.62045095e-03,3.66872238e+04,1.06265524e+02,0.00000000e+00,0.00000000e+00,1.21924386e-04,1.29352659e-06,0.00000000e+00,0.00000000e+00,1.51552000e+00,3.13273610e-03
1.40028793e+00,1.15028793e+00,2.80810128e-04,1.14458194e-06,0.00000000e+00,0.00000000e+00,3.15105108e-05,1.00154207e-06,7.15671773e-03,2.24956966e-05,4.01767029e-01,1.52728210e-03,3.65333581e+04,1.08855667e+02,0.00000000e+00,0.00000000e+00,1.30629207e-04,1.37464261e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50031297e+00,1.25031297e+00,2.84215872e-04,1.23266984e-06,0.00000000e+00,0.00000000e+00,3.29333247e-05,7.73725846e-07,7.05436434e-03,2.29455575e-05,4.17859985e-01,1.60916023e-03,3.62721778e+04,1.14564301e+02,0.00000000e+00,0.00000000e+00,1.37797014e-04,1.40627492e-06,0.00000000e+00,0.00000000e+00,1.57000000e+00,3.21297860e-03
1.60033801e+00,1.35033801e+00,2.86986393e-04,1.22579968e-06,0.00000000e+00,0.00000000e+00,3.46079281e-05,7.94536103e-07,6.94760817e-03,2.19592482e-05,4.31820285e-01,1.69507333e-03,3.60393613e+04,1.18385938e+02,0.00000000e+00,0.00000000e+00,1.44381734e-04,1.37891064e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,2.90410005e-04,1.24394704e-06,0.00000000e+00,0.00000000e+00,3.51232526e-05,7.89627628e-07,6.85119442e-03,1.89048528e-05,4.45836925e-01,1.73769177e-03,3.58414899e+04,1.00483180e+02,0.00000000e+00,0.00000000e+00,1.50359640e-04,1.41266653e-06,0.00000000e+00,0.00000000e+00,1.62257000e+00,3.44199408e-03
1.80038808e+00,1.55038808e+00,2.95037053e-04,1.35420936e-06,0.00000000e+00,0.00000000e+00,3.65404561e-05,7.56793455e-07,6.77532952e-03,2.26542149e-05,4.60043536e-01,1.68808276e-03,3.57104321e+04,1.14035805e+02,0.00000000e+00,0.00000000e+00,1.57854937e-04,1.52563855e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,2.98872212e-04,1.41034440e-06,0.00000000e+00,0.00000000e+00,3.89483284e-05,1.11790674e-06,6.66558154e-03,2.18734331e-05,4.76566887e-01,1.90877810e-03,3.54211406e+04,1.11379621e+02,0.00000000e+00,0.00000000e+00,1.66574267e-04,1.81009118e-06,0.00000000e+00,0.00000000e+00,1.67467000e+00,3.69777580e-03
2.00043816e+00,1.75043816e+00,3.02922248e-04,1.40858825e-06,0.00000000e+00,0.00000000e+00,4.01076605e-05,9.97619630e-07,6.59777073e-03,2.39408142e-05,4.91976184e-01,2.02213993e-03,3.53636252e+04,1.21963290e+02,0.00000000e+00,0.00000000e+00,1.73019382e-04,1.70609954e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.07421825e-04,1.38504862e-06,0.00000000e+00,0.00000000e+00,4.51443568e-05,2.92888661e-06,6.50098668e-03,2.44121324e-05,5.08593340e-01,2.07397745e-03,3.52387603e+04,1.26265450e+02,0.00000000e+00,0.00000000e+00,1.84580188e-04,3.34140394e-06,0.00000000e+00,0.00000000e+00,1.72484000e+00,3.98524343e-03
2.20048823e+00,1.95048823e+00,3.11992647e-04,1.58018803e-06,0.00000000e+00,0.00000000e+00,4.77581743e-05,2.17004985e-06,6.41925463e-03,2.27417846e-05,5.25414633e-01,2.19337128e-03,3.51212639e+04,1.29175415e+02,0.00000000e+00,0.00000000e+00,1.93094756e-04,2.63752590e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.17080209e-04,1.61861949e-06,0.00000000e+00,0.00000000e+00,4.86930918e-05,1.71926012e-06,6.35864100e-03,2.54144106e-05,5.42266830e-01,2.14016896e-03,3.50313467e+04,1.36601575e+02,0.00000000e+00,0.00000000e+00,2.00372983e-04,2.30255935e-06,0.00000000e+00,0.00000000e+00,1.77672000e+00,3.99274796e-03
2.40053831e+00,2.15053831e+00,3.20103822e-04,1.64319663e-06,0.00000000e+00,0.00000000e+00,4.97028873e-05,1.39971346e-06,6.26521059e-03,2.39108689e-05,5.57289911e-01,2.28575846e-03,3.48094359e+04,1.34133647e+02,0.00000000e+00,0.00000000e+00,2.06569373e-04,2.12188728e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.23627145e-04,1.58695258e-06,0.00000000e+00,0.00000000e+00,5.10603184e-05,1.25067825e-06,6.18365955e-03,2.46903967e-05,5.71605995e-01,2.28458139e-03,3.45845009e+04,1.34015294e+02,0.00000000e+00,0.00000000e+00,2.13424899e-04,2.13904984e-06,0.00000000e+00,0.00000000e+00,1.82604000e+00,4.12998203e-03
2.60058838e+00,2.35058838e+00,3.28171993e-04,1.65875561e-06,0.00000000e+00,0.00000000e+00,5.09174822e-05,1.07661409e-06,6.13793579e-03,2.65241527e-05,5.85747622e-01,2.43155543e-03,3.44774766e+04,1.39665319e+02,0.00000000e+00,0.00000000e+00,2.18791826e-04,2.05940322e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.32838698e-04,1.74364721e-06,0.00000000e+00,0.00000000e+00,5.29049461e-05,1.09279145e-06,6.04627063e-03,2.24188325e-05,6.01240775e-01,2.44619920e-03,3.43144175e+04,1.32155043e+02,0.00000000e+00,0.00000000e+00,2.27259337e-04,2.05540502e-06,0.00000000e+00,0.00000000e+00,1.87561000e+00,4.21186146e-03
2.80063846e+00,2.55063846e+00,3.36250358e-04,1.71496760e-06,0.00000000e+00,0.00000000e+00,5.55194851e-05,1.42016161e-06,5.97529246e-03,2.31507817e-05,6.14034457e-01,2.48909606e-03,3.40932714e+04,1.33748418e+02,0.00000000e+00,0.00000000e+00,2.35140456e-04,2.17056562e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.39929689e-04,1.60292727e-06,0.00000000e+00,0.00000000e+00,5.66854897e-05,1.33350445e-06,5.92848731e-03,2.33069274e-05,6.28095516e-01,2.57303725e-03,3.39605252e+04,1.28487227e+02,0.00000000e+00,0.00000000e+00,2.41182067e-04,2.13870490e-06,0.00000000e+00,0.00000000e+00,1.92347000e+00,4.37219072e-03
3.00068853e+00,2.75068853e+00,3.44562739e-04,1.67714244e-06,0.00000000e+00,0.00000000e+00,5.74179996e-05,1.37065265e-06,5.88449648e-03,2.53051658e-05,6.42985455e-01,2.63093892e-03,3.40069867e+04,1.31112943e+02,0.00000000e+00,0.00000000e+00,2.47035984e-04,2.20900915e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.48741343e-04,1.72260659e-06,0.00000000e+00,0.00000000e+00,5.90746917e-05,1.38266431e-06,5.79921361e-03,2.22699355e-05,6.58296834e-01,2.79888826e-03,3.37619962e+04,1.12164424e+02,0.00000000e+00,0.00000000e+00,2.54991731e-04,2.22970330e-06,0.00000000e+00,0.00000000e+00,1.97015000e+00,4.38584444e-03
3.20073861e+00,2.95073861e+00,3.52607254e-04,1.81386235e-06,0.00000000e+00,0.00000000e+00,6.23893120e-05,1.60652460e-06,5.72679662e-03,2.14070666e-05,6.70433864e-01,2.85177475e-03,3.35858612e+04,1.07383372e+02,0.00000000e+00,0.00000000e+00,2.63761310e-04,2.43855411e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.56698248e-04,1.76907696e-06,0.00000000e+00,0.00000000e+00,6.39527539e-05,1.41844848e-06,5.66712615e-03,2.22889263e-05,6.84205129e-01,2.90484486e-03,3.34946904e+04,1.14002512e+02,0.00000000e+00,0.00000000e+00,2.70782302e-04,2.35270228e-06,0.00000000e+00,0.00000000e+00,2.01526000e+00,4.53878065e-03
3.40078868e+00,3.15078868e+00,3.60241284e-04,1.82554000e-06,0.00000000e+00,0.00000000e+00,6.82576004e-05,3.02930905e-06,5.59610420e-03,1.97328116e-05,6.99391484e-01,2.89037714e-03,3.33006015e+04,1.10290122e+02,0.00000000e+00,0.00000000e+00,2.80251867e-04,3.56712887e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,3.66090023e-04,1.82885044e-06,0.00000000e+00,0.00000000e+00,6.72052569e-05,1.82982174e-06,5.55626951e-03,2.23758922e-05,7.13445290e-01,2.86796017e-03,3.31966488e+04,1.17849531e+02,0.00000000e+00,0.00000000e+00,2.86056482e-04,2.56461415e-06,0.00000000e+00,0.00000000e+00,2.06176000e+00,4.72346651e-03
3.60083876e+00,3.35083876e+00,3.69249883e-04,1.70966980e-06,0.00000000e+00,0.00000000e+00,6.97223818e-05,2.05279060e-06,5.48632931e-03,1.96291410e-05,7.26886566e-01,2.78173334e-03,3.30745799e+04,1.10872856e+02,0.00000000e+00,0.00000000e+00,2.93186118e-04,2.60108536e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,3.73683982e-04,1.76152908e-06,0.00000000e+00,0.00000000e+00,7.16771926e-05,2.06961465e-06,5.42411134e-03,1.93465862e-05,7.39016028e-01,2.85582631e-03,3.30215258e+04,1.17363018e+02,0.00000000e+00,0.00000000e+00,3.00448546e-04,2.66997604e-06,0.00000000e+00,0.00000000e+00,2.10781000e+00,4.87250988e-03
3.80088883e+00,3.55088883e+00,3.79638935e-04,1.75659091e-06,0.00000000e+00,0.00000000e+00,7.12602237e-05,1.63101751e-06,5.38757681e-03,1.96273676e-05,7.55139844e-01,2.69159692e-03,3.29512102e+04,1.14459947e+02,0.00000000e+00,0.00000000e+00,3.06887091e-04,2.46693489e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,3.84658278e-04,1.84889825e-06,0.00000000e+00,0.00000000e+00,7.37984072e-05,1.72454097e-06,5.34156318e-03,2.26984085e-05,7.70946870e-01,2.81760233e-03,3.29379028e+04,1.30373678e+02,0.00000000e+00,0.00000000e+00,3.15447377e-04,2.54684710e-06,0.00000000e+00,0.00000000e+00,2.15327000e+00,5.08955862e-03
4.00093891e+00,3.75093891e+00,3.88308421e-04,1.83288406e-06,0.00000000e+00,0.00000000e+00,7.39650911e-05,1.60201644e-06,5.28042501e-03,1.99808285e-05,7.83316804e-01,2.92480829e-03,3.28086286e+04,1.24432426e+02,0.00000000e+00,0.00000000e+00,3.20423723e-04,2.56601384e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,3.90665406e-04,1.72371493e-06,0.00000000e+00,0.00000000e+00,7.57994857e-05,2.15803993e-06,5.19523006e-03,1.80767266e-05,7.95073004e-01,2.70417367e-03,3.26433516e+04,1.25195016e+02,0.00000000e+00,0.00000000e+00,3.26404412e-04,2.77410017e-06,0.00000000e+00,0.00000000e+00,2.19844000e+00,5.22086569e-03
4.20098898e+00,3.95098898e+00,3.96089955e-04,1.77575453e-06,0.00000000e+00,0.00000000e+00,7.62314445e-05,1.59220573e-06,5.13314682e-03,1.86716979e-05,8.11132253e-01,2.84481350e-03,3.24352640e+04,1.14588193e+02,0.00000000e+00,0.00000000e+00,3.33981171e-04,2.44832867e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.00045530e-04,1.89392160e-06,0.00000000e+00,0.00000000e+00,7.94054522e-05,1.60004162e-06,5.08094596e-03,1.93940423e-05,8.24337387e-01,2.98159840e-03,3.22564735e+04,1.22446399e+02,0.00000000e+00,0.00000000e+00,3.42413771e-04,2.67580980e-06,0.00000000e+00,0.00000000e+00,2.24242000e+00,5.30405181e-03
4.40103906e+00,4.15103906e+00,4.03998243e-04,2.06641035e-06,0.00000000e+00,0.00000000e+00,7.99430115e-05,1.30846309e-06,5.04299592e-03,2.05783348e-05,8.39014701e-01,3.26686983e-03,3.21891672e+04,1.25334575e+02,0.00000000e+00,0.00000000e+00,3.47753060e-04,2.53743528e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.08977058e-04,2.16429714e-06,0.00000000e+00,0.00000000e+00,8.19110845e-05,1.61048879e-06,4.98752963e-03,2.02755042e-05,8.53672528e-01,3.42435117e-03,3.21054896e+04,1.24953176e+02,0.00000000e+00,0.00000000e+00,3.55742024e-04,2.80805743e-06,0.00000000e+00,0.00000000e+00,2.28663000e+00,5.56184067e-03
4.60108913e+00,4.35108913e+00,4.14341607e-04,2.25888241e-06,0.00000000e+00,0.00000000e+00,8.28919763e-05,1.44157889e-06,4.97052097e-03,3.37213930e-05,8.68631875e-01,3.46197187e-03,3.21166479e+04,1.70164289e+02,0.00000000e+00,0.00000000e+00,3.62689671e-04,2.68156709e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.17589189e-04,2.11973917e-06,0.00000000e+00,0.00000000e+00,8.56430681e-05,1.55610195e-06,4.90290236e-03,1.91698457e-05,8.80633370e-01,3.29119021e-03,3.18964887e+04,1.23489724e+02,0.00000000e+00,0.00000000e+00,3.70257743e-04,2.77538799e-06,0.00000000e+00,0.00000000e+00,2.33080000e+00,5.77885382e-03
4.80113921e+00,4.55113921e+00,4.22130382e-04,2.28882657e-06,0.00000000e+00,0.00000000e+00,8.72913225e-05,1.47629681e-06,4.85711814e-03,1.97202948e-05,8.92439965e-01,3.22816120e-03,3.17406976e+04,1.23256646e+02,0.00000000e+00,0.00000000e+00,3.77490513e-04,2.84252047e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.26531212e-04,2.34856605e-06,0.00000000e+00,0.00000000e+00,9.13735317e-05,2.96968709e-06,4.79891155e-03,1.80452118e-05,9.09670866e-01,3.64911640e-03,3.16505838e+04,1.23673482e+02,0.00000000e+00,0.00000000e+00,3.87404660e-04,3.81484021e-06,0.00000000e+00,0.00000000e+00,2.37355000e+00,5.98360343e-03
5.00118928e+00,4.75118928e+00,4.31294074e-04,2.29743480e-06,0.00000000e+00,0.00000000e+00,8.77340992e-05,1.34056128e-06,4.75116679e-03,1.91581234e-05,9.21517297e-01,3.39587743e-03,3.15266592e+04,1.16352479e+02,0.00000000e+00,0.00000000e+00,3.89365245e-04,2.74035605e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.35356448e-04,2.48602769e-06,0.00000000e+00,0.00000000e+00,9.47128213e-05,4.81733869e-06,4.71055507e-03,1.87833101e-05,9.34344507e-01,3.88223201e-03,3.14539569e+04,1.18306233e+02,0.00000000e+00,0.00000000e+00,4.01476418e-04,5.38252666e-06,0.00000000e+00,0.00000000e+00,2.41564000e+00,6.09100212e-03
5.20123936e+00,4.95123936e+00,4.38241726e-04,2.56421856e-06,0.00000000e+00,0.00000000e+00,9.56062348e-05,2.93807930e-06,4.65943949e-03,1.92898121e-05,9.42582846e-01,3.98844625e-03,3.12301094e+04,1.22596001e+02,0.00000000e+00,0.00000000e+00,4.06633524e-04,4.07684586e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,4.43034140e-04,2.48931829e-06,0.00000000e+00,0.00000000e+00,9.82825726e-05,2.63306973e-06,4.61727347e-03,1.95908285e-05,9.54940312e-01,4.03814713e-03,3.11930453e+04,1.24649135e+02,0.00000000e+00,0.00000000e+00,4.14924061e-04,3.93749491e-06,0.00000000e+00,0.00000000e+00,2.45676000e+00,6.08971845e-03
5.40128943e+00,5.15128943e+00,4.46670315e-04,2.37952463e-06,0.00000000e+00,0.00000000e+00,9.99122964e-05,2.58053538e-06,4.56689888e-03,1.97637571e-05,9.66754135e-01,3.65794434e-03,3.09774665e+04,1.31922574e+02,0.00000000e+00,0.00000000e+00,4.21533853e-04,3.80995117e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,4.50305931e-04,2.47357152e-06,0.00000000e+00,0.00000000e+00,9.82889458e-05,2.22871196e-06,4.51302989e-03,1.88505210e-05,9.78239214e-01,3.57059331e-03,3.08015232e+04,1.25512446e+02,0.00000000e+00,0.00000000e+00,4.24920582e-04,3.68835340e-06,0.00000000e+00,0.00000000e+00,2.49982000e+00,6.37801429e-03
5.60133951e+00,5.35133951e+00,4.55760617e-04,2.30317654e-06,0.00000000e+00,0.00000000e+00,9.66345990e-05,1.82255569e-06,4.45778327e-03,1.76729056e-05,9.91432601e-01,3.48272783e-03,3.06877297e+04,1.19608533e+02,0.00000000e+00,0.00000000e+00,4.29777351e-04,3.07744997e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,4.59434164e-04,2.43662030e-06,0.00000000e+00,0.00000000e+00,9.87419316e-05,1.79970675e-06,4.41965550e-03,1.60058993e-05,1.00260368e+00,3.63089132e-03,3.05421639e+04,1.14416387e+02,0.00000000e+00,0.00000000e+00,4.36744066e-04,3.31101768e-06,0.00000000e+00,0.00000000e+00,2.54048000e+00,6.43374124e-03
5.80138958e+00,5.55138958e+00,4.63346126e-04,2.50778676e-06,0.00000000e+00,0.00000000e+00,1.01460188e-04,2.03211508e-06,4.39519497e-03,1.79100988e-05,1.01570133e+00,3.75468350e-03,3.05424831e+04,1.16310089e+02,0.00000000e+00,0.00000000e+00,4.43752175e-04,3.64392429e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,4.66709496e-04,2.41474895e-06,0.00000000e+00,0.00000000e+00,1.02209373e-04,1.99770796e-06,4.35303686e-03,1.88672642e-05,1.02611972e+00,3.77858249e-03,3.03056773e+04,1.08707065e+02,0.00000000e+00,0.00000000e+00,4.49232425e-04,3.46917158e-06,0.00000000e+00,0.00000000e+00,2.58160000e+00,6.53489466e-03
6.00143966e+00,5.75143966e+00,4.70771711e-04,2.41898529e-06,0.00000000e+00,0.00000000e+00,1.06065544e-04,2.66641864e-06,4.30731570e-03,1.73407548e-05,1.03855831e+00,4.05961129e-03,3.02682892e+04,1.15929880e+02,0.00000000e+00,0.00000000e+00,4.58132605e-04,4.15104375e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,4.74910222e-04,2.33086209e-06,0.00000000e+00,0.00000000e+00,1.06201146e-04,2.44565387e-06,4.26034078e-03,1.75007881e-05,1.05289699e+00,3.87696187e-03,3.01769252e+04,1.30099797e+02,0.00000000e+00,0.00000000e+00,4.63361047e-04,3.97442845e-06,0.00000000e+00,0.00000000e+00,2.62196000e+00,6.77344664e-03
6.20148973e+00,5.95148973e+00,4.79392203e-04,2.32284858e-06,0.00000000e+00,0.00000000e+00,1.07532860e-04,2.39603171e-06,4.21727546e-03,1.79315486e-05,1.06220570e+00,3.77061016e-03,2.99972090e+04,1.12178680e+02,0.00000000e+00,0.00000000e+00,4.70577781e-04,3.87722171e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,4.84279866e-04,2.65897147e-06,0.00000000e+00,0.00000000e+00,1.07569904e-04,2.04877595e-06,4.16814645e-03,1.71268860e-05,1.07449643e+00,4.29368817e-03,2.98012251e+04,1.11183239e+02,0.00000000e+00,0.00000000e+00,4.76771577e-04,3.87243866e-06,0.00000000e+00,0.00000000e+00,2.66152000e+00,7.03762586e-03
6.40153981e+00,6.15153981e+00,4.87773259e-04,2.66013913e-06,0.00000000e+00,0.00000000e+00,1.10417687e-04,2.68082604e-06,4.12705550e-03,1.70520428e-05,1.08563786e+00,4.42885339e-03,2.96412675e+04,1.13423738e+02,0.00000000e+00,0.00000000e+00,4.84480662e-04,4.25376782e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,4.91097696e-04,2.50655864e-06,0.00000000e+00,0.00000000e+00,1.12880883e-04,2.79518720e-06,4.10116642e-03,1.82520551e-05,1.09477569e+00,4.16162585e-03,2.96540020e+04,1.15073850e+02,0.00000000e+00,0.00000000e+00,4.90568237e-04,4.31259155e-06,0.00000000e+00,0.00000000e+00,2.70148000e+00,7.23961433e-03
6.60158988e+00,6.35158988e+00,4.93500555e-04,2.43028609e-06,0.00000000e+00,0.00000000e+00,1.14074367e-04,2.37758017e-06,4.04883092e-03,1.77696068e-05,1.10511604e+00,4.26558818e-03,2.94961192e+04,1.26184060e+02,0.00000000e+00,0.00000000e+00,4.95366986e-04,4.08890450e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,4.97105721e-04,2.50979629e-06,0.00000000e+00,0.00000000e+00,1.15430549e-04,2.32473475e-06,4.02331858e-03,1.85563134e-05,1.11672575e+00,4.21422415e-03,2.94387316e+04,1.23602253e+02,0.00000000e+00,0.00000000e+00,5.01091851e-04,3.95402395e-06,0.00000000e+00,0.00000000e+00,2.74097000e+00,7.37418995e-03
6.80163996e+00,6.55163996e+00,5.02501315e-04,2.55067004e-06,0.00000000e+00,0.00000000e+00,1.16852653e-04,2.13911337e-06,4.00539147e-03,2.10494796e-05,1.12760600e+00,4.11345670e-03,2.94944169e+04,1.30338236e+02,0.00000000e+00,0.00000000e+00,5.08008981e-04,3.72512831e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.04489846e-04,2.52961688e-06,0.00000000e+00,0.00000000e+00,1.17337554e-04,2.08969804e-06,3.94602542e-03,2.00818678e-05,1.13691195e+00,4.34983038e-03,2.92633908e+04,1.33206510e+02,0.00000000e+00,0.00000000e+00,5.12149734e-04,3.65264875e-06,0.00000000e+00,0.00000000e+00,2.77980000e+00,7.18417171e-03
7.00169004e+00,6.75169004e+00,5.07620756e-04,2.53453521e-06,0.00000000e+00,0.00000000e+00,1.15630611e-04,1.90850297e-06,3.89713585e-03,1.76132527e-05,1.14511994e+00,4.11334670e-03,2.90065627e+04,1.25703786e+02,0.00000000e+00,0.00000000e+00,5.14746876e-04,3.39101077e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.11883415e-04,2.57382017e-06,0.00000000e+00,0.00000000e+00,1.18016518e-04,2.20649611e-06,3.86798955e-03,1.89310740e-05,1.15804862e+00,4.26515485e-03,2.89577491e+04,1.30772432e+02,0.00000000e+00,0.00000000e+00,5.22161072e-04,3.55036064e-06,0.00000000e+00,0.00000000e+00,2.81824000e+00,7.20828816e-03
