z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.61569473e-03,1.82071160e-05,0.00000000e+00,0.00000000e+00,4.81302262e-04,1.05167121e-05,6.55598619e-03,2.29412016e-05,4.10487180e+00,1.79878977e-02,1.93371675e+04,9.87502375e+01,2.92149721e-03,2.34632555e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.60708153e-03,1.84330775e-05,0.00000000e+00,0.00000000e+00,4.85168205e-04,1.11994857e-05,6.52559024e-03,2.55969904e-05,4.10231344e+00,1.80520856e-02,1.93079591e+04,1.02490908e+02,2.91721825e-03,2.38462626e-05,0.00000000e+00,0.00000000e+00,9.93501995e+00,4.28479345e-02
2.50000000e-01,2.61107028e-03,1.76618308e-05,0.00000000e+00,0.00000000e+00,4.94881403e-04,1.16144356e-05,6.52207059e-03,3.88458361e-05,4.10594322e+00,1.78866292e-02,1.93298425e+04,9.36874302e+01,2.93088247e-03,2.45717055e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.59729498e-03,1.70966446e-05,0.00000000e+00,0.00000000e+00,4.98948143e-04,1.07088686e-05,6.45666539e-03,2.90457131e-05,4.09534008e+00,1.77626244e-02,1.92236327e+04,9.23402888e+01,2.92325630e-03,2.39493846e-05,0.00000000e+00,0.00000000e+00,9.92769995e+00,4.16089864e-02
4.50000000e-01,2.60127450e-03,1.73610697e-05,0.00000000e+00,0.00000000e+00,4.96188882e-04,8.95675680e-06,6.37850029e-03,2.42600270e-05,4.09533357e+00,1.77187400e-02,1.92055446e+04,9.47878350e+01,2.92625845e-03,2.27757457e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.60624020e-03,1.71589984e-05,0.00000000e+00,0.00000000e+00,4.93484976e-04,9.12400158e-06,6.35799901e-03,2.61679500e-05,4.09629373e+00,1.91949319e-02,1.92354645e+04,9.43851936e+01,2.92852690e-03,2.21889687e-05,0.00000000e+00,0.00000000e+00,9.91601995e+00,4.09864310e-02
6.50000000e-01,2.60200786e-03,1.64548310e-05,0.00000000e+00,0.00000000e+00,4.90919827e-04,8.76158188e-06,6.33175267e-03,2.75585253e-05,4.08810935e+00,1.82392379e-02,1.91999157e+04,9.11033547e+01,2.92181908e-03,2.07443409e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.59889786e-03,1.61325399e-05,0.00000000e+00,0.00000000e+00,5.03161881e-04,1.14829770e-05,6.28971575e-03,2.64604324e-05,4.08461605e+00,1.72062567e-02,1.91880481e+04,8.84172272e+01,2.93183488e-03,2.30331158e-05,0.00000000e+00,0.00000000e+00,9.90767995e+00,4.04592832e-02
8.50000000e-01,2.59411994e-03,1.61789011e-05,0.00000000e+00,0.00000000e+00,5.01139754e-04,1.11648334e-05,6.29522372e-03,3.65872049e-05,4.09159669e+00,1.70500147e-02,1.91693650e+04,9.09704705e+01,2.92435626e-03,2.18593648e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.58861018e-03,1.60693246e-05,0.00000000e+00,0.00000000e+00,5.18787147e-04,1.19278234e-05,6.21272422e-03,2.40662018e-05,4.08635283e+00,1.69635010e-02,1.91069342e+04,8.63374276e+01,2.93931451e-03,2.15746432e-05,0.00000000e+00,0.00000000e+00,9.89939995e+00,4.03461421e-02
