z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.44389932e-03,5.04067139e-05,0.00000000e+00,0.00000000e+00,4.95294504e-04,3.34856144e-05,6.43674138e-03,7.26182959e-05,3.98436543e+00,4.86614211e-02,1.81709552e+04,2.60939234e+02,2.76912537e-03,6.59795222e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.46166644e-03,5.27947754e-05,0.00000000e+00,0.00000000e+00,4.66326770e-04,2.81363375e-05,6.40836074e-03,6.85054841e-05,3.97616298e+00,5.02605656e-02,1.82096544e+04,2.71356434e+02,2.75851937e-03,6.57123433e-05,0.00000000e+00,0.00000000e+00,9.62000000e+00,1.24552751e-01
2.50000000e-01,2.44382135e-03,5.20280641e-05,0.00000000e+00,0.00000000e+00,5.07406209e-04,3.64362948e-05,6.37112714e-03,6.36967602e-05,3.97925057e+00,5.04417092e-02,1.81712199e+04,2.68480682e+02,2.77998448e-03,7.09574640e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.46607048e-03,5.34883605e-05,0.00000000e+00,0.00000000e+00,5.30469140e-04,4.78452190e-05,6.34276456e-03,7.79376414e-05,3.99114574e+00,5.11201055e-02,1.82905176e+04,2.64661648e+02,2.82400206e-03,7.91536731e-05,0.00000000e+00,0.00000000e+00,9.60240000e+00,1.24315123e-01
4.50000000e-01,2.45213880e-03,5.43752059e-05,0.00000000e+00,0.00000000e+00,5.17512363e-04,3.38295680e-05,6.25348423e-03,3.53361515e-05,3.98102142e+00,4.93335952e-02,1.81962679e+04,2.78477750e+02,2.79992845e-03,7.18077596e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.44108694e-03,5.39748066e-05,0.00000000e+00,0.00000000e+00,5.22473209e-04,3.47163810e-05,6.22325312e-03,3.66542251e-05,3.96235833e+00,4.86282194e-02,1.80729080e+04,2.83258111e+02,2.79488945e-03,6.96382127e-05,0.00000000e+00,0.00000000e+00,9.60100000e+00,1.23458412e-01
6.50000000e-01,2.43234722e-03,5.37063794e-05,0.00000000e+00,0.00000000e+00,5.32174312e-04,3.58901278e-05,6.19894947e-03,3.78068508e-05,3.96638552e+00,4.89073244e-02,1.80204216e+04,2.85131993e+02,2.79724348e-03,7.18209833e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.44444950e-03,5.35811623e-05,0.00000000e+00,0.00000000e+00,5.10361576e-04,3.10323358e-05,6.17220805e-03,3.84247875e-05,3.96815854e+00,4.87374529e-02,1.80837924e+04,2.84906300e+02,2.78785080e-03,6.88842847e-05,0.00000000e+00,0.00000000e+00,9.59240000e+00,1.22294579e-01
8.50000000e-01,2.45734377e-03,5.22427280e-05,0.00000000e+00,0.00000000e+00,5.75456889e-04,4.84429359e-05,6.13553862e-03,3.84980583e-05,3.98171305e+00,4.97171244e-02,1.81695046e+04,2.72679890e+02,2.86630910e-03,7.37862678e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.47420646e-03,6.07258125e-05,0.00000000e+00,0.00000000e+00,5.55754350e-04,3.76066139e-05,6.10350211e-03,4.02166097e-05,3.98393469e+00,5.06541185e-02,1.82437173e+04,3.13774810e+02,2.86367094e-03,7.79091218e-05,0.00000000e+00,0.00000000e+00,9.58200000e+00,1.19732695e-01
