z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.69946798e-03,2.01714410e-05,0.00000000e+00,0.00000000e+00,5.12351723e-04,1.13870894e-05,6.55598576e-03,2.29411611e-05,4.27307867e+00,1.98809078e-02,1.98157391e+04,1.11311830e+02,3.03620928e-03,2.39789822e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.69637035e-03,2.08731092e-05,0.00000000e+00,0.00000000e+00,5.11107638e-04,1.19064263e-05,6.52558980e-03,2.55969445e-05,4.27141543e+00,2.01690298e-02,1.98142771e+04,1.16154973e+02,3.03242558e-03,2.65176945e-05,0.00000000e+00,0.00000000e+00,1.03759999e+01,4.56768392e-02
2.50000000e-01,2.69690270e-03,2.02157173e-05,0.00000000e+00,0.00000000e+00,5.21015033e-04,1.34639406e-05,6.52207015e-03,3.88458116e-05,4.27251430e+00,2.09657275e-02,1.98043498e+04,1.08132547e+02,3.04289595e-03,2.75839750e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.68840566e-03,1.97152698e-05,0.00000000e+00,0.00000000e+00,5.19382915e-04,1.08417984e-05,6.45666496e-03,2.90456901e-05,4.26812044e+00,2.07298967e-02,1.97404954e+04,1.05970825e+02,3.03488145e-03,2.64403720e-05,0.00000000e+00,0.00000000e+00,1.03689999e+01,4.58939034e-02
4.50000000e-01,2.69033738e-03,2.02651859e-05,0.00000000e+00,0.00000000e+00,5.16181439e-04,9.47848236e-06,6.37849985e-03,2.42599908e-05,4.26695448e+00,2.03815826e-02,1.97156303e+04,1.06476250e+02,3.03521643e-03,2.59279477e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.69084054e-03,1.94892610e-05,0.00000000e+00,0.00000000e+00,5.14120836e-04,9.28129222e-06,6.35799880e-03,2.61679368e-05,4.27100205e+00,2.12802173e-02,1.97197599e+04,1.06278173e+02,3.03368636e-03,2.48978064e-05,0.00000000e+00,0.00000000e+00,1.03596199e+01,4.60077953e-02
6.50000000e-01,2.68818847e-03,2.09127724e-05,0.00000000e+00,0.00000000e+00,5.17410429e-04,1.20743774e-05,6.33175250e-03,2.75585165e-05,4.26502776e+00,2.16905507e-02,1.96939071e+04,1.16712925e+02,3.03449191e-03,2.77963032e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.68622590e-03,1.97976073e-05,0.00000000e+00,0.00000000e+00,5.42741979e-04,1.71291154e-05,6.28971552e-03,2.64604181e-05,4.25971513e+00,2.01993376e-02,1.96843799e+04,1.10780918e+02,3.05875445e-03,2.94661945e-05,0.00000000e+00,0.00000000e+00,1.03526199e+01,4.55519046e-02
8.50000000e-01,2.68425497e-03,1.97208171e-05,0.00000000e+00,0.00000000e+00,5.14259358e-04,1.02756396e-05,6.29522349e-03,3.65872046e-05,4.26973499e+00,2.03590394e-02,1.96846785e+04,1.10111600e+02,3.02771561e-03,2.43625493e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.68165434e-03,1.91572882e-05,0.00000000e+00,0.00000000e+00,5.26155163e-04,1.03001413e-05,6.21272399e-03,2.40661845e-05,4.26515523e+00,1.92939236e-02,1.96265968e+04,1.01609858e+02,3.03977151e-03,2.39288273e-05,0.00000000e+00,0.00000000e+00,1.03435599e+01,4.49889590e-02
1.05000000e+00,2.69050045e-03,1.87184506e-05,0.00000000e+00,0.00000000e+00,5.32223407e-04,1.07306506e-05,6.18269003e-03,2.96825340e-05,4.27122594e+00,1.92604688e-02,1.96571290e+04,1.02149351e+02,3.05560114e-03,2.37064745e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.69396709e-03,1.92158529e-05,0.00000000e+00,0.00000000e+00,5.40968851e-04,1.18730282e-05,6.13808745e-03,2.12930313e-05,4.27170768e+00,2.01381072e-02,1.96526006e+04,1.06097026e+02,3.06881232e-03,2.49736087e-05,0.00000000e+00,0.00000000e+00,1.03362199e+01,4.49782533e-02
1.25000000e+00,2.69024419e-03,1.96705735e-05,0.00000000e+00,0.00000000e+00,5.29576903e-04,1.07607360e-05,6.09537310e-03,2.36114358e-05,4.27332998e+00,2.02528785e-02,1.95991843e+04,1.09932750e+02,3.05601020e-03,2.46552283e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.67938075e-03,1.98103167e-05,0.00000000e+00,0.00000000e+00,5.24470453e-04,1.11395865e-05,6.06082366e-03,2.39780773e-05,4.27329790e+00,2.04635638e-02,1.95517234e+04,1.11956830e+02,3.04057354e-03,2.51212047e-05,0.00000000e+00,0.00000000e+00,1.03300999e+01,4.46174120e-02
