z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.76436122e-03,1.95419328e-05,0.00000000e+00,0.00000000e+00,5.32464475e-04,1.21080341e-05,6.55601786e-03,2.29428183e-05,4.51159980e+00,2.29264577e-02,2.02901409e+04,1.12258895e+02,3.12114563e-03,2.33332839e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.75736828e-03,1.89377728e-05,0.00000000e+00,0.00000000e+00,5.31132641e-04,1.00215599e-05,6.52561259e-03,2.55998468e-05,4.50126222e+00,2.26626414e-02,2.02623819e+04,1.13567651e+02,3.11324857e-03,2.24127728e-05,0.00000000e+00,0.00000000e+00,1.09469000e+01,5.15055829e-02
2.50000000e-01,2.74990773e-03,1.80368232e-05,0.00000000e+00,0.00000000e+00,5.41388393e-04,1.27602579e-05,6.52209332e-03,3.88472243e-05,4.50048557e+00,2.25306544e-02,2.02106946e+04,9.98515412e+01,3.11601145e-03,2.46430829e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.74995557e-03,1.74640867e-05,0.00000000e+00,0.00000000e+00,5.42752243e-04,1.07735697e-05,6.45668946e-03,2.90480105e-05,4.49599946e+00,2.23543121e-02,2.01822631e+04,9.75016880e+01,3.11966298e-03,2.24090403e-05,0.00000000e+00,0.00000000e+00,1.09380600e+01,5.12568792e-02
4.50000000e-01,2.75047794e-03,1.71696748e-05,0.00000000e+00,0.00000000e+00,5.45848440e-04,9.63503051e-06,6.37852436e-03,2.42623741e-05,4.49077838e+00,2.19313037e-02,2.01477167e+04,9.54283077e+01,3.12510956e-03,2.11966337e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.75855269e-03,1.69064557e-05,0.00000000e+00,0.00000000e+00,5.41350242e-04,9.36279373e-06,6.35802330e-03,2.61680685e-05,4.50293322e+00,2.16642182e-02,2.02126866e+04,9.46268278e+01,3.12845242e-03,2.11033270e-05,0.00000000e+00,0.00000000e+00,1.09314000e+01,5.06151747e-02
6.50000000e-01,2.74952431e-03,1.74020631e-05,0.00000000e+00,0.00000000e+00,5.50395910e-04,1.17067966e-05,6.33177701e-03,2.75585539e-05,4.49545436e+00,2.14977460e-02,2.01497500e+04,9.64528831e+01,3.12869588e-03,2.32705179e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.74307199e-03,1.68277314e-05,0.00000000e+00,0.00000000e+00,5.49834249e-04,1.09618510e-05,6.28974003e-03,2.64603777e-05,4.48741888e+00,2.16994155e-02,2.01222238e+04,9.16781258e+01,3.12260218e-03,2.17843030e-05,0.00000000e+00,0.00000000e+00,1.09245000e+01,5.04841034e-02
8.50000000e-01,2.75008277e-03,1.76858748e-05,0.00000000e+00,0.00000000e+00,5.39635082e-04,9.24712534e-06,6.29524799e-03,3.65869022e-05,4.50062910e+00,2.07717317e-02,2.01663235e+04,9.76051322e+01,3.11875566e-03,2.07820257e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.74997449e-03,1.70945189e-05,0.00000000e+00,0.00000000e+00,5.44074462e-04,9.74416424e-06,6.21274850e-03,2.40664119e-05,4.49539633e+00,2.08081137e-02,2.01226562e+04,9.45616904e+01,3.12582413e-03,2.06834376e-05,0.00000000e+00,0.00000000e+00,1.09188200e+01,4.98339790e-02
