z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.63154492e-03,2.04315204e-05,0.00000000e+00,0.00000000e+00,4.96961902e-04,1.17053570e-05,6.55598619e-03,2.29412016e-05,4.12292614e+00,2.00309149e-02,1.94258900e+04,1.10496485e+02,2.95281101e-03,2.59961866e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.62900632e-03,2.13698463e-05,0.00000000e+00,0.00000000e+00,4.94607373e-04,1.21920575e-05,6.52559024e-03,2.55969904e-05,4.12267823e+00,1.98102983e-02,1.94244784e+04,1.15383439e+02,2.94840956e-03,2.75630026e-05,0.00000000e+00,0.00000000e+00,9.99417996e+00,4.77348753e-02
2.50000000e-01,2.64005174e-03,2.25821791e-05,0.00000000e+00,0.00000000e+00,5.04451996e-04,1.19495864e-05,6.52207059e-03,3.88458361e-05,4.12781099e+00,1.99432379e-02,1.94679494e+04,1.17086612e+02,2.96935781e-03,2.98400353e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.62371809e-03,2.08093210e-05,0.00000000e+00,0.00000000e+00,5.02187567e-04,1.11423631e-05,6.45666539e-03,2.90457131e-05,4.11917398e+00,2.00010592e-02,1.93669492e+04,1.10449777e+02,2.95283841e-03,2.81889177e-05,0.00000000e+00,0.00000000e+00,9.98703995e+00,4.64057150e-02
4.50000000e-01,2.62083502e-03,2.09705692e-05,0.00000000e+00,0.00000000e+00,5.02182876e-04,9.16736384e-06,6.37850029e-03,2.42600270e-05,4.11841932e+00,1.96277368e-02,1.93164803e+04,1.10319101e+02,2.95167230e-03,2.70422494e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.62105177e-03,2.15702933e-05,0.00000000e+00,0.00000000e+00,4.96862495e-04,9.39537501e-06,6.35799901e-03,2.61679500e-05,4.11564862e+00,2.13861688e-02,1.93171517e+04,1.13820659e+02,2.94657314e-03,2.74329391e-05,0.00000000e+00,0.00000000e+00,9.97897995e+00,4.59452580e-02
6.50000000e-01,2.62116491e-03,2.13449344e-05,0.00000000e+00,0.00000000e+00,4.93930723e-04,9.76636786e-06,6.33175267e-03,2.75585253e-05,4.10852517e+00,2.05496222e-02,1.93018943e+04,1.14741774e+02,2.94382659e-03,2.66234999e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.61648131e-03,1.99799534e-05,0.00000000e+00,0.00000000e+00,5.05689276e-04,1.20459647e-05,6.28971575e-03,2.64604324e-05,4.10599895e+00,1.90487693e-02,1.92894962e+04,1.06496922e+02,2.95175852e-03,2.82139947e-05,0.00000000e+00,0.00000000e+00,9.96881995e+00,4.54642755e-02
8.50000000e-01,2.60933097e-03,1.98878587e-05,0.00000000e+00,0.00000000e+00,4.97706594e-04,1.09841967e-05,6.29522372e-03,3.65872049e-05,4.11234196e+00,1.94868726e-02,1.92640283e+04,1.07320233e+02,2.93599254e-03,2.61424744e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.60392937e-03,1.94492604e-05,0.00000000e+00,0.00000000e+00,5.09640239e-04,1.18938962e-05,6.21272422e-03,2.40662018e-05,4.10417408e+00,1.90281828e-02,1.91927349e+04,9.98529689e+01,2.94541227e-03,2.54041002e-05,0.00000000e+00,0.00000000e+00,9.95651995e+00,4.52872371e-02
1.05000000e+00,2.61110014e-03,1.92995401e-05,0.00000000e+00,0.00000000e+00,5.08623014e-04,1.12248868e-05,6.18269025e-03,2.96825508e-05,4.11030830e+00,1.91209800e-02,1.92082382e+04,1.00603602e+02,2.95259620e-03,2.68015388e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.61901290e-03,1.96328390e-05,0.00000000e+00,0.00000000e+00,5.21680673e-04,1.55447762e-05,6.13808767e-03,2.12930650e-05,4.11512245e+00,1.90000720e-02,1.92288280e+04,1.03610677e+02,2.97453452e-03,2.82087011e-05,0.00000000e+00,0.00000000e+00,9.94659995e+00,4.48719606e-02
1.25000000e+00,2.61333560e-03,1.99050268e-05,0.00000000e+00,0.00000000e+00,5.10292569e-04,1.23184810e-05,6.09537333e-03,2.36115094e-05,4.11319044e+00,1.92314091e-02,1.91646202e+04,1.05951720e+02,2.95975421e-03,2.64006897e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.60894060e-03,2.06159865e-05,0.00000000e+00,0.00000000e+00,5.05126021e-04,1.04352839e-05,6.06082388e-03,2.39781095e-05,4.11139463e+00,1.91893180e-02,1.91369780e+04,1.10168362e+02,2.95075920e-03,2.57385845e-05,0.00000000e+00,0.00000000e+00,9.93795995e+00,4.46147289e-02
1.45000000e+00,2.60504216e-03,2.02825890e-05,0.00000000e+00,0.00000000e+00,5.03146383e-04,1.07461784e-05,6.02437848e-03,2.26901257e-05,4.10677396e+00,1.81095678e-02,1.90986838e+04,1.07032469e+02,2.94581721e-03,2.51273456e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.59599096e-03,2.03722421e-05,0.00000000e+00,0.00000000e+00,5.03765533e-04,1.14494136e-05,5.97062201e-03,2.05441335e-05,4.09613439e+00,1.77144179e-02,1.90336445e+04,1.06079725e+02,2.93868497e-03,2.53141163e-05,0.00000000e+00,0.00000000e+00,9.93273995e+00,4.43195683e-02
1.65000000e+00,2.59504008e-03,1.93739531e-05,0.00000000e+00,0.00000000e+00,5.11606534e-04,1.30596320e-05,5.92519950e-03,2.21065909e-05,4.09729486e+00,1.70940630e-02,1.90303697e+04,1.00548802e+02,2.94631370e-03,2.54558664e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,2.59475416e-03,1.93034432e-05,0.00000000e+00,0.00000000e+00,5.11843188e-04,1.21950130e-05,5.89426283e-03,2.36822663e-05,4.09028648e+00,1.63604987e-02,1.89939499e+04,9.82812212e+01,2.94731593e-03,2.52441623e-05,0.00000000e+00,0.00000000e+00,9.92133995e+00,4.45579042e-02
