r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
1.30026289e+00,1.05026289e+00,3.00409196e-04,1.17549054e-06,0.00000000e+00,0.00000000e+00,3.20785441e-05,6.92167462e-07,7.24592963e-03,2.02293054e-05,4.10035790e-01,1.36607589e-03,4.63428145e+03,1.19754635e+01,1.49056810e-04,1.31821209e-06,0.00000000e+00,0.00000000e+00,1.56058000e+00,2.86713095e-03
1.40028793e+00,1.15028793e+00,3.06221636e-04,1.23222715e-06,0.00000000e+00,0.00000000e+00,3.58394446e-05,1.35257828e-06,7.15671773e-03,2.24956966e-05,4.28915680e-01,1.41781196e-03,4.67929722e+03,1.28235549e+01,1.60393405e-04,1.72771870e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50031297e+00,1.25031297e+00,3.12177086e-04,1.36105255e-06,0.00000000e+00,0.00000000e+00,3.88273239e-05,1.95426625e-06,7.05436434e-03,2.29455575e-05,4.47572664e-01,1.70904906e-03,4.71206480e+03,1.40983591e+01,1.71716763e-04,2.33242207e-06,0.00000000e+00,0.00000000e+00,1.61964000e+00,2.96830110e-03
1.60033801e+00,1.35033801e+00,3.17048560e-04,1.46096223e-06,0.00000000e+00,0.00000000e+00,3.86757959e-05,1.18425279e-06,6.94760817e-03,2.19592482e-05,4.64297128e-01,1.66125195e-03,4.74157072e+03,1.51010813e+01,1.78574556e-04,1.82501177e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,3.21985955e-04,1.37169534e-06,0.00000000e+00,0.00000000e+00,4.13169367e-05,1.58618479e-06,6.85119442e-03,1.89048528e-05,4.80958532e-01,1.65091037e-03,4.77905411e+03,1.35701682e+01,1.88077326e-04,2.22860229e-06,0.00000000e+00,0.00000000e+00,1.67668000e+00,3.12567974e-03
1.80038808e+00,1.55038808e+00,3.27444438e-04,1.43819592e-06,0.00000000e+00,0.00000000e+00,4.74559740e-05,2.97609592e-06,6.77532952e-03,2.26542149e-05,4.96520098e-01,1.67618485e-03,4.81143774e+03,1.41443096e+01,2.01191681e-04,3.44408398e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,3.31635096e-04,1.51898090e-06,0.00000000e+00,0.00000000e+00,4.74109037e-05,2.03686354e-06,6.66558154e-03,2.18734331e-05,5.13114476e-01,1.85038445e-03,4.82787283e+03,1.38776898e+01,2.07891606e-04,2.64228892e-06,0.00000000e+00,0.00000000e+00,1.73442000e+00,3.34570961e-03
2.00043816e+00,1.75043816e+00,3.38953996e-04,1.55770458e-06,0.00000000e+00,0.00000000e+00,4.77744814e-05,1.54378277e-06,6.59777073e-03,2.39408142e-05,5.33443579e-01,1.92586817e-03,4.88451364e+03,1.54502862e+01,2.16784065e-04,2.18037356e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.46017979e-04,1.57723628e-06,0.00000000e+00,0.00000000e+00,5.09518058e-05,1.56230983e-06,6.50098668e-03,2.44121324e-05,5.52929131e-01,1.96902237e-03,4.93066473e+03,1.48945233e+01,2.29132772e-04,2.22732385e-06,0.00000000e+00,0.00000000e+00,1.79043000e+00,3.50250271e-03
2.20048823e+00,1.95048823e+00,3.50837269e-04,1.68206514e-06,0.00000000e+00,0.00000000e+00,5.19385691e-05,1.37573765e-06,6.41925463e-03,2.27417846e-05,5.69798328e-01,2.04494531e-03,4.95850078e+03,1.52842685e+01,2.36189446e-04,2.21834669e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.57038025e-04,1.68125531e-06,0.00000000e+00,0.00000000e+00,5.46863026e-05,2.63126454e-06,6.35864100e-03,2.54144106e-05,5.86276769e-01,2.11542958e-03,4.99762220e+03,1.64700751e+01,2.46443301e-04,3.21028367e-06,0.00000000e+00,0.00000000e+00,1.84728000e+00,3.68310576e-03
2.40053831e+00,2.15053831e+00,3.61828818e-04,1.77554997e-06,0.00000000e+00,0.00000000e+00,5.77617632e-05,3.71030416e-06,6.26521059e-03,2.39108689e-05,6.04041019e-01,2.19422965e-03,5.03111581e+03,1.64238895e+01,2.56509990e-04,4.13391921e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.68475822e-04,1.75336766e-06,0.00000000e+00,0.00000000e+00,5.81999086e-05,1.91515286e-06,6.18365955e-03,2.46903967e-05,6.21803697e-01,2.24293144e-03,5.07136693e+03,1.67760454e+01,2.65670815e-04,2.56255584e-06,0.00000000e+00,0.00000000e+00,1.90307000e+00,3.93511138e-03
2.60058838e+00,2.35058838e+00,3.74910683e-04,1.93934095e-06,0.00000000e+00,0.00000000e+00,5.81187497e-05,1.15847454e-06,6.13793579e-03,2.65241527e-05,6.38657295e-01,2.38091035e-03,5.11651954e+03,1.75232900e+01,2.72903962e-04,2.32310522e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.80102620e-04,1.93543982e-06,0.00000000e+00,0.00000000e+00,6.26765079e-05,1.82271550e-06,6.04627063e-03,2.24188325e-05,6.55114519e-01,2.44964646e-03,5.14025855e+03,1.64636926e+01,2.84540061e-04,2.92873146e-06,0.00000000e+00,0.00000000e+00,1.95973000e+00,4.26611865e-03
2.80063846e+00,2.55063846e+00,3.86384872e-04,1.96663307e-06,0.00000000e+00,0.00000000e+00,6.45620591e-05,2.07682283e-06,5.97529246e-03,2.31507817e-05,6.70742581e-01,2.39053312e-03,5.17622338e+03,1.67718074e+01,2.94422663e-04,3.01700572e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.92958630e-04,1.86652594e-06,0.00000000e+00,0.00000000e+00,6.74424725e-05,2.18404324e-06,5.92848731e-03,2.33069274e-05,6.87304416e-01,2.49525806e-03,5.21957638e+03,1.53730435e+01,3.05060451e-04,3.22552612e-06,0.00000000e+00,0.00000000e+00,2.01515000e+00,4.18241566e-03
3.00068853e+00,2.75068853e+00,3.98684770e-04,2.00746840e-06,0.00000000e+00,0.00000000e+00,6.82842566e-05,2.03773043e-06,5.88449648e-03,2.53051658e-05,7.02557418e-01,2.45474811e-03,5.26465284e+03,1.67686733e+01,3.12314934e-04,3.08955359e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,4.04343426e-04,1.89466582e-06,0.00000000e+00,0.00000000e+00,6.95746783e-05,2.88164154e-06,5.79921361e-03,2.22699355e-05,7.19544502e-01,2.39471047e-03,5.29839389e+03,1.50311359e+01,3.21194329e-04,3.60735997e-06,0.00000000e+00,0.00000000e+00,2.06772000e+00,4.28681509e-03
3.20073861e+00,2.95073861e+00,4.10278590e-04,1.93300307e-06,0.00000000e+00,0.00000000e+00,7.23678714e-05,1.90062166e-06,5.72679662e-03,2.14070666e-05,7.35129258e-01,2.65322368e-03,5.32450943e+03,1.57910729e+01,3.31566294e-04,2.99202802e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,4.15527270e-04,2.03177994e-06,0.00000000e+00,0.00000000e+00,7.59632422e-05,2.48689573e-06,5.66712615e-03,2.22889263e-05,7.51162514e-01,2.79378302e-03,5.35528710e+03,1.55086948e+01,3.41720450e-04,3.52812571e-06,0.00000000e+00,0.00000000e+00,2.11769000e+00,4.40354988e-03
3.40078868e+00,3.15078868e+00,4.22793069e-04,2.13665341e-06,0.00000000e+00,0.00000000e+00,7.75351458e-05,2.05460443e-06,5.59610420e-03,1.97328116e-05,7.68357415e-01,2.91319889e-03,5.39259851e+03,1.61309882e+01,3.52215538e-04,3.28144282e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.29699830e-04,2.09933855e-06,0.00000000e+00,0.00000000e+00,7.81062102e-05,1.96132298e-06,5.55626951e-03,2.23758922e-05,7.84860294e-01,2.90843672e-03,5.43846539e+03,1.60581942e+01,3.60703771e-04,3.25482360e-06,0.00000000e+00,0.00000000e+00,2.16896000e+00,4.64838241e-03
3.60083876e+00,3.35083876e+00,4.34871903e-04,2.17628076e-06,0.00000000e+00,0.00000000e+00,8.16482145e-05,2.17838739e-06,5.48632931e-03,1.96291410e-05,8.02579997e-01,2.94069215e-03,5.47109090e+03,1.67235306e+01,3.70846623e-04,3.37804234e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.41469918e-04,2.14540886e-06,0.00000000e+00,0.00000000e+00,8.34806152e-05,2.13023384e-06,5.42411134e-03,1.93465862e-05,8.15346971e-01,2.87803934e-03,5.50483354e+03,1.70063141e+01,3.80130770e-04,3.41599637e-06,0.00000000e+00,0.00000000e+00,2.22181000e+00,4.65460987e-03
3.80088883e+00,3.55088883e+00,4.49744054e-04,2.23988435e-06,0.00000000e+00,0.00000000e+00,8.51492009e-05,2.23063250e-06,5.38757681e-03,1.96273676e-05,8.33157603e-01,2.90089860e-03,5.56263156e+03,1.72393317e+01,3.91000307e-04,3.52452232e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.56014869e-04,2.31320312e-06,0.00000000e+00,0.00000000e+00,8.76379664e-05,2.26014901e-06,5.34156318e-03,2.26984085e-05,8.49824363e-01,2.94772310e-03,5.60739861e+03,1.78380530e+01,4.00752309e-04,3.48490189e-06,0.00000000e+00,0.00000000e+00,2.27428000e+00,4.79001660e-03
4.00093891e+00,3.75093891e+00,4.62353058e-04,2.27331372e-06,0.00000000e+00,0.00000000e+00,9.32286389e-05,3.04987205e-06,5.28042501e-03,1.99808285e-05,8.65379852e-01,3.03332776e-03,5.64518079e+03,1.69180008e+01,4.13803647e-04,4.24211817e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.67120908e-04,2.37757940e-06,0.00000000e+00,0.00000000e+00,9.07516730e-05,2.11594907e-06,5.19523006e-03,1.80767266e-05,8.81197529e-01,3.07251510e-03,5.67007110e+03,1.69976654e+01,4.17911057e-04,3.43946519e-06,0.00000000e+00,0.00000000e+00,2.32304000e+00,4.98245251e-03
4.20098898e+00,3.95098898e+00,4.73198366e-04,2.43514899e-06,0.00000000e+00,0.00000000e+00,9.48369643e-05,2.66334761e-06,5.13314682e-03,1.86716979e-05,8.96444038e-01,3.13323851e-03,5.70014231e+03,1.66524014e+01,4.29713604e-04,4.26471620e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.79254603e-04,2.39475358e-06,0.00000000e+00,0.00000000e+00,9.96186547e-05,4.16537901e-06,5.08094596e-03,1.93940423e-05,9.11308416e-01,3.19988842e-03,5.72385247e+03,1.70612662e+01,4.41908755e-04,5.29757902e-06,0.00000000e+00,0.00000000e+00,2.37041000e+00,5.15769696e-03
4.40103906e+00,4.15103906e+00,4.86901053e-04,2.31646963e-06,0.00000000e+00,0.00000000e+00,9.69605801e-05,2.13493566e-06,5.04299592e-03,2.05783348e-05,9.30186116e-01,3.15393878e-03,5.77922881e+03,1.77502934e+01,4.47692810e-04,3.57647285e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.92324314e-04,2.33279846e-06,0.00000000e+00,0.00000000e+00,9.68477379e-05,2.23944860e-06,4.98752963e-03,2.02755042e-05,9.45494054e-01,3.32448992e-03,5.81250937e+03,1.84207587e+01,4.53964318e-04,3.61596082e-06,0.00000000e+00,0.00000000e+00,2.42063000e+00,5.20193550e-03
4.60108913e+00,4.35108913e+00,4.99556895e-04,2.64689220e-06,0.00000000e+00,0.00000000e+00,9.95171737e-05,2.01209839e-06,4.97052097e-03,3.37213930e-05,9.61830459e-01,3.41760723e-03,5.86326967e+03,2.25507131e+01,4.64522841e-04,3.57199057e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,5.04373065e-04,2.67315208e-06,0.00000000e+00,0.00000000e+00,1.01157097e-04,2.16738917e-06,4.90290236e-03,1.91698457e-05,9.75727186e-01,3.41058978e-03,5.88445385e+03,1.84225866e+01,4.72531201e-04,3.85389789e-06,0.00000000e+00,0.00000000e+00,2.47040000e+00,5.46073221e-03
4.80113921e+00,4.55113921e+00,5.11256045e-04,2.84725513e-06,0.00000000e+00,0.00000000e+00,1.02082296e-04,1.84888840e-06,4.85711814e-03,1.97202948e-05,9.91659853e-01,3.60082773e-03,5.92152303e+03,1.99993411e+01,4.81304458e-04,3.85594614e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,5.18367040e-04,2.88700810e-06,0.00000000e+00,0.00000000e+00,1.05898128e-04,2.56319526e-06,4.79891155e-03,1.80452118e-05,1.00918284e+00,3.93584434e-03,5.96801194e+03,2.10829539e+01,4.93761338e-04,4.23584658e-06,0.00000000e+00,0.00000000e+00,2.51924000e+00,5.61513326e-03
5.00118928e+00,4.75118928e+00,5.24970956e-04,2.88666402e-06,0.00000000e+00,0.00000000e+00,1.06830872e-04,2.52823548e-06,4.75116679e-03,1.91581234e-05,1.02360513e+00,4.03102280e-03,6.00391332e+03,2.16957893e+01,5.02141682e-04,4.36467519e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,5.30785805e-04,2.87677848e-06,0.00000000e+00,0.00000000e+00,1.13935391e-04,5.49031982e-06,4.71055507e-03,1.87833101e-05,1.03854991e+00,4.03338152e-03,6.03281517e+03,2.06830268e+01,5.16162883e-04,6.68205753e-06,0.00000000e+00,0.00000000e+00,2.56678000e+00,5.86638399e-03
5.20123936e+00,4.95123936e+00,5.34953498e-04,2.86219868e-06,0.00000000e+00,0.00000000e+00,1.15559311e-04,3.96459031e-06,4.65943949e-03,1.92898121e-05,1.04949999e+00,3.97057126e-03,6.05063964e+03,2.02731477e+01,5.23348030e-04,5.29522858e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,5.43147318e-04,3.07230798e-06,0.00000000e+00,0.00000000e+00,1.15285675e-04,2.81601110e-06,4.61727347e-03,1.95908285e-05,1.06612573e+00,4.26514570e-03,6.09774009e+03,2.07372237e+01,5.32122052e-04,4.55411036e-06,0.00000000e+00,0.00000000e+00,2.61381000e+00,5.82049147e-03
5.40128943e+00,5.15128943e+00,5.48413941e-04,2.96893676e-06,0.00000000e+00,0.00000000e+00,1.15260233e-04,2.29258539e-06,4.56689888e-03,1.97637571e-05,1.07921497e+00,4.09868466e-03,6.11779019e+03,2.08149596e+01,5.38695574e-04,4.25639708e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.54289265e-04,2.99410659e-06,0.00000000e+00,0.00000000e+00,1.15241087e-04,2.28039551e-06,4.51302989e-03,1.88505210e-05,1.09408629e+00,3.96542688e-03,6.14386470e+03,2.16029591e+01,5.45919031e-04,4.06574804e-06,0.00000000e+00,0.00000000e+00,2.66081000e+00,6.14163959e-03
5.60133951e+00,5.35133951e+00,5.60442951e-04,3.17246862e-06,0.00000000e+00,0.00000000e+00,1.16330956e-04,2.50359887e-06,4.45778327e-03,1.76729056e-05,1.10818290e+00,3.91056990e-03,6.17966291e+03,2.17338359e+01,5.54240681e-04,4.26498097e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.64518965e-04,3.22849605e-06,0.00000000e+00,0.00000000e+00,1.19202191e-04,3.02267841e-06,4.41965550e-03,1.60058993e-05,1.11977050e+00,4.18998702e-03,6.20167257e+03,2.12975796e+01,5.62317529e-04,4.85248330e-06,0.00000000e+00,0.00000000e+00,2.70729000e+00,6.24479253e-03
5.80138958e+00,5.55138958e+00,5.74086925e-04,3.55595000e-06,0.00000000e+00,0.00000000e+00,1.22518778e-04,2.79688394e-06,4.39519497e-03,1.79100988e-05,1.13515676e+00,4.28909235e-03,6.25521262e+03,2.25590904e+01,5.75612210e-04,4.97520959e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.78680317e-04,3.28061287e-06,0.00000000e+00,0.00000000e+00,1.21739661e-04,2.50559092e-06,4.35303686e-03,1.88672642e-05,1.14717121e+00,4.17485993e-03,6.27142742e+03,2.02992790e+01,5.80752137e-04,4.29529380e-06,0.00000000e+00,0.00000000e+00,2.75414000e+00,6.25605197e-03
6.00143966e+00,5.75143966e+00,5.85588634e-04,3.28526844e-06,0.00000000e+00,0.00000000e+00,1.23533181e-04,2.39274224e-06,4.30731570e-03,1.73407548e-05,1.15904187e+00,4.09118729e-03,6.30449323e+03,2.03411358e+01,5.90455306e-04,3.99089716e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.90538259e-04,3.31754788e-06,0.00000000e+00,0.00000000e+00,1.24657245e-04,2.38685383e-06,4.26034078e-03,1.75007880e-05,1.17497770e+00,4.16494311e-03,6.34414418e+03,2.23993564e+01,5.97574460e-04,4.37965393e-06,0.00000000e+00,0.00000000e+00,2.80031000e+00,6.51678016e-03
6.20148973e+00,5.95148973e+00,5.97263965e-04,3.34334804e-06,0.00000000e+00,0.00000000e+00,1.25052482e-04,2.23017338e-06,4.21727546e-03,1.79315485e-05,1.19008228e+00,4.21353201e-03,6.37190284e+03,2.05895580e+01,6.06083876e-04,4.27669814e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,6.02909391e-04,3.50234351e-06,0.00000000e+00,0.00000000e+00,1.26657998e-04,2.57339534e-06,4.16814645e-03,1.71268859e-05,1.20352908e+00,4.30541777e-03,6.39659285e+03,2.16581828e+01,6.14535511e-04,4.56776224e-06,0.00000000e+00,0.00000000e+00,2.84582000e+00,6.69411593e-03
6.40153981e+00,6.15153981e+00,6.08411519e-04,3.47162029e-06,0.00000000e+00,0.00000000e+00,1.33754615e-04,3.06162324e-06,4.12705551e-03,1.70520428e-05,1.21711411e+00,4.28294110e-03,6.42258294e+03,2.15574101e+01,6.28450043e-04,4.99828359e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,6.14123798e-04,3.43323135e-06,0.00000000e+00,0.00000000e+00,1.35695210e-04,3.20157591e-06,4.10116642e-03,1.82520552e-05,1.22844646e+00,4.44842184e-03,6.45618958e+03,2.15251499e+01,6.36415026e-04,5.18464128e-06,0.00000000e+00,0.00000000e+00,2.89069000e+00,6.90967258e-03
6.60158988e+00,6.35158988e+00,6.18501136e-04,3.56508806e-06,0.00000000e+00,0.00000000e+00,1.36606995e-04,3.15322444e-06,4.04883092e-03,1.77696068e-05,1.23978837e+00,4.48754579e-03,6.47508205e+03,2.22796878e+01,6.42926474e-04,5.41403150e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,6.25236141e-04,3.56344765e-06,0.00000000e+00,0.00000000e+00,1.37936616e-04,3.34728681e-06,4.02331858e-03,1.85563134e-05,1.25564726e+00,4.31721612e-03,6.51869756e+03,2.22915011e+01,6.51679720e-04,5.80085164e-06,0.00000000e+00,0.00000000e+00,2.93690000e+00,7.15800750e-03
6.80163996e+00,6.55163996e+00,6.32336797e-04,3.95484446e-06,0.00000000e+00,0.00000000e+00,1.39641107e-04,3.15008673e-06,4.00539147e-03,2.10494796e-05,1.27024186e+00,4.27814469e-03,6.56609084e+03,2.49140909e+01,6.60656633e-04,5.66202249e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,6.37466958e-04,3.92540984e-06,0.00000000e+00,0.00000000e+00,1.39697234e-04,3.09354015e-06,3.94602542e-03,2.00818677e-05,1.28060095e+00,4.31122074e-03,6.57672072e+03,2.43504838e+01,6.67586090e-04,5.72721905e-06,0.00000000e+00,0.00000000e+00,2.98165000e+00,7.13611357e-03
7.00169004e+00,6.75169004e+00,6.41892993e-04,3.70020434e-06,0.00000000e+00,0.00000000e+00,1.41873410e-04,2.96843809e-06,3.89713585e-03,1.76132526e-05,1.29283866e+00,4.15865462e-03,6.59241829e+03,2.26202163e+01,6.75319262e-04,5.47802527e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,6.48806064e-04,3.73458084e-06,0.00000000e+00,0.00000000e+00,1.40983809e-04,2.54393534e-06,3.86798955e-03,1.89310739e-05,1.30596474e+00,4.37074203e-03,6.63449382e+03,2.32906145e+01,6.82049748e-04,5.14877938e-06,0.00000000e+00,0.00000000e+00,3.02573000e+00,7.36527288e-03
7.20174011e+00,6.95174011e+00,6.56388532e-04,3.88511820e-06,0.00000000e+00,0.00000000e+00,1.44370560e-04,3.06223895e-06,3.81845163e-03,1.85820400e-05,1.31766425e+00,4.12057698e-03,6.66361927e+03,2.24767644e+01,6.93918764e-04,5.55035453e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30176515e+00,7.05176515e+00,6.63611196e-04,3.78780141e-06,0.00000000e+00,0.00000000e+00,1.46356999e-04,3.09593453e-06,3.79208654e-03,1.83084727e-05,1.33187851e+00,4.14973624e-03,6.70988313e+03,2.18356829e+01,7.03691834e-04,5.55097036e-06,0.00000000e+00,0.00000000e+00,3.07148000e+00,7.32567763e-03
7.40179019e+00,7.15179019e+00,6.68383752e-04,3.70919434e-06,0.00000000e+00,0.00000000e+00,1.45307406e-04,2.72715132e-06,3.74536216e-03,1.83619200e-05,1.34329936e+00,4.04167864e-03,6.72828336e+03,2.26467331e+01,7.08636526e-04,5.19303067e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50181522e+00,7.25181522e+00,6.72635132e-04,3.92283750e-06,0.00000000e+00,0.00000000e+00,1.49976347e-04,3.35673607e-06,3.69865838e-03,1.68695530e-05,1.35596168e+00,4.20057575e-03,6.74765474e+03,2.38237331e+01,7.18673363e-04,6.03130751e-06,0.00000000e+00,0.00000000e+00,3.11659000e+00,7.38205716e-03
7.60184026e+00,7.35184026e+00,6.77592572e-04,3.95265212e-06,0.00000000e+00,0.00000000e+00,1.51738232e-04,2.97972776e-06,3.65960502e-03,1.76537467e-05,1.36787205e+00,4.28309038e-03,6.77351663e+03,2.38367438e+01,7.26555750e-04,5.67415555e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70186530e+00,7.45186530e+00,6.82628276e-04,4.03314805e-06,0.00000000e+00,0.00000000e+00,1.60119453e-04,5.01135594e-06,3.62787959e-03,1.95411735e-05,1.37843954e+00,4.42244456e-03,6.79645121e+03,2.46688881e+01,7.40593963e-04,6.93302814e-06,0.00000000e+00,0.00000000e+00,3.16237000e+00,7.58076603e-03
7.80189034e+00,7.55189034e+00,6.88249013e-04,4.07839244e-06,0.00000000e+00,0.00000000e+00,1.57273652e-04,3.47091807e-06,3.59818816e-03,1.77465277e-05,1.39113303e+00,4.71493965e-03,6.82249210e+03,2.52399315e+01,7.43869577e-04,5.92998667e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
