z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.58948095e-03,5.59465974e-05,0.00000000e+00,0.00000000e+00,5.03468741e-04,2.99728901e-05,6.43674138e-03,7.26182959e-05,4.07983348e+00,5.24617925e-02,1.88070478e+04,2.87783180e+02,2.92297542e-03,6.20365364e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.59423982e-03,5.14556498e-05,0.00000000e+00,0.00000000e+00,4.78746146e-04,2.57718374e-05,6.40836074e-03,6.85054841e-05,4.07084061e+00,5.15903186e-02,1.88172853e+04,2.63267671e+02,2.90355010e-03,6.13403866e-05,0.00000000e+00,0.00000000e+00,9.84800000e+00,1.29948184e-01
2.50000000e-01,2.60086537e-03,5.40765530e-05,0.00000000e+00,0.00000000e+00,4.98891454e-04,2.97673765e-05,6.37112714e-03,6.36967602e-05,4.08596416e+00,5.35139140e-02,1.89100363e+04,2.72403498e+02,2.92858648e-03,6.84562492e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.61907388e-03,5.48393535e-05,0.00000000e+00,0.00000000e+00,5.19967471e-04,4.51190493e-05,6.34276456e-03,7.79376414e-05,4.09363089e+00,5.36176226e-02,1.90060647e+04,2.65769864e+02,2.96657703e-03,8.08557164e-05,0.00000000e+00,0.00000000e+00,9.84680000e+00,1.30039693e-01
4.50000000e-01,2.58947031e-03,5.45251307e-05,0.00000000e+00,0.00000000e+00,5.32606848e-04,2.92557457e-05,6.25348423e-03,3.53361515e-05,4.08201448e+00,5.44898760e-02,1.88618071e+04,2.84167520e+02,2.95245481e-03,6.82069561e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.58921206e-03,5.45512997e-05,0.00000000e+00,0.00000000e+00,5.34703802e-04,3.12033658e-05,6.22325312e-03,3.66542251e-05,4.07806555e+00,5.08354640e-02,1.88057145e+04,2.87956068e+02,2.95542712e-03,6.73220560e-05,0.00000000e+00,0.00000000e+00,9.85000000e+00,1.30825636e-01
6.50000000e-01,2.56604788e-03,5.19964124e-05,0.00000000e+00,0.00000000e+00,5.44044660e-04,3.23230973e-05,6.19894947e-03,3.78068508e-05,4.07396562e+00,5.23615577e-02,1.86726769e+04,2.83347020e+02,2.94299962e-03,6.64696942e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.58803086e-03,5.10511108e-05,0.00000000e+00,0.00000000e+00,5.29277334e-04,2.97006389e-05,6.17220805e-03,3.84247875e-05,4.08853382e+00,5.17250942e-02,1.87987181e+04,2.73995963e+02,2.95053329e-03,6.55147487e-05,0.00000000e+00,0.00000000e+00,9.85040000e+00,1.29947229e-01
8.50000000e-01,2.59251637e-03,5.34382319e-05,0.00000000e+00,0.00000000e+00,5.62318795e-04,4.75549104e-05,6.13553862e-03,3.84980583e-05,4.08671825e+00,5.30370030e-02,1.88288731e+04,2.83284233e+02,2.98852603e-03,7.60935579e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.58682994e-03,5.62779028e-05,0.00000000e+00,0.00000000e+00,5.39816085e-04,3.45863406e-05,6.10350211e-03,4.02166097e-05,4.07946488e+00,5.34170523e-02,1.88126420e+04,2.98760869e+02,2.96054144e-03,7.11787084e-05,0.00000000e+00,0.00000000e+00,9.84320000e+00,1.27424548e-01
1.05000000e+00,2.58386620e-03,5.52312179e-05,0.00000000e+00,0.00000000e+00,5.47886761e-04,3.87063809e-05,6.06724607e-03,3.95787559e-05,4.07383186e+00,5.44828812e-02,1.87839484e+04,2.97896269e+02,2.96624265e-03,7.37041493e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.59303286e-03,5.60153117e-05,0.00000000e+00,0.00000000e+00,5.27170772e-04,3.37612285e-05,6.03256827e-03,3.99879353e-05,4.08414877e+00,5.67643214e-02,1.88178417e+04,3.00441846e+02,2.95711243e-03,6.78953000e-05,0.00000000e+00,0.00000000e+00,9.85220000e+00,1.27745694e-01
1.25000000e+00,2.57285953e-03,5.42956338e-05,0.00000000e+00,0.00000000e+00,4.94767244e-04,2.53793231e-05,6.00735105e-03,4.10203921e-05,4.07211097e+00,5.65140480e-02,1.87110175e+04,2.99857764e+02,2.90567938e-03,6.53524384e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.55439367e-03,5.24738608e-05,0.00000000e+00,0.00000000e+00,4.90055978e-04,2.19641279e-05,5.97092067e-03,4.21252550e-05,4.06399798e+00,5.30317800e-02,1.85928642e+04,2.83756040e+02,2.88346856e-03,6.01817047e-05,0.00000000e+00,0.00000000e+00,9.84740000e+00,1.26842602e-01
1.45000000e+00,2.56792868e-03,5.81335738e-05,0.00000000e+00,0.00000000e+00,5.12789924e-04,2.34965335e-05,5.95937099e-03,4.45904487e-05,4.05814102e+00,5.50382094e-02,1.86249776e+04,3.11578541e+02,2.91980149e-03,6.73248578e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.58173975e-03,5.60054701e-05,0.00000000e+00,0.00000000e+00,5.07581787e-04,2.31204066e-05,5.94404918e-03,5.20441804e-05,4.06898051e+00,5.44445560e-02,1.87114150e+04,3.06761327e+02,2.92821691e-03,6.47482568e-05,0.00000000e+00,0.00000000e+00,9.84580000e+00,1.25303253e-01
1.65000000e+00,2.60897335e-03,5.44251514e-05,0.00000000e+00,0.00000000e+00,5.07231135e-04,2.37882059e-05,5.94723728e-03,6.76923680e-05,4.08999231e+00,5.40456437e-02,1.88483115e+04,2.92989224e+02,2.95362968e-03,6.23339603e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
