r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
2.60058838e+00,2.35058838e+00,3.63248322e-04,1.75552917e-06,0.00000000e+00,0.00000000e+00,5.61604771e-05,1.30093370e-06,6.13793579e-03,2.65241527e-05,6.10985516e-01,2.24333110e-03,5.04930288e+03,1.69625040e+01,2.59166038e-04,2.29424485e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.68538378e-04,1.79460440e-06,0.00000000e+00,0.00000000e+00,6.88826347e-05,7.73237760e-06,6.04627063e-03,2.24188325e-05,6.28022390e-01,2.19691090e-03,5.07253545e+03,1.61100027e+01,2.79121951e-04,7.66528609e-06,0.00000000e+00,0.00000000e+00,1.91840000e+00,4.00363474e-03
2.80063846e+00,2.55063846e+00,3.73848656e-04,1.85377077e-06,0.00000000e+00,0.00000000e+00,6.49106551e-05,3.59800300e-06,5.97529246e-03,2.31507817e-05,6.42164940e-01,2.34673324e-03,5.10007685e+03,1.64900205e+01,2.82281345e-04,3.88574170e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.80059921e-04,1.72198317e-06,0.00000000e+00,0.00000000e+00,6.35294764e-05,1.99925987e-06,5.92848731e-03,2.33069274e-05,6.58179319e-01,2.29322050e-03,5.14405219e+03,1.50160676e+01,2.88231461e-04,2.62530002e-06,0.00000000e+00,0.00000000e+00,1.96954000e+00,4.05389003e-03
3.00068853e+00,2.75068853e+00,3.87007201e-04,1.85996321e-06,0.00000000e+00,0.00000000e+00,6.42874029e-05,1.64658966e-06,5.88449648e-03,2.53051658e-05,6.73694039e-01,2.48865984e-03,5.19758946e+03,1.60720256e+01,2.96594780e-04,2.61973498e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.90822316e-04,1.94850093e-06,0.00000000e+00,0.00000000e+00,6.38702181e-05,1.32690661e-06,5.79921361e-03,2.22699355e-05,6.88303071e-01,2.42854967e-03,5.21884908e+03,1.46131045e+01,3.01989044e-04,2.50547305e-06,0.00000000e+00,0.00000000e+00,2.01899000e+00,4.18857262e-03
3.20073861e+00,2.95073861e+00,3.96444792e-04,1.97403397e-06,0.00000000e+00,0.00000000e+00,6.63094648e-05,1.66351182e-06,5.72679662e-03,2.14070666e-05,7.01856734e-01,2.33614589e-03,5.24555428e+03,1.46331030e+01,3.11650305e-04,2.66137920e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,4.02283660e-04,2.16672173e-06,0.00000000e+00,0.00000000e+00,6.69703670e-05,1.51812828e-06,5.66712615e-03,2.22889263e-05,7.18507320e-01,2.61686328e-03,5.27945367e+03,1.51207671e+01,3.19492697e-04,2.64842178e-06,0.00000000e+00,0.00000000e+00,2.06694000e+00,4.34324794e-03
3.40078868e+00,3.15078868e+00,4.07189560e-04,2.14361496e-06,0.00000000e+00,0.00000000e+00,6.83019793e-05,1.43022169e-06,5.59610420e-03,1.97328116e-05,7.32697487e-01,2.81779220e-03,5.30087003e+03,1.51033890e+01,3.27398874e-04,2.63062359e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.13413725e-04,2.14066700e-06,0.00000000e+00,0.00000000e+00,6.97593459e-05,1.31293202e-06,5.55626951e-03,2.23758922e-05,7.47262952e-01,2.69792185e-03,5.34566176e+03,1.58755536e+01,3.36043205e-04,2.58213083e-06,0.00000000e+00,0.00000000e+00,2.11586000e+00,4.41983646e-03
3.60083876e+00,3.35083876e+00,4.19432120e-04,2.37979155e-06,0.00000000e+00,0.00000000e+00,7.16310459e-05,1.46142159e-06,5.48632931e-03,1.96291410e-05,7.64553297e-01,2.63336039e-03,5.38451950e+03,1.63682588e+01,3.45355332e-04,2.81249770e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.25610674e-04,2.46072125e-06,0.00000000e+00,0.00000000e+00,7.47780673e-05,1.70689878e-06,5.42411134e-03,1.93465862e-05,7.77395194e-01,2.87873303e-03,5.41537222e+03,1.75160937e+01,3.55637851e-04,3.03808823e-06,0.00000000e+00,0.00000000e+00,2.16486000e+00,4.42198420e-03
3.80088883e+00,3.55088883e+00,4.33963443e-04,2.52909975e-06,0.00000000e+00,0.00000000e+00,7.66539585e-05,1.60083178e-06,5.38757681e-03,1.96273676e-05,7.94740452e-01,2.87702732e-03,5.47449080e+03,1.85526335e+01,3.66787982e-04,2.94952758e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.40326640e-04,2.55687957e-06,0.00000000e+00,0.00000000e+00,7.78192508e-05,1.55922102e-06,5.34156318e-03,2.26984085e-05,8.09909517e-01,2.95006874e-03,5.51723046e+03,1.89752428e+01,3.75319859e-04,2.89981914e-06,0.00000000e+00,0.00000000e+00,2.21400000e+00,4.70069856e-03
4.00093891e+00,3.75093891e+00,4.44809667e-04,2.65897785e-06,0.00000000e+00,0.00000000e+00,8.26207466e-05,2.35789055e-06,5.28042501e-03,1.99808285e-05,8.22761276e-01,2.88096782e-03,5.53973652e+03,1.77471879e+01,3.85752902e-04,3.50358429e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.49651457e-04,2.63267588e-06,0.00000000e+00,0.00000000e+00,8.25661118e-05,1.69256959e-06,5.19523006e-03,1.80767266e-05,8.36072221e-01,2.96469758e-03,5.55959920e+03,1.76306744e+01,3.92447124e-04,3.17269932e-06,0.00000000e+00,0.00000000e+00,2.26000000e+00,4.94378516e-03
4.20098898e+00,3.95098898e+00,4.56176196e-04,2.68955678e-06,0.00000000e+00,0.00000000e+00,8.78921696e-05,3.74421191e-06,5.13314682e-03,1.86716979e-05,8.52634813e-01,3.04311442e-03,5.59766266e+03,1.73181828e+01,4.05897295e-04,4.84658061e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.61947549e-04,2.65627565e-06,0.00000000e+00,0.00000000e+00,9.06254884e-05,4.01962694e-06,5.08094596e-03,1.93940423e-05,8.68397955e-01,3.25628946e-03,5.62415107e+03,1.86124849e+01,4.15685375e-04,4.96541624e-06,0.00000000e+00,0.00000000e+00,2.30649000e+00,4.93338458e-03
4.40103906e+00,4.15103906e+00,4.68428879e-04,2.64453837e-06,0.00000000e+00,0.00000000e+00,8.88535251e-05,1.80774221e-06,5.04299592e-03,2.05783348e-05,8.85760822e-01,3.23474725e-03,5.67135509e+03,1.84560184e+01,4.21196646e-04,3.53802800e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.73883449e-04,2.81445182e-06,0.00000000e+00,0.00000000e+00,8.77611012e-05,1.51658955e-06,4.98752963e-03,2.02755042e-05,8.99556039e-01,3.33288795e-03,5.70349643e+03,1.94699834e+01,4.26524839e-04,3.52238095e-06,0.00000000e+00,0.00000000e+00,2.35263000e+00,5.09564410e-03
4.60108913e+00,4.35108913e+00,4.79033196e-04,3.10045711e-06,0.00000000e+00,0.00000000e+00,9.50740302e-05,4.49165946e-06,4.97052097e-03,3.37213930e-05,9.13570441e-01,3.36284966e-03,5.74444243e+03,2.26309088e+01,4.39626760e-04,5.56854467e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.82532135e-04,2.83548110e-06,0.00000000e+00,0.00000000e+00,9.65331249e-05,3.55347244e-06,4.90290236e-03,1.91698457e-05,9.25605493e-01,3.25823413e-03,5.76357215e+03,1.89511564e+01,4.46064863e-04,4.62479098e-06,0.00000000e+00,0.00000000e+00,2.39950000e+00,5.23350723e-03
4.80113921e+00,4.55113921e+00,4.88149376e-04,3.02699174e-06,0.00000000e+00,0.00000000e+00,9.61801561e-05,1.95962783e-06,4.85711814e-03,1.97202948e-05,9.39739998e-01,3.37591554e-03,5.79696508e+03,2.03926076e+01,4.52280644e-04,3.78006180e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.95360228e-04,3.14946250e-06,0.00000000e+00,0.00000000e+00,9.93195801e-05,2.86397476e-06,4.79891155e-03,1.80452118e-05,9.57037830e-01,3.53542934e-03,5.83998948e+03,2.16565494e+01,4.64140230e-04,4.60357630e-06,0.00000000e+00,0.00000000e+00,2.44561000e+00,5.32556071e-03
5.00118928e+00,4.75118928e+00,5.01349518e-04,3.01094692e-06,0.00000000e+00,0.00000000e+00,9.90592060e-05,2.28980722e-06,4.75116679e-03,1.91581234e-05,9.70048491e-01,3.64628535e-03,5.86658180e+03,2.04099765e+01,4.70765313e-04,4.28290496e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,5.06409192e-04,3.12018965e-06,0.00000000e+00,0.00000000e+00,1.05317665e-04,4.95807235e-06,4.71055507e-03,1.87833101e-05,9.82642726e-01,3.98566668e-03,5.88930579e+03,2.05672213e+01,4.83216469e-04,6.23632382e-06,0.00000000e+00,0.00000000e+00,2.49024000e+00,5.57329725e-03
5.20123936e+00,4.95123936e+00,5.09751365e-04,3.10078412e-06,0.00000000e+00,0.00000000e+00,1.05615123e-04,3.31537973e-06,4.65943949e-03,1.92898121e-05,9.92560595e-01,3.80839251e-03,5.89964780e+03,2.08090299e+01,4.88291291e-04,4.63237639e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,5.18322426e-04,3.41742062e-06,0.00000000e+00,0.00000000e+00,1.06086907e-04,2.55518126e-06,4.61727347e-03,1.95908285e-05,1.00832037e+00,3.93586550e-03,5.94912410e+03,2.21238639e+01,4.98121768e-04,4.48667298e-06,0.00000000e+00,0.00000000e+00,2.53537000e+00,5.73720211e-03
5.40128943e+00,5.15128943e+00,5.21499090e-04,3.21774032e-06,0.00000000e+00,0.00000000e+00,1.07832779e-04,2.26911266e-06,4.56689888e-03,1.97637571e-05,1.02031895e+00,3.93282431e-03,5.95641353e+03,2.14866016e+01,5.04378196e-04,4.22512976e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.25942358e-04,3.30981761e-06,0.00000000e+00,0.00000000e+00,1.06118938e-04,2.22834420e-06,4.51302989e-03,1.88505210e-05,1.03210002e+00,3.99274487e-03,5.98279962e+03,2.35484082e+01,5.08409342e-04,4.18638073e-06,0.00000000e+00,0.00000000e+00,2.57987000e+00,5.88050477e-03
5.60133951e+00,5.35133951e+00,5.31876388e-04,3.15853980e-06,0.00000000e+00,0.00000000e+00,1.06441558e-04,2.18996028e-06,4.45778327e-03,1.76729056e-05,1.04500351e+00,3.93829366e-03,6.01461386e+03,2.23129821e+01,5.15768367e-04,4.10812081e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.38045985e-04,3.34959754e-06,0.00000000e+00,0.00000000e+00,1.11032098e-04,3.19977744e-06,4.41965550e-03,1.60058993e-05,1.05706857e+00,3.88242297e-03,6.04664342e+03,2.20558004e+01,5.27700351e-04,5.19930047e-06,0.00000000e+00,0.00000000e+00,2.62437000e+00,6.00415120e-03
5.80138958e+00,5.55138958e+00,5.43564148e-04,3.19734102e-06,0.00000000e+00,0.00000000e+00,1.12884951e-04,2.40921833e-06,4.39519497e-03,1.79100988e-05,1.07097056e+00,3.69413473e-03,6.08096413e+03,2.05291484e+01,5.35376274e-04,4.48337338e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.50346892e-04,3.19775765e-06,0.00000000e+00,0.00000000e+00,1.13020530e-04,2.44725262e-06,4.35303686e-03,1.88672642e-05,1.08535735e+00,3.93646569e-03,6.11149027e+03,2.05395103e+01,5.43699834e-04,4.46499700e-06,0.00000000e+00,0.00000000e+00,2.66619000e+00,5.96082679e-03
6.00143966e+00,5.75143966e+00,5.57126788e-04,3.44117973e-06,0.00000000e+00,0.00000000e+00,1.14561683e-04,2.20905823e-06,4.30731570e-03,1.73407548e-05,1.09634296e+00,4.15761188e-03,6.14340062e+03,2.22122574e+01,5.53063197e-04,4.40804316e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.60621735e-04,3.61046205e-06,0.00000000e+00,0.00000000e+00,1.15378478e-04,2.16085369e-06,4.26034078e-03,1.75007881e-05,1.11033974e+00,4.38846072e-03,6.17366386e+03,2.57494008e+01,5.58432781e-04,4.45492874e-06,0.00000000e+00,0.00000000e+00,2.70938000e+00,6.08061653e-03
6.20148973e+00,5.95148973e+00,5.64761182e-04,3.42233028e-06,0.00000000e+00,0.00000000e+00,1.15220292e-04,2.01146617e-06,4.21727546e-03,1.79315486e-05,1.12202913e+00,3.96266978e-03,6.18691507e+03,2.21290354e+01,5.63807131e-04,4.12805632e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.71894961e-04,3.50483013e-06,0.00000000e+00,0.00000000e+00,1.17168543e-04,2.00733599e-06,4.16814645e-03,1.71268860e-05,1.13587282e+00,4.16819175e-03,6.21856448e+03,2.28254408e+01,5.74135618e-04,4.28775492e-06,0.00000000e+00,0.00000000e+00,2.75243000e+00,6.23443139e-03
6.40153981e+00,6.15153981e+00,5.77168779e-04,3.36131480e-06,0.00000000e+00,0.00000000e+00,1.20265704e-04,2.34098008e-06,4.12705550e-03,1.70520428e-05,1.14948843e+00,3.91982725e-03,6.24660658e+03,2.10341403e+01,5.83800021e-04,4.66083566e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.80737113e-04,3.38608346e-06,0.00000000e+00,0.00000000e+00,1.24860846e-04,2.55354974e-06,4.10116642e-03,1.82520551e-05,1.15754286e+00,4.00871732e-03,6.26959049e+03,2.08704775e+01,5.92211299e-04,4.90306377e-06,0.00000000e+00,0.00000000e+00,2.79417000e+00,6.38729906e-03
6.60158988e+00,6.35158988e+00,5.86856022e-04,3.54871155e-06,0.00000000e+00,0.00000000e+00,1.25374793e-04,2.46606012e-06,4.04883092e-03,1.77696068e-05,1.17109323e+00,4.15841673e-03,6.30107320e+03,2.32063374e+01,6.00014455e-04,4.75825680e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.91500073e-04,3.61774957e-06,0.00000000e+00,0.00000000e+00,1.29041024e-04,2.92479387e-06,4.02331858e-03,1.85563134e-05,1.18394323e+00,4.29998647e-03,6.32919664e+03,2.40151253e+01,6.09055327e-04,5.16580716e-06,0.00000000e+00,0.00000000e+00,2.83609000e+00,6.56101292e-03
6.80163996e+00,6.55163996e+00,6.00158875e-04,3.82048118e-06,0.00000000e+00,0.00000000e+00,1.31758936e-04,2.61825964e-06,4.00539147e-03,2.10494796e-05,1.19775572e+00,4.06340257e-03,6.38437208e+03,2.42771615e+01,6.20604493e-04,4.92377410e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,6.01936182e-04,3.68796754e-06,0.00000000e+00,0.00000000e+00,1.31029315e-04,2.79441998e-06,3.94602542e-03,2.00818678e-05,1.20553283e+00,4.31167547e-03,6.37663337e+03,2.45140874e+01,6.23436352e-04,5.18166514e-06,0.00000000e+00,0.00000000e+00,2.87904000e+00,6.64184675e-03
7.00169004e+00,6.75169004e+00,6.07110757e-04,3.75188587e-06,0.00000000e+00,0.00000000e+00,1.29110956e-04,2.27833090e-06,3.89713585e-03,1.76132527e-05,1.21629072e+00,4.01575164e-03,6.39528806e+03,2.33770985e+01,6.27826549e-04,4.97298732e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,6.12962449e-04,3.77060870e-06,0.00000000e+00,0.00000000e+00,1.32787668e-04,2.78598101e-06,3.86798955e-03,1.89310740e-05,1.22760789e+00,4.20162604e-03,6.42803472e+03,2.39865789e+01,6.38127756e-04,5.04550153e-06,0.00000000e+00,0.00000000e+00,2.91953000e+00,6.99236917e-03
7.20174011e+00,6.95174011e+00,6.17531887e-04,3.74960419e-06,0.00000000e+00,0.00000000e+00,1.35306045e-04,2.83096551e-06,3.81845163e-03,1.85820400e-05,1.23863738e+00,4.10454519e-03,6.44229487e+03,2.26749551e+01,6.46182543e-04,5.04109834e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30176515e+00,7.05176515e+00,6.24951426e-04,3.82043394e-06,0.00000000e+00,0.00000000e+00,1.37817549e-04,3.01132101e-06,3.79208654e-03,1.83084727e-05,1.24992751e+00,4.25434121e-03,6.48880697e+03,2.28466547e+01,6.56674053e-04,5.21882338e-06,0.00000000e+00,0.00000000e+00,2.96289000e+00,7.05366029e-03
7.40179019e+00,7.15179019e+00,6.29803851e-04,3.78269858e-06,0.00000000e+00,0.00000000e+00,1.39676795e-04,3.00038667e-06,3.74536217e-03,1.83619200e-05,1.26156650e+00,4.10935795e-03,6.51063380e+03,2.34229589e+01,6.64525300e-04,5.21647516e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50181522e+00,7.25181522e+00,6.34514661e-04,3.98099924e-06,0.00000000e+00,0.00000000e+00,1.40308973e-04,2.82821347e-06,3.69865839e-03,1.68695530e-05,1.27476660e+00,4.47325224e-03,6.53837181e+03,2.40349353e+01,6.70925829e-04,5.24794038e-06,0.00000000e+00,0.00000000e+00,3.00586000e+00,7.09428616e-03
7.60184026e+00,7.35184026e+00,6.40564953e-04,4.11679531e-06,0.00000000e+00,0.00000000e+00,1.39441219e-04,2.56074386e-06,3.65960503e-03,1.76537468e-05,1.28732756e+00,4.71143027e-03,6.56077070e+03,2.44333467e+01,6.77311662e-04,5.19753129e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70186530e+00,7.45186530e+00,6.45306720e-04,4.04303897e-06,0.00000000e+00,0.00000000e+00,1.42583508e-04,3.43525822e-06,3.62787959e-03,1.95411735e-05,1.29617435e+00,4.60806139e-03,6.57887200e+03,2.46609271e+01,6.85866251e-04,5.92407536e-06,0.00000000e+00,0.00000000e+00,3.04607000e+00,7.15272480e-03
7.80189034e+00,7.55189034e+00,6.50011667e-04,4.25852565e-06,0.00000000e+00,0.00000000e+00,1.43277895e-04,2.99285436e-06,3.59818817e-03,1.77465278e-05,1.30691208e+00,4.82597462e-03,6.60052759e+03,2.65473632e+01,6.91620224e-04,5.89029472e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
