z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.70103561e-03,5.90893441e-05,0.00000000e+00,0.00000000e+00,4.84182916e-04,4.02692063e-05,6.51654443e-03,8.94116448e-05,4.24671711e+00,6.90876508e-02,1.97421142e+04,3.26454572e+02,3.00507296e-03,7.83315687e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.68325791e-03,5.80007981e-05,0.00000000e+00,0.00000000e+00,5.13530945e-04,4.43797004e-05,6.38553141e-03,5.21882132e-05,4.25382972e+00,6.98746827e-02,1.97454631e+04,3.82737542e+02,3.02312257e-03,8.00809186e-05,0.00000000e+00,0.00000000e+00,1.03088000e+01,1.56322960e-01
2.50000000e-01,2.69909632e-03,5.65234383e-05,0.00000000e+00,0.00000000e+00,4.79504356e-04,2.65699089e-05,6.37646617e-03,5.81200696e-05,4.25404352e+00,6.94262402e-02,1.96659674e+04,3.12740753e+02,3.00698872e-03,6.61903707e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.69372419e-03,5.61428647e-05,0.00000000e+00,0.00000000e+00,5.08005254e-04,3.56196215e-05,6.35170206e-03,6.87387984e-05,4.23377569e+00,6.71255943e-02,1.96267757e+04,2.94657615e+02,3.02951667e-03,7.21754784e-05,0.00000000e+00,0.00000000e+00,1.03096000e+01,1.53469521e-01
4.50000000e-01,2.68819905e-03,5.77654648e-05,0.00000000e+00,0.00000000e+00,5.11539106e-04,3.60008391e-05,6.30345586e-03,6.71730201e-05,4.25545132e+00,6.85033072e-02,1.96194123e+04,3.09321741e+02,3.02920884e-03,7.11023410e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.69118297e-03,6.13065116e-05,0.00000000e+00,0.00000000e+00,4.87826632e-04,2.69856134e-05,6.27677984e-03,6.61519697e-05,4.25782316e+00,6.94569030e-02,1.96204828e+04,3.28932899e+02,3.00919737e-03,7.13577732e-05,0.00000000e+00,0.00000000e+00,1.02842000e+01,1.50934795e-01
6.50000000e-01,2.67591684e-03,5.77453934e-05,0.00000000e+00,0.00000000e+00,4.77308681e-04,2.69425036e-05,6.25348082e-03,6.51502905e-05,4.25374909e+00,6.53132775e-02,1.95307303e+04,3.05612878e+02,2.98357902e-03,6.93405930e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.68004013e-03,5.56367942e-05,0.00000000e+00,0.00000000e+00,4.63378206e-04,2.70234052e-05,6.22393026e-03,6.17565359e-05,4.24563879e+00,6.33604593e-02,1.96030593e+04,2.83261508e+02,2.97351950e-03,6.61661982e-05,0.00000000e+00,0.00000000e+00,1.02818000e+01,1.52530406e-01
8.50000000e-01,2.68851501e-03,5.68726355e-05,0.00000000e+00,0.00000000e+00,4.71063088e-04,2.87583707e-05,6.27348495e-03,9.93656793e-05,4.26743358e+00,6.26370234e-02,1.96013288e+04,3.04551705e+02,2.98835461e-03,6.57158074e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.69021076e-03,5.88473691e-05,0.00000000e+00,0.00000000e+00,5.16500206e-04,5.47776653e-05,6.18277800e-03,6.46533887e-05,4.24452153e+00,6.15273463e-02,1.95649765e+04,3.03647388e+02,3.03878002e-03,8.43132957e-05,0.00000000e+00,0.00000000e+00,1.02934000e+01,1.52025131e-01
1.05000000e+00,2.68192441e-03,5.59005111e-05,0.00000000e+00,0.00000000e+00,5.27976474e-04,5.70748676e-05,6.12064111e-03,5.82835985e-05,4.23863989e+00,6.19374775e-02,1.94887620e+04,2.93679297e+02,3.04420392e-03,8.61596350e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.69985080e-03,5.90300183e-05,0.00000000e+00,0.00000000e+00,4.62414810e-04,2.17692535e-05,6.09281829e-03,5.84552722e-05,4.24913137e+00,6.18175193e-02,1.95668830e+04,3.13633334e+02,2.99821415e-03,6.69278420e-05,0.00000000e+00,0.00000000e+00,1.02936000e+01,1.50482964e-01
1.25000000e+00,2.67930825e-03,6.08676368e-05,0.00000000e+00,0.00000000e+00,4.49442196e-04,1.97614657e-05,6.06250845e-03,5.76336830e-05,4.24451556e+00,6.69253878e-02,1.94555412e+04,3.20354662e+02,2.96594416e-03,6.93877035e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.66592771e-03,5.74792882e-05,0.00000000e+00,0.00000000e+00,5.23339251e-04,3.99420780e-05,6.03726205e-03,5.84678233e-05,4.23696684e+00,6.21639881e-02,1.94013200e+04,2.96051389e+02,3.02616553e-03,8.44969568e-05,0.00000000e+00,0.00000000e+00,1.02778000e+01,1.46510787e-01
1.45000000e+00,2.68043743e-03,5.90367662e-05,0.00000000e+00,0.00000000e+00,4.75054639e-04,2.60717699e-05,5.97965637e-03,5.26872778e-05,4.24414238e+00,6.24941329e-02,1.94825189e+04,3.08455700e+02,2.99344849e-03,7.56944401e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.68746825e-03,5.83324876e-05,0.00000000e+00,0.00000000e+00,4.95147407e-04,3.91242854e-05,5.96809423e-03,5.61057107e-05,4.22924524e+00,6.03535561e-02,1.94837695e+04,3.03377099e+02,3.02136084e-03,7.82733686e-05,0.00000000e+00,0.00000000e+00,1.02938000e+01,1.45132418e-01
1.65000000e+00,2.68179039e-03,5.52592541e-05,0.00000000e+00,0.00000000e+00,4.77468893e-04,2.09427714e-05,5.95819527e-03,5.98160439e-05,4.24450267e+00,6.04430803e-02,1.94848900e+04,2.83167860e+02,2.99766459e-03,6.22018367e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,2.69451833e-03,5.97442730e-05,0.00000000e+00,0.00000000e+00,5.06592830e-04,3.09199071e-05,5.95615813e-03,5.91831232e-05,4.24479265e+00,6.40446061e-02,1.95191519e+04,3.06084179e+02,3.03946544e-03,7.25171097e-05,0.00000000e+00,0.00000000e+00,1.02606000e+01,1.45390509e-01
1.85000000e+00,2.66976231e-03,6.20033630e-05,0.00000000e+00,0.00000000e+00,5.28268012e-04,3.60421817e-05,5.94607447e-03,5.90122321e-05,4.22656609e+00,6.19588178e-02,1.94226780e+04,3.15084437e+02,3.03680626e-03,7.35408629e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95000000e+00,2.66337683e-03,6.01733290e-05,0.00000000e+00,0.00000000e+00,5.37109099e-04,3.43960925e-05,5.91475494e-03,5.91795498e-05,4.22642152e+00,5.81139769e-02,1.93782097e+04,2.97868133e+02,3.03996752e-03,7.20676765e-05,0.00000000e+00,0.00000000e+00,1.02606000e+01,1.44982870e-01
2.05000000e+00,2.65453277e-03,6.01417030e-05,0.00000000e+00,0.00000000e+00,5.54266403e-04,3.81393822e-05,5.82376743e-03,6.60958966e-05,4.21789575e+00,5.98785615e-02,1.93161892e+04,3.01900816e+02,3.05016882e-03,7.19404336e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e+00,2.66247619e-03,6.31491719e-05,0.00000000e+00,0.00000000e+00,5.28139549e-04,2.72176328e-05,5.80523537e-03,7.86941327e-05,4.20372798e+00,5.80233774e-02,1.93722930e+04,3.18289505e+02,3.03142817e-03,7.57445946e-05,0.00000000e+00,0.00000000e+00,1.02528000e+01,1.45351377e-01
