z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.65385594e-03,2.15837340e-05,0.00000000e+00,0.00000000e+00,5.04269070e-04,1.23615843e-05,6.55598619e-03,2.29412016e-05,4.17928981e+00,2.07427768e-02,1.95479263e+04,1.13164755e+02,2.98270174e-03,2.82185465e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.64877288e-03,2.13298310e-05,0.00000000e+00,0.00000000e+00,5.01877539e-04,1.17862944e-05,6.52559024e-03,2.55969904e-05,4.17585089e+00,1.99845735e-02,1.95396637e+04,1.13525553e+02,2.97578923e-03,2.79775999e-05,0.00000000e+00,0.00000000e+00,1.01234999e+01,5.04354884e-02
2.50000000e-01,2.65224855e-03,2.12915662e-05,0.00000000e+00,0.00000000e+00,5.08627356e-04,1.14905452e-05,6.52207059e-03,3.88458361e-05,4.17852549e+00,2.04480620e-02,1.95507336e+04,1.10693804e+02,2.98596356e-03,2.93601178e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.64274570e-03,2.10474505e-05,0.00000000e+00,0.00000000e+00,5.06674869e-04,1.18756143e-05,6.45666539e-03,2.90457131e-05,4.17160552e+00,2.08900809e-02,1.94724517e+04,1.10026483e+02,2.97658681e-03,2.98982987e-05,0.00000000e+00,0.00000000e+00,1.01147199e+01,4.96413462e-02
4.50000000e-01,2.63926026e-03,2.13853741e-05,0.00000000e+00,0.00000000e+00,5.09237081e-04,1.06988191e-05,6.37850029e-03,2.42600270e-05,4.16667640e+00,2.11014509e-02,1.94152158e+04,1.10511961e+02,2.97740494e-03,2.84064499e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.63845351e-03,2.12868008e-05,0.00000000e+00,0.00000000e+00,4.99890671e-04,9.09064941e-06,6.35799901e-03,2.61679500e-05,4.16446288e+00,2.27776594e-02,1.94153347e+04,1.13831076e+02,2.96726047e-03,2.67885762e-05,0.00000000e+00,0.00000000e+00,1.01068799e+01,4.99651643e-02
6.50000000e-01,2.63839652e-03,2.13235237e-05,0.00000000e+00,0.00000000e+00,4.98580434e-04,1.01226387e-05,6.33175267e-03,2.75585253e-05,4.15929156e+00,2.23151154e-02,1.94032702e+04,1.15575279e+02,2.96599056e-03,2.68154137e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.63227030e-03,2.08546409e-05,0.00000000e+00,0.00000000e+00,5.14130464e-04,1.29123421e-05,6.28971575e-03,2.64604324e-05,4.15417157e+00,2.12582485e-02,1.93736339e+04,1.10441568e+02,2.97615712e-03,2.91330946e-05,0.00000000e+00,0.00000000e+00,1.01002199e+01,4.89819939e-02
8.50000000e-01,2.62507535e-03,2.04440925e-05,0.00000000e+00,0.00000000e+00,5.04063447e-04,1.08108275e-05,6.29522372e-03,3.65872049e-05,4.15936318e+00,2.06209672e-02,1.93486774e+04,1.11276114e+02,2.95818185e-03,2.62813319e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.62153214e-03,1.98612520e-05,0.00000000e+00,0.00000000e+00,5.10345437e-04,1.11669269e-05,6.21272422e-03,2.40662018e-05,4.15436758e+00,2.07582931e-02,1.92940516e+04,1.05443110e+02,2.96378179e-03,2.45916761e-05,0.00000000e+00,0.00000000e+00,1.00879799e+01,4.92960560e-02
