z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,3.33939285e-03,8.60211326e-05,0.00000000e+00,0.00000000e+00,6.73631266e-04,3.44087946e-05,6.43674138e-03,7.26182959e-05,5.48813346e+00,1.06269570e-01,2.31087958e+04,4.70248551e+02,3.84302227e-03,1.02407930e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,3.36522520e-03,8.53917353e-05,0.00000000e+00,0.00000000e+00,6.89009093e-04,3.46565876e-05,6.40836074e-03,6.85054841e-05,5.47364328e+00,1.01612822e-01,2.31843251e+04,4.56284869e+02,3.88503636e-03,1.05406798e-04,0.00000000e+00,0.00000000e+00,1.34266675e+01,2.45937922e-01
2.50000000e-01,3.35572926e-03,8.30533857e-05,0.00000000e+00,0.00000000e+00,7.20323211e-04,3.78979788e-05,6.37112714e-03,6.36967602e-05,5.48428204e+00,9.71552585e-02,2.31876098e+04,4.42560421e+02,3.90526232e-03,1.01874166e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,3.36649667e-03,8.59145020e-05,0.00000000e+00,0.00000000e+00,7.19059765e-04,3.61312288e-05,6.34276456e-03,7.79376414e-05,5.48462915e+00,9.63710325e-02,2.32613044e+04,4.43033297e+02,3.91359070e-03,1.06281378e-04,0.00000000e+00,0.00000000e+00,1.34070675e+01,2.43790125e-01
4.50000000e-01,3.32516117e-03,8.33814657e-05,0.00000000e+00,0.00000000e+00,7.37730577e-04,4.06912907e-05,6.25348423e-03,3.53361515e-05,5.47366747e+00,9.89305812e-02,2.30006888e+04,4.38943588e+02,3.89374226e-03,1.03685077e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,3.32095375e-03,8.65734469e-05,0.00000000e+00,0.00000000e+00,7.22238644e-04,4.09279633e-05,6.22325312e-03,3.66542251e-05,5.46109615e+00,9.87955911e-02,2.29624064e+04,4.56934943e+02,3.87504862e-03,1.07506091e-04,0.00000000e+00,0.00000000e+00,1.33994675e+01,2.41775522e-01
6.50000000e-01,3.33465191e-03,8.40208628e-05,0.00000000e+00,0.00000000e+00,7.60138523e-04,4.50732251e-05,6.19894947e-03,3.78068508e-05,5.47278622e+00,9.95307700e-02,2.30200080e+04,4.45060152e+02,3.92810737e-03,1.07714790e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,3.34364252e-03,8.55558643e-05,0.00000000e+00,0.00000000e+00,7.49808442e-04,4.67734848e-05,6.17220805e-03,3.84247875e-05,5.48967306e+00,1.00146505e-01,2.30858423e+04,4.50424128e+02,3.92710171e-03,1.09991050e-04,0.00000000e+00,0.00000000e+00,1.33878675e+01,2.40185635e-01
8.50000000e-01,3.33855817e-03,8.61895063e-05,0.00000000e+00,0.00000000e+00,7.68898241e-04,4.53804762e-05,6.13553862e-03,3.84980583e-05,5.48987340e+00,1.01089723e-01,2.30753524e+04,4.51594224e+02,3.94170190e-03,1.11585076e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,3.34067467e-03,8.34182096e-05,0.00000000e+00,0.00000000e+00,7.74908387e-04,4.33488993e-05,6.10350211e-03,4.02166097e-05,5.48305931e+00,9.95540743e-02,2.30711605e+04,4.40136239e+02,3.95002215e-03,1.06486741e-04,0.00000000e+00,0.00000000e+00,1.33842675e+01,2.41120937e-01
1.05000000e+00,3.31883561e-03,7.92503633e-05,0.00000000e+00,0.00000000e+00,7.57998587e-04,3.96257796e-05,6.06724607e-03,3.95787559e-05,5.46710826e+00,9.75603917e-02,2.29506520e+04,4.23104411e+02,3.91187227e-03,1.00228156e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,3.35267208e-03,8.34616965e-05,0.00000000e+00,0.00000000e+00,7.80001214e-04,4.08436830e-05,6.03256827e-03,3.99879353e-05,5.50650991e+00,1.00526049e-01,2.31434959e+04,4.43326107e+02,3.97015394e-03,1.02019948e-04,0.00000000e+00,0.00000000e+00,1.33988675e+01,2.42354652e-01
1.25000000e+00,3.35578958e-03,8.31209092e-05,0.00000000e+00,0.00000000e+00,7.42824955e-04,3.38260198e-05,6.00735105e-03,4.10203921e-05,5.49471116e+00,1.01123109e-01,2.31484867e+04,4.39088580e+02,3.93723049e-03,9.97117518e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,3.35060335e-03,7.88722961e-05,0.00000000e+00,0.00000000e+00,7.36538330e-04,2.99980812e-05,5.97092067e-03,4.21252550e-05,5.47813468e+00,9.60844483e-02,2.30636902e+04,4.16182654e+02,3.92665787e-03,9.46941122e-05,0.00000000e+00,0.00000000e+00,1.33992675e+01,2.42677159e-01
1.45000000e+00,3.34722404e-03,8.47679814e-05,0.00000000e+00,0.00000000e+00,7.62053508e-04,3.20066650e-05,5.95937099e-03,4.45904487e-05,5.45069742e+00,1.00053746e-01,2.30013389e+04,4.45963102e+02,3.94887320e-03,1.00799757e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,3.36362538e-03,8.56129055e-05,0.00000000e+00,0.00000000e+00,7.65818872e-04,3.14768348e-05,5.94404918e-03,5.20441804e-05,5.49094678e+00,9.88634172e-02,2.31264480e+04,4.47497254e+02,3.96890232e-03,1.00344963e-04,0.00000000e+00,0.00000000e+00,1.34150675e+01,2.42123216e-01
1.65000000e+00,3.36431871e-03,8.75565730e-05,0.00000000e+00,0.00000000e+00,7.86612108e-04,4.44103415e-05,5.94723728e-03,6.76923680e-05,5.49158615e+00,1.01361673e-01,2.31156208e+04,4.57034620e+02,3.98894414e-03,1.07050312e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,3.34331990e-03,8.60960046e-05,0.00000000e+00,0.00000000e+00,7.49580107e-04,3.02814998e-05,5.89978723e-03,5.31106533e-05,5.46240765e+00,1.00083915e-01,2.29932258e+04,4.46712395e+02,3.93189273e-03,1.00359196e-04,0.00000000e+00,0.00000000e+00,1.34123610e+01,2.42354859e-01
1.85000000e+00,3.35601296e-03,8.56337879e-05,0.00000000e+00,0.00000000e+00,7.56234251e-04,3.75219762e-05,5.85243999e-03,4.71364419e-05,5.46411665e+00,1.01486215e-01,2.30411701e+04,4.47498806e+02,3.95049548e-03,1.00764572e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95000000e+00,3.35338877e-03,8.99014356e-05,0.00000000e+00,0.00000000e+00,8.04355691e-04,7.65847171e-05,5.83672511e-03,4.98753460e-05,5.46740769e+00,1.01844600e-01,2.30498651e+04,4.68105028e+02,3.99622228e-03,1.22793462e-04,0.00000000e+00,0.00000000e+00,1.34113610e+01,2.42121597e-01
2.05000000e+00,3.36071918e-03,8.90425826e-05,0.00000000e+00,0.00000000e+00,7.49009044e-04,4.00108999e-05,5.83025848e-03,5.68680604e-05,5.48724209e+00,1.01887134e-01,2.30592005e+04,4.61093289e+02,3.94942660e-03,1.06508635e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e+00,3.37710875e-03,8.74548148e-05,0.00000000e+00,0.00000000e+00,7.22510402e-04,3.51933538e-05,5.82496519e-03,6.81305647e-05,5.49363704e+00,1.00194990e-01,2.31587590e+04,4.52158930e+02,3.94029355e-03,1.02272547e-04,0.00000000e+00,0.00000000e+00,1.34108675e+01,2.39289037e-01
