z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.68630401e-03,2.03347803e-05,0.00000000e+00,0.00000000e+00,5.10406777e-04,1.51413729e-05,6.55598619e-03,2.29412016e-05,4.20751867e+00,1.89170183e-02,1.97191454e+04,1.06625266e+02,3.02116984e-03,2.85602479e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.67923225e-03,2.06220371e-05,0.00000000e+00,0.00000000e+00,5.11950831e-04,1.36526277e-05,6.52559024e-03,2.55969904e-05,4.20483195e+00,1.90407981e-02,1.97016322e+04,1.11460143e+02,3.01622732e-03,2.88694737e-05,0.00000000e+00,0.00000000e+00,1.02018400e+01,4.34919202e-02
2.50000000e-01,2.68370118e-03,1.95001633e-05,0.00000000e+00,0.00000000e+00,5.11859986e-04,1.18097266e-05,6.52207059e-03,3.88458361e-05,4.20978789e+00,1.88421373e-02,1.97161077e+04,1.00798036e+02,3.02054347e-03,2.72340047e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.67276022e-03,1.93247912e-05,0.00000000e+00,0.00000000e+00,5.03262731e-04,1.10467811e-05,6.45666539e-03,2.90457131e-05,4.19974852e+00,1.97437006e-02,1.96350076e+04,1.01112373e+02,3.00304951e-03,2.68503228e-05,0.00000000e+00,0.00000000e+00,1.01939400e+01,4.33394505e-02
4.50000000e-01,2.67473331e-03,1.91677630e-05,0.00000000e+00,0.00000000e+00,4.98921209e-04,8.89486052e-06,6.37850029e-03,2.42600270e-05,4.20105718e+00,1.98476423e-02,1.96072713e+04,9.92237063e+01,3.00236298e-03,2.37771027e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.67707958e-03,2.02895419e-05,0.00000000e+00,0.00000000e+00,4.99400210e-04,8.88597012e-06,6.35799901e-03,2.61679500e-05,4.20240352e+00,2.10986938e-02,1.96241125e+04,1.06690419e+02,3.00518386e-03,2.47939621e-05,0.00000000e+00,0.00000000e+00,1.01869200e+01,4.31205494e-02
6.50000000e-01,2.67206280e-03,1.99380035e-05,0.00000000e+00,0.00000000e+00,5.05603552e-04,1.03476322e-05,6.33175267e-03,2.75585253e-05,4.19596106e+00,2.11583866e-02,1.95953535e+04,1.08233657e+02,3.00638087e-03,2.55938131e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.66428930e-03,1.86829354e-05,0.00000000e+00,0.00000000e+00,5.17374288e-04,1.15507151e-05,6.28971575e-03,2.64604324e-05,4.18726574e+00,1.90849712e-02,1.95579176e+04,9.97711903e+01,3.01118934e-03,2.44056274e-05,0.00000000e+00,0.00000000e+00,1.01772400e+01,4.26105802e-02
8.50000000e-01,2.66209966e-03,1.87556064e-05,0.00000000e+00,0.00000000e+00,5.08322411e-04,1.05760191e-05,6.29522372e-03,3.65872049e-05,4.19873151e+00,1.88559125e-02,1.95616566e+04,1.01285649e+02,2.99914795e-03,2.27617717e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.65700576e-03,1.78675568e-05,0.00000000e+00,0.00000000e+00,5.15132906e-04,1.02861924e-05,6.21272422e-03,2.40662018e-05,4.19146543e+00,1.80666393e-02,1.94864131e+04,9.46021081e+01,3.00397302e-03,2.08518455e-05,0.00000000e+00,0.00000000e+00,1.01682600e+01,4.28917634e-02
