r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_local_mean,heating_local_std,fission_q_recoverable_mean,fission_q_recoverable_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
2.30051327e+00,2.05051327e+00,3.38519167e-04,1.72985012e-06,0.00000000e+00,0.00000000e+00,4.83155394e-05,1.48950744e-06,6.35864100e-03,2.54144106e-05,5.54803288e-01,2.08571813e-03,3.51370231e+04,1.35671054e+02,0.00000000e+00,0.00000000e+00,2.21480739e-04,2.37453625e-06,0.00000000e+00,0.00000000e+00,1.79387000e+00,3.77248546e-03
2.40053831e+00,2.15053831e+00,3.43749192e-04,1.78833477e-06,0.00000000e+00,0.00000000e+00,5.28514381e-05,3.69963492e-06,6.26521059e-03,2.39108689e-05,5.72809729e-01,2.18376890e-03,3.49379618e+04,1.33211814e+02,0.00000000e+00,0.00000000e+00,2.33529212e-04,4.08447503e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.49329497e-04,1.90856899e-06,0.00000000e+00,0.00000000e+00,5.42665697e-05,1.95791359e-06,6.18365955e-03,2.46903967e-05,5.88542627e-01,2.23801203e-03,3.47102886e+04,1.35383738e+02,0.00000000e+00,0.00000000e+00,2.42538740e-04,2.89800739e-06,0.00000000e+00,0.00000000e+00,1.84628000e+00,4.00910773e-03
2.60058838e+00,2.35058838e+00,3.54499078e-04,1.95959482e-06,0.00000000e+00,0.00000000e+00,5.34907196e-05,1.19840523e-06,6.13793579e-03,2.65241527e-05,6.02759988e-01,2.38839395e-03,3.46268463e+04,1.38495876e+02,0.00000000e+00,0.00000000e+00,2.47834726e-04,2.57778597e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.59292300e-04,1.89616407e-06,0.00000000e+00,0.00000000e+00,6.39736054e-05,7.42064745e-06,6.04627063e-03,2.24188325e-05,6.19611609e-01,2.27350902e-03,3.44655191e+04,1.39572667e+02,0.00000000e+00,0.00000000e+00,2.65061884e-04,7.35739122e-06,0.00000000e+00,0.00000000e+00,1.89775000e+00,4.22243580e-03
2.80063846e+00,2.55063846e+00,3.63738529e-04,1.87964659e-06,0.00000000e+00,0.00000000e+00,6.30923742e-05,4.12410563e-06,5.97529246e-03,2.31507817e-05,6.31243177e-01,2.27472867e-03,3.42481488e+04,1.36345892e+02,0.00000000e+00,0.00000000e+00,2.70417322e-04,4.46819116e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.69296280e-04,1.91269517e-06,0.00000000e+00,0.00000000e+00,6.14700623e-05,2.89466941e-06,5.92848731e-03,2.33069274e-05,6.46281869e-01,2.33059730e-03,3.41441109e+04,1.27221720e+02,0.00000000e+00,0.00000000e+00,2.75465555e-04,3.58391059e-06,0.00000000e+00,0.00000000e+00,1.94848000e+00,4.31184594e-03
3.00068853e+00,2.75068853e+00,3.75533373e-04,2.14154787e-06,0.00000000e+00,0.00000000e+00,6.18373053e-05,2.61393092e-06,5.88449648e-03,2.53051658e-05,6.60561188e-01,2.36043092e-03,3.41623760e+04,1.30076999e+02,0.00000000e+00,0.00000000e+00,2.82705191e-04,3.61971384e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.79512463e-04,2.05441248e-06,0.00000000e+00,0.00000000e+00,6.16886056e-05,2.33585589e-06,5.79921361e-03,2.22699355e-05,6.74700445e-01,2.34655582e-03,3.39261694e+04,1.13796511e+02,0.00000000e+00,0.00000000e+00,2.88523062e-04,3.38833120e-06,0.00000000e+00,0.00000000e+00,1.99640000e+00,4.35848170e-03
3.20073861e+00,2.95073861e+00,3.84391772e-04,2.14161565e-06,0.00000000e+00,0.00000000e+00,6.45088660e-05,2.29456270e-06,5.72679662e-03,2.14070666e-05,6.88392908e-01,2.28812715e-03,3.37764945e+04,1.08176707e+02,0.00000000e+00,0.00000000e+00,2.97794295e-04,3.25609462e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.88816894e-04,2.18684144e-06,0.00000000e+00,0.00000000e+00,6.58547126e-05,1.93224343e-06,5.66712615e-03,2.22889263e-05,7.02648724e-01,2.43627251e-03,3.36453564e+04,1.12778529e+02,0.00000000e+00,0.00000000e+00,3.04882611e-04,3.03431342e-06,0.00000000e+00,0.00000000e+00,2.04322000e+00,4.50188685e-03
3.40078868e+00,3.15078868e+00,3.94206722e-04,2.30464997e-06,0.00000000e+00,0.00000000e+00,6.66266463e-05,1.34277825e-06,5.59610420e-03,1.97328116e-05,7.17336937e-01,2.67691383e-03,3.34344503e+04,1.13206209e+02,0.00000000e+00,0.00000000e+00,3.12677553e-04,2.78203272e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.00753158e-04,2.39534488e-06,0.00000000e+00,0.00000000e+00,6.70893442e-05,1.16953312e-06,5.55626951e-03,2.23758922e-05,7.31704324e-01,2.73245963e-03,3.34043611e+04,1.23264319e+02,0.00000000e+00,0.00000000e+00,3.20631192e-04,2.83693957e-06,0.00000000e+00,0.00000000e+00,2.09229000e+00,4.56369717e-03
3.60083876e+00,3.35083876e+00,4.05624916e-04,2.48739993e-06,0.00000000e+00,0.00000000e+00,6.90445980e-05,1.34028645e-06,5.48632931e-03,1.96291410e-05,7.47447454e-01,2.64820709e-03,3.32705435e+04,1.12266038e+02,0.00000000e+00,0.00000000e+00,3.28878773e-04,3.03144327e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.11067287e-04,2.40342458e-06,0.00000000e+00,0.00000000e+00,7.25728482e-05,1.80132083e-06,5.42411134e-03,1.93465862e-05,7.59055141e-01,2.62402417e-03,3.32188357e+04,1.18565385e+02,0.00000000e+00,0.00000000e+00,3.38833658e-04,3.20175731e-06,0.00000000e+00,0.00000000e+00,2.13961000e+00,4.60592268e-03
3.80088883e+00,3.55088883e+00,4.18619848e-04,2.44407542e-06,0.00000000e+00,0.00000000e+00,7.37334675e-05,1.68003933e-06,5.38757681e-03,1.96273676e-05,7.76299743e-01,2.66472141e-03,3.31943302e+04,1.19256037e+02,0.00000000e+00,0.00000000e+00,3.48451442e-04,2.95934594e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.24742224e-04,2.45500102e-06,0.00000000e+00,0.00000000e+00,7.53131571e-05,1.71787927e-06,5.34156318e-03,2.26984085e-05,7.91340716e-01,2.74614088e-03,3.31161299e+04,1.31652786e+02,0.00000000e+00,0.00000000e+00,3.57201616e-04,3.06758787e-06,0.00000000e+00,0.00000000e+00,2.18718000e+00,4.88010553e-03
4.00093891e+00,3.75093891e+00,4.29619452e-04,2.54948698e-06,0.00000000e+00,0.00000000e+00,7.92365611e-05,2.39764844e-06,5.28042501e-03,1.99808285e-05,8.04866689e-01,2.73657550e-03,3.30343000e+04,1.26652209e+02,0.00000000e+00,0.00000000e+00,3.67096718e-04,3.71600759e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.34249910e-04,2.66148830e-06,0.00000000e+00,0.00000000e+00,7.78601907e-05,1.47211687e-06,5.19523006e-03,1.80767266e-05,8.17868113e-01,2.83233431e-03,3.27974993e+04,1.22918346e+02,0.00000000e+00,0.00000000e+00,3.72269906e-04,3.26344155e-06,0.00000000e+00,0.00000000e+00,2.23250000e+00,5.03401561e-03
4.20098898e+00,3.95098898e+00,4.39592040e-04,2.71480505e-06,0.00000000e+00,0.00000000e+00,8.18106724e-05,2.34739283e-06,5.13314682e-03,1.86716979e-05,8.33764534e-01,2.89170489e-03,3.26549000e+04,1.16374255e+02,0.00000000e+00,0.00000000e+00,3.83156713e-04,4.00966064e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.45086463e-04,2.67949672e-06,0.00000000e+00,0.00000000e+00,8.56430942e-05,3.41598193e-06,5.08094596e-03,1.93940423e-05,8.49562941e-01,3.01370778e-03,3.25202437e+04,1.21160754e+02,0.00000000e+00,0.00000000e+00,3.93782166e-04,4.60906934e-06,0.00000000e+00,0.00000000e+00,2.27808000e+00,5.02301129e-03
4.40103906e+00,4.15103906e+00,4.51463904e-04,2.87527927e-06,0.00000000e+00,0.00000000e+00,8.66866653e-05,1.98125069e-06,5.04299592e-03,2.05783348e-05,8.66439042e-01,3.15760634e-03,3.24425016e+04,1.28180017e+02,0.00000000e+00,0.00000000e+00,4.02022635e-04,3.49387028e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.56871511e-04,2.93873869e-06,0.00000000e+00,0.00000000e+00,8.69772645e-05,2.38259906e-06,4.98752963e-03,2.02755042e-05,8.79746599e-01,3.02532779e-03,3.23678996e+04,1.31143915e+02,0.00000000e+00,0.00000000e+00,4.08706975e-04,3.67042400e-06,0.00000000e+00,0.00000000e+00,2.32475000e+00,5.11796944e-03
4.60108913e+00,4.35108913e+00,4.62036785e-04,3.16273219e-06,0.00000000e+00,0.00000000e+00,8.86960400e-05,1.89029546e-06,4.97052097e-03,3.37213930e-05,8.93159965e-01,3.18913617e-03,3.23548732e+04,1.68566960e+02,0.00000000e+00,0.00000000e+00,4.16193855e-04,3.74854436e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.64588661e-04,2.97059996e-06,0.00000000e+00,0.00000000e+00,8.90196461e-05,1.78070921e-06,4.90290236e-03,1.91698457e-05,9.04531095e-01,3.27642823e-03,3.21665025e+04,1.27082728e+02,0.00000000e+00,0.00000000e+00,4.20554444e-04,3.72768624e-06,0.00000000e+00,0.00000000e+00,2.37203000e+00,5.23562881e-03
4.80113921e+00,4.55113921e+00,4.69177482e-04,3.10055452e-06,0.00000000e+00,0.00000000e+00,9.10434600e-05,1.89256241e-06,4.85711814e-03,1.97202948e-05,9.17014037e-01,3.37794094e-03,3.20251013e+04,1.27970583e+02,0.00000000e+00,0.00000000e+00,4.28183343e-04,3.79998128e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.76075531e-04,3.13301194e-06,0.00000000e+00,0.00000000e+00,9.45860126e-05,2.85289055e-06,4.79891155e-03,1.80452118e-05,9.34476195e-01,3.32181300e-03,3.18942192e+04,1.22590226e+02,0.00000000e+00,0.00000000e+00,4.40127881e-04,4.26158949e-06,0.00000000e+00,0.00000000e+00,2.41762000e+00,5.43521586e-03
5.00118928e+00,4.75118928e+00,4.83046869e-04,3.08879694e-06,0.00000000e+00,0.00000000e+00,9.50338298e-05,2.24726954e-06,4.75116679e-03,1.91581234e-05,9.47560958e-01,3.53158554e-03,3.17953130e+04,1.15014963e+02,0.00000000e+00,0.00000000e+00,4.48483173e-04,4.11649607e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.89000199e-04,3.35939842e-06,0.00000000e+00,0.00000000e+00,1.00735484e-04,5.00975523e-06,4.71055508e-03,1.87833105e-05,9.60946190e-01,3.80371175e-03,3.17255359e+04,1.18319318e+02,0.00000000e+00,0.00000000e+00,4.61204849e-04,5.94921224e-06,0.00000000e+00,0.00000000e+00,2.46203000e+00,5.50167016e-03
5.20123936e+00,4.95123936e+00,4.91227716e-04,3.25863965e-06,0.00000000e+00,0.00000000e+00,1.01458895e-04,3.48002087e-06,4.65943950e-03,1.92898119e-05,9.69693930e-01,3.51487396e-03,3.15078547e+04,1.24643299e+02,0.00000000e+00,0.00000000e+00,4.65528930e-04,4.50956976e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,4.98640285e-04,3.51166599e-06,0.00000000e+00,0.00000000e+00,1.04839888e-04,3.56279268e-06,4.61727348e-03,1.95908279e-05,9.85006276e-01,3.65680653e-03,3.14808209e+04,1.24803682e+02,0.00000000e+00,0.00000000e+00,4.77129552e-04,5.04527558e-06,0.00000000e+00,0.00000000e+00,2.50410000e+00,5.55200395e-03
5.40128943e+00,5.15128943e+00,5.02391712e-04,3.36866373e-06,0.00000000e+00,0.00000000e+00,1.03610075e-04,2.50649246e-06,4.56689889e-03,1.97637564e-05,9.95942048e-01,3.59014938e-03,3.12707339e+04,1.28350866e+02,0.00000000e+00,0.00000000e+00,4.80982512e-04,4.23699812e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.07311481e-04,3.44776633e-06,0.00000000e+00,0.00000000e+00,1.01293182e-04,2.10612673e-06,4.51302990e-03,1.88505204e-05,1.00854590e+00,3.78425497e-03,3.10626758e+04,1.22973633e+02,0.00000000e+00,0.00000000e+00,4.84934806e-04,4.05563381e-06,0.00000000e+00,0.00000000e+00,2.54688000e+00,5.74338936e-03
5.60133951e+00,5.35133951e+00,5.13783741e-04,3.38357173e-06,0.00000000e+00,0.00000000e+00,1.00115611e-04,1.87172393e-06,4.45778328e-03,1.76729051e-05,1.02074158e+00,3.86964858e-03,3.09468523e+04,1.18252208e+02,0.00000000e+00,0.00000000e+00,4.91334484e-04,4.00270545e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.18965941e-04,3.36122814e-06,0.00000000e+00,0.00000000e+00,1.04019800e-04,2.39104708e-06,4.41965551e-03,1.60058988e-05,1.03452636e+00,3.68880954e-03,3.08723240e+04,1.16446885e+02,0.00000000e+00,0.00000000e+00,5.01557602e-04,4.42594762e-06,0.00000000e+00,0.00000000e+00,2.58976000e+00,5.79899195e-03
5.80138958e+00,5.55138958e+00,5.24606882e-04,3.18003130e-06,0.00000000e+00,0.00000000e+00,1.07302615e-04,2.16347115e-06,4.39519498e-03,1.79100983e-05,1.04757075e+00,3.59646951e-03,3.08792255e+04,1.18483673e+02,0.00000000e+00,0.00000000e+00,5.10816231e-04,4.28917519e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.29176483e-04,3.20354759e-06,0.00000000e+00,0.00000000e+00,1.07251532e-04,2.23991490e-06,4.35303687e-03,1.88672642e-05,1.05959146e+00,3.72966916e-03,3.06504959e+04,1.13125868e+02,0.00000000e+00,0.00000000e+00,5.16723597e-04,4.11956548e-06,0.00000000e+00,0.00000000e+00,2.63080000e+00,5.68174471e-03
6.00143966e+00,5.75143966e+00,5.34731126e-04,3.23419930e-06,0.00000000e+00,0.00000000e+00,1.08931525e-04,2.12596060e-06,4.30731571e-03,1.73407549e-05,1.07010107e+00,3.82634524e-03,3.05627467e+04,1.14302481e+02,0.00000000e+00,0.00000000e+00,5.25019091e-04,4.01630582e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.38652843e-04,3.42841470e-06,0.00000000e+00,0.00000000e+00,1.09420612e-04,2.18044075e-06,4.26034079e-03,1.75007879e-05,1.08421984e+00,4.12928276e-03,3.05015402e+04,1.35358082e+02,0.00000000e+00,0.00000000e+00,5.30369262e-04,4.26289910e-06,0.00000000e+00,0.00000000e+00,2.67339000e+00,5.85616999e-03
6.20148973e+00,5.95148973e+00,5.43515254e-04,3.53149795e-06,0.00000000e+00,0.00000000e+00,1.09269745e-04,2.05144796e-06,4.21727546e-03,1.79315484e-05,1.09562491e+00,4.00366073e-03,3.02714409e+04,1.18384149e+02,0.00000000e+00,0.00000000e+00,5.36551753e-04,4.33359992e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.49418501e-04,3.48601720e-06,0.00000000e+00,0.00000000e+00,1.11376093e-04,2.06544374e-06,4.16814646e-03,1.71268858e-05,1.10821516e+00,4.06834700e-03,3.01094526e+04,1.12617574e+02,0.00000000e+00,0.00000000e+00,5.45832631e-04,4.21107512e-06,0.00000000e+00,0.00000000e+00,2.71385000e+00,5.94369843e-03
6.40153981e+00,6.15153981e+00,5.54044056e-04,3.62479185e-06,0.00000000e+00,0.00000000e+00,1.16182985e-04,3.24703223e-06,4.12705551e-03,1.70520424e-05,1.12014701e+00,3.93855305e-03,2.99906926e+04,1.17334791e+02,0.00000000e+00,0.00000000e+00,5.56545556e-04,5.43376397e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.59334700e-04,3.55778822e-06,0.00000000e+00,0.00000000e+00,1.17124142e-04,2.62775902e-06,4.10116643e-03,1.82520560e-05,1.12972052e+00,3.99035128e-03,2.99907981e+04,1.19236635e+02,0.00000000e+00,0.00000000e+00,5.63066313e-04,5.06922354e-06,0.00000000e+00,0.00000000e+00,2.75452000e+00,6.11480209e-03
6.60158988e+00,6.35158988e+00,5.64554654e-04,3.60998869e-06,0.00000000e+00,0.00000000e+00,1.19207171e-04,2.62787940e-06,4.04883093e-03,1.77696076e-05,1.14134211e+00,4.14703093e-03,2.99097471e+04,1.24541187e+02,0.00000000e+00,0.00000000e+00,5.71537729e-04,4.88470312e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.69685359e-04,3.67554445e-06,0.00000000e+00,0.00000000e+00,1.22479873e-04,3.12885365e-06,4.02331858e-03,1.85563138e-05,1.15390518e+00,4.09297235e-03,2.98501458e+04,1.24801556e+02,0.00000000e+00,0.00000000e+00,5.80636184e-04,5.32192663e-06,0.00000000e+00,0.00000000e+00,2.79590000e+00,6.43970485e-03
6.80163996e+00,6.55163996e+00,5.77467576e-04,4.01625322e-06,0.00000000e+00,0.00000000e+00,1.25149500e-04,2.90893163e-06,4.00539148e-03,2.10494800e-05,1.16660119e+00,3.98254647e-03,2.99014561e+04,1.34350140e+02,0.00000000e+00,0.00000000e+00,5.91247709e-04,5.36862817e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.80248332e-04,3.99841294e-06,0.00000000e+00,0.00000000e+00,1.23617810e-04,2.71350346e-06,3.94602543e-03,2.00818683e-05,1.17440169e+00,4.22801928e-03,2.96298588e+04,1.35467035e+02,0.00000000e+00,0.00000000e+00,5.94278717e-04,5.38242553e-06,0.00000000e+00,0.00000000e+00,2.83610000e+00,6.39879256e-03
7.00169004e+00,6.75169004e+00,5.85079011e-04,3.94909572e-06,0.00000000e+00,0.00000000e+00,1.22031572e-04,2.26340038e-06,3.89713586e-03,1.76132531e-05,1.18491806e+00,4.06605496e-03,2.94551725e+04,1.35115825e+02,0.00000000e+00,0.00000000e+00,5.98603089e-04,5.01311889e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.90556889e-04,4.01741947e-06,0.00000000e+00,0.00000000e+00,1.25807939e-04,2.70642892e-06,3.86798956e-03,1.89310745e-05,1.19732333e+00,4.17140683e-03,2.94350554e+04,1.36145347e+02,0.00000000e+00,0.00000000e+00,6.08629391e-04,4.98445442e-06,0.00000000e+00,0.00000000e+00,2.87585000e+00,6.51479094e-03
