z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.47946474e-03,5.86811974e-05,0.00000000e+00,0.00000000e+00,4.76867543e-04,2.90562405e-05,6.43674138e-03,7.26182959e-05,4.05313275e+00,5.67999976e-02,1.83710546e+04,3.04259571e+02,2.78633043e-03,5.85005935e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.46628752e-03,5.84715177e-05,0.00000000e+00,0.00000000e+00,4.56444098e-04,2.11992325e-05,6.40836074e-03,6.85054841e-05,4.02151715e+00,5.63475089e-02,1.82761368e+04,2.93351093e+02,2.75335309e-03,5.78846602e-05,0.00000000e+00,0.00000000e+00,9.66640000e+00,1.38601104e-01
2.50000000e-01,2.44666725e-03,5.96779990e-05,0.00000000e+00,0.00000000e+00,4.67920131e-04,2.51156175e-05,6.37112714e-03,6.36967602e-05,3.99888323e+00,5.55814033e-02,1.81632951e+04,3.03645094e+02,2.74355117e-03,6.31613389e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.45822583e-03,5.98337159e-05,0.00000000e+00,0.00000000e+00,4.97615906e-04,4.23837930e-05,6.34276456e-03,7.79376414e-05,3.99968430e+00,5.25552637e-02,1.82375346e+04,2.97807227e+02,2.78345919e-03,7.11426377e-05,0.00000000e+00,0.00000000e+00,9.64520000e+00,1.34986693e-01
4.50000000e-01,2.43279233e-03,5.97121529e-05,0.00000000e+00,0.00000000e+00,5.09070208e-04,4.19219861e-05,6.25348423e-03,3.53361515e-05,3.99184463e+00,5.63681222e-02,1.80801371e+04,3.04899894e+02,2.77235410e-03,7.23953508e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.43005784e-03,6.06715187e-05,0.00000000e+00,0.00000000e+00,5.05142666e-04,4.24827866e-05,6.22325312e-03,3.66542251e-05,3.97898489e+00,5.29882084e-02,1.80346944e+04,3.08046669e+02,2.76679864e-03,7.24504309e-05,0.00000000e+00,0.00000000e+00,9.62700000e+00,1.36453102e-01
6.50000000e-01,2.43544311e-03,5.65167363e-05,0.00000000e+00,0.00000000e+00,5.38996456e-04,4.56339771e-05,6.19894947e-03,3.78068508e-05,3.99665802e+00,5.35799581e-02,1.80352830e+04,2.89285233e+02,2.80745781e-03,7.51249867e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.45336835e-03,5.94338569e-05,0.00000000e+00,0.00000000e+00,5.39866761e-04,4.22761821e-05,6.17220805e-03,3.84247875e-05,4.00827020e+00,5.39105931e-02,1.81323991e+04,3.03211042e+02,2.82652468e-03,7.07697897e-05,0.00000000e+00,0.00000000e+00,9.62260000e+00,1.35873233e-01
8.50000000e-01,2.45784101e-03,6.02692593e-05,0.00000000e+00,0.00000000e+00,5.07272889e-04,2.15387137e-05,6.13553862e-03,3.84980583e-05,4.00310725e+00,5.48330135e-02,1.81525546e+04,3.01441778e+02,2.79893464e-03,6.04783476e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.46983096e-03,6.16918925e-05,0.00000000e+00,0.00000000e+00,5.09195317e-04,2.67796356e-05,6.10350211e-03,4.02166097e-05,4.00623005e+00,5.36218322e-02,1.82162260e+04,3.07750155e+02,2.81307348e-03,6.94083376e-05,0.00000000e+00,0.00000000e+00,9.62300000e+00,1.33568984e-01
