z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.57112425e-03,5.48697207e-05,0.00000000e+00,0.00000000e+00,4.93693222e-04,3.01299615e-05,6.43674138e-03,7.26182959e-05,4.06570905e+00,5.08106301e-02,1.87328692e+04,2.80568450e+02,2.89495349e-03,5.99392166e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.57409947e-03,4.87620229e-05,0.00000000e+00,0.00000000e+00,4.68918437e-04,2.50014243e-05,6.40836074e-03,6.85054841e-05,4.05565206e+00,4.80616434e-02,1.87322662e+04,2.44886494e+02,2.87363411e-03,5.76109961e-05,0.00000000e+00,0.00000000e+00,9.83260000e+00,1.24507457e-01
2.50000000e-01,2.57653306e-03,5.07324790e-05,0.00000000e+00,0.00000000e+00,4.88661570e-04,2.93224814e-05,6.37112714e-03,6.36967602e-05,4.07311467e+00,4.97661342e-02,1.88019995e+04,2.51346228e+02,2.89414640e-03,6.55326658e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.59741055e-03,5.20116835e-05,0.00000000e+00,0.00000000e+00,5.12046231e-04,4.48975950e-05,6.34276456e-03,7.79376414e-05,4.08085284e+00,4.96188833e-02,1.89052348e+04,2.49514094e+02,2.93712498e-03,7.88211922e-05,0.00000000e+00,0.00000000e+00,9.82860000e+00,1.24336939e-01
4.50000000e-01,2.56809172e-03,5.22446734e-05,0.00000000e+00,0.00000000e+00,5.17748372e-04,2.96511242e-05,6.25348423e-03,3.53361515e-05,4.06754425e+00,5.26451698e-02,1.87593924e+04,2.68525322e+02,2.91631900e-03,6.54414856e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.56390157e-03,5.30893623e-05,0.00000000e+00,0.00000000e+00,5.22955838e-04,3.14270785e-05,6.22325312e-03,3.66542251e-05,4.06763514e+00,5.00039848e-02,1.87192200e+04,2.75590586e+02,2.91827767e-03,6.56203815e-05,0.00000000e+00,0.00000000e+00,9.82780000e+00,1.25689053e-01
6.50000000e-01,2.54378934e-03,5.21342914e-05,0.00000000e+00,0.00000000e+00,5.33106188e-04,3.25050403e-05,6.19894947e-03,3.78068508e-05,4.06271791e+00,5.07287730e-02,1.85748014e+04,2.78408669e+02,2.90970681e-03,6.57962347e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.56646611e-03,5.10660471e-05,0.00000000e+00,0.00000000e+00,5.22782937e-04,2.98522707e-05,6.17220805e-03,3.84247875e-05,4.07020570e+00,5.15711901e-02,1.86894521e+04,2.71031507e+02,2.92238319e-03,6.48268168e-05,0.00000000e+00,0.00000000e+00,9.82800000e+00,1.25272601e-01
8.50000000e-01,2.57868497e-03,5.27037991e-05,0.00000000e+00,0.00000000e+00,5.66969271e-04,4.99031182e-05,6.13553862e-03,3.84980583e-05,4.07390893e+00,5.13775028e-02,1.87553675e+04,2.72689021e+02,2.97927200e-03,7.88804637e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.56154713e-03,5.47961748e-05,0.00000000e+00,0.00000000e+00,5.38987234e-04,3.75050354e-05,6.10350211e-03,4.02166097e-05,4.06218396e+00,5.24873345e-02,1.86836187e+04,2.88712855e+02,2.93439676e-03,6.98111062e-05,0.00000000e+00,0.00000000e+00,9.82240000e+00,1.24357142e-01
