z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.60685533e-03,1.90049330e-05,0.00000000e+00,0.00000000e+00,4.88115869e-04,1.04510056e-05,6.55598619e-03,2.29412016e-05,4.11087202e+00,1.70568900e-02,1.93075923e+04,9.86817847e+01,2.91962824e-03,2.39485734e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.60252113e-03,1.88880821e-05,0.00000000e+00,0.00000000e+00,4.90121125e-04,1.05610418e-05,6.52559024e-03,2.55969904e-05,4.10950538e+00,1.69281062e-02,1.92976599e+04,1.00494729e+02,2.91785466e-03,2.46273556e-05,0.00000000e+00,0.00000000e+00,9.95175996e+00,4.35061377e-02
2.50000000e-01,2.60425593e-03,1.93637595e-05,0.00000000e+00,0.00000000e+00,4.98742007e-04,1.10399633e-05,6.52207059e-03,3.88458361e-05,4.11310166e+00,1.82208683e-02,1.93051051e+04,1.02050974e+02,2.92816187e-03,2.71181616e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.59666743e-03,1.91186653e-05,0.00000000e+00,0.00000000e+00,4.95852693e-04,1.04312525e-05,6.45666539e-03,2.90457131e-05,4.10549560e+00,1.80535666e-02,1.92374786e+04,1.00664772e+02,2.91972380e-03,2.65076385e-05,0.00000000e+00,0.00000000e+00,9.94351995e+00,4.25649861e-02
4.50000000e-01,2.59895838e-03,1.90408678e-05,0.00000000e+00,0.00000000e+00,4.97919262e-04,8.41659193e-06,6.37850029e-03,2.42600270e-05,4.10294662e+00,1.76231713e-02,1.92095571e+04,1.00052942e+02,2.92580031e-03,2.45032315e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.60167893e-03,1.91096624e-05,0.00000000e+00,0.00000000e+00,4.99058832e-04,9.22124884e-06,6.35799901e-03,2.61679500e-05,4.10489143e+00,1.89164763e-02,1.92278332e+04,1.00767655e+02,2.92965786e-03,2.43293262e-05,0.00000000e+00,0.00000000e+00,9.93519995e+00,4.23108693e-02
6.50000000e-01,2.59441512e-03,1.78912500e-05,0.00000000e+00,0.00000000e+00,4.95324808e-04,9.46177993e-06,6.33175267e-03,2.75585253e-05,4.09611911e+00,1.86054431e-02,1.91804680e+04,9.80140855e+01,2.91874745e-03,2.25546830e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.59099688e-03,1.75138408e-05,0.00000000e+00,0.00000000e+00,5.07350195e-04,1.13674693e-05,6.28971575e-03,2.64604324e-05,4.09186539e+00,1.75875522e-02,1.91671242e+04,9.65971431e+01,2.92822756e-03,2.35696820e-05,0.00000000e+00,0.00000000e+00,9.92489995e+00,4.17901176e-02
8.50000000e-01,2.59118001e-03,1.80560815e-05,0.00000000e+00,0.00000000e+00,4.97863858e-04,1.06644267e-05,6.29522372e-03,3.65872049e-05,4.10123720e+00,1.71085352e-02,1.91804333e+04,9.97900007e+01,2.91805369e-03,2.24756196e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.58720601e-03,1.82914895e-05,0.00000000e+00,0.00000000e+00,5.08642966e-04,1.21710410e-05,6.21272422e-03,2.40662018e-05,4.09391788e+00,1.67852063e-02,1.91166530e+04,9.45903636e+01,2.92773679e-03,2.29735045e-05,0.00000000e+00,0.00000000e+00,9.91605995e+00,4.14197647e-02
1.05000000e+00,2.59106704e-03,1.78568084e-05,0.00000000e+00,0.00000000e+00,5.04428802e-04,1.01072046e-05,6.18269025e-03,2.96825508e-05,4.10130550e+00,1.62855669e-02,1.91240252e+04,9.36677348e+01,2.92842004e-03,2.32085697e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.60109328e-03,1.84677522e-05,0.00000000e+00,0.00000000e+00,5.08801022e-04,1.07415600e-05,6.13808767e-03,2.12930650e-05,4.10522951e+00,1.64535143e-02,1.91529961e+04,9.94756429e+01,2.94378658e-03,2.33575100e-05,0.00000000e+00,0.00000000e+00,9.90841995e+00,4.10649352e-02
1.25000000e+00,2.59498253e-03,1.81884643e-05,0.00000000e+00,0.00000000e+00,5.03853765e-04,1.09112271e-05,6.09537333e-03,2.36115094e-05,4.10467267e+00,1.62377261e-02,1.90815649e+04,9.84028929e+01,2.93497074e-03,2.34523731e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
