z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.59216421e-03,2.01248406e-05,0.00000000e+00,0.00000000e+00,4.87148516e-04,1.08810549e-05,6.55598619e-03,2.29412016e-05,4.08368048e+00,1.93997062e-02,1.92237085e+04,1.03808975e+02,2.90391320e-03,2.62960135e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.58517759e-03,2.00051541e-05,0.00000000e+00,0.00000000e+00,4.84478901e-04,1.11899205e-05,6.52559024e-03,2.55969904e-05,4.07957988e+00,1.91930565e-02,1.91943487e+04,1.06189297e+02,2.89473548e-03,2.51592029e-05,0.00000000e+00,0.00000000e+00,9.88105996e+00,4.58675490e-02
2.50000000e-01,2.58509923e-03,1.96169256e-05,0.00000000e+00,0.00000000e+00,4.93328327e-04,1.16737272e-05,6.52207059e-03,3.88458361e-05,4.08266368e+00,1.91394590e-02,1.91999967e+04,1.01156627e+02,2.90347055e-03,2.66994432e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.57402195e-03,1.86484876e-05,0.00000000e+00,0.00000000e+00,4.93598890e-04,1.09666415e-05,6.45666539e-03,2.90457131e-05,4.07215975e+00,1.88722367e-02,1.91068913e+04,9.85473156e+01,2.89474794e-03,2.57464909e-05,0.00000000e+00,0.00000000e+00,9.87397995e+00,4.43748352e-02
4.50000000e-01,2.57799228e-03,1.92205695e-05,0.00000000e+00,0.00000000e+00,4.91928358e-04,9.09486633e-06,6.37850029e-03,2.42600270e-05,4.07273397e+00,1.87964228e-02,1.90900674e+04,9.98102965e+01,2.89882306e-03,2.48751977e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.58050861e-03,1.92717580e-05,0.00000000e+00,0.00000000e+00,4.86520014e-04,9.52964065e-06,6.35799901e-03,2.61679500e-05,4.07284668e+00,2.01123406e-02,1.91044568e+04,1.01372748e+02,2.89591282e-03,2.47571427e-05,0.00000000e+00,0.00000000e+00,9.86459995e+00,4.36635545e-02
6.50000000e-01,2.57595470e-03,1.83946092e-05,0.00000000e+00,0.00000000e+00,4.82587782e-04,9.86854464e-06,6.33175267e-03,2.75585253e-05,4.06523566e+00,1.93797778e-02,1.90708292e+04,9.91368989e+01,2.88751660e-03,2.41425691e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.57396348e-03,1.75295087e-05,0.00000000e+00,0.00000000e+00,4.96582278e-04,1.27543004e-05,6.28971575e-03,2.64604324e-05,4.06278490e+00,1.81042886e-02,1.90695658e+04,9.23757156e+01,2.90035714e-03,2.59998149e-05,0.00000000e+00,0.00000000e+00,9.85559995e+00,4.27320825e-02
8.50000000e-01,2.57254678e-03,1.75558074e-05,0.00000000e+00,0.00000000e+00,4.90208043e-04,1.18375242e-05,6.29522372e-03,3.65872049e-05,4.07073725e+00,1.80302624e-02,1.90641569e+04,9.51642016e+01,2.89188652e-03,2.38725892e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.56594454e-03,1.72593226e-05,0.00000000e+00,0.00000000e+00,5.02630307e-04,1.23507420e-05,6.21272422e-03,2.40662018e-05,4.06458706e+00,1.72071331e-02,1.89949211e+04,8.88115897e+01,2.90052139e-03,2.27898381e-05,0.00000000e+00,0.00000000e+00,9.84837995e+00,4.25407722e-02
1.05000000e+00,2.57054428e-03,1.72223574e-05,0.00000000e+00,0.00000000e+00,4.98659237e-04,1.12400616e-05,6.18269025e-03,2.96825508e-05,4.07026358e+00,1.70727242e-02,1.89991569e+04,9.08129363e+01,2.90211558e-03,2.42843571e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.58362995e-03,1.79514359e-05,0.00000000e+00,0.00000000e+00,5.04301552e-04,1.13954670e-05,6.13808767e-03,2.12930650e-05,4.07568575e+00,1.71590462e-02,1.90443312e+04,9.69663797e+01,2.92181108e-03,2.40222409e-05,0.00000000e+00,0.00000000e+00,9.83835995e+00,4.20282760e-02
1.25000000e+00,2.57657951e-03,1.83194036e-05,0.00000000e+00,0.00000000e+00,4.99404900e-04,1.17324565e-05,6.09537333e-03,2.36115094e-05,4.07368999e+00,1.75962675e-02,1.89694985e+04,1.00957643e+02,2.91215761e-03,2.48838087e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.57418820e-03,1.87131853e-05,0.00000000e+00,0.00000000e+00,4.94363945e-04,1.07141019e-05,6.06082388e-03,2.39781095e-05,4.07098740e+00,1.80443169e-02,1.89573068e+04,1.02721309e+02,2.90524539e-03,2.45919985e-05,0.00000000e+00,0.00000000e+00,9.82703995e+00,4.15991050e-02
1.45000000e+00,2.56837631e-03,1.86468991e-05,0.00000000e+00,0.00000000e+00,4.94500070e-04,1.11015783e-05,6.02437848e-03,2.26901257e-05,4.06880692e+00,1.72241243e-02,1.89159965e+04,1.00366761e+02,2.90072946e-03,2.39653126e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.56189242e-03,1.79370871e-05,0.00000000e+00,0.00000000e+00,5.00483005e-04,1.14849695e-05,5.97062201e-03,2.05441335e-05,4.06068230e+00,1.61300913e-02,1.88643533e+04,9.67542460e+01,2.90131526e-03,2.28344560e-05,0.00000000e+00,0.00000000e+00,9.82071995e+00,4.12996999e-02
1.65000000e+00,2.56262921e-03,1.74338847e-05,0.00000000e+00,0.00000000e+00,5.07253832e-04,1.32099534e-05,5.92519950e-03,2.21065909e-05,4.06120353e+00,1.56679132e-02,1.88515121e+04,9.27436454e+01,2.90963309e-03,2.36384268e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,2.56774566e-03,1.74434377e-05,0.00000000e+00,0.00000000e+00,5.07421878e-04,1.23622913e-05,5.89426283e-03,2.36822663e-05,4.05515764e+00,1.55735881e-02,1.88417721e+04,9.24503928e+01,2.91601229e-03,2.46144851e-05,0.00000000e+00,0.00000000e+00,9.81309995e+00,4.13264269e-02
