r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_local_mean,heating_local_std,fission_q_recoverable_mean,fission_q_recoverable_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
1.30026289e+00,1.05026289e+00,2.88515153e-04,1.03706134e-06,0.00000000e+00,0.00000000e+00,3.27805777e-05,1.66447038e-06,7.24592963e-03,2.02293054e-05,3.91474938e-01,1.41602624e-03,3.67606332e+04,1.02102362e+02,0.00000000e+00,0.00000000e+00,1.37756910e-04,2.11645991e-06,0.00000000e+00,0.00000000e+00,1.52513000e+00,3.05040658e-03
1.40028793e+00,1.15028793e+00,2.93641285e-04,1.16488641e-06,0.00000000e+00,0.00000000e+00,3.54383176e-05,1.85954111e-06,7.15671773e-03,2.24956966e-05,4.08972727e-01,1.57087981e-03,3.66062904e+04,1.09520443e+02,0.00000000e+00,0.00000000e+00,1.47352958e-04,2.26480332e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50031297e+00,1.25031297e+00,2.97314742e-04,1.16290561e-06,0.00000000e+00,0.00000000e+00,3.64458155e-05,1.96827360e-06,7.05436434e-03,2.29455575e-05,4.25377198e-01,1.68126708e-03,3.63725301e+04,1.16933598e+02,0.00000000e+00,0.00000000e+00,1.54327970e-04,2.39289041e-06,0.00000000e+00,0.00000000e+00,1.58042000e+00,3.13024275e-03
1.60033801e+00,1.35033801e+00,3.01784147e-04,1.19465287e-06,0.00000000e+00,0.00000000e+00,3.64624640e-05,1.23737373e-06,6.94760817e-03,2.19592482e-05,4.40813581e-01,1.68894580e-03,3.61228561e+04,1.17117550e+02,0.00000000e+00,0.00000000e+00,1.61053237e-04,1.92718347e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,3.06648168e-04,1.23237517e-06,0.00000000e+00,0.00000000e+00,3.71139300e-05,1.18615812e-06,6.85119442e-03,1.89048528e-05,4.55857020e-01,1.67882451e-03,3.59737522e+04,9.77514588e+01,0.00000000e+00,0.00000000e+00,1.68489483e-04,1.89075232e-06,0.00000000e+00,0.00000000e+00,1.63335000e+00,3.36080709e-03
1.80038808e+00,1.55038808e+00,3.11093596e-04,1.28556448e-06,0.00000000e+00,0.00000000e+00,3.97224691e-05,1.39421409e-06,6.77532952e-03,2.26542149e-05,4.70444933e-01,1.62718323e-03,3.58558504e+04,1.13968717e+02,0.00000000e+00,0.00000000e+00,1.77010155e-04,2.07076005e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,3.15780760e-04,1.31680561e-06,0.00000000e+00,0.00000000e+00,4.00838542e-05,1.21000046e-06,6.66558154e-03,2.18734331e-05,4.86510322e-01,1.75719721e-03,3.55587570e+04,1.07573594e+02,0.00000000e+00,0.00000000e+00,1.84609179e-04,1.82724831e-06,0.00000000e+00,0.00000000e+00,1.68733000e+00,3.35730926e-03
2.00043816e+00,1.75043816e+00,3.22297605e-04,1.42913583e-06,0.00000000e+00,0.00000000e+00,4.08226877e-05,1.08364674e-06,6.59777073e-03,2.39408142e-05,5.02896606e-01,1.80172935e-03,3.54842610e+04,1.21007194e+02,0.00000000e+00,0.00000000e+00,1.93138498e-04,1.83452648e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.26518429e-04,1.39313572e-06,0.00000000e+00,0.00000000e+00,4.35862821e-05,1.16092433e-06,6.50098668e-03,2.44121324e-05,5.19637381e-01,1.87561191e-03,3.53147444e+04,1.24968191e+02,0.00000000e+00,0.00000000e+00,2.02211488e-04,1.92173965e-06,0.00000000e+00,0.00000000e+00,1.73887000e+00,3.51745004e-03
2.20048823e+00,1.95048823e+00,3.32626454e-04,1.50495809e-06,0.00000000e+00,0.00000000e+00,4.54821594e-05,1.02333632e-06,6.41925463e-03,2.27417846e-05,5.37275677e-01,1.91516378e-03,3.52222726e+04,1.28368706e+02,0.00000000e+00,0.00000000e+00,2.11413352e-04,1.99445125e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.38384532e-04,1.66242644e-06,0.00000000e+00,0.00000000e+00,4.73251218e-05,1.00862700e-06,6.35864100e-03,2.54144106e-05,5.53683955e-01,1.98574690e-03,3.51114273e+04,1.33461508e+02,0.00000000e+00,0.00000000e+00,2.20316074e-04,2.01060502e-06,0.00000000e+00,0.00000000e+00,1.79216000e+00,3.75923688e-03
2.40053831e+00,2.15053831e+00,3.43492846e-04,1.63894927e-06,0.00000000e+00,0.00000000e+00,5.24526218e-05,3.65873694e-06,6.26521059e-03,2.39108689e-05,5.71881239e-01,2.11342127e-03,3.49400665e+04,1.33012689e+02,0.00000000e+00,0.00000000e+00,2.32788479e-04,3.88358591e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.48543255e-04,1.70628186e-06,0.00000000e+00,0.00000000e+00,5.30708837e-05,1.88761785e-06,6.18365955e-03,2.46903967e-05,5.87143704e-01,2.18453380e-03,3.46903347e+04,1.33214591e+02,0.00000000e+00,0.00000000e+00,2.40511041e-04,2.61817881e-06,0.00000000e+00,0.00000000e+00,1.84467000e+00,3.95395347e-03
2.60058838e+00,2.35058838e+00,3.53478291e-04,1.73573357e-06,0.00000000e+00,0.00000000e+00,5.24066862e-05,1.06939854e-06,6.13793579e-03,2.65241527e-05,6.00975944e-01,2.33148380e-03,3.45943826e+04,1.38714661e+02,0.00000000e+00,0.00000000e+00,2.45704867e-04,2.29173020e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.58424512e-04,1.73131272e-06,0.00000000e+00,0.00000000e+00,6.28622869e-05,7.43276865e-06,6.04627063e-03,2.24188325e-05,6.17567667e-01,2.25737692e-03,3.44370698e+04,1.39150940e+02,0.00000000e+00,0.00000000e+00,2.63048626e-04,7.45526985e-06,0.00000000e+00,0.00000000e+00,1.89657000e+00,4.19239940e-03
2.80063846e+00,2.55063846e+00,3.63154282e-04,1.68465202e-06,0.00000000e+00,0.00000000e+00,6.35203815e-05,4.21511782e-06,5.97529246e-03,2.31507817e-05,6.30062954e-01,2.20869006e-03,3.42484142e+04,1.34702191e+02,0.00000000e+00,0.00000000e+00,2.70195127e-04,4.51842146e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.69229251e-04,1.77985498e-06,0.00000000e+00,0.00000000e+00,6.15456612e-05,2.88840233e-06,5.92848731e-03,2.33069274e-05,6.45891548e-01,2.26063732e-03,3.41420153e+04,1.24934913e+02,0.00000000e+00,0.00000000e+00,2.75426693e-04,3.47811619e-06,0.00000000e+00,0.00000000e+00,1.94768000e+00,4.27739838e-03
3.00068853e+00,2.75068853e+00,3.75695213e-04,1.90018026e-06,0.00000000e+00,0.00000000e+00,6.15569914e-05,2.57487912e-06,5.88449648e-03,2.53051658e-05,6.60274868e-01,2.35861924e-03,3.41715415e+04,1.28008159e+02,0.00000000e+00,0.00000000e+00,2.82544051e-04,3.34306213e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.79790939e-04,1.82223063e-06,0.00000000e+00,0.00000000e+00,6.22584224e-05,2.42925051e-06,5.79921361e-03,2.22699355e-05,6.74240735e-01,2.36894838e-03,3.39349061e+04,1.12699712e+02,0.00000000e+00,0.00000000e+00,2.89329262e-04,3.29920465e-06,0.00000000e+00,0.00000000e+00,1.99593000e+00,4.36608262e-03
3.20073861e+00,2.95073861e+00,3.84830749e-04,1.90623610e-06,0.00000000e+00,0.00000000e+00,6.42423375e-05,2.30013557e-06,5.72679662e-03,2.14070666e-05,6.87948116e-01,2.27993723e-03,3.37731977e+04,1.06773675e+02,0.00000000e+00,0.00000000e+00,2.97924432e-04,3.18065267e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.89112726e-04,2.02221587e-06,0.00000000e+00,0.00000000e+00,6.54163551e-05,1.93794907e-06,5.66712615e-03,2.22889263e-05,7.02990603e-01,2.60716098e-03,3.36469393e+04,1.10665921e+02,0.00000000e+00,0.00000000e+00,3.04715260e-04,2.93959737e-06,0.00000000e+00,0.00000000e+00,2.04279000e+00,4.48432274e-03
3.40078868e+00,3.15078868e+00,3.94150950e-04,2.15682802e-06,0.00000000e+00,0.00000000e+00,6.58138530e-05,1.24205122e-06,5.59610420e-03,1.97328116e-05,7.17648923e-01,2.83451222e-03,3.34235956e+04,1.13280569e+02,0.00000000e+00,0.00000000e+00,3.11840233e-04,2.63184878e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.01239454e-04,2.27212951e-06,0.00000000e+00,0.00000000e+00,6.81920106e-05,1.38547685e-06,5.55626951e-03,2.23758922e-05,7.32103870e-01,2.76607330e-03,3.34110347e+04,1.22261778e+02,0.00000000e+00,0.00000000e+00,3.22199071e-04,2.80211348e-06,0.00000000e+00,0.00000000e+00,2.09070000e+00,4.56571547e-03
3.60083876e+00,3.35083876e+00,4.06198617e-04,2.33883083e-06,0.00000000e+00,0.00000000e+00,6.93760381e-05,1.35476024e-06,5.48632931e-03,1.96291410e-05,7.48058874e-01,2.68480151e-03,3.32694346e+04,1.12037796e+02,0.00000000e+00,0.00000000e+00,3.29751673e-04,2.85564100e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.12367653e-04,2.33161961e-06,0.00000000e+00,0.00000000e+00,7.28982462e-05,1.84290277e-06,5.42411134e-03,1.93465862e-05,7.60034053e-01,2.58701532e-03,3.32083987e+04,1.19677429e+02,0.00000000e+00,0.00000000e+00,3.40444965e-04,3.10612464e-06,0.00000000e+00,0.00000000e+00,2.13790000e+00,4.57652112e-03
3.80088883e+00,3.55088883e+00,4.19244188e-04,2.32672043e-06,0.00000000e+00,0.00000000e+00,7.42542431e-05,1.81082025e-06,5.38757681e-03,1.96273676e-05,7.76521689e-01,2.70599437e-03,3.31902035e+04,1.18065991e+02,0.00000000e+00,0.00000000e+00,3.49565338e-04,2.91645350e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.25361518e-04,2.29007702e-06,0.00000000e+00,0.00000000e+00,7.61928420e-05,1.85649745e-06,5.34156318e-03,2.26984085e-05,7.91290260e-01,2.66253725e-03,3.31034728e+04,1.29921448e+02,0.00000000e+00,0.00000000e+00,3.58691929e-04,3.11133269e-06,0.00000000e+00,0.00000000e+00,2.18528000e+00,4.85958557e-03
4.00093891e+00,3.75093891e+00,4.30506549e-04,2.44803800e-06,0.00000000e+00,0.00000000e+00,7.99222932e-05,2.39494332e-06,5.28042501e-03,1.99808285e-05,8.05051921e-01,2.70176897e-03,3.30128179e+04,1.24659793e+02,0.00000000e+00,0.00000000e+00,3.68705713e-04,3.63254415e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.34704458e-04,2.51536372e-06,0.00000000e+00,0.00000000e+00,7.88541188e-05,1.66426423e-06,5.19523006e-03,1.80767266e-05,8.17418719e-01,2.79473689e-03,3.27694708e+04,1.19323990e+02,0.00000000e+00,0.00000000e+00,3.73747702e-04,3.29281182e-06,0.00000000e+00,0.00000000e+00,2.23082000e+00,5.06783046e-03
4.20098898e+00,3.95098898e+00,4.39663379e-04,2.46878549e-06,0.00000000e+00,0.00000000e+00,8.19038337e-05,2.46701479e-06,5.13314682e-03,1.86716979e-05,8.32719399e-01,2.89310530e-03,3.26108100e+04,1.10863262e+02,0.00000000e+00,0.00000000e+00,3.83360709e-04,3.97108125e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.44385362e-04,2.50686623e-06,0.00000000e+00,0.00000000e+00,8.54158232e-05,3.56976820e-06,5.08094596e-03,1.93940423e-05,8.48449801e-01,3.06984173e-03,3.24656342e+04,1.18257882e+02,0.00000000e+00,0.00000000e+00,3.92898591e-04,4.79753943e-06,0.00000000e+00,0.00000000e+00,2.27612000e+00,5.02579771e-03
4.40103906e+00,4.15103906e+00,4.50561540e-04,2.68450300e-06,0.00000000e+00,0.00000000e+00,8.51850124e-05,1.79147141e-06,5.04299592e-03,2.05783348e-05,8.65428531e-01,3.22495494e-03,3.23791363e+04,1.25008862e+02,0.00000000e+00,0.00000000e+00,3.99669039e-04,3.42944229e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.56282947e-04,2.76114407e-06,0.00000000e+00,0.00000000e+00,8.70558823e-05,2.53536117e-06,4.98752963e-03,2.02755042e-05,8.79784076e-01,3.13891046e-03,3.23337211e+04,1.27715154e+02,0.00000000e+00,0.00000000e+00,4.08239495e-04,4.07079721e-06,0.00000000e+00,0.00000000e+00,2.32258000e+00,5.05161603e-03
4.60108913e+00,4.35108913e+00,4.61153217e-04,2.99288199e-06,0.00000000e+00,0.00000000e+00,8.78691490e-05,1.88536871e-06,4.97052097e-03,3.37213930e-05,8.92989049e-01,3.19428831e-03,3.23072950e+04,1.67228001e+02,0.00000000e+00,0.00000000e+00,4.14548102e-04,3.86906245e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.63286087e-04,2.80264993e-06,0.00000000e+00,0.00000000e+00,8.81645833e-05,1.75214129e-06,4.90290236e-03,1.91698457e-05,9.04024103e-01,3.30987910e-03,3.21231625e+04,1.27733695e+02,0.00000000e+00,0.00000000e+00,4.18434981e-04,3.72571035e-06,0.00000000e+00,0.00000000e+00,2.36967000e+00,5.12630481e-03
4.80113921e+00,4.55113921e+00,4.68656825e-04,2.90704936e-06,0.00000000e+00,0.00000000e+00,9.03599848e-05,1.78868641e-06,4.85711814e-03,1.97202948e-05,9.16954074e-01,3.37662455e-03,3.19880913e+04,1.25964820e+02,0.00000000e+00,0.00000000e+00,4.27008537e-04,3.67979211e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.75788413e-04,2.90831167e-06,0.00000000e+00,0.00000000e+00,9.37354066e-05,2.63743338e-06,4.79891155e-03,1.80452118e-05,9.34319770e-01,3.45210428e-03,3.18623158e+04,1.19446951e+02,0.00000000e+00,0.00000000e+00,4.39005115e-04,3.99547831e-06,0.00000000e+00,0.00000000e+00,2.41465000e+00,5.33992726e-03
5.00118928e+00,4.75118928e+00,4.81973291e-04,2.84163736e-06,0.00000000e+00,0.00000000e+00,9.44027994e-05,2.02110611e-06,4.75116679e-03,1.91581234e-05,9.47245562e-01,3.44587204e-03,3.17674881e+04,1.13224620e+02,0.00000000e+00,0.00000000e+00,4.46805757e-04,3.81865169e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.88213863e-04,3.12326366e-06,0.00000000e+00,0.00000000e+00,1.00987108e-04,4.89967087e-06,4.71055507e-03,1.87833101e-05,9.59606927e-01,3.62337723e-03,3.16998559e+04,1.17682544e+02,0.00000000e+00,0.00000000e+00,4.60666011e-04,5.74271508e-06,0.00000000e+00,0.00000000e+00,2.45904000e+00,5.47663391e-03
5.20123936e+00,4.95123936e+00,4.90332731e-04,3.03591464e-06,0.00000000e+00,0.00000000e+00,1.00900219e-04,3.25764606e-06,4.65943949e-03,1.92898121e-05,9.69086257e-01,3.48173770e-03,3.14910303e+04,1.24688771e+02,0.00000000e+00,0.00000000e+00,4.64032727e-04,4.35773458e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,4.97502986e-04,3.38019946e-06,0.00000000e+00,0.00000000e+00,1.00707433e-04,2.39817750e-06,4.61727347e-03,1.95908285e-05,9.82903718e-01,3.68526592e-03,3.14225028e+04,1.21335779e+02,0.00000000e+00,0.00000000e+00,4.71837825e-04,4.11535966e-06,0.00000000e+00,0.00000000e+00,2.50190000e+00,5.58966402e-03
5.40128943e+00,5.15128943e+00,5.01085147e-04,3.26489520e-06,0.00000000e+00,0.00000000e+00,1.01956702e-04,2.26928099e-06,4.56689888e-03,1.97637571e-05,9.95480830e-01,3.65494208e-03,3.12208283e+04,1.23590067e+02,0.00000000e+00,0.00000000e+00,4.78019627e-04,4.00968255e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.05572899e-04,3.24063369e-06,0.00000000e+00,0.00000000e+00,1.00668120e-04,2.03158348e-06,4.51302989e-03,1.88505210e-05,1.00694882e+00,3.77561774e-03,3.10436406e+04,1.22373652e+02,0.00000000e+00,0.00000000e+00,4.82512847e-04,3.91481499e-06,0.00000000e+00,0.00000000e+00,2.54526000e+00,5.75550015e-03
5.60133951e+00,5.35133951e+00,5.11842356e-04,3.25929008e-06,0.00000000e+00,0.00000000e+00,9.99377761e-05,1.89754092e-06,4.45778327e-03,1.76729056e-05,1.01918984e+00,3.85530495e-03,3.09369369e+04,1.17795867e+02,0.00000000e+00,0.00000000e+00,4.89193523e-04,3.91212085e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.17405788e-04,3.21816362e-06,0.00000000e+00,0.00000000e+00,1.05124596e-04,2.57015573e-06,4.41965550e-03,1.60058993e-05,1.03252455e+00,3.65844182e-03,3.08715820e+04,1.16148702e+02,0.00000000e+00,0.00000000e+00,5.01055368e-04,4.21793357e-06,0.00000000e+00,0.00000000e+00,2.58830000e+00,5.76678933e-03
5.80138958e+00,5.55138958e+00,5.22275418e-04,3.05211545e-06,0.00000000e+00,0.00000000e+00,1.06983260e-04,2.12543487e-06,4.39519497e-03,1.79100988e-05,1.04554099e+00,3.62035371e-03,3.08553522e+04,1.17997021e+02,0.00000000e+00,0.00000000e+00,5.08116806e-04,4.06508858e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.26895972e-04,2.98681988e-06,0.00000000e+00,0.00000000e+00,1.06958640e-04,2.20834299e-06,4.35303686e-03,1.88672642e-05,1.05736522e+00,3.59566488e-03,3.06473558e+04,1.12533239e+02,0.00000000e+00,0.00000000e+00,5.14031719e-04,3.89991674e-06,0.00000000e+00,0.00000000e+00,2.62980000e+00,5.76581714e-03
6.00143966e+00,5.75143966e+00,5.33230078e-04,3.10235541e-06,0.00000000e+00,0.00000000e+00,1.09622283e-04,2.17767377e-06,4.30731570e-03,1.73407548e-05,1.06779314e+00,3.68803489e-03,3.05587144e+04,1.12220582e+02,0.00000000e+00,0.00000000e+00,5.24133367e-04,3.98955541e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.36636393e-04,3.21350021e-06,0.00000000e+00,0.00000000e+00,1.09556751e-04,2.22996507e-06,4.26034078e-03,1.75007881e-05,1.08039168e+00,3.95535824e-03,3.04365944e+04,1.27616316e+02,0.00000000e+00,0.00000000e+00,5.28553016e-04,4.29374861e-06,0.00000000e+00,0.00000000e+00,2.67209000e+00,5.80390149e-03
6.20148973e+00,5.95148973e+00,5.41078950e-04,3.19203930e-06,0.00000000e+00,0.00000000e+00,1.08963854e-04,2.08756571e-06,4.21727546e-03,1.79315486e-05,1.09235813e+00,3.89124053e-03,3.02387371e+04,1.18581981e+02,0.00000000e+00,0.00000000e+00,5.33792710e-04,4.18093147e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.47551481e-04,3.16391345e-06,0.00000000e+00,0.00000000e+00,1.11548613e-04,2.31533007e-06,4.16814645e-03,1.71268860e-05,1.10579831e+00,3.95246430e-03,3.00920457e+04,1.12344206e+02,0.00000000e+00,0.00000000e+00,5.44089142e-04,4.09664511e-06,0.00000000e+00,0.00000000e+00,2.71383000e+00,5.98958793e-03
6.40153981e+00,6.15153981e+00,5.52208149e-04,3.21666008e-06,0.00000000e+00,0.00000000e+00,1.16675373e-04,3.26657655e-06,4.12705550e-03,1.70520428e-05,1.11759260e+00,3.86316219e-03,2.99648028e+04,1.14670211e+02,0.00000000e+00,0.00000000e+00,5.55183717e-04,5.07660252e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.56958480e-04,3.20870149e-06,0.00000000e+00,0.00000000e+00,1.17035210e-04,2.51303989e-06,4.10116642e-03,1.82520551e-05,1.12697358e+00,3.85954747e-03,2.99731786e+04,1.17703571e+02,0.00000000e+00,0.00000000e+00,5.60574169e-04,4.71570240e-06,0.00000000e+00,0.00000000e+00,2.75489000e+00,6.17565927e-03
6.60158988e+00,6.35158988e+00,5.61932400e-04,3.23311186e-06,0.00000000e+00,0.00000000e+00,1.19249721e-04,2.56438502e-06,4.04883092e-03,1.77696068e-05,1.13824755e+00,3.92826434e-03,2.98828091e+04,1.26247916e+02,0.00000000e+00,0.00000000e+00,5.68909881e-04,4.61881788e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.66143110e-04,3.34625426e-06,0.00000000e+00,0.00000000e+00,1.22342180e-04,3.13876322e-06,4.02331858e-03,1.85563134e-05,1.15034515e+00,3.99330493e-03,2.98002806e+04,1.24569741e+02,0.00000000e+00,0.00000000e+00,5.76956582e-04,5.21046723e-06,0.00000000e+00,0.00000000e+00,2.79615000e+00,6.46103128e-03
6.80163996e+00,6.55163996e+00,5.74190716e-04,3.55749196e-06,0.00000000e+00,0.00000000e+00,1.24082632e-04,2.72247970e-06,4.00539147e-03,2.10494796e-05,1.16343880e+00,3.85341774e-03,2.98436331e+04,1.33126880e+02,0.00000000e+00,0.00000000e+00,5.86914680e-04,4.95324696e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.76512474e-04,3.60944074e-06,0.00000000e+00,0.00000000e+00,1.24979204e-04,2.72827986e-06,3.94602542e-03,2.00818678e-05,1.17140971e+00,4.15584054e-03,2.95871904e+04,1.32684792e+02,0.00000000e+00,0.00000000e+00,5.91905576e-04,5.15696524e-06,0.00000000e+00,0.00000000e+00,2.83756000e+00,6.41945158e-03
7.00169004e+00,6.75169004e+00,5.81892483e-04,3.67146660e-06,0.00000000e+00,0.00000000e+00,1.22680983e-04,2.29072574e-06,3.89713585e-03,1.76132527e-05,1.18246127e+00,4.12860778e-03,2.94285340e+04,1.34908431e+02,0.00000000e+00,0.00000000e+00,5.96025773e-04,4.93876269e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.87078912e-04,3.56938717e-06,0.00000000e+00,0.00000000e+00,1.25541787e-04,2.89037522e-06,3.86798955e-03,1.89310740e-05,1.19422135e+00,4.17373199e-03,2.93784728e+04,1.37353488e+02,0.00000000e+00,0.00000000e+00,6.04889679e-04,5.01605795e-06,0.00000000e+00,0.00000000e+00,2.87768000e+00,6.52280981e-03
