r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
1.30026289e+00,1.05026289e+00,2.88676777e-04,1.06732265e-06,0.00000000e+00,0.00000000e+00,3.23664198e-05,1.60846605e-06,7.24592963e-03,2.02293054e-05,3.91840154e-01,1.43300802e-03,4.57638418e+03,1.10138041e+01,1.37501159e-04,2.07316528e-06,0.00000000e+00,0.00000000e+00,1.52684000e+00,3.04025900e-03
1.40028793e+00,1.15028793e+00,2.93844495e-04,1.22352353e-06,0.00000000e+00,0.00000000e+00,3.48513903e-05,1.75638244e-06,7.15671773e-03,2.24956966e-05,4.09397081e-01,1.63853357e-03,4.61616046e+03,1.31499427e+01,1.46957517e-04,2.12330717e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50031297e+00,1.25031297e+00,2.98022588e-04,1.25676806e-06,0.00000000e+00,0.00000000e+00,3.66219477e-05,2.13733260e-06,7.05436434e-03,2.29455575e-05,4.26037393e-01,1.79466597e-03,4.64180272e+03,1.41676528e+01,1.55196939e-04,2.49327526e-06,0.00000000e+00,0.00000000e+00,1.58250000e+00,3.12847772e-03
1.60033801e+00,1.35033801e+00,3.02725811e-04,1.29420747e-06,0.00000000e+00,0.00000000e+00,3.64907169e-05,1.31144821e-06,6.94760817e-03,2.19592482e-05,4.41511544e-01,1.72178378e-03,4.66685983e+03,1.39677187e+01,1.62012390e-04,1.98107277e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,3.07391379e-04,1.36751640e-06,0.00000000e+00,0.00000000e+00,3.68839461e-05,1.23938347e-06,6.85119442e-03,1.89048528e-05,4.56122704e-01,1.80870930e-03,4.69972799e+03,1.37109535e+01,1.69016815e-04,2.00717730e-06,0.00000000e+00,0.00000000e+00,1.63462000e+00,3.28583658e-03
1.80038808e+00,1.55038808e+00,3.11734235e-04,1.39268489e-06,0.00000000e+00,0.00000000e+00,3.99780755e-05,1.45727571e-06,6.77532952e-03,2.26542149e-05,4.70576810e-01,1.77244602e-03,4.72926671e+03,1.48244153e+01,1.77900006e-04,2.18716185e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,3.16835072e-04,1.53557579e-06,0.00000000e+00,0.00000000e+00,4.03049577e-05,1.25728476e-06,6.66558154e-03,2.18734331e-05,4.86781958e-01,1.88003459e-03,4.75188391e+03,1.45831926e+01,1.85904691e-04,2.05734076e-06,0.00000000e+00,0.00000000e+00,1.68895000e+00,3.32281278e-03
2.00043816e+00,1.75043816e+00,3.22806440e-04,1.56856968e-06,0.00000000e+00,0.00000000e+00,4.09631673e-05,1.08783438e-06,6.59777073e-03,2.39408142e-05,5.03510703e-01,1.91133534e-03,4.79679986e+03,1.52548885e+01,1.93791834e-04,1.89298510e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.27049194e-04,1.44105446e-06,0.00000000e+00,0.00000000e+00,4.35499029e-05,1.13793131e-06,6.50098668e-03,2.44121324e-05,5.20320965e-01,1.98620066e-03,4.82806681e+03,1.46928275e+01,2.02709820e-04,1.85847507e-06,0.00000000e+00,0.00000000e+00,1.74021000e+00,3.52853561e-03
2.20048823e+00,1.95048823e+00,3.33859081e-04,1.64621748e-06,0.00000000e+00,0.00000000e+00,4.54620953e-05,1.04503876e-06,6.41925463e-03,2.27417846e-05,5.38066430e-01,2.00822261e-03,4.86979858e+03,1.48485055e+01,2.12651803e-04,2.01682844e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.38586518e-04,1.73070715e-06,0.00000000e+00,0.00000000e+00,4.80797092e-05,1.49417965e-06,6.35864100e-03,2.54144106e-05,5.53867418e-01,2.11635237e-03,4.90540888e+03,1.67241781e+01,2.21311525e-04,2.32957467e-06,0.00000000e+00,0.00000000e+00,1.79361000e+00,3.75243732e-03
2.40053831e+00,2.15053831e+00,3.43756211e-04,1.77656461e-06,0.00000000e+00,0.00000000e+00,5.23983254e-05,3.69567860e-06,6.26521059e-03,2.39108689e-05,5.71869033e-01,2.26845595e-03,4.93942515e+03,1.64373705e+01,2.33089861e-04,3.97967972e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.49460540e-04,1.91227428e-06,0.00000000e+00,0.00000000e+00,5.32360321e-05,1.88862075e-06,6.18365955e-03,2.46903967e-05,5.87964656e-01,2.30800106e-03,4.97282930e+03,1.70731525e+01,2.41654592e-04,2.72860533e-06,0.00000000e+00,0.00000000e+00,1.84635000e+00,3.98094885e-03
2.60058838e+00,2.35058838e+00,3.54767306e-04,1.97892602e-06,0.00000000e+00,0.00000000e+00,5.23142148e-05,1.06058184e-06,6.13793579e-03,2.65241527e-05,6.01998260e-01,2.44963071e-03,5.01162383e+03,1.72657842e+01,2.46941555e-04,2.44816944e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.59465564e-04,1.88314020e-06,0.00000000e+00,0.00000000e+00,6.28820456e-05,7.41033396e-06,6.04627063e-03,2.24188325e-05,6.18652555e-01,2.29507638e-03,5.03134307e+03,1.60573399e+01,2.64141674e-04,7.27686411e-06,0.00000000e+00,0.00000000e+00,1.89814000e+00,4.25827812e-03
2.80063846e+00,2.55063846e+00,3.63988929e-04,1.86306501e-06,0.00000000e+00,0.00000000e+00,6.20314227e-05,4.07922923e-06,5.97529246e-03,2.31507817e-05,6.30391982e-01,2.26747680e-03,5.05189722e+03,1.58264059e+01,2.69594361e-04,4.33976512e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.69654461e-04,1.91151669e-06,0.00000000e+00,0.00000000e+00,6.04216812e-05,2.82811192e-06,5.92848731e-03,2.33069274e-05,6.45304878e-01,2.24357762e-03,5.09043017e+03,1.48425976e+01,2.74775995e-04,3.41856681e-06,0.00000000e+00,0.00000000e+00,1.94871000e+00,4.35770052e-03
3.00068853e+00,2.75068853e+00,3.76066738e-04,2.10755921e-06,0.00000000e+00,0.00000000e+00,6.10157073e-05,2.54791324e-06,5.88449648e-03,2.53051658e-05,6.59916610e-01,2.26458817e-03,5.14040685e+03,1.63481377e+01,2.82405695e-04,3.45683857e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.79971611e-04,1.99349749e-06,0.00000000e+00,0.00000000e+00,6.10857875e-05,2.30409221e-06,5.79921361e-03,2.22699355e-05,6.73889916e-01,2.26488138e-03,5.16298778e+03,1.45403261e+01,2.88369600e-04,3.27162216e-06,0.00000000e+00,0.00000000e+00,1.99664000e+00,4.42304606e-03
3.20073861e+00,2.95073861e+00,3.85112910e-04,2.07447541e-06,0.00000000e+00,0.00000000e+00,6.41189224e-05,2.29480799e-06,5.72679662e-03,2.14070666e-05,6.88400351e-01,2.29778088e-03,5.18909346e+03,1.47773329e+01,2.98119243e-04,3.24827713e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.89641697e-04,2.20523099e-06,0.00000000e+00,0.00000000e+00,6.54352184e-05,1.93026835e-06,5.66712615e-03,2.22889263e-05,7.02801515e-01,2.48769978e-03,5.21322774e+03,1.50631784e+01,3.05274136e-04,3.05949984e-06,0.00000000e+00,0.00000000e+00,2.04337000e+00,4.58613747e-03
3.40078868e+00,3.15078868e+00,3.94810869e-04,2.25565151e-06,0.00000000e+00,0.00000000e+00,6.57344805e-05,1.27834466e-06,5.59610420e-03,1.97328116e-05,7.16955231e-01,2.69584221e-03,5.23642681e+03,1.56034897e+01,3.12410548e-04,2.79747016e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.01375204e-04,2.35791402e-06,0.00000000e+00,0.00000000e+00,6.63279356e-05,1.19512826e-06,5.55626951e-03,2.23758922e-05,7.31248808e-01,2.69634840e-03,5.28415841e+03,1.73061981e+01,3.20515913e-04,2.90595336e-06,0.00000000e+00,0.00000000e+00,2.09207000e+00,4.62981669e-03
3.60083876e+00,3.35083876e+00,4.06021683e-04,2.49011932e-06,0.00000000e+00,0.00000000e+00,6.84289583e-05,1.39287161e-06,5.48632931e-03,1.96291410e-05,7.47330265e-01,2.67420201e-03,5.31268968e+03,1.69664739e+01,3.28695781e-04,3.09567415e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.11821366e-04,2.36101018e-06,0.00000000e+00,0.00000000e+00,7.18290739e-05,1.81435166e-06,5.42411134e-03,1.93465862e-05,7.58849384e-01,2.69322849e-03,5.34039793e+03,1.72641172e+01,3.38868122e-04,3.18753047e-06,0.00000000e+00,0.00000000e+00,2.13948000e+00,4.58897399e-03
3.80088883e+00,3.55088883e+00,4.20544297e-04,2.56011937e-06,0.00000000e+00,0.00000000e+00,7.34266394e-05,1.67425879e-06,5.38757681e-03,1.96273676e-05,7.76200963e-01,2.72618619e-03,5.40673557e+03,1.82146597e+01,3.50069584e-04,3.20778954e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.25719459e-04,2.35963568e-06,0.00000000e+00,0.00000000e+00,7.51760850e-05,1.71740292e-06,5.34156318e-03,2.26984085e-05,7.91084302e-01,2.67611359e-03,5.43929128e+03,1.77716504e+01,3.58042827e-04,3.03350298e-06,0.00000000e+00,0.00000000e+00,2.18710000e+00,4.89589600e-03
4.00093891e+00,3.75093891e+00,4.30419217e-04,2.44158557e-06,0.00000000e+00,0.00000000e+00,7.90564077e-05,2.39289977e-06,5.28042501e-03,1.99808285e-05,8.04538392e-01,2.67573217e-03,5.46658600e+03,1.69480827e+01,3.67727445e-04,3.64511603e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.35471351e-04,2.54327866e-06,0.00000000e+00,0.00000000e+00,7.78247254e-05,1.48928268e-06,5.19523006e-03,1.80767266e-05,8.17746104e-01,2.73901388e-03,5.48905559e+03,1.68752851e+01,3.73472958e-04,3.13601867e-06,0.00000000e+00,0.00000000e+00,2.23304000e+00,5.05750608e-03
4.20098898e+00,3.95098898e+00,4.40391027e-04,2.52831476e-06,0.00000000e+00,0.00000000e+00,8.16623126e-05,2.33194222e-06,5.13314682e-03,1.86716979e-05,8.33383682e-01,2.78581400e-03,5.51751846e+03,1.68007050e+01,3.83835684e-04,3.85381753e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.45290900e-04,2.51821471e-06,0.00000000e+00,0.00000000e+00,8.54781237e-05,3.41283670e-06,5.08094596e-03,1.93940423e-05,8.48679777e-01,2.96931916e-03,5.54372584e+03,1.78021430e+01,3.93844418e-04,4.57938848e-06,0.00000000e+00,0.00000000e+00,2.27772000e+00,5.01162446e-03
4.40103906e+00,4.15103906e+00,4.52368495e-04,2.72634612e-06,0.00000000e+00,0.00000000e+00,8.64567049e-05,1.98149051e-06,5.04299592e-03,2.05783348e-05,8.66288992e-01,3.06392812e-03,5.59082345e+03,1.89678069e+01,4.02713414e-04,3.47491463e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.57761998e-04,2.82555230e-06,0.00000000e+00,0.00000000e+00,8.82814781e-05,2.77614878e-06,4.98752963e-03,2.02755042e-05,8.79411353e-01,2.93373933e-03,5.62212933e+03,1.95387472e+01,4.10907796e-04,3.88170852e-06,0.00000000e+00,0.00000000e+00,2.32421000e+00,5.12173612e-03
4.60108913e+00,4.35108913e+00,4.63292649e-04,3.11895447e-06,0.00000000e+00,0.00000000e+00,9.03682416e-05,2.65378853e-06,4.97052097e-03,3.37213930e-05,8.93057490e-01,3.04312616e-03,5.66521290e+03,2.29313307e+01,4.19132374e-04,4.14787926e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.65429390e-04,2.93208236e-06,0.00000000e+00,0.00000000e+00,9.16030932e-05,2.27829032e-06,4.90290236e-03,1.91698457e-05,9.04433833e-01,3.18460656e-03,5.67728913e+03,1.94027137e+01,4.23968454e-04,3.92967424e-06,0.00000000e+00,0.00000000e+00,2.37105000e+00,5.24665117e-03
4.80113921e+00,4.55113921e+00,4.70358648e-04,2.99716383e-06,0.00000000e+00,0.00000000e+00,9.31460236e-05,2.17468457e-06,4.85711814e-03,1.97202948e-05,9.16537564e-01,3.25505521e-03,5.70109148e+03,2.04742912e+01,4.31444735e-04,3.70526765e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.77397692e-04,3.06213224e-06,0.00000000e+00,0.00000000e+00,9.57002413e-05,2.94296304e-06,4.79891155e-03,1.80452118e-05,9.34187239e-01,3.35548334e-03,5.74530910e+03,2.12333872e+01,4.42553300e-04,4.18811550e-06,0.00000000e+00,0.00000000e+00,2.41666000e+00,5.48664528e-03
5.00118928e+00,4.75118928e+00,4.84764119e-04,3.05000150e-06,0.00000000e+00,0.00000000e+00,9.52003188e-05,2.16082866e-06,4.75116679e-03,1.91581234e-05,9.47777224e-01,3.61198307e-03,5.78143476e+03,2.10583692e+01,4.50363642e-04,3.99101513e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.90479934e-04,3.26296655e-06,0.00000000e+00,0.00000000e+00,1.00965940e-04,5.03891994e-06,4.71055507e-03,1.87833101e-05,9.61275306e-01,3.82438944e-03,5.80967738e+03,2.11975278e+01,4.62922728e-04,6.00950866e-06,0.00000000e+00,0.00000000e+00,2.46073000e+00,5.50145717e-03
5.20123936e+00,4.95123936e+00,4.92552511e-04,3.13763590e-06,0.00000000e+00,0.00000000e+00,1.01093790e-04,3.36722713e-06,4.65943949e-03,1.92898121e-05,9.69423920e-01,3.47021193e-03,5.81507461e+03,2.07037006e+01,4.66497920e-04,4.51168215e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,4.99901003e-04,3.40148943e-06,0.00000000e+00,0.00000000e+00,1.03764476e-04,3.33783851e-06,4.61727347e-03,1.95908285e-05,9.84841790e-01,3.63999683e-03,5.85674763e+03,2.14456244e+01,4.77305081e-04,4.81869847e-06,0.00000000e+00,0.00000000e+00,2.50274000e+00,5.59248452e-03
5.40128943e+00,5.15128943e+00,5.04088045e-04,3.25006506e-06,0.00000000e+00,0.00000000e+00,1.03857517e-04,2.41518138e-06,4.56689888e-03,1.97637571e-05,9.96660254e-01,3.56084449e-03,5.87321515e+03,2.09681369e+01,4.82904476e-04,4.15862767e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.08823361e-04,3.30912345e-06,0.00000000e+00,0.00000000e+00,1.01128321e-04,2.07419786e-06,4.51302989e-03,1.88505210e-05,1.00923239e+00,3.69694251e-03,5.89339103e+03,2.11926960e+01,4.86274975e-04,4.02307838e-06,0.00000000e+00,0.00000000e+00,2.54606000e+00,5.70034236e-03
5.60133951e+00,5.35133951e+00,5.14945935e-04,3.25978264e-06,0.00000000e+00,0.00000000e+00,9.97898370e-05,1.85567185e-06,4.45778327e-03,1.76729056e-05,1.02038678e+00,3.83035288e-03,5.92303555e+03,2.16349870e+01,4.92095413e-04,4.00527019e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.20116784e-04,3.21273586e-06,0.00000000e+00,0.00000000e+00,1.04086767e-04,2.38795749e-06,4.41965550e-03,1.60058993e-05,1.03428277e+00,3.69249086e-03,5.95664884e+03,2.05894357e+01,5.02717651e-04,4.33291215e-06,0.00000000e+00,0.00000000e+00,2.58881000e+00,5.74183120e-03
5.80138958e+00,5.55138958e+00,5.25696422e-04,3.05859197e-06,0.00000000e+00,0.00000000e+00,1.07824198e-04,2.17997726e-06,4.39519497e-03,1.79100988e-05,1.04737457e+00,3.46938337e-03,5.98875769e+03,1.90962396e+01,5.12381648e-04,4.11763812e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.30567791e-04,3.05879735e-06,0.00000000e+00,0.00000000e+00,1.08288341e-04,2.29179466e-06,4.35303686e-03,1.88672642e-05,1.06011184e+00,3.58092319e-03,6.01286751e+03,1.94669107e+01,5.19122079e-04,4.06489758e-06,0.00000000e+00,0.00000000e+00,2.63026000e+00,5.67531642e-03
6.00143966e+00,5.75143966e+00,5.35699286e-04,3.10107331e-06,0.00000000e+00,0.00000000e+00,1.10013902e-04,2.16775304e-06,4.30731570e-03,1.73407548e-05,1.06997455e+00,3.67599637e-03,6.03421175e+03,1.95168143e+01,5.27047346e-04,4.01103641e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.39864064e-04,3.33948231e-06,0.00000000e+00,0.00000000e+00,1.10705940e-04,2.28012093e-06,4.26034078e-03,1.75007881e-05,1.08459849e+00,4.01936470e-03,6.07415126e+03,2.42975678e+01,5.32837335e-04,4.33323591e-06,0.00000000e+00,0.00000000e+00,2.67296000e+00,5.83077730e-03
6.20148973e+00,5.95148973e+00,5.44695401e-04,3.45638473e-06,0.00000000e+00,0.00000000e+00,1.09787281e-04,2.08983942e-06,4.21727546e-03,1.79315486e-05,1.09648183e+00,3.90317374e-03,6.08608524e+03,2.26308326e+01,5.38215276e-04,4.26878798e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.50487814e-04,3.38657881e-06,0.00000000e+00,0.00000000e+00,1.12574063e-04,2.17431339e-06,4.16814645e-03,1.71268860e-05,1.10913494e+00,3.91898297e-03,6.11149198e+03,2.13551722e+01,5.48067637e-04,4.12931086e-06,0.00000000e+00,0.00000000e+00,2.71385000e+00,5.93378235e-03
6.40153981e+00,6.15153981e+00,5.54865616e-04,3.45234050e-06,0.00000000e+00,0.00000000e+00,1.16983329e-04,3.27869538e-06,4.12705550e-03,1.70520428e-05,1.12066344e+00,3.86779378e-03,6.13134687e+03,2.14443939e+01,5.58134582e-04,5.35214080e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.60312732e-04,3.41101491e-06,0.00000000e+00,0.00000000e+00,1.17867921e-04,2.56784056e-06,4.10116642e-03,1.82520551e-05,1.13022751e+00,4.01387101e-03,6.16150158e+03,2.14823348e+01,5.64766138e-04,4.89762224e-06,0.00000000e+00,0.00000000e+00,2.75477000e+00,6.08169725e-03
6.60158988e+00,6.35158988e+00,5.65465213e-04,3.36681554e-06,0.00000000e+00,0.00000000e+00,1.19842579e-04,2.69307231e-06,4.04883092e-03,1.77696068e-05,1.14132540e+00,3.95857773e-03,6.18742169e+03,2.09245609e+01,5.73093724e-04,4.76880940e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.70772942e-04,3.45053646e-06,0.00000000e+00,0.00000000e+00,1.22723698e-04,3.15293440e-06,4.02331858e-03,1.85563134e-05,1.15437538e+00,3.97741425e-03,6.22220251e+03,2.18545030e+01,5.81967807e-04,5.20524083e-06,0.00000000e+00,0.00000000e+00,2.79628000e+00,6.38614474e-03
6.80163996e+00,6.55163996e+00,5.78316844e-04,3.75767148e-06,0.00000000e+00,0.00000000e+00,1.25555705e-04,2.96029869e-06,4.00539147e-03,2.10494796e-05,1.16749027e+00,3.93635629e-03,6.27054150e+03,2.36831411e+01,5.92506780e-04,5.25929118e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.81178644e-04,3.81201089e-06,0.00000000e+00,0.00000000e+00,1.24535261e-04,2.75392909e-06,3.94602542e-03,2.00818678e-05,1.17501443e+00,4.15947741e-03,6.26816497e+03,2.50294863e+01,5.96120964e-04,5.25765408e-06,0.00000000e+00,0.00000000e+00,2.83658000e+00,6.38154189e-03
7.00169004e+00,6.75169004e+00,5.86095942e-04,3.80801533e-06,0.00000000e+00,0.00000000e+00,1.23155098e-04,2.32049221e-06,3.89713585e-03,1.76132527e-05,1.18616172e+00,4.01433531e-03,6.28636231e+03,2.40755187e+01,6.00750480e-04,4.94399439e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.91943897e-04,3.86102358e-06,0.00000000e+00,0.00000000e+00,1.26975424e-04,2.74292463e-06,3.86798955e-03,1.89310740e-05,1.19853364e+00,4.14345046e-03,6.32301256e+03,2.55164666e+01,6.11182640e-04,4.91125512e-06,0.00000000e+00,0.00000000e+00,2.87658000e+00,6.48764454e-03
7.20174011e+00,6.95174011e+00,5.96784959e-04,3.88397661e-06,0.00000000e+00,0.00000000e+00,1.27903561e-04,2.49839705e-06,3.81845163e-03,1.85820400e-05,1.20855634e+00,4.00302182e-03,6.33903294e+03,2.44254027e+01,6.17922596e-04,5.01214530e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30176515e+00,7.05176515e+00,6.02552679e-04,3.91795487e-06,0.00000000e+00,0.00000000e+00,1.30042001e-04,2.75718411e-06,3.79208654e-03,1.83084727e-05,1.21939836e+00,4.31026756e-03,6.37260167e+03,2.40311748e+01,6.26396373e-04,5.28266436e-06,0.00000000e+00,0.00000000e+00,2.91768000e+00,6.55347671e-03
7.40179019e+00,7.15179019e+00,6.06589775e-04,3.78539149e-06,0.00000000e+00,0.00000000e+00,1.29774632e-04,2.54180396e-06,3.74536217e-03,1.83619200e-05,1.22925395e+00,4.31095329e-03,6.38695979e+03,2.34689311e+01,6.31334582e-04,4.76551432e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50181522e+00,7.25181522e+00,6.10204686e-04,3.76468581e-06,0.00000000e+00,0.00000000e+00,1.34422286e-04,2.90348255e-06,3.69865839e-03,1.68695530e-05,1.24269296e+00,4.39828739e-03,6.41050031e+03,2.43203292e+01,6.40740728e-04,4.93044151e-06,0.00000000e+00,0.00000000e+00,2.95926000e+00,6.52673791e-03
7.60184026e+00,7.35184026e+00,6.14743637e-04,3.77893199e-06,0.00000000e+00,0.00000000e+00,1.34484610e-04,2.75097486e-06,3.65960503e-03,1.76537468e-05,1.25391016e+00,4.45210742e-03,6.42518605e+03,2.34970361e+01,6.46590249e-04,4.95242602e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70186530e+00,7.45186530e+00,6.18044061e-04,3.70535338e-06,0.00000000e+00,0.00000000e+00,1.36791328e-04,3.54993326e-06,3.62787959e-03,1.95411735e-05,1.26090084e+00,4.39930570e-03,6.43152377e+03,2.37994096e+01,6.52900873e-04,5.70446258e-06,0.00000000e+00,0.00000000e+00,2.99927000e+00,6.54865028e-03
7.80189034e+00,7.55189034e+00,6.23517221e-04,3.92009846e-06,0.00000000e+00,0.00000000e+00,1.39076475e-04,3.29218280e-06,3.59818817e-03,1.77465278e-05,1.27196174e+00,4.64172659e-03,6.46095031e+03,2.57463755e+01,6.61046694e-04,5.64226861e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
