r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_local_mean,heating_local_std,fission_q_recoverable_mean,fission_q_recoverable_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
1.40028793e+00,1.15028793e+00,2.93888045e-04,1.18949330e-06,0.00000000e+00,0.00000000e+00,3.44786380e-05,1.74715312e-06,7.15671773e-03,2.24956966e-05,4.09771029e-01,1.65243898e-03,3.66081603e+04,1.10541616e+02,0.00000000e+00,0.00000000e+00,1.46640701e-04,2.15523394e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50031297e+00,1.25031297e+00,2.97661589e-04,1.23356028e-06,0.00000000e+00,0.00000000e+00,3.65690125e-05,2.15326317e-06,7.05436434e-03,2.29455575e-05,4.26023279e-01,1.78271515e-03,3.63898204e+04,1.19238144e+02,0.00000000e+00,0.00000000e+00,1.54789647e-04,2.52315201e-06,0.00000000e+00,0.00000000e+00,1.58125000e+00,3.07378526e-03
1.60033801e+00,1.35033801e+00,3.02274283e-04,1.26616436e-06,0.00000000e+00,0.00000000e+00,3.64657346e-05,1.33517823e-06,6.94760817e-03,2.19592482e-05,4.41246005e-01,1.71819019e-03,3.61294784e+04,1.20232079e+02,0.00000000e+00,0.00000000e+00,1.61536330e-04,2.00458206e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,3.07036053e-04,1.34263433e-06,0.00000000e+00,0.00000000e+00,3.69050151e-05,1.26378359e-06,6.85119442e-03,1.89048528e-05,4.55828380e-01,1.75709674e-03,3.59781461e+04,9.97873463e+01,0.00000000e+00,0.00000000e+00,1.68674984e-04,2.00224921e-06,0.00000000e+00,0.00000000e+00,1.63351000e+00,3.31743146e-03
1.80038808e+00,1.55038808e+00,3.11531953e-04,1.36722684e-06,0.00000000e+00,0.00000000e+00,3.99830414e-05,1.45405218e-06,6.77532952e-03,2.26542149e-05,4.70200811e-01,1.79401538e-03,3.58573945e+04,1.16328686e+02,0.00000000e+00,0.00000000e+00,1.77694732e-04,2.15459787e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,3.16349069e-04,1.53149111e-06,0.00000000e+00,0.00000000e+00,4.05090901e-05,1.25287132e-06,6.66558154e-03,2.18734331e-05,4.86761201e-01,1.87017968e-03,3.55541749e+04,1.09686092e+02,0.00000000e+00,0.00000000e+00,1.85620759e-04,1.99557637e-06,0.00000000e+00,0.00000000e+00,1.68785000e+00,3.35325474e-03
2.00043816e+00,1.75043816e+00,3.22324744e-04,1.57523233e-06,0.00000000e+00,0.00000000e+00,4.10145133e-05,1.07874439e-06,6.59777073e-03,2.39408142e-05,5.03386557e-01,1.89725430e-03,3.54956838e+04,1.20439822e+02,0.00000000e+00,0.00000000e+00,1.93344566e-04,1.88365764e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.26590039e-04,1.43904866e-06,0.00000000e+00,0.00000000e+00,4.36420082e-05,1.13922671e-06,6.50098668e-03,2.44121324e-05,5.20174815e-01,1.96778997e-03,3.53290996e+04,1.24284201e+02,0.00000000e+00,0.00000000e+00,2.02335438e-04,1.85843378e-06,0.00000000e+00,0.00000000e+00,1.73927000e+00,3.62256817e-03
2.20048823e+00,1.95048823e+00,3.32977860e-04,1.63587720e-06,0.00000000e+00,0.00000000e+00,4.57916662e-05,1.05720656e-06,6.41925463e-03,2.27417846e-05,5.37528391e-01,2.02983718e-03,3.52389182e+04,1.28919606e+02,0.00000000e+00,0.00000000e+00,2.12110262e-04,2.03314252e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.38027512e-04,1.75059415e-06,0.00000000e+00,0.00000000e+00,4.83128617e-05,1.50887000e-06,6.35864100e-03,2.54144106e-05,5.53781025e-01,2.14270193e-03,3.51252683e+04,1.34264413e+02,0.00000000e+00,0.00000000e+00,2.20985939e-04,2.41421967e-06,0.00000000e+00,0.00000000e+00,1.79303000e+00,3.87362100e-03
2.40053831e+00,2.15053831e+00,3.43268172e-04,1.84167321e-06,0.00000000e+00,0.00000000e+00,5.24902777e-05,3.70343087e-06,6.26521059e-03,2.39108689e-05,5.71552778e-01,2.32759838e-03,3.49296035e+04,1.33059586e+02,0.00000000e+00,0.00000000e+00,2.32676400e-04,4.03708788e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.48728089e-04,1.94554620e-06,0.00000000e+00,0.00000000e+00,5.45734276e-05,2.21840985e-06,6.18365955e-03,2.46903967e-05,5.87019768e-01,2.42157244e-03,3.46988679e+04,1.35907138e+02,0.00000000e+00,0.00000000e+00,2.42241769e-04,3.07724462e-06,0.00000000e+00,0.00000000e+00,1.84590000e+00,4.10017240e-03
2.60058838e+00,2.35058838e+00,3.53964749e-04,2.02459397e-06,0.00000000e+00,0.00000000e+00,5.30473787e-05,1.22946746e-06,6.13793579e-03,2.65241527e-05,6.01563475e-01,2.56456142e-03,3.46119620e+04,1.38028136e+02,0.00000000e+00,0.00000000e+00,2.46855264e-04,2.60656806e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.58517863e-04,1.95257007e-06,0.00000000e+00,0.00000000e+00,6.34714895e-05,7.42383420e-06,6.04627063e-03,2.24188325e-05,6.17882297e-01,2.49886418e-03,3.44487899e+04,1.37673977e+02,0.00000000e+00,0.00000000e+00,2.63782952e-04,7.31196622e-06,0.00000000e+00,0.00000000e+00,1.89755000e+00,4.36122430e-03
2.80063846e+00,2.55063846e+00,3.62794488e-04,1.96517086e-06,0.00000000e+00,0.00000000e+00,6.25310197e-05,4.10861668e-06,5.97529246e-03,2.31507817e-05,6.29583119e-01,2.44827147e-03,3.42270971e+04,1.34134008e+02,0.00000000e+00,0.00000000e+00,2.68903680e-04,4.45359282e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.68645467e-04,1.99873744e-06,0.00000000e+00,0.00000000e+00,6.24236942e-05,3.04659016e-06,5.92848731e-03,2.33069274e-05,6.44839737e-01,2.40894502e-03,3.41327556e+04,1.23518581e+02,0.00000000e+00,0.00000000e+00,2.75765522e-04,3.69522272e-06,0.00000000e+00,0.00000000e+00,1.94769000e+00,4.42652001e-03
3.00068853e+00,2.75068853e+00,3.75055820e-04,2.19307854e-06,0.00000000e+00,0.00000000e+00,6.36849495e-05,3.27210309e-06,5.88449648e-03,2.53051658e-05,6.58944508e-01,2.50487707e-03,3.41572260e+04,1.27294708e+02,0.00000000e+00,0.00000000e+00,2.84069190e-04,4.09939916e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.78982578e-04,2.09415840e-06,0.00000000e+00,0.00000000e+00,6.13539741e-05,2.35853332e-06,5.79921361e-03,2.22699355e-05,6.73119235e-01,2.49724278e-03,3.39049308e+04,1.12438781e+02,0.00000000e+00,0.00000000e+00,2.87657352e-04,3.44904523e-06,0.00000000e+00,0.00000000e+00,1.99556000e+00,4.49543691e-03
3.20073861e+00,2.95073861e+00,3.83943469e-04,2.16414568e-06,0.00000000e+00,0.00000000e+00,6.43018102e-05,2.34170284e-06,5.72679662e-03,2.14070666e-05,6.86866730e-01,2.43200999e-03,3.37630728e+04,1.07151476e+02,0.00000000e+00,0.00000000e+00,2.97127189e-04,3.36633021e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.88614543e-04,2.27924788e-06,0.00000000e+00,0.00000000e+00,6.57241658e-05,1.99542905e-06,5.66712615e-03,2.22889263e-05,7.01683949e-01,2.64632776e-03,3.36432454e+04,1.11757922e+02,0.00000000e+00,0.00000000e+00,3.04533059e-04,3.15716829e-06,0.00000000e+00,0.00000000e+00,2.04215000e+00,4.70910087e-03
3.40078868e+00,3.15078868e+00,3.93782712e-04,2.37610813e-06,0.00000000e+00,0.00000000e+00,6.63660174e-05,1.29281694e-06,5.59610420e-03,1.97328116e-05,7.16202394e-01,2.86133239e-03,3.34080729e+04,1.10567094e+02,0.00000000e+00,0.00000000e+00,3.12027642e-04,2.87819656e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.00395477e-04,2.46442121e-06,0.00000000e+00,0.00000000e+00,6.67704963e-05,1.17935067e-06,5.55626951e-03,2.23758922e-05,7.30248330e-01,2.85761309e-03,3.33725383e+04,1.19966919e+02,0.00000000e+00,0.00000000e+00,3.19990198e-04,2.99023635e-06,0.00000000e+00,0.00000000e+00,2.09101000e+00,4.70509059e-03
3.60083876e+00,3.35083876e+00,4.05093666e-04,2.57121193e-06,0.00000000e+00,0.00000000e+00,6.85084351e-05,1.34037167e-06,5.48632931e-03,1.96291410e-05,7.45803042e-01,2.81767924e-03,3.32369536e+04,1.11352381e+02,0.00000000e+00,0.00000000e+00,3.27838061e-04,3.14823534e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.11114854e-04,2.46267970e-06,0.00000000e+00,0.00000000e+00,7.18756336e-05,1.79885246e-06,5.42411134e-03,1.93465862e-05,7.58109600e-01,2.84891772e-03,3.31805126e+04,1.20028289e+02,0.00000000e+00,0.00000000e+00,3.38216954e-04,3.27467427e-06,0.00000000e+00,0.00000000e+00,2.13827000e+00,4.69643865e-03
3.80088883e+00,3.55088883e+00,4.18530718e-04,2.49918704e-06,0.00000000e+00,0.00000000e+00,7.34024082e-05,1.65424449e-06,5.38757681e-03,1.96273676e-05,7.75065720e-01,2.83444325e-03,3.31744148e+04,1.19980423e+02,0.00000000e+00,0.00000000e+00,3.48045616e-04,3.10381440e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.24726562e-04,2.47453010e-06,0.00000000e+00,0.00000000e+00,7.50680198e-05,1.68967757e-06,5.34156318e-03,2.26984085e-05,7.90085351e-01,2.81599326e-03,3.31060661e+04,1.31944612e+02,0.00000000e+00,0.00000000e+00,3.56948551e-04,3.15683725e-06,0.00000000e+00,0.00000000e+00,2.18579000e+00,4.96039454e-03
4.00093891e+00,3.75093891e+00,4.29363319e-04,2.56251506e-06,0.00000000e+00,0.00000000e+00,8.06781633e-05,3.03162616e-06,5.28042501e-03,1.99808285e-05,8.03527295e-01,2.77871009e-03,3.30321945e+04,1.23482232e+02,0.00000000e+00,0.00000000e+00,3.68283855e-04,4.16893638e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.33961935e-04,2.73022766e-06,0.00000000e+00,0.00000000e+00,7.82418002e-05,1.62024291e-06,5.19523006e-03,1.80767266e-05,8.16195000e-01,2.90052025e-03,3.27817557e+04,1.18292068e+02,0.00000000e+00,0.00000000e+00,3.72360986e-04,3.40832125e-06,0.00000000e+00,0.00000000e+00,2.23120000e+00,5.20048562e-03
4.20098898e+00,3.95098898e+00,4.39249525e-04,2.74108918e-06,0.00000000e+00,0.00000000e+00,8.16367932e-05,2.35863353e-06,5.13314682e-03,1.86716979e-05,8.31696805e-01,2.93124307e-03,3.26326605e+04,1.12843541e+02,0.00000000e+00,0.00000000e+00,3.82648985e-04,4.10222495e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.44291042e-04,2.67333446e-06,0.00000000e+00,0.00000000e+00,8.55421072e-05,3.42348890e-06,5.08094596e-03,1.93940423e-05,8.47575252e-01,3.12212116e-03,3.24954260e+04,1.17948444e+02,0.00000000e+00,0.00000000e+00,3.92885132e-04,4.72395710e-06,0.00000000e+00,0.00000000e+00,2.27646000e+00,5.23192262e-03
4.40103906e+00,4.15103906e+00,4.51260517e-04,2.86534522e-06,0.00000000e+00,0.00000000e+00,8.73786351e-05,2.05256439e-06,5.04299592e-03,2.05783348e-05,8.65205026e-01,3.29031219e-03,3.24291027e+04,1.26546983e+02,0.00000000e+00,0.00000000e+00,4.02520704e-04,3.59426479e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.56474773e-04,2.95496845e-06,0.00000000e+00,0.00000000e+00,8.75884415e-05,2.54407163e-06,4.98752963e-03,2.02755042e-05,8.78930205e-01,3.26372801e-03,3.23582464e+04,1.30119581e+02,0.00000000e+00,0.00000000e+00,4.08930100e-04,3.92618597e-06,0.00000000e+00,0.00000000e+00,2.32281000e+00,5.40100433e-03
4.60108913e+00,4.35108913e+00,4.61314600e-04,3.13482235e-06,0.00000000e+00,0.00000000e+00,8.84610001e-05,1.94134110e-06,4.97052097e-03,3.37213930e-05,8.92041770e-01,3.34784735e-03,3.23306434e+04,1.67594517e+02,0.00000000e+00,0.00000000e+00,4.15262988e-04,3.89231218e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.63644505e-04,3.05236569e-06,0.00000000e+00,0.00000000e+00,8.89844423e-05,1.77412613e-06,4.90290236e-03,1.91698457e-05,9.03166573e-01,3.37856714e-03,3.21318227e+04,1.27756494e+02,0.00000000e+00,0.00000000e+00,4.19590553e-04,3.80188375e-06,0.00000000e+00,0.00000000e+00,2.36927000e+00,5.55377488e-03
4.80113921e+00,4.55113921e+00,4.68545860e-04,3.11745691e-06,0.00000000e+00,0.00000000e+00,9.14230997e-05,1.83167857e-06,4.85711814e-03,1.97202948e-05,9.15854376e-01,3.45558784e-03,3.19957034e+04,1.25982878e+02,0.00000000e+00,0.00000000e+00,4.27935374e-04,3.80296134e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.75600407e-04,3.11810121e-06,0.00000000e+00,0.00000000e+00,9.49706855e-05,2.77139126e-06,4.79891147e-03,1.80452150e-05,9.33257904e-01,3.40675791e-03,3.18715837e+04,1.20664657e+02,0.00000000e+00,0.00000000e+00,4.40043829e-04,4.18891752e-06,0.00000000e+00,0.00000000e+00,2.41521000e+00,5.84894525e-03
5.00118928e+00,4.75118928e+00,4.82672770e-04,3.11730762e-06,0.00000000e+00,0.00000000e+00,9.55009703e-05,2.17679568e-06,4.75116670e-03,1.91581274e-05,9.47081499e-01,3.65352096e-03,3.17909179e+04,1.14971940e+02,0.00000000e+00,0.00000000e+00,4.48574670e-04,4.09592427e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.89467028e-04,3.39138092e-06,0.00000000e+00,0.00000000e+00,1.01837605e-04,5.05192246e-06,4.71055499e-03,1.87833039e-05,9.61192702e-01,3.92347586e-03,3.17291453e+04,1.19215478e+02,0.00000000e+00,0.00000000e+00,4.62776862e-04,6.19527231e-06,0.00000000e+00,0.00000000e+00,2.45865000e+00,5.93951626e-03
5.20123936e+00,4.95123936e+00,4.91509206e-04,3.24339605e-06,0.00000000e+00,0.00000000e+00,1.01596227e-04,3.39969381e-06,4.65943941e-03,1.92898147e-05,9.69900645e-01,3.58790057e-03,3.15050806e+04,1.25245146e+02,0.00000000e+00,0.00000000e+00,4.65937610e-04,4.66436245e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,4.98510181e-04,3.49079869e-06,0.00000000e+00,0.00000000e+00,1.04064362e-04,3.40555017e-06,4.61727339e-03,1.95908336e-05,9.84794173e-01,3.76072205e-03,3.14759963e+04,1.23259011e+02,0.00000000e+00,0.00000000e+00,4.76199924e-04,4.97095647e-06,0.00000000e+00,0.00000000e+00,2.50072000e+00,6.03088151e-03
5.40128943e+00,5.15128943e+00,5.02100322e-04,3.36815748e-06,0.00000000e+00,0.00000000e+00,1.03898448e-04,2.47593920e-06,4.56689880e-03,1.97637630e-05,9.95707751e-01,3.76156283e-03,3.12693172e+04,1.25534005e+02,0.00000000e+00,0.00000000e+00,4.80951393e-04,4.34269252e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.07363616e-04,3.45201498e-06,0.00000000e+00,0.00000000e+00,1.01350540e-04,2.09226715e-06,4.51302982e-03,1.88505258e-05,1.00828870e+00,3.87467241e-03,3.10713182e+04,1.22548126e+02,0.00000000e+00,0.00000000e+00,4.85009308e-04,4.15049987e-06,0.00000000e+00,0.00000000e+00,2.54350000e+00,6.18878916e-03
5.60133951e+00,5.35133951e+00,5.13793040e-04,3.41241625e-06,0.00000000e+00,0.00000000e+00,1.00653340e-04,1.93938072e-06,4.45778320e-03,1.76729098e-05,1.02029416e+00,3.95789154e-03,3.09616901e+04,1.16822174e+02,0.00000000e+00,0.00000000e+00,4.91854847e-04,4.21819236e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.18623676e-04,3.31145027e-06,0.00000000e+00,0.00000000e+00,1.04268500e-04,2.41493743e-06,4.41965543e-03,1.60059032e-05,1.03322673e+00,3.78157795e-03,3.08729671e+04,1.15514482e+02,0.00000000e+00,0.00000000e+00,5.01432774e-04,4.48491131e-06,0.00000000e+00,0.00000000e+00,2.58604000e+00,6.26345698e-03
5.80138958e+00,5.55138958e+00,5.23909994e-04,3.13656723e-06,0.00000000e+00,0.00000000e+00,1.08037616e-04,2.19020201e-06,4.39519490e-03,1.79101019e-05,1.04657103e+00,3.68855973e-03,3.08772573e+04,1.17127713e+02,0.00000000e+00,0.00000000e+00,5.10823523e-04,4.29242966e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.28807531e-04,3.15666026e-06,0.00000000e+00,0.00000000e+00,1.08024276e-04,2.25524122e-06,4.35303680e-03,1.88672642e-05,1.05851209e+00,3.85455036e-03,3.06549902e+04,1.10879272e+02,0.00000000e+00,0.00000000e+00,5.17100409e-04,4.14520126e-06,0.00000000e+00,0.00000000e+00,2.62715000e+00,6.22020781e-03
6.00143966e+00,5.75143966e+00,5.34496477e-04,3.20316401e-06,0.00000000e+00,0.00000000e+00,1.09638193e-04,2.13504170e-06,4.30731563e-03,1.73407534e-05,1.06897327e+00,3.87228954e-03,3.05666141e+04,1.11138876e+02,0.00000000e+00,0.00000000e+00,5.25458038e-04,4.06517825e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.38345466e-04,3.33096032e-06,0.00000000e+00,0.00000000e+00,1.10348849e-04,2.21229332e-06,4.26034071e-03,1.75007894e-05,1.08336482e+00,4.09783335e-03,3.05023391e+04,1.31840410e+02,0.00000000e+00,0.00000000e+00,5.30973360e-04,4.29017143e-06,0.00000000e+00,0.00000000e+00,2.66936000e+00,6.35466140e-03
6.20148973e+00,5.95148973e+00,5.42943917e-04,3.42587182e-06,0.00000000e+00,0.00000000e+00,1.09636401e-04,2.05169069e-06,4.21727539e-03,1.79315498e-05,1.09488446e+00,4.00431140e-03,3.02717876e+04,1.17918844e+02,0.00000000e+00,0.00000000e+00,5.36326534e-04,4.24173731e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.48831539e-04,3.43241873e-06,0.00000000e+00,0.00000000e+00,1.11469261e-04,2.06489481e-06,4.16814638e-03,1.71268876e-05,1.10692048e+00,4.06300169e-03,3.01077260e+04,1.12126339e+02,0.00000000e+00,0.00000000e+00,5.45314186e-04,4.19086703e-06,0.00000000e+00,0.00000000e+00,2.71045000e+00,6.42932637e-03
6.40153981e+00,6.15153981e+00,5.53427086e-04,3.47980108e-06,0.00000000e+00,0.00000000e+00,1.16381990e-04,3.28027398e-06,4.12705544e-03,1.70520459e-05,1.11914730e+00,3.95763122e-03,2.99949888e+04,1.16525415e+02,0.00000000e+00,0.00000000e+00,5.56115866e-04,5.46123210e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.58572480e-04,3.42351067e-06,0.00000000e+00,0.00000000e+00,1.17135386e-04,2.51471310e-06,4.10116636e-03,1.82520488e-05,1.12877170e+00,3.91557008e-03,3.00045855e+04,1.15767104e+02,0.00000000e+00,0.00000000e+00,5.62300864e-04,4.94354889e-06,0.00000000e+00,0.00000000e+00,2.75122000e+00,6.53561464e-03
6.60158988e+00,6.35158988e+00,5.63519464e-04,3.48566626e-06,0.00000000e+00,0.00000000e+00,1.19666509e-04,2.63017781e-06,4.04883086e-03,1.77696018e-05,1.13961488e+00,4.07493747e-03,2.99057052e+04,1.24352272e+02,0.00000000e+00,0.00000000e+00,5.70912632e-04,4.89039190e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.68865652e-04,3.60861060e-06,0.00000000e+00,0.00000000e+00,1.23011172e-04,3.16584348e-06,4.02331852e-03,1.85563108e-05,1.15295095e+00,4.12355325e-03,2.98450018e+04,1.23313591e+02,0.00000000e+00,0.00000000e+00,5.80309880e-04,5.35764255e-06,0.00000000e+00,0.00000000e+00,2.79262000e+00,6.89379433e-03
6.80163996e+00,6.55163996e+00,5.76464450e-04,3.85184918e-06,0.00000000e+00,0.00000000e+00,1.25522937e-04,3.01374087e-06,4.00539141e-03,2.10494770e-05,1.16623552e+00,3.92387007e-03,2.98989900e+04,1.33231486e+02,0.00000000e+00,0.00000000e+00,5.90588647e-04,5.39543127e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.79629640e-04,3.88871767e-06,0.00000000e+00,0.00000000e+00,1.24047081e-04,2.84957738e-06,3.94602536e-03,2.00818646e-05,1.17428423e+00,4.24032506e-03,2.96418029e+04,1.35234334e+02,0.00000000e+00,0.00000000e+00,5.94038433e-04,5.55233302e-06,0.00000000e+00,0.00000000e+00,2.83288000e+00,6.88437379e-03
7.00169004e+00,6.75169004e+00,5.84393966e-04,3.92411267e-06,0.00000000e+00,0.00000000e+00,1.22263554e-04,2.34312746e-06,3.89713579e-03,1.76132500e-05,1.18461038e+00,4.04316390e-03,2.94610310e+04,1.35057652e+02,0.00000000e+00,0.00000000e+00,5.98121852e-04,5.12273020e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.89757142e-04,3.86426368e-06,0.00000000e+00,0.00000000e+00,1.25897848e-04,2.81175234e-06,3.86798949e-03,1.89310704e-05,1.19698013e+00,4.15029912e-03,2.94465105e+04,1.34622181e+02,0.00000000e+00,0.00000000e+00,6.07878353e-04,5.05075602e-06,0.00000000e+00,0.00000000e+00,2.87274000e+00,7.00557675e-03
