r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
2.60058838e+00,2.35058838e+00,3.88734858e-04,1.94451359e-06,0.00000000e+00,0.00000000e+00,6.55235094e-05,1.39866054e-06,6.13794699e-03,2.65255394e-05,7.09417629e-01,3.25405896e-03,5.24790516e+03,1.84057019e+01,2.93993208e-04,2.53087564e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.94801532e-04,1.79784487e-06,0.00000000e+00,0.00000000e+00,6.94512866e-05,1.58460426e-06,6.04628162e-03,2.24198129e-05,7.30145322e-01,3.01714663e-03,5.28379214e+03,1.58682178e+01,3.05946341e-04,2.54407843e-06,0.00000000e+00,0.00000000e+00,2.07486810e+00,5.13793226e-03
2.80063846e+00,2.55063846e+00,4.00049217e-04,1.86523923e-06,0.00000000e+00,0.00000000e+00,7.12002649e-05,1.47747979e-06,5.97530328e-03,2.31526323e-05,7.45520107e-01,3.20737456e-03,5.30634761e+03,1.71130660e+01,3.14757756e-04,2.47267220e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,4.06793297e-04,1.94599220e-06,0.00000000e+00,0.00000000e+00,7.31188615e-05,1.54636661e-06,5.92849798e-03,2.33100993e-05,7.63524480e-01,3.28841607e-03,5.34841251e+03,1.56853132e+01,3.24583348e-04,2.68832078e-06,0.00000000e+00,0.00000000e+00,2.13590752e+00,5.36253687e-03
3.00068853e+00,2.75068853e+00,4.13645157e-04,2.01292603e-06,0.00000000e+00,0.00000000e+00,7.52078475e-05,1.55896982e-06,5.88488362e-03,2.53415017e-05,7.83793581e-01,3.35785026e-03,5.41076703e+03,1.75358284e+01,3.34114923e-04,2.77903729e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,4.18854685e-04,1.86033558e-06,0.00000000e+00,0.00000000e+00,7.84979599e-05,1.91905455e-06,5.79959218e-03,2.23456834e-05,8.01929201e-01,3.14008969e-03,5.44238618e+03,1.52553825e+01,3.44546716e-04,2.87774596e-06,0.00000000e+00,0.00000000e+00,2.19692758e+00,5.68358017e-03
3.20073861e+00,2.95073861e+00,4.25207143e-04,2.00857717e-06,0.00000000e+00,0.00000000e+00,8.08046214e-05,2.07501567e-06,5.72705254e-03,2.14370538e-05,8.20028794e-01,3.24188245e-03,5.47724254e+03,1.58648393e+01,3.54796874e-04,3.18218978e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,4.31440649e-04,2.15438880e-06,0.00000000e+00,0.00000000e+00,8.52046086e-05,2.50702399e-06,5.66733777e-03,2.23092702e-05,8.38663885e-01,3.45347280e-03,5.51734399e+03,1.68805322e+01,3.66806094e-04,3.58640053e-06,0.00000000e+00,0.00000000e+00,2.25672287e+00,5.87180518e-03
3.40078868e+00,3.15078868e+00,4.38795396e-04,2.23516062e-06,0.00000000e+00,0.00000000e+00,8.64189430e-05,2.03164177e-06,5.59629119e-03,1.97510264e-05,8.58569470e-01,3.59159020e-03,5.55461726e+03,1.63746683e+01,3.77026586e-04,3.46609495e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.46101202e-04,2.40220838e-06,0.00000000e+00,0.00000000e+00,8.88464238e-05,2.20098960e-06,5.55644042e-03,2.23846217e-05,8.77970546e-01,3.99996973e-03,5.60349033e+03,1.86015474e+01,3.87755566e-04,3.75005214e-06,0.00000000e+00,0.00000000e+00,2.31652287e+00,5.88230621e-03
3.60083876e+00,3.35083876e+00,4.52249101e-04,2.39247993e-06,0.00000000e+00,0.00000000e+00,9.15705829e-05,2.12986557e-06,5.48648876e-03,1.96345654e-05,8.95755657e-01,3.94398834e-03,5.64285530e+03,1.89376693e+01,3.98115664e-04,3.36824650e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.58291840e-04,2.39109664e-06,0.00000000e+00,0.00000000e+00,9.43750032e-05,2.22551384e-06,5.42426214e-03,1.93500283e-05,9.12646081e-01,3.92779049e-03,5.67693015e+03,1.91125679e+01,4.07827660e-04,3.27912168e-06,0.00000000e+00,0.00000000e+00,2.37382287e+00,6.24936917e-03
3.80088883e+00,3.55088883e+00,4.67131157e-04,2.59780618e-06,0.00000000e+00,0.00000000e+00,9.66143565e-05,2.19407982e-06,5.38772083e-03,1.96348460e-05,9.33657050e-01,3.99637556e-03,5.74575496e+03,1.96314629e+01,4.19712952e-04,3.39405910e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.73885155e-04,2.41298305e-06,0.00000000e+00,0.00000000e+00,9.85293629e-05,2.49218670e-06,5.34170172e-03,2.27161953e-05,9.52357440e-01,4.03219034e-03,5.78459652e+03,1.93581640e+01,4.29481521e-04,3.67478189e-06,0.00000000e+00,0.00000000e+00,2.43311810e+00,6.39660452e-03
4.00093891e+00,3.75093891e+00,4.80614276e-04,2.46255286e-06,0.00000000e+00,0.00000000e+00,9.94277985e-05,2.15474446e-06,5.28055902e-03,1.99913493e-05,9.70102752e-01,4.20300713e-03,5.82505124e+03,1.91220792e+01,4.38186606e-04,3.50282928e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.85661810e-04,2.53159399e-06,0.00000000e+00,0.00000000e+00,1.02905037e-04,2.62617222e-06,5.19536027e-03,1.80861296e-05,9.88425443e-01,4.23610587e-03,5.85233771e+03,1.83302023e+01,4.48643303e-04,3.95315560e-06,0.00000000e+00,0.00000000e+00,2.48998810e+00,6.46149134e-03
4.20098898e+00,3.95098898e+00,4.94139430e-04,2.83011029e-06,0.00000000e+00,0.00000000e+00,1.04840978e-04,2.50066001e-06,5.13327378e-03,1.86786568e-05,1.00871193e+00,4.29432913e-03,5.90084016e+03,1.96963616e+01,4.60689742e-04,4.32055705e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,5.01067510e-04,2.77540762e-06,0.00000000e+00,0.00000000e+00,1.05232120e-04,1.83718706e-06,5.08107012e-03,1.94020822e-05,1.03087052e+00,4.37394728e-03,5.94068344e+03,1.95783912e+01,4.69281013e-04,3.77828685e-06,0.00000000e+00,0.00000000e+00,2.54622810e+00,6.82390569e-03
4.40103906e+00,4.15103906e+00,5.08732040e-04,2.51326466e-06,0.00000000e+00,0.00000000e+00,1.05869938e-04,1.50329501e-06,5.04311764e-03,2.05895234e-05,1.05153624e+00,4.26292046e-03,5.99448306e+03,1.85196493e+01,4.78420963e-04,3.18899290e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,5.16492752e-04,2.74255783e-06,0.00000000e+00,0.00000000e+00,1.07228916e-04,1.48552750e-06,4.98764920e-03,2.02872788e-05,1.06970001e+00,4.56749141e-03,6.04459702e+03,2.00491417e+01,4.88505211e-04,3.32942295e-06,0.00000000e+00,0.00000000e+00,2.60340810e+00,7.03714722e-03
4.60108913e+00,4.35108913e+00,5.24042565e-04,2.94701069e-06,0.00000000e+00,0.00000000e+00,1.09969916e-04,1.76080279e-06,4.97063864e-03,3.37309980e-05,1.08880122e+00,4.66320729e-03,6.09837809e+03,2.42089677e+01,4.99457478e-04,3.66871708e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,5.28706739e-04,2.76114132e-06,0.00000000e+00,0.00000000e+00,1.12435821e-04,1.63897939e-06,4.90301833e-03,1.92043141e-05,1.10552884e+00,4.35919869e-03,6.12650801e+03,1.99501846e+01,5.08118050e-04,3.28731077e-06,0.00000000e+00,0.00000000e+00,2.65997810e+00,7.34403908e-03
4.80113921e+00,4.55113921e+00,5.34098706e-04,2.78008022e-06,0.00000000e+00,0.00000000e+00,1.19348721e-04,2.83425430e-06,4.85723258e-03,1.97440128e-05,1.12143262e+00,4.52314712e-03,6.15491655e+03,1.95777565e+01,5.21383756e-04,4.03837854e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,5.42909934e-04,2.70415200e-06,0.00000000e+00,0.00000000e+00,1.20986183e-04,2.74773740e-06,4.79902462e-03,1.80663333e-05,1.14383962e+00,4.61387031e-03,6.21439747e+03,2.03254887e+01,5.33328103e-04,3.83786616e-06,0.00000000e+00,0.00000000e+00,2.71758810e+00,7.66866086e-03
5.00118928e+00,4.75118928e+00,5.49669419e-04,2.74380719e-06,0.00000000e+00,0.00000000e+00,1.21995037e-04,2.10445629e-06,4.75127861e-03,1.91793299e-05,1.15995657e+00,4.68769411e-03,6.24383619e+03,1.98116716e+01,5.42001523e-04,3.53324677e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,5.54695069e-04,2.80309238e-06,0.00000000e+00,0.00000000e+00,1.28576262e-04,5.01754802e-06,4.71066576e-03,1.87974167e-05,1.17433984e+00,4.88457887e-03,6.27302174e+03,1.91549506e+01,5.54661676e-04,5.92078497e-06,0.00000000e+00,0.00000000e+00,2.77389810e+00,7.99630754e-03
5.20123936e+00,4.95123936e+00,5.61785323e-04,2.87721107e-06,0.00000000e+00,0.00000000e+00,1.30936115e-04,3.31921060e-06,4.65955146e-03,1.93039968e-05,1.19072942e+00,4.71923357e-03,6.30799301e+03,2.05589778e+01,5.65458416e-04,4.56839802e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,5.67463516e-04,2.96706179e-06,0.00000000e+00,0.00000000e+00,1.31384950e-04,2.33271691e-06,4.61738326e-03,1.96092840e-05,1.20709588e+00,4.73500483e-03,6.34143149e+03,2.05894688e+01,5.72419895e-04,3.94679133e-06,0.00000000e+00,0.00000000e+00,2.82807775e+00,8.09424906e-03
5.40128943e+00,5.15128943e+00,5.72478049e-04,2.98796208e-06,0.00000000e+00,0.00000000e+00,1.31596309e-04,2.19315060e-06,4.56700738e-03,1.97913694e-05,1.22528768e+00,4.79473403e-03,6.37028699e+03,2.06647698e+01,5.78977791e-04,4.13762481e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.78127758e-04,3.05090899e-06,0.00000000e+00,0.00000000e+00,1.32755914e-04,2.17335613e-06,4.51313750e-03,1.88660329e-05,1.24088006e+00,5.03032868e-03,6.39895043e+03,2.05846038e+01,5.87142611e-04,4.38059082e-06,0.00000000e+00,0.00000000e+00,2.88061211e+00,8.30070648e-03
5.60133951e+00,5.35133951e+00,5.86724028e-04,3.02474865e-06,0.00000000e+00,0.00000000e+00,1.32769009e-04,1.94756002e-06,4.45789008e-03,1.76886541e-05,1.25873436e+00,5.28521130e-03,6.44452631e+03,2.01256485e+01,5.96804709e-04,4.26630138e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.92636207e-04,2.98542147e-06,0.00000000e+00,0.00000000e+00,1.36506918e-04,2.17436539e-06,4.41994916e-03,1.60223159e-05,1.27371255e+00,5.15304021e-03,6.47711630e+03,2.08509379e+01,6.07563329e-04,4.25342136e-06,0.00000000e+00,0.00000000e+00,2.93474690e+00,8.33371882e-03
5.80138958e+00,5.55138958e+00,5.99655501e-04,3.23524708e-06,0.00000000e+00,0.00000000e+00,1.38926048e-04,3.05045095e-06,4.39544604e-03,1.79280597e-05,1.29127632e+00,5.39932286e-03,6.52553556e+03,2.21112553e+01,6.17441061e-04,5.11601611e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,6.03912923e-04,3.23177019e-06,0.00000000e+00,0.00000000e+00,1.43036785e-04,3.04221969e-06,4.35326617e-03,1.88790044e-05,1.30494017e+00,5.53206017e-03,6.54046959e+03,2.12394024e+01,6.27185764e-04,5.34410043e-06,0.00000000e+00,0.00000000e+00,2.98883690e+00,8.36442783e-03
6.00143966e+00,5.75143966e+00,6.11242723e-04,3.34230228e-06,0.00000000e+00,0.00000000e+00,1.44954681e-04,2.79620816e-06,4.30753450e-03,1.73586927e-05,1.32209707e+00,5.58045842e-03,6.59024960e+03,2.17545540e+01,6.37403593e-04,5.24771337e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,6.18466506e-04,3.32282674e-06,0.00000000e+00,0.00000000e+00,1.43617948e-04,2.08906839e-06,4.26055299e-03,1.75200055e-05,1.34207044e+00,5.59076177e-03,6.64127644e+03,2.41423749e+01,6.44331301e-04,4.43921719e-06,0.00000000e+00,0.00000000e+00,3.04171166e+00,8.49810939e-03
6.20148973e+00,5.95148973e+00,6.25043242e-04,3.14501445e-06,0.00000000e+00,0.00000000e+00,1.44783891e-04,1.83518445e-06,4.21748300e-03,1.79445815e-05,1.35846981e+00,5.42123814e-03,6.66837456e+03,2.21478177e+01,6.53465873e-04,4.21680442e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,6.31654135e-04,3.41819452e-06,0.00000000e+00,0.00000000e+00,1.50717969e-04,2.55126483e-06,4.16835044e-03,1.71466961e-05,1.37393031e+00,5.63858292e-03,6.69730688e+03,2.16807732e+01,6.67255332e-04,5.01236600e-06,0.00000000e+00,0.00000000e+00,3.09278166e+00,8.77192328e-03
6.40153981e+00,6.15153981e+00,6.37561247e-04,3.43786744e-06,0.00000000e+00,0.00000000e+00,1.53897050e-04,2.63647761e-06,4.12725667e-03,1.70754858e-05,1.39118159e+00,5.77156620e-03,6.73141915e+03,2.26867146e+01,6.77663641e-04,5.16838425e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,6.43724472e-04,3.44271722e-06,0.00000000e+00,0.00000000e+00,1.55136859e-04,2.53831464e-06,4.10136525e-03,1.82704661e-05,1.40518762e+00,5.60863474e-03,6.77328350e+03,2.26061500e+01,6.85340880e-04,4.97195317e-06,0.00000000e+00,0.00000000e+00,3.14568166e+00,9.09638560e-03
6.60158988e+00,6.35158988e+00,6.50273487e-04,3.40278636e-06,0.00000000e+00,0.00000000e+00,1.57172518e-04,3.40654153e-06,4.04902778e-03,1.77895920e-05,1.42079732e+00,5.64181127e-03,6.80012132e+03,2.17481369e+01,6.95128003e-04,5.75025689e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,6.56058843e-04,3.53547559e-06,0.00000000e+00,0.00000000e+00,1.63600019e-04,4.89989148e-06,4.02351374e-03,1.85780312e-05,1.43753303e+00,5.71414330e-03,6.84244447e+03,2.26091300e+01,7.08008386e-04,6.80266014e-06,0.00000000e+00,0.00000000e+00,3.19808166e+00,9.50281243e-03
6.80163996e+00,6.55163996e+00,6.62156296e-04,3.75190744e-06,0.00000000e+00,0.00000000e+00,1.64045388e-04,3.64220182e-06,4.00558526e-03,2.10595754e-05,1.45297719e+00,5.77940536e-03,6.88330732e+03,2.36366395e+01,7.14755496e-04,6.06333181e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,6.65435014e-04,3.56691577e-06,0.00000000e+00,0.00000000e+00,1.61707235e-04,3.11161817e-06,3.94623267e-03,2.01006263e-05,1.46392643e+00,5.64123045e-03,6.88891350e+03,2.32082766e+01,7.17393257e-04,5.53362651e-06,0.00000000e+00,0.00000000e+00,3.25097638e+00,9.40229598e-03
7.00169004e+00,6.75169004e+00,6.73519209e-04,3.57553444e-06,0.00000000e+00,0.00000000e+00,1.65846567e-04,4.15483123e-06,3.89734188e-03,1.76343958e-05,1.48027554e+00,5.61090943e-03,6.92166240e+03,2.26019479e+01,7.30816779e-04,6.13811837e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,6.80071635e-04,3.53969720e-06,0.00000000e+00,0.00000000e+00,1.67123721e-04,3.24086906e-06,3.86819443e-03,1.89566237e-05,1.49801226e+00,5.83738037e-03,6.96246461e+03,2.30137937e+01,7.39346601e-04,5.36128391e-06,0.00000000e+00,0.00000000e+00,3.30175162e+00,9.63605009e-03
7.20174011e+00,6.95174011e+00,6.86181965e-04,3.60808687e-06,0.00000000e+00,0.00000000e+00,1.69325367e-04,2.92430519e-06,3.81865544e-03,1.86054160e-05,1.51360960e+00,5.75003390e-03,6.99286663e+03,2.22349971e+01,7.48636665e-04,5.27860199e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.30176515e+00,7.05176515e+00,6.92692117e-04,3.80788622e-06,0.00000000e+00,0.00000000e+00,1.73322134e-04,2.75917044e-06,3.79228937e-03,1.83279942e-05,1.52639137e+00,5.71307556e-03,7.03435864e+03,2.28986862e+01,7.59713501e-04,5.33852215e-06,0.00000000e+00,0.00000000e+00,3.35365162e+00,9.90799141e-03
7.40179019e+00,7.15179019e+00,7.00127367e-04,3.63333736e-06,0.00000000e+00,0.00000000e+00,1.71169855e-04,2.75852912e-06,3.74556409e-03,1.83731187e-05,1.54050421e+00,5.75653729e-03,7.06991893e+03,2.31360511e+01,7.66199039e-04,5.18703100e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50181522e+00,7.25181522e+00,7.07374897e-04,3.82579959e-06,0.00000000e+00,0.00000000e+00,1.73102611e-04,2.67646503e-06,3.69885948e-03,1.68828820e-05,1.56004969e+00,5.90383383e-03,7.11543567e+03,2.45037067e+01,7.76476661e-04,5.18237349e-06,0.00000000e+00,0.00000000e+00,3.40653162e+00,1.01342198e-02
7.60184026e+00,7.35184026e+00,7.12173265e-04,4.00720785e-06,0.00000000e+00,0.00000000e+00,1.79136206e-04,3.80979984e-06,3.65980533e-03,1.76666972e-05,1.57547488e+00,6.13645974e-03,7.13904355e+03,2.55449685e+01,7.88530541e-04,5.97982005e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.70186530e+00,7.45186530e+00,7.17970456e-04,3.88835220e-06,0.00000000e+00,0.00000000e+00,1.78943822e-04,3.05627777e-06,3.62807916e-03,1.95566584e-05,1.58931688e+00,6.39115661e-03,7.16476848e+03,2.61828622e+01,7.94718965e-04,5.48335370e-06,0.00000000e+00,0.00000000e+00,3.45760598e+00,1.03566348e-02
7.80189034e+00,7.55189034e+00,7.22697020e-04,3.96182901e-06,0.00000000e+00,0.00000000e+00,1.78622154e-04,3.05864146e-06,3.59838707e-03,1.77608714e-05,1.60163719e+00,6.13748934e-03,7.18939455e+03,2.57972637e+01,7.99538333e-04,5.50099193e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
