z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.67367439e-03,6.11440708e-05,0.00000000e+00,0.00000000e+00,4.97590089e-04,3.07375007e-05,6.43674138e-03,7.26182959e-05,4.12568542e+00,5.48385172e-02,1.92026904e+04,2.98857081e+02,3.00121942e-03,6.89531414e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.67196384e-03,5.65106110e-05,0.00000000e+00,0.00000000e+00,4.71526995e-04,2.60077391e-05,6.40836074e-03,6.85054841e-05,4.11272925e+00,5.09033591e-02,1.91651324e+04,2.70704742e+02,2.97404691e-03,6.81977556e-05,0.00000000e+00,0.00000000e+00,9.98660000e+00,1.29903767e-01
2.50000000e-01,2.66898007e-03,5.97458640e-05,0.00000000e+00,0.00000000e+00,4.87740104e-04,3.03369500e-05,6.37112714e-03,6.36967602e-05,4.12260305e+00,5.40223946e-02,1.92049674e+04,2.81113889e+02,2.98555944e-03,7.64200950e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.70336405e-03,6.02209218e-05,0.00000000e+00,0.00000000e+00,5.13402227e-04,4.59321807e-05,6.34276456e-03,7.79376414e-05,4.14400311e+00,5.23458905e-02,1.93899420e+04,2.72792069e+02,3.04430938e-03,8.67791366e-05,0.00000000e+00,0.00000000e+00,9.98460000e+00,1.29740466e-01
4.50000000e-01,2.68823960e-03,6.18462003e-05,0.00000000e+00,0.00000000e+00,5.22131525e-04,2.99823790e-05,6.25348423e-03,3.53361515e-05,4.13234874e+00,5.36718088e-02,1.92982730e+04,2.96826681e+02,3.04074955e-03,7.94994590e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.67827542e-03,5.64780158e-05,0.00000000e+00,0.00000000e+00,5.92654509e-04,5.88833864e-05,6.22325312e-03,3.66542251e-05,4.12735549e+00,5.13910624e-02,1.91995228e+04,2.75088151e+02,3.10235364e-03,8.75571176e-05,0.00000000e+00,0.00000000e+00,9.98560000e+00,1.30871540e-01
6.50000000e-01,2.66613380e-03,5.50097127e-05,0.00000000e+00,0.00000000e+00,5.36380534e-04,3.31022274e-05,6.19894947e-03,3.78068508e-05,4.12752759e+00,5.17761698e-02,1.91297747e+04,2.76752126e+02,3.03533477e-03,7.26407346e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.68880700e-03,5.56840428e-05,0.00000000e+00,0.00000000e+00,5.30129622e-04,3.02138135e-05,6.17220805e-03,3.84247875e-05,4.14901284e+00,5.28327830e-02,1.92616187e+04,2.79271964e+02,3.05207527e-03,7.42929406e-05,0.00000000e+00,0.00000000e+00,9.99500000e+00,1.30387570e-01
8.50000000e-01,2.68681069e-03,5.53962773e-05,0.00000000e+00,0.00000000e+00,5.72109019e-04,4.78122364e-05,6.13553862e-03,3.84980583e-05,4.14734504e+00,5.15578706e-02,1.92603792e+04,2.67093814e+02,3.09252383e-03,8.35776490e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.68077385e-03,5.77151912e-05,0.00000000e+00,0.00000000e+00,5.54236630e-04,3.55650863e-05,6.10350211e-03,4.02166097e-05,4.14221873e+00,5.44301996e-02,1.92452679e+04,2.88014552e+02,3.06882712e-03,7.48680215e-05,0.00000000e+00,0.00000000e+00,9.99340000e+00,1.28025702e-01
