z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,3.71224092e-03,9.22077335e-05,0.00000000e+00,0.00000000e+00,7.91852956e-04,3.82896544e-05,6.43674639e-03,7.26178475e-05,6.33515126e+00,1.18071730e-01,2.55300436e+04,4.98259285e+02,4.33321640e-03,1.13259974e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,3.71326792e-03,9.00181797e-05,0.00000000e+00,0.00000000e+00,8.30295382e-04,4.16582950e-05,6.40836575e-03,6.85049930e-05,6.34268771e+00,1.14683493e-01,2.55187652e+04,4.91796198e+02,4.37324633e-03,1.13311899e-04,0.00000000e+00,0.00000000e+00,1.54348074e+01,2.73684559e-01
2.50000000e-01,3.64789270e-03,9.08124781e-05,0.00000000e+00,0.00000000e+00,8.21419210e-04,3.66073382e-05,6.37113215e-03,6.36961834e-05,6.29801508e+00,1.11699379e-01,2.51921642e+04,4.89780074e+02,4.29740301e-03,1.09235957e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,3.67544571e-03,8.80615791e-05,0.00000000e+00,0.00000000e+00,8.10387094e-04,3.31147947e-05,6.34276957e-03,7.79372261e-05,6.30699143e+00,1.09874635e-01,2.53630629e+04,4.73745016e+02,4.31288745e-03,1.08537751e-04,0.00000000e+00,0.00000000e+00,1.54284074e+01,2.72129953e-01
4.50000000e-01,3.67924619e-03,8.22368479e-05,0.00000000e+00,0.00000000e+00,8.14138399e-04,3.52096260e-05,6.25348924e-03,3.53356232e-05,6.30181139e+00,1.09495528e-01,2.53486266e+04,4.53003263e+02,4.32330632e-03,1.06906280e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,3.65689748e-03,8.22365743e-05,0.00000000e+00,0.00000000e+00,8.70231573e-04,6.54312660e-05,6.22325813e-03,3.66537151e-05,6.31362941e+00,1.06925992e-01,2.51943439e+04,4.57271055e+02,4.35815068e-03,1.22351201e-04,0.00000000e+00,0.00000000e+00,1.54014074e+01,2.67576184e-01
6.50000000e-01,3.64840574e-03,8.05602217e-05,0.00000000e+00,0.00000000e+00,8.09242170e-04,3.39944912e-05,6.19895448e-03,3.78063836e-05,6.30075075e+00,1.03306426e-01,2.51461997e+04,4.43503993e+02,4.29032904e-03,1.03761124e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,3.65068863e-03,8.93779212e-05,0.00000000e+00,0.00000000e+00,8.30266703e-04,3.70656722e-05,6.17221306e-03,3.84244184e-05,6.30878503e+00,1.11141684e-01,2.51691653e+04,4.88788336e+02,4.31406230e-03,1.13316337e-04,0.00000000e+00,0.00000000e+00,1.54052074e+01,2.69587432e-01
8.50000000e-01,3.62047935e-03,8.32551526e-05,0.00000000e+00,0.00000000e+00,8.65829573e-04,4.22797868e-05,6.13554363e-03,3.84977933e-05,6.28422870e+00,1.11216543e-01,2.50275258e+04,4.64702638e+02,4.32003508e-03,1.09669748e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,3.63937216e-03,8.29622844e-05,0.00000000e+00,0.00000000e+00,8.70590478e-04,4.45255403e-05,6.10350711e-03,4.02164472e-05,6.31273579e+00,1.13385094e-01,2.51328298e+04,4.69170914e+02,4.34397955e-03,1.16936352e-04,0.00000000e+00,0.00000000e+00,1.54004074e+01,2.68419261e-01
