z_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_mean,heating_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_z_mean,current_z_std
5.00000000e-02,2.51654597e-03,4.78303829e-05,0.00000000e+00,0.00000000e+00,5.68984761e-04,6.50536516e-05,6.43674138e-03,7.26182959e-05,4.02526193e+00,4.45308293e-02,1.84639306e+04,2.36339553e+02,2.91564894e-03,8.17596316e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50000000e-01,2.52234399e-03,4.74973684e-05,0.00000000e+00,0.00000000e+00,4.83138099e-04,3.25127679e-05,6.40836074e-03,6.85054841e-05,4.02834941e+00,4.33124012e-02,1.84842087e+04,2.33640207e+02,2.83619786e-03,6.05234969e-05,0.00000000e+00,0.00000000e+00,9.72320000e+00,1.16834591e-01
2.50000000e-01,2.52873999e-03,4.88721154e-05,0.00000000e+00,0.00000000e+00,5.14787687e-04,3.99756758e-05,6.37112714e-03,6.36967602e-05,4.03742310e+00,4.58024206e-02,1.85785145e+04,2.34988455e+02,2.87251846e-03,6.85389544e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-01,2.53950369e-03,4.85364375e-05,0.00000000e+00,0.00000000e+00,5.81416612e-04,6.64214208e-05,6.34276456e-03,7.79376414e-05,4.04945588e+00,4.73998238e-02,1.86384397e+04,2.28150723e+02,2.94861186e-03,8.99538469e-05,0.00000000e+00,0.00000000e+00,9.71020000e+00,1.17108877e-01
4.50000000e-01,2.51449433e-03,5.20068172e-05,0.00000000e+00,0.00000000e+00,5.39706000e-04,3.80881611e-05,6.25348423e-03,3.53361515e-05,4.03424361e+00,4.90712309e-02,1.84958236e+04,2.53904576e+02,2.88470376e-03,7.28551611e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,2.52090068e-03,5.14942185e-05,0.00000000e+00,0.00000000e+00,5.30124115e-04,3.67590077e-05,6.22325312e-03,3.66542251e-05,4.03361344e+00,4.71249730e-02,1.84843758e+04,2.60926312e+02,2.88258962e-03,6.97033759e-05,0.00000000e+00,0.00000000e+00,9.71220000e+00,1.18729083e-01
6.50000000e-01,2.49806665e-03,4.85461967e-05,0.00000000e+00,0.00000000e+00,5.41440304e-04,3.84289094e-05,6.19894947e-03,3.78068508e-05,4.02126366e+00,4.73698844e-02,1.83591784e+04,2.54602900e+02,2.87247961e-03,6.68753031e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.50000000e-01,2.50271641e-03,4.88582739e-05,0.00000000e+00,0.00000000e+00,5.32565556e-04,3.47427426e-05,6.17220805e-03,3.84247875e-05,4.03560325e+00,4.82197360e-02,1.83942951e+04,2.53181150e+02,2.86858943e-03,6.80959371e-05,0.00000000e+00,0.00000000e+00,9.70740000e+00,1.18830289e-01
8.50000000e-01,2.51744586e-03,4.89968082e-05,0.00000000e+00,0.00000000e+00,5.77356140e-04,4.93342020e-05,6.13553862e-03,3.84980583e-05,4.05129336e+00,5.01178025e-02,1.84777320e+04,2.49103184e+02,2.92856820e-03,7.45837112e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9.50000000e-01,2.51045895e-03,5.07086752e-05,0.00000000e+00,0.00000000e+00,5.53953101e-04,3.75533667e-05,6.10350211e-03,4.02166097e-05,4.03952703e+00,4.93140696e-02,1.84562942e+04,2.59007562e+02,2.89839070e-03,6.88094662e-05,0.00000000e+00,0.00000000e+00,9.70360000e+00,1.16982385e-01
1.05000000e+00,2.50107637e-03,4.90746354e-05,0.00000000e+00,0.00000000e+00,5.72311462e-04,3.99059947e-05,6.06724607e-03,3.95787559e-05,4.03794672e+00,4.98377083e-02,1.83952390e+04,2.52965498e+02,2.90796631e-03,6.97356735e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,2.52454824e-03,4.86744179e-05,0.00000000e+00,0.00000000e+00,5.48124217e-04,3.31225969e-05,6.03256827e-03,3.99879353e-05,4.05071830e+00,5.01540229e-02,1.84963272e+04,2.52665923e+02,2.90971266e-03,6.14792259e-05,0.00000000e+00,0.00000000e+00,9.70680000e+00,1.16925736e-01
1.25000000e+00,2.50784939e-03,4.57649899e-05,0.00000000e+00,0.00000000e+00,5.16812646e-04,2.53471386e-05,6.00735105e-03,4.10203921e-05,4.03408694e+00,4.72097766e-02,1.84036314e+04,2.44791466e+02,2.86286778e-03,5.41501062e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.35000000e+00,2.49089889e-03,4.31223934e-05,0.00000000e+00,0.00000000e+00,5.10376356e-04,2.10451397e-05,5.97092067e-03,4.21252550e-05,4.02203985e+00,4.56700310e-02,1.82972213e+04,2.26859905e+02,2.84053501e-03,4.81618929e-05,0.00000000e+00,0.00000000e+00,9.70820000e+00,1.17364491e-01
1.45000000e+00,2.52052920e-03,5.02721236e-05,0.00000000e+00,0.00000000e+00,5.53284356e-04,2.83310252e-05,5.95937099e-03,4.45904487e-05,4.03907721e+00,4.91966545e-02,1.84181288e+04,2.57273736e+02,2.91314747e-03,6.13447790e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.55000000e+00,2.51877422e-03,4.61948490e-05,0.00000000e+00,0.00000000e+00,5.27597307e-04,2.31626242e-05,5.94404918e-03,5.20441804e-05,4.03827213e+00,4.84854794e-02,1.84041811e+04,2.44761446e+02,2.88551619e-03,5.24026725e-05,0.00000000e+00,0.00000000e+00,9.72020000e+00,1.15498738e-01
1.65000000e+00,2.53531308e-03,4.76889173e-05,0.00000000e+00,0.00000000e+00,5.15390723e-04,2.35536882e-05,5.94723728e-03,6.76923680e-05,4.04390968e+00,4.74461242e-02,1.84592314e+04,2.43615665e+02,2.88833477e-03,5.61216339e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.75000000e+00,2.52843515e-03,4.90544832e-05,0.00000000e+00,0.00000000e+00,4.99422743e-04,2.34939822e-05,5.89978723e-03,5.31106533e-05,4.02650162e+00,4.84676933e-02,1.84029725e+04,2.45386756e+02,2.86685253e-03,5.76927610e-05,0.00000000e+00,0.00000000e+00,9.72580000e+00,1.15946888e-01
1.85000000e+00,2.53133574e-03,5.82016458e-05,0.00000000e+00,0.00000000e+00,5.25897970e-04,3.26229602e-05,5.85243999e-03,4.71364419e-05,4.00632569e+00,4.87706139e-02,1.84178801e+04,2.92360155e+02,2.89561869e-03,7.19995535e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95000000e+00,2.50245485e-03,5.08522138e-05,0.00000000e+00,0.00000000e+00,5.55688578e-04,6.39953277e-05,5.83672511e-03,4.98753460e-05,4.02127391e+00,4.97090786e-02,1.82908107e+04,2.51069209e+02,2.89669745e-03,8.13021638e-05,0.00000000e+00,0.00000000e+00,9.72880000e+00,1.18307672e-01
2.05000000e+00,2.51391629e-03,5.08465426e-05,0.00000000e+00,0.00000000e+00,5.12809143e-04,2.61858609e-05,5.82932455e-03,5.69022423e-05,4.02933984e+00,5.21422688e-02,1.83002234e+04,2.59223415e+02,2.86663048e-03,6.02906329e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e+00,2.51593893e-03,4.89169116e-05,0.00000000e+00,0.00000000e+00,5.10362959e-04,2.53611146e-05,5.82384958e-03,6.81709972e-05,4.02679243e+00,4.88127057e-02,1.83559611e+04,2.56364401e+02,2.86756245e-03,5.87668478e-05,0.00000000e+00,0.00000000e+00,9.71080000e+00,1.16836128e-01
2.25000000e+00,2.51094910e-03,4.84770202e-05,0.00000000e+00,0.00000000e+00,5.37716627e-04,2.63862892e-05,5.81118806e-03,8.49215320e-05,4.02400808e+00,4.95262883e-02,1.82492876e+04,2.57090616e+02,2.89213840e-03,5.96463981e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.35000000e+00,2.51701240e-03,4.60345630e-05,0.00000000e+00,0.00000000e+00,5.95460419e-04,5.44553087e-05,5.72122636e-03,6.89414822e-05,4.02317366e+00,4.70527463e-02,1.82017391e+04,2.33640182e+02,2.95891554e-03,8.12475777e-05,0.00000000e+00,0.00000000e+00,9.71580000e+00,1.16841455e-01
2.45000000e+00,2.50923703e-03,4.65651304e-05,0.00000000e+00,0.00000000e+00,5.34674546e-04,2.65684337e-05,5.67076809e-03,6.81514879e-05,4.00876120e+00,4.66367438e-02,1.81522337e+04,2.34423095e+02,2.89208662e-03,5.94731293e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.55000000e+00,2.53007728e-03,4.40096441e-05,0.00000000e+00,0.00000000e+00,5.26970340e-04,2.76737809e-05,5.66836595e-03,7.80913899e-05,4.01557118e+00,4.81857385e-02,1.82586252e+04,2.28908629e+02,2.90604250e-03,5.72101981e-05,0.00000000e+00,0.00000000e+00,9.71340000e+00,1.14620086e-01
2.65000000e+00,2.50537739e-03,4.65216455e-05,0.00000000e+00,0.00000000e+00,5.14490129e-04,2.71152063e-05,5.54690625e-03,5.96023561e-05,4.00493599e+00,4.70258779e-02,1.80905593e+04,2.42531426e+02,2.87218133e-03,5.87967861e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.75000000e+00,2.49737764e-03,4.82256409e-05,0.00000000e+00,0.00000000e+00,5.31451902e-04,2.87624949e-05,5.51137132e-03,6.17562940e-05,4.00031278e+00,5.20106134e-02,1.80653801e+04,2.53764648e+02,2.88179626e-03,6.22349914e-05,0.00000000e+00,0.00000000e+00,9.71080000e+00,1.13543245e-01
2.85000000e+00,2.49870254e-03,5.05651500e-05,0.00000000e+00,0.00000000e+00,5.23393293e-04,2.89391362e-05,5.49172341e-03,6.38625713e-05,3.99687927e+00,5.42014905e-02,1.80500947e+04,2.66209428e+02,2.87546445e-03,6.50781345e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.95000000e+00,2.48895926e-03,5.17512452e-05,0.00000000e+00,0.00000000e+00,5.11071902e-04,3.00467819e-05,5.48722773e-03,7.26253696e-05,3.99286049e+00,5.50484560e-02,1.80049020e+04,2.67776606e+02,2.85304669e-03,6.94159094e-05,0.00000000e+00,0.00000000e+00,9.70660000e+00,1.15361936e-01
3.05000000e+00,2.48187602e-03,4.43598056e-05,0.00000000e+00,0.00000000e+00,5.35172881e-04,3.23996148e-05,5.46508235e-03,7.13862128e-05,3.99963006e+00,4.81025797e-02,1.79678424e+04,2.34849847e+02,2.86970202e-03,6.35964750e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15000000e+00,2.49135503e-03,4.52756226e-05,0.00000000e+00,0.00000000e+00,5.42460538e-04,2.86030247e-05,5.41556477e-03,8.34461229e-05,3.99937505e+00,5.11057540e-02,1.79638528e+04,2.40584708e+02,2.88743222e-03,5.92602639e-05,0.00000000e+00,0.00000000e+00,9.71300000e+00,1.16251750e-01
3.25000000e+00,2.48966501e-03,4.77741456e-05,0.00000000e+00,0.00000000e+00,5.46580183e-04,2.51313339e-05,5.36924775e-03,9.30683003e-05,4.00309930e+00,4.99366548e-02,1.79840831e+04,2.56925048e+02,2.89007787e-03,5.87697481e-05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
