r_cm,depth_cm,nXt_mean,nXt_std,fission_mean,fission_std,ngamma_mean,ngamma_std,n2n_mean,n2n_std,flux_mean,flux_std,heating_local_mean,heating_local_std,fission_q_recoverable_mean,fission_q_recoverable_std,absorption_mean,absorption_std,nu_fission_mean,nu_fission_std,current_r_mean,current_r_std
1.30026289e+00,1.05026289e+00,2.89150057e-04,1.09924849e-06,0.00000000e+00,0.00000000e+00,3.30802151e-05,1.64744254e-06,7.24592963e-03,2.02293054e-05,3.91824313e-01,1.45034008e-03,3.67681679e+04,1.04088063e+02,0.00000000e+00,0.00000000e+00,1.38694438e-04,2.05249962e-06,0.00000000e+00,0.00000000e+00,1.52553000e+00,3.05056547e-03
1.40028793e+00,1.15028793e+00,2.94238732e-04,1.15273050e-06,0.00000000e+00,0.00000000e+00,3.45758138e-05,1.77355202e-06,7.15671773e-03,2.24956966e-05,4.09020952e-01,1.60679780e-03,3.66238067e+04,1.09535030e+02,0.00000000e+00,0.00000000e+00,1.47125036e-04,2.11057255e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.50031297e+00,1.25031297e+00,2.98416707e-04,1.12334993e-06,0.00000000e+00,0.00000000e+00,3.56938429e-05,1.89800090e-06,7.05436434e-03,2.29455575e-05,4.25720542e-01,1.69804849e-03,3.63536344e+04,1.15076998e+02,0.00000000e+00,0.00000000e+00,1.54836237e-04,2.28498057e-06,0.00000000e+00,0.00000000e+00,1.58001000e+00,3.01904694e-03
1.60033801e+00,1.35033801e+00,3.02767564e-04,1.20785662e-06,0.00000000e+00,0.00000000e+00,3.56955425e-05,1.17141646e-06,6.94760817e-03,2.19592482e-05,4.40561543e-01,1.60234177e-03,3.61089489e+04,1.16153334e+02,0.00000000e+00,0.00000000e+00,1.61354524e-04,1.82955315e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.70036304e+00,1.45036304e+00,3.08100765e-04,1.31299299e-06,0.00000000e+00,0.00000000e+00,3.62653642e-05,1.13619741e-06,6.85119442e-03,1.89048528e-05,4.55625108e-01,1.65396122e-03,3.59710312e+04,9.70419761e+01,0.00000000e+00,0.00000000e+00,1.69190613e-04,1.89827856e-06,0.00000000e+00,0.00000000e+00,1.63251000e+00,3.15631445e-03
1.80038808e+00,1.55038808e+00,3.12524619e-04,1.20633042e-06,0.00000000e+00,0.00000000e+00,3.90411607e-05,1.32889806e-06,6.77532952e-03,2.26542149e-05,4.70985946e-01,1.63192580e-03,3.58661846e+04,1.14644324e+02,0.00000000e+00,0.00000000e+00,1.77783853e-04,1.93455769e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.90041312e+00,1.65041312e+00,3.17095560e-04,1.23623327e-06,0.00000000e+00,0.00000000e+00,3.98142536e-05,1.19964709e-06,6.66558154e-03,2.18734331e-05,4.87131244e-01,1.81205812e-03,3.55751003e+04,1.08898409e+02,0.00000000e+00,0.00000000e+00,1.85701107e-04,1.73020532e-06,0.00000000e+00,0.00000000e+00,1.68718000e+00,3.26181999e-03
2.00043816e+00,1.75043816e+00,3.23112390e-04,1.42260660e-06,0.00000000e+00,0.00000000e+00,4.10582482e-05,1.04053663e-06,6.59777073e-03,2.39408142e-05,5.04337665e-01,1.92578014e-03,3.55139546e+04,1.20309415e+02,0.00000000e+00,0.00000000e+00,1.94199472e-04,1.70367445e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10046319e+00,1.85046319e+00,3.27198762e-04,1.28666233e-06,0.00000000e+00,0.00000000e+00,4.39524565e-05,1.13796046e-06,6.50098668e-03,2.44121324e-05,5.20071683e-01,1.98655557e-03,3.53204304e+04,1.23588774e+02,0.00000000e+00,0.00000000e+00,2.03311566e-04,1.66567649e-06,0.00000000e+00,0.00000000e+00,1.73857000e+00,3.40632950e-03
2.20048823e+00,1.95048823e+00,3.33817973e-04,1.46262230e-06,0.00000000e+00,0.00000000e+00,4.57228208e-05,9.99344384e-07,6.41925463e-03,2.27417846e-05,5.37676153e-01,2.01864422e-03,3.52516518e+04,1.24932238e+02,0.00000000e+00,0.00000000e+00,2.12906263e-04,1.74403614e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30051327e+00,2.05051327e+00,3.39531506e-04,1.62237157e-06,0.00000000e+00,0.00000000e+00,4.74125391e-05,1.01720747e-06,6.35864100e-03,2.54144106e-05,5.54678348e-01,2.16925656e-03,3.51324263e+04,1.30936643e+02,0.00000000e+00,0.00000000e+00,2.21658564e-04,1.93642256e-06,0.00000000e+00,0.00000000e+00,1.79184000e+00,3.67334696e-03
2.40053831e+00,2.15053831e+00,3.44438905e-04,1.77799521e-06,0.00000000e+00,0.00000000e+00,5.20658113e-05,3.70978414e-06,6.26521059e-03,2.39108689e-05,5.71326111e-01,2.24691516e-03,3.49299627e+04,1.34808082e+02,0.00000000e+00,0.00000000e+00,2.33447784e-04,3.98381463e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50056335e+00,2.25056335e+00,3.48992404e-04,1.78667095e-06,0.00000000e+00,0.00000000e+00,5.31694991e-05,1.95582187e-06,6.18365955e-03,2.46903967e-05,5.86341134e-01,2.25419450e-03,3.46916349e+04,1.36003855e+02,0.00000000e+00,0.00000000e+00,2.41128555e-04,2.55331166e-06,0.00000000e+00,0.00000000e+00,1.84442000e+00,3.88930613e-03
2.60058838e+00,2.35058838e+00,3.54260104e-04,1.76803488e-06,0.00000000e+00,0.00000000e+00,5.28485624e-05,1.28414313e-06,6.13793579e-03,2.65241527e-05,6.00302268e-01,2.33401062e-03,3.46224933e+04,1.39089552e+02,0.00000000e+00,0.00000000e+00,2.46916527e-04,2.32690627e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70061342e+00,2.45061342e+00,3.59140747e-04,1.77236910e-06,0.00000000e+00,0.00000000e+00,6.28377701e-05,7.46099143e-06,6.04627063e-03,2.24188325e-05,6.16309478e-01,2.34091566e-03,3.44444439e+04,1.37144134e+02,0.00000000e+00,0.00000000e+00,2.63748854e-04,7.33624511e-06,0.00000000e+00,0.00000000e+00,1.89590000e+00,4.06073826e-03
2.80063846e+00,2.55063846e+00,3.63858766e-04,1.74523773e-06,0.00000000e+00,0.00000000e+00,5.94091549e-05,3.34503777e-06,5.97529246e-03,2.31507817e-05,6.29535432e-01,2.48792456e-03,3.42098587e+04,1.31631473e+02,0.00000000e+00,0.00000000e+00,2.66856040e-04,3.41666639e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90066350e+00,2.65066350e+00,3.70037421e-04,1.79364461e-06,0.00000000e+00,0.00000000e+00,5.91596885e-05,1.78486069e-06,5.92848731e-03,2.33069274e-05,6.45573343e-01,2.47132058e-03,3.41214455e+04,1.22456667e+02,0.00000000e+00,0.00000000e+00,2.73890819e-04,2.37433350e-06,0.00000000e+00,0.00000000e+00,1.94556000e+00,4.08674417e-03
3.00068853e+00,2.75068853e+00,3.76299135e-04,1.86177346e-06,0.00000000e+00,0.00000000e+00,5.95110023e-05,1.52064095e-06,5.88449648e-03,2.53051658e-05,6.60480001e-01,2.44629594e-03,3.41644195e+04,1.25062590e+02,0.00000000e+00,0.00000000e+00,2.81103175e-04,2.34745756e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10071357e+00,2.85071357e+00,3.79398249e-04,1.86422583e-06,0.00000000e+00,0.00000000e+00,5.98738128e-05,1.13490664e-06,5.79921361e-03,2.22699355e-05,6.74225410e-01,2.49996564e-03,3.38957725e+04,1.08808754e+02,0.00000000e+00,0.00000000e+00,2.86606755e-04,2.28651263e-06,0.00000000e+00,0.00000000e+00,1.99377000e+00,4.08519995e-03
3.20073861e+00,2.95073861e+00,3.85316372e-04,1.83671737e-06,0.00000000e+00,0.00000000e+00,6.38296747e-05,1.56963538e-06,5.72679662e-03,2.14070666e-05,6.87412973e-01,2.33920960e-03,3.37588643e+04,1.06406087e+02,0.00000000e+00,0.00000000e+00,2.98065351e-04,2.47060751e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30076365e+00,3.05076365e+00,3.89251857e-04,2.01078340e-06,0.00000000e+00,0.00000000e+00,6.53294615e-05,1.39377084e-06,5.66712615e-03,2.22889263e-05,7.01324485e-01,2.47214984e-03,3.36255809e+04,1.10060661e+02,0.00000000e+00,0.00000000e+00,3.04835163e-04,2.50188265e-06,0.00000000e+00,0.00000000e+00,2.04118000e+00,4.18507151e-03
3.40078868e+00,3.15078868e+00,3.93120004e-04,2.04830329e-06,0.00000000e+00,0.00000000e+00,6.57411487e-05,1.35564251e-06,5.59610420e-03,1.97328116e-05,7.14472071e-01,2.70351438e-03,3.34030181e+04,1.10242624e+02,0.00000000e+00,0.00000000e+00,3.10715560e-04,2.64800636e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50081372e+00,3.25081372e+00,4.00466068e-04,2.20591906e-06,0.00000000e+00,0.00000000e+00,7.27622843e-05,4.17934959e-06,5.55626951e-03,2.23758922e-05,7.30559970e-01,2.72218589e-03,3.34161386e+04,1.23360615e+02,0.00000000e+00,0.00000000e+00,3.26005221e-04,4.55809280e-06,0.00000000e+00,0.00000000e+00,2.08924000e+00,4.29564303e-03
3.60083876e+00,3.35083876e+00,4.06041365e-04,2.37558216e-06,0.00000000e+00,0.00000000e+00,7.25851879e-05,2.65119043e-06,5.48632931e-03,1.96291410e-05,7.47240539e-01,2.82256170e-03,3.32891650e+04,1.14744993e+02,0.00000000e+00,0.00000000e+00,3.32843298e-04,3.54919926e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70086380e+00,3.45086380e+00,4.11224194e-04,2.37871185e-06,0.00000000e+00,0.00000000e+00,7.39782718e-05,2.06520195e-06,5.42411134e-03,1.93465862e-05,7.58604777e-01,2.81524737e-03,3.31947769e+04,1.21776281e+02,0.00000000e+00,0.00000000e+00,3.40416860e-04,3.18470121e-06,0.00000000e+00,0.00000000e+00,2.13716000e+00,4.38394033e-03
3.80088883e+00,3.55088883e+00,4.18785707e-04,2.33624795e-06,0.00000000e+00,0.00000000e+00,7.46774631e-05,1.59795360e-06,5.38757681e-03,1.96273676e-05,7.75919755e-01,2.88677662e-03,3.31793454e+04,1.21798274e+02,0.00000000e+00,0.00000000e+00,3.49558270e-04,2.69474339e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90091387e+00,3.65091387e+00,4.24692680e-04,2.19233348e-06,0.00000000e+00,0.00000000e+00,7.65566540e-05,1.65906397e-06,5.34156318e-03,2.26984085e-05,7.90827062e-01,2.79500770e-03,3.31174452e+04,1.34918185e+02,0.00000000e+00,0.00000000e+00,3.58371410e-04,2.67405461e-06,0.00000000e+00,0.00000000e+00,2.18450000e+00,4.69905424e-03
4.00093891e+00,3.75093891e+00,4.30105577e-04,2.33626949e-06,0.00000000e+00,0.00000000e+00,8.00886148e-05,2.30747540e-06,5.28042501e-03,1.99808285e-05,8.04975376e-01,2.88774731e-03,3.30068440e+04,1.28045265e+02,0.00000000e+00,0.00000000e+00,3.68470896e-04,3.44066756e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10096395e+00,3.85096395e+00,4.33466731e-04,2.34159146e-06,0.00000000e+00,0.00000000e+00,7.93319143e-05,1.56344907e-06,5.19523006e-03,1.80767266e-05,8.17867762e-01,2.87788950e-03,3.27619084e+04,1.21007956e+02,0.00000000e+00,0.00000000e+00,3.73014162e-04,2.96683821e-06,0.00000000e+00,0.00000000e+00,2.23007000e+00,4.93251948e-03
4.20098898e+00,3.95098898e+00,4.38080242e-04,2.29069475e-06,0.00000000e+00,0.00000000e+00,8.22053934e-05,2.26606836e-06,5.13314682e-03,1.86716979e-05,8.32182517e-01,3.01622730e-03,3.26225807e+04,1.14108871e+02,0.00000000e+00,0.00000000e+00,3.82063150e-04,3.60339555e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.30101402e+00,4.05101402e+00,4.43003069e-04,2.27729118e-06,0.00000000e+00,0.00000000e+00,8.50640127e-05,3.34145394e-06,5.08094596e-03,1.93940423e-05,8.46465550e-01,3.15159391e-03,3.24519774e+04,1.21248451e+02,0.00000000e+00,0.00000000e+00,3.91180436e-04,4.31284460e-06,0.00000000e+00,0.00000000e+00,2.27573000e+00,4.94707044e-03
4.40103906e+00,4.15103906e+00,4.49594516e-04,2.49604443e-06,0.00000000e+00,0.00000000e+00,8.44640818e-05,1.73018460e-06,5.04299592e-03,2.05783348e-05,8.63481983e-01,3.26450340e-03,3.23726123e+04,1.29914738e+02,0.00000000e+00,0.00000000e+00,3.97986014e-04,3.24643938e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50106410e+00,4.25106410e+00,4.55012206e-04,2.40133869e-06,0.00000000e+00,0.00000000e+00,8.40499622e-05,1.44723804e-06,4.98752963e-03,2.02755042e-05,8.77468921e-01,3.04209029e-03,3.23112985e+04,1.31014480e+02,0.00000000e+00,0.00000000e+00,4.03920198e-04,2.98836275e-06,0.00000000e+00,0.00000000e+00,2.32179000e+00,5.12149944e-03
4.60108913e+00,4.35108913e+00,4.60933706e-04,2.72893486e-06,0.00000000e+00,0.00000000e+00,8.74005323e-05,1.68152475e-06,4.97052097e-03,3.37213930e-05,8.93080392e-01,3.12456814e-03,3.23244611e+04,1.68935246e+02,0.00000000e+00,0.00000000e+00,4.13829647e-04,3.35558770e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70111417e+00,4.45111417e+00,4.63387995e-04,2.46659124e-06,0.00000000e+00,0.00000000e+00,8.74732966e-05,1.55425029e-06,4.90290236e-03,1.91698457e-05,9.04020209e-01,3.05835744e-03,3.21103724e+04,1.30557373e+02,0.00000000e+00,0.00000000e+00,4.17884221e-04,3.25206811e-06,0.00000000e+00,0.00000000e+00,2.36824000e+00,5.25338023e-03
4.80113921e+00,4.55113921e+00,4.68544681e-04,2.66333281e-06,0.00000000e+00,0.00000000e+00,9.01899273e-05,1.73152719e-06,4.85711814e-03,1.97202948e-05,9.15969286e-01,3.19542867e-03,3.19832713e+04,1.29198265e+02,0.00000000e+00,0.00000000e+00,4.26755278e-04,3.36294820e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90116425e+00,4.65116425e+00,4.75964464e-04,2.77608751e-06,0.00000000e+00,0.00000000e+00,9.29746018e-05,2.44142192e-06,4.79891155e-03,1.80452118e-05,9.33561636e-01,3.47055942e-03,3.18687452e+04,1.23590330e+02,0.00000000e+00,0.00000000e+00,4.38414889e-04,3.87392026e-06,0.00000000e+00,0.00000000e+00,2.41262000e+00,5.37945545e-03
5.00118928e+00,4.75118928e+00,4.82079098e-04,2.74172464e-06,0.00000000e+00,0.00000000e+00,9.37250878e-05,1.79993037e-06,4.75116679e-03,1.91581234e-05,9.46823200e-01,3.53375297e-03,3.17625421e+04,1.16528974e+02,0.00000000e+00,0.00000000e+00,4.46192846e-04,3.65757184e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10121432e+00,4.85121432e+00,4.87658530e-04,2.91952694e-06,0.00000000e+00,0.00000000e+00,1.00932335e-04,5.03485497e-06,4.71055507e-03,1.87833101e-05,9.59856600e-01,3.79682778e-03,3.17031007e+04,1.18974743e+02,0.00000000e+00,0.00000000e+00,4.60054943e-04,5.87132648e-06,0.00000000e+00,0.00000000e+00,2.45600000e+00,5.56382611e-03
5.20123936e+00,4.95123936e+00,4.92654713e-04,2.82842739e-06,0.00000000e+00,0.00000000e+00,1.01413190e-04,3.25661272e-06,4.65943949e-03,1.92898121e-05,9.70989976e-01,3.67661578e-03,3.14844570e+04,1.25077642e+02,0.00000000e+00,0.00000000e+00,4.66930926e-04,4.35302491e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.30126440e+00,5.05126440e+00,4.96935190e-04,2.86494604e-06,0.00000000e+00,0.00000000e+00,1.01842501e-04,2.44295867e-06,4.61727347e-03,1.95908285e-05,9.84063530e-01,3.72865473e-03,3.14255410e+04,1.19797262e+02,0.00000000e+00,0.00000000e+00,4.72453965e-04,3.73772804e-06,0.00000000e+00,0.00000000e+00,2.49921000e+00,5.63010118e-03
5.40128943e+00,5.15128943e+00,5.00583249e-04,2.70187396e-06,0.00000000e+00,0.00000000e+00,1.03510753e-04,2.34449680e-06,4.56689888e-03,1.97637571e-05,9.96309042e-01,3.54872983e-03,3.12411370e+04,1.23271998e+02,0.00000000e+00,0.00000000e+00,4.79110623e-04,3.58508474e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50131447e+00,5.25131447e+00,5.04929002e-04,2.84929601e-06,0.00000000e+00,0.00000000e+00,1.01276086e-04,2.03145126e-06,4.51302989e-03,1.88505210e-05,1.00820493e+00,3.77853418e-03,3.10549767e+04,1.24200745e+02,0.00000000e+00,0.00000000e+00,4.82550314e-04,3.44885750e-06,0.00000000e+00,0.00000000e+00,2.54273000e+00,5.91776733e-03
5.60133951e+00,5.35133951e+00,5.10965444e-04,2.92011191e-06,0.00000000e+00,0.00000000e+00,1.00794076e-04,1.71273634e-06,4.45778327e-03,1.76729056e-05,1.01951819e+00,3.95445699e-03,3.09555239e+04,1.21110566e+02,0.00000000e+00,0.00000000e+00,4.89207610e-04,3.53807108e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70136455e+00,5.45136455e+00,5.17475849e-04,3.11284954e-06,0.00000000e+00,0.00000000e+00,1.04394041e-04,2.41013189e-06,4.41965550e-03,1.60058993e-05,1.03280451e+00,3.95803340e-03,3.08523370e+04,1.18636092e+02,0.00000000e+00,0.00000000e+00,5.00475804e-04,4.19127440e-06,0.00000000e+00,0.00000000e+00,2.58631000e+00,5.93739551e-03
5.80138958e+00,5.55138958e+00,5.22786124e-04,2.93893061e-06,0.00000000e+00,0.00000000e+00,1.07619501e-04,2.16746509e-06,4.39519497e-03,1.79100988e-05,1.04532044e+00,3.64327907e-03,3.08828888e+04,1.16148826e+02,0.00000000e+00,0.00000000e+00,5.09304939e-04,4.02998833e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90141462e+00,5.65141462e+00,5.27049788e-04,2.73072140e-06,0.00000000e+00,0.00000000e+00,1.09387277e-04,2.43890443e-06,4.35303686e-03,1.88672642e-05,1.05774920e+00,3.42272545e-03,3.06493761e+04,1.11208186e+02,0.00000000e+00,0.00000000e+00,5.16756723e-04,3.77660479e-06,0.00000000e+00,0.00000000e+00,2.62690000e+00,5.91028035e-03
6.00143966e+00,5.75143966e+00,5.32185404e-04,2.89231895e-06,0.00000000e+00,0.00000000e+00,1.10565659e-04,2.21498155e-06,4.30731570e-03,1.73407548e-05,1.06713229e+00,3.60264783e-03,3.05728383e+04,1.11061294e+02,0.00000000e+00,0.00000000e+00,5.24095225e-04,3.81361101e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10146470e+00,5.85146470e+00,5.35336864e-04,2.93275346e-06,0.00000000e+00,0.00000000e+00,1.09069902e-04,2.00864683e-06,4.26034078e-03,1.75007881e-05,1.08038658e+00,3.79542305e-03,3.04670911e+04,1.30311185e+02,0.00000000e+00,0.00000000e+00,5.26793302e-04,3.80899746e-06,0.00000000e+00,0.00000000e+00,2.66871000e+00,6.00860145e-03
6.20148973e+00,5.95148973e+00,5.40578973e-04,2.89687753e-06,0.00000000e+00,0.00000000e+00,1.09843981e-04,1.90594065e-06,4.21727546e-03,1.79315486e-05,1.09272831e+00,3.79972179e-03,3.02688727e+04,1.15714498e+02,0.00000000e+00,0.00000000e+00,5.34182353e-04,3.69120987e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.30151477e+00,6.05151477e+00,5.47649688e-04,2.94744287e-06,0.00000000e+00,0.00000000e+00,1.12974579e-04,2.03981005e-06,4.16814645e-03,1.71268860e-05,1.10555580e+00,3.95694436e-03,3.01091053e+04,1.11624013e+02,0.00000000e+00,0.00000000e+00,5.45626980e-04,3.68977452e-06,0.00000000e+00,0.00000000e+00,2.70889000e+00,6.04279172e-03
6.40153981e+00,6.15153981e+00,5.51591788e-04,2.93756260e-06,0.00000000e+00,0.00000000e+00,1.15840566e-04,2.28098362e-06,4.12705550e-03,1.70520428e-05,1.11876048e+00,3.87447890e-03,2.99702748e+04,1.14365232e+02,0.00000000e+00,0.00000000e+00,5.53750415e-04,3.92838637e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.50156485e+00,6.25156485e+00,5.55055643e-04,2.88924133e-06,0.00000000e+00,0.00000000e+00,1.18043220e-04,2.32065972e-06,4.10116638e-03,1.82520514e-05,1.12580475e+00,3.85638387e-03,2.99896906e+04,1.19965833e+02,0.00000000e+00,0.00000000e+00,5.59632444e-04,4.21682485e-06,0.00000000e+00,0.00000000e+00,2.74895000e+00,6.24508490e-03
6.60158988e+00,6.35158988e+00,5.60763409e-04,3.05528237e-06,0.00000000e+00,0.00000000e+00,1.21351771e-04,2.46899345e-06,4.04883086e-03,1.77696018e-05,1.13678410e+00,3.95410788e-03,2.98715625e+04,1.26659008e+02,0.00000000e+00,0.00000000e+00,5.69896823e-04,4.21662689e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.70161492e+00,6.45161492e+00,5.66640546e-04,3.17670253e-06,0.00000000e+00,0.00000000e+00,1.24226966e-04,2.96018436e-06,4.02331852e-03,1.85563108e-05,1.14995144e+00,3.95803476e-03,2.98053983e+04,1.25054273e+02,0.00000000e+00,0.00000000e+00,5.79368652e-04,4.80920726e-06,0.00000000e+00,0.00000000e+00,2.79053000e+00,6.40273700e-03
6.80163996e+00,6.55163996e+00,5.74013707e-04,3.56907592e-06,0.00000000e+00,0.00000000e+00,1.26199098e-04,2.64420211e-06,4.00539141e-03,2.10494770e-05,1.16326083e+00,3.91849736e-03,2.98581959e+04,1.32816979e+02,0.00000000e+00,0.00000000e+00,5.88919338e-04,4.93908164e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.90166500e+00,6.65166500e+00,5.75945291e-04,3.43253493e-06,0.00000000e+00,0.00000000e+00,1.26782604e-04,3.03755302e-06,3.94602536e-03,2.00818646e-05,1.17193162e+00,4.19179995e-03,2.96145217e+04,1.33524172e+02,0.00000000e+00,0.00000000e+00,5.93214475e-04,5.14882867e-06,0.00000000e+00,0.00000000e+00,2.83175000e+00,6.62261774e-03
7.00169004e+00,6.75169004e+00,5.80690890e-04,3.60255149e-06,0.00000000e+00,0.00000000e+00,1.25708614e-04,2.53037507e-06,3.89713579e-03,1.76132500e-05,1.18242428e+00,4.03696842e-03,2.94346204e+04,1.30542103e+02,0.00000000e+00,0.00000000e+00,5.97991247e-04,4.87066635e-06,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.10171507e+00,6.85171507e+00,5.86035511e-04,3.45595094e-06,0.00000000e+00,0.00000000e+00,1.29515155e-04,3.03347829e-06,3.86798949e-03,1.89310704e-05,1.19430495e+00,4.02837416e-03,2.93974184e+04,1.32856772e+02,0.00000000e+00,0.00000000e+00,6.07899974e-04,4.86062524e-06,0.00000000e+00,0.00000000e+00,2.87160000e+00,6.85929289e-03
